 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
PC.PC5 -1.2194385577370639e-06 7.332526529774604e-08 6.800351902251702e-06 4.6328935030349596e-06 1.8364145340972696e-06 1.9335146249587927e-07 5.403040545102589e-08 8.726885147133395e-08 1.8153732599898474e-07 3.3494542826702047e-07 2.6638924822099948e-06 1.14526947214013e-07 1.3304472299712846e-07 -9.341885170360285e-08 5.358467360018278e-09 1.70536515462799e-07 7.800613427911178e-08 2.0125560719539342e-07 3.071354620412639e-08 5.750402016834641e-08 -3.046405229518502e-09 4.233506668805052e-08 -2.5357221646841482e-08 -1.5528203318706695e-08 2.1502680342836802e-07 -4.5015330308246144e-08 -1.510163014939702e-06 1.7982215163496477e-06 -4.354061031622032e-07 4.712093618944304e-06 -1.4860547827816167e-06 5.450794536924569e-06 5.173901417569547e-07
PC.PC6 -2.51931158040661e-06 -6.9267566818963615e-09 -1.7860305514491618e-06 3.590760044066607e-06 7.2000293446342416e-06 2.6271192941919526e-06 -3.521307784352628e-08 -6.122772544978664e-07 2.435520870114656e-07 -2.2869902601175895e-07 1.1452694721401307e-07 3.10585446915375e-06 1.3244143253959193e-07 3.0934109185725476e-08 -3.2641522375869166e-07 1.7268597779281848e-07 9.570632965111348e-07 7.438431602874918e-08 3.419372600565369e-07 2.3124473939730394e-07 2.1688954432630985e-07 -1.9205468219700085e-07 -3.695870862962777e-07 1.5838122397002254e-07 2.223058282110184e-07 -2.412683192888412e-07 -6.385138789627859e-07 1.5539080363058397e-06 -4.2430658877755625e-06 2.0698469001156716e-06 -1.2400539294327022e-06 8.259966400269239e-06 2.5894444256983383e-06
PC.PC7 9.199505373999517e-07 -2.1175819756394025e-08 7.126972867552387e-07 -2.0851884150872206e-06 -2.1354329460257653e-06 -4.232964190695577e-07 -8.525303602231635e-08 -1.24458390233848e-07 3.0041979715870076e-08 1.3973588947483494e-07 1.3304472299712852e-07 1.3244143253959193e-07 2.4696107047338354e-06 2.721557139286507e-07 1.7712699079010027e-08 -5.3171549285550384e-08 1.6815844558275397e-07 -2.6412404959300134e-07 6.219318436982897e-08 3.2049723258805036e-07 1.254788943027105e-07 1.0029869748116654e-07 -4.429648668293493e-08 8.446748437640525e-08 3.70894371138275e-08 -7.007932179572882e-08 -3.4103174830111367e-07 -2.494194515084459e-06 -3.732967246897222e-06 -1.1779213514072363e-06 4.716373592149703e-06 1.8010656881789152e-06 1.6805896345633723e-06
PC.PC8 -7.860743449160642e-07 -7.497911418356796e-08 5.157353191804176e-06 7.630474849140528e-06 6.7605594772798e-06 1.8438375151486467e-06 6.449426279173286e-08 -3.653069863669088e-08 -3.3986655432905084e-08 -1.1751191289894762e-08 -9.341885170360265e-08 3.093410918572618e-08 2.7215571392865096e-07 3.237962236026243e-06 5.9564330008342814e-08 -2.3012462020684105e-07 6.830319993375888e-08 2.2150334633583057e-08 7.533190025897446e-08 1.983729195251831e-08 1.2415054820933923e-08 6.506614327474449e-08 -7.232187689744761e-08 -1.0579186474199249e-07 4.2568445228342296e-08 -9.475731569692584e-08 -1.8985135112590054e-07 -5.340561221133255e-06 4.643562067264618e-06 3.3488897790616688e-06 4.437728541848321e-06 -2.3399368729233186e-06 -3.670983081227808e-06
PC.PC9 -2.769606820192479e-06 -1.5850136973883808e-07 2.1452349106255038e-06 2.248473555230202e-06 2.1390485988337715e-06 4.2634197865416547e-07 2.008403249740312e-08 -8.437026371955419e-09 -3.6387705121387706e-08 3.962938023457427e-08 5.3584673600168975e-09 -3.2641522375869224e-07 1.7712699079010354e-08 5.956433000834173e-08 2.355276223327301e-06 3.0188527129594517e-07 -3.057471116032025e-08 1.8964873942815526e-08 -4.258204446581043e-07 4.853533388809276e-08 7.563272681845374e-08 4.907466714743576e-08 -1.0878855256888813e-08 4.8506516672776145e-08 4.819201370404615e-07 -1.3136888734193093e-07 1.1119740790861136e-06 -1.6689046776978284e-07 4.208621084138914e-07 -4.1150171256443445e-06 -2.98992191361469e-07 -2.4376397733113343e-07 -3.430769651296463e-06
PC.PC10 -6.181736989922002e-07 5.931985372742696e-08 3.4390094384494392e-06 8.610782431634061e-06 4.825011991684267e-06 5.009502219580005e-07 -6.3175075395691665e-09 6.302053156940337e-09 1.8803180736293415e-07 1.788595131277833e-08 1.7053651546279922e-07 1.7268597779281922e-07 -5.317154928555054e-08 -2.3012462020684084e-07 3.0188527129594644e-07 4.507260791943643e-06 -3.03556119825337e-07 -2.7081363737350753e-07 2.8119993031453474e-07 3.004276837755155e-08 -5.46718559073117e-08 -1.3280587113317097e-08 7.720045136345399e-08 -4.790206610781953e-07 -1.297375150831897e-07 6.504526515724451e-08 1.3635103745040323e-06 -4.175299617465901e-09 -3.310959278509302e-06 2.8830995035065236e-06 1.3407946253146685e-06 4.547188406825801e-06 7.337397086568237e-07
PC.PC11 -3.711907228636476e-06 -7.454795596003561e-08 -6.284864050597023e-07 -2.527917377379299e-06 9.475875157302886e-07 8.620436444129047e-07 3.0452030363260886e-09 -4.706414012155017e-07 1.7887853017738398e-07 -8.526279521991901e-08 7.800613427911154e-08 9.570632965111348e-07 1.6815844558275376e-07 6.830319993375854e-08 -3.0574711160320174e-08 -3.0355611982533684e-07 3.031424460793985e-06 -1.461383101236802e-07 1.13806489769444e-07 1.4504720535152605e-07 2.4897706322138237e-07 -1.9948942479278562e-07 -8.479227839605908e-08 -1.0471843063566066e-07 6.542539491760608e-08 1.5294698289769548e-07 -7.744096070110148e-07 4.4066801205775195e-07 4.812500070481203e-06 1.4794964568807504e-06 -2.0970329809217347e-06 1.2414578059617693e-06 -4.54520616028734e-06
PC.PC12 -2.0385548864606926e-06 -1.97769852950598e-07 3.178263967322871e-06 4.292615409047538e-06 3.6490336585534865e-06 8.225736020307575e-07 8.997476360908003e-08 -1.9300161289489972e-07 -1.2145195088188944e-07 -1.0843102054009953e-08 2.0125560719539305e-07 7.4384316028749e-08 -2.6412404959300134e-07 2.2150334633582253e-08 1.896487394281597e-08 -2.7081363737350806e-07 -1.461383101236796e-07 4.769417000043519e-06 -4.6102867762809326e-07 6.361062500286446e-08 1.160600236881157e-07 4.874002575463582e-07 -3.585962500903504e-07 -5.7041973120746125e-08 4.3472993281295273e-07 -1.5768390380135024e-08 -1.780703964240377e-06 9.794042000852e-07 1.6023018640456926e-07 1.720841945831092e-06 -2.796106899652284e-06 -3.2653541676296512e-06 -2.09435263388067e-06
PC.PC13 -5.543755363220066e-06 -2.759220188125791e-07 -5.802262868122752e-07 -4.206247772422196e-07 -3.2664035084772663e-07 -1.3266032600933757e-07 -1.1817777422075755e-07 7.712423854150867e-08 9.481355471154644e-09 1.6655286583171624e-08 3.071354620412667e-08 3.419372600565377e-07 6.219318436982931e-08 7.533190025897487e-08 -4.25820444658102e-07 2.811999303145341e-07 1.1380648976944537e-07 -4.610286776280932e-07 2.5566677841432676e-06 -5.0798039489030446e-09 -1.4870005185126904e-07 1.9869379636610137e-07 -1.5906661997429163e-07 -1.8673577542884356e-07 -3.136051088759037e-07 -2.1462427194008148e-07 -8.919407643738101e-07 -1.823033613767275e-06 -3.861267673753445e-06 3.2089388569206213e-06 -2.1153805368577376e-07 2.8962390684157477e-06 3.0128016460189808e-06
PC.PC14 3.3824500172420313e-06 1.820583201626094e-07 5.875539130550846e-06 1.548353475100734e-06 -2.8848441572026974e-06 -1.5978167053636881e-06 -4.6592594739055313e-08 -1.309473519547754e-07 4.862000330483093e-08 2.985413447991014e-09 5.750402016834623e-08 2.312447393973042e-07 3.2049723258804993e-07 1.9837291952518547e-08 4.8535333888092884e-08 3.0042768377551455e-08 1.4504720535152676e-07 6.361062500286484e-08 -5.079803948903302e-09 2.7416512547938494e-06 2.610682733323169e-07 -3.827683490571687e-08 1.146443220632204e-08 5.917185366729568e-08 9.039405342953648e-08 -2.0362619979978805e-07 -1.5769721111290895e-07 -5.378009893119104e-06 5.804324296750588e-06 1.1375225720464458e-06 6.975183437245908e-06 -6.843075676645726e-06 -4.875957092814965e-06
PC.PC15 2.116436156656178e-06 1.4076749504175306e-07 -6.20417994964444e-07 3.39326658165204e-06 4.1897593009854545e-06 1.0369575318009137e-06 8.102788857786654e-08 -7.598979098372305e-08 7.887707061434598e-09 -5.648026261590743e-08 -3.0464052295182025e-09 2.1688954432630943e-07 1.2547889430271043e-07 1.2415054820933126e-08 7.563272681845338e-08 -5.4671855907312985e-08 2.489770632213838e-07 1.1606002368811653e-07 -1.4870005185126814e-07 2.610682733323162e-07 2.655426746894433e-06 6.248131369798745e-08 7.882577028646123e-08 -1.9184560734389393e-07 1.2666192654189337e-07 3.607696147124284e-08 2.0290368580601442e-07 -4.135949398189396e-06 2.5995093536949768e-06 -2.424703736496753e-06 2.382328898138546e-06 4.778858630371431e-08 -5.06677118036436e-06
PC.PC16 1.6537896151176773e-06 1.0139306237145056e-08 -6.82017555933784e-06 5.884510019351866e-07 8.722049033284462e-06 4.0431828253256015e-06 -8.013939504261509e-08 -6.458737078586919e-10 -3.382102938790584e-08 9.568934694935567e-08 4.233506668805045e-08 -1.9205468219700233e-07 1.0029869748116707e-07 6.506614327474362e-08 4.9074667147434704e-08 -1.3280587113317542e-08 -1.9948942479278662e-07 4.874002575463578e-07 1.9869379636610082e-07 -3.8276834905717196e-08 6.24813136979872e-08 3.012356989760152e-06 -2.2522287277920005e-07 -9.161469201228484e-07 -2.7893722461301677e-07 2.9170211987520578e-08 -4.438445808121481e-07 1.3081800285249593e-06 4.764924142825104e-06 5.984202611780846e-07 -2.723779671555103e-06 -5.934462694966515e-06 -4.193665523090037e-06
PC.PC17 -5.41519805028724e-07 1.4435413971642145e-08 1.35168550069377e-06 2.9982889175530046e-06 4.205465687337329e-06 1.4107676059006648e-06 2.0230830006674236e-09 -1.289358253100386e-07 1.0059373090312141e-07 -8.732959730215291e-08 -2.5357221646840367e-08 -3.6958708629627755e-07 -4.4296486682935e-08 -7.232187689744584e-08 -1.0878855256888595e-08 7.720045136345475e-08 -8.479227839605954e-08 -3.585962500903498e-07 -1.590666199742917e-07 1.1464432206322733e-08 7.882577028646103e-08 -2.2522287277920024e-07 1.9612556175397836e-06 -1.796448746021484e-08 -4.394919506055653e-07 -1.9725627496423135e-08 4.435283336343905e-07 -8.915945322154718e-07 1.915449003781164e-06 -2.3015019834277703e-06 1.5992201437935663e-06 -3.826586323949988e-06 7.39939592090124e-07
PC.PC18 1.8318401791057234e-06 -5.8876945245344925e-12 -1.934408936892978e-06 -4.509358642699592e-06 -3.884667623789282e-06 -9.663150990497683e-07 7.794405436685414e-08 -1.1492211574271371e-07 -2.646157854369109e-08 -4.0165417939248904e-07 -1.5528203318706328e-08 1.5838122397002264e-07 8.446748437640501e-08 -1.0579186474199169e-07 4.850651667277567e-08 -4.790206610781941e-07 -1.0471843063566041e-07 -5.7041973120745265e-08 -1.8673577542884335e-07 5.917185366729603e-08 -1.918456073438928e-07 -9.161469201228485e-07 -1.796448746021353e-08 5.1830104634880355e-06 6.325245617381525e-07 7.002303920716462e-07 1.8151956726394031e-06 7.547869405499051e-06 6.382509767613012e-06 -3.6781416808230716e-06 -1.0243129547343403e-05 -1.8739146969067523e-06 -6.228157308734425e-06
PC.PC19 2.1552169625675324e-06 -1.0801979198360218e-08 1.0123689275643123e-05 7.009720988357207e-06 3.3006733428062115e-06 4.5791877111232266e-07 2.448613043800903e-07 -1.8821913882786787e-07 -1.999125925696012e-07 1.4013175237784726e-07 2.150268034283683e-07 2.2230582821101924e-07 3.70894371138275e-08 4.256844522834274e-08 4.819201370404626e-07 -1.2973751508318862e-07 6.542539491760574e-08 4.3472993281295273e-07 -3.136051088759039e-07 9.03940534295363e-08 1.2666192654189364e-07 -2.7893722461301635e-07 -4.3949195060556477e-07 6.325245617381527e-07 4.299407973594927e-06 7.037535917350354e-07 1.4168859365099583e-06 2.2506754151049217e-06 1.3531740711969935e-06 -4.473426652417539e-06 -1.5038224091837568e-06 1.9674345427933914e-06 -3.4588019949501326e-06
PC.PC20 1.7386515822730852e-06 -1.2532673201639342e-07 5.137512104953198e-06 -2.435034148932582e-06 -3.960732646042311e-06 -9.848401875840797e-07 -1.3964122611854888e-07 7.045006613711423e-08 -5.983795854827689e-08 2.0214670333010393e-07 -4.501533030824302e-08 -2.412683192888415e-07 -7.007932179572924e-08 -9.47573156969221e-08 -1.3136888734193003e-07 6.504526515724884e-08 1.5294698289769358e-07 -1.576839038013362e-08 -2.1462427194008114e-07 -2.036261997997853e-07 3.6076961471243296e-08 2.917021198751746e-08 -1.9725627496422562e-08 7.002303920716444e-07 7.037535917350407e-07 2.861321942520438e-06 4.4632177292623324e-07 2.257794562858408e-06 -2.7311973016298694e-06 -7.738858405645706e-07 -1.3302666523271664e-06 5.758796186102913e-06 4.071601564831108e-06
proband 4.044086063763337e-06 4.959056922765452e-07 -1.5423664237291108e-06 -3.089671869293767e-05 -1.5730440675247907e-05 7.523885920879917e-06 8.092197688459503e-08 1.6495933026824397e-07 8.335375571236797e-07 -6.784138716763046e-07 -1.5101630149397026e-06 -6.385138789627852e-07 -3.410317483011183e-07 -1.898513511258945e-07 1.1119740790861028e-06 1.363510374504034e-06 -7.744096070110212e-07 -1.780703964240381e-06 -8.919407643738041e-07 -1.576972111129147e-07 2.0290368580601582e-07 -4.438445808121496e-07 4.435283336343999e-07 1.8151956726393978e-06 1.4168859365099466e-06 4.46321772926219e-07 0.0006540194933090208 -0.0003580290162733468 -0.0003225952283972412 -2.6342930831139187e-05 6.582264997369007e-05 -1.7848015720615086e-05 1.707805512923686e-05
paternal 0.00011892428724787885 1.350079366633379e-06 0.00017123850820723933 0.00044007908605013616 0.00044497664233309413 0.00010808701925493156 -1.9003050790832599e-06 7.509957191918509e-07 -1.7756555776537867e-06 1.152849789195012e-08 1.7982215163496596e-06 1.5539080363058708e-06 -2.494194515084456e-06 -5.340561221133299e-06 -1.6689046776973903e-07 -4.175299617476718e-09 4.40668012057758e-07 9.794042000852307e-07 -1.82303361376729e-06 -5.378009893119104e-06 -4.135949398189391e-06 1.3081800285249872e-06 -8.915945322155012e-07 7.547869405499072e-06 2.2506754151049836e-06 2.2577945628583694e-06 -0.0003580290162733481 0.0020920855981410224 0.00020462850867039107 -0.0012258057094676651 -0.0016032306202733804 -4.6560888383779e-05 6.4404690550274046e-06
maternal 0.00020765786474745396 1.1289606427766029e-05 0.00011692537320427065 0.0002488421670244933 0.00016554374791530573 2.4011505578123743e-05 1.05374543582543e-06 -1.9517542064931614e-06 -2.6599738142457963e-06 4.1225409943249364e-07 -4.3540610316221343e-07 -4.243065887775534e-06 -3.7329672468972057e-06 4.643562067264629e-06 4.2086210841390524e-07 -3.3109592785093175e-06 4.8125000704812466e-06 1.6023018640456643e-07 -3.861267673753456e-06 5.8043242967505674e-06 2.5995093536949827e-06 4.764924142825135e-06 1.9154490037811515e-06 6.382509767613005e-06 1.3531740711969895e-06 -2.731197301629968e-06 -0.00032259522839724004 0.0002046285086703885 0.0021618871066170007 4.1288273201784006e-05 -0.000134071136020908 -0.0013997649504724498 -0.0015058478428931804
gpp -0.00010296483752484288 -7.112012124096219e-07 -5.093290021278885e-05 -0.00017022773416312123 -0.00013187556540364385 -1.5393564664356996e-05 -1.0958650749918225e-06 1.0380001842476293e-06 2.723133280547692e-06 -5.6732915974682e-07 4.712093618944287e-06 2.069846900115655e-06 -1.177921351407233e-06 3.3488897790616806e-06 -4.115017125644343e-06 2.883099503506532e-06 1.4794964568807508e-06 1.7208419458310652e-06 3.208938856920635e-06 1.1375225720464573e-06 -2.4247037364967533e-06 5.984202611780849e-07 -2.301501983427781e-06 -3.678141680823081e-06 -4.473426652417595e-06 -7.738858405645813e-07 -2.6342930831137893e-05 -0.0012258057094676669 4.1288273201782806e-05 0.0029746734448686616 -0.0005649222645961776 -3.8239459572286555e-05 4.805650302996833e-06
gpm -0.00013753239695580736 -1.4820844304295374e-06 -0.0001095523990215662 -0.0003736361662321683 -0.0004445538619662692 -0.00013932371502539226 4.3360389677468434e-06 -4.4506570052337525e-06 4.836010885178096e-06 5.496422578423533e-06 -1.4860547827816152e-06 -1.2400539294327242e-06 4.716373592149698e-06 4.437728541848378e-06 -2.989921913614993e-07 1.3407946253146778e-06 -2.097032980921738e-06 -2.796106899652291e-06 -2.115380536857695e-07 6.9751834372459094e-06 2.3823288981385416e-06 -2.7237796715551294e-06 1.5992201437936023e-06 -1.024312954734343e-05 -1.503822409183771e-06 -1.3302666523271385e-06 6.582264997369102e-05 -0.0016032306202733804 -0.00013407113602090974 -0.0005649222645961778 0.0034399146114780384 4.9920900931727994e-05 2.280759603823549e-05
gmp -9.882779952481027e-05 -4.641330291198798e-06 -0.0001234254675107534 -0.00024236121811574662 -0.00017826573162003578 -3.111797796475349e-05 -2.0636365717858774e-06 -6.786653013452862e-07 6.421248868807881e-06 3.931227239665586e-07 5.4507945369245755e-06 8.259966400269213e-06 1.8010656881789116e-06 -2.3399368729233775e-06 -2.4376397733114344e-07 4.547188406825807e-06 1.2414578059617382e-06 -3.265354167629649e-06 2.896239068415769e-06 -6.843075676645721e-06 4.7788586303679674e-08 -5.9344626949665545e-06 -3.826586323949976e-06 -1.87391469690674e-06 1.9674345427933973e-06 5.758796186102997e-06 -1.784801572061559e-05 -4.656088838377886e-05 -0.001399764950472452 -3.82394595722863e-05 4.992090093172791e-05 0.002759812214861158 -3.439856830523504e-05
gmm -0.00028345479551660847 -1.5422299481105912e-05 -0.00010904297057954178 -0.0002798422835108035 -0.00023839259853134092 -6.692529763277894e-05 1.1297092791478683e-06 -1.0823753168749872e-06 4.199192433495385e-06 -3.6333576837241883e-06 5.173901417569681e-07 2.589444425698296e-06 1.6805896345633556e-06 -3.6709830812277837e-06 -3.430769651296475e-06 7.337397086568496e-07 -4.545206160287374e-06 -2.0943526338806778e-06 3.0128016460189736e-06 -4.875957092814939e-06 -5.066771180364348e-06 -4.19366552309007e-06 7.399395920901254e-07 -6.228157308734411e-06 -3.4588019949501254e-06 4.071601564831254e-06 1.70780551292357e-05 6.440469055029871e-06 -0.001505847842893178 4.805650302995879e-06 2.2807596038234024e-05 -3.439856830523851e-05 0.002753637325817371
