 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
PC.PC16 1.2668279230680022e-06 -8.097656695410303e-08 -7.118704818827525e-06 1.0142773049760566e-06 9.169632566513565e-06 3.961383840997732e-06 -1.0803299121249247e-07 2.2213340920578582e-08 -9.992795638529851e-08 1.4891120884929129e-07 2.1248334711116006e-08 -2.665520541574955e-07 1.0112096304301403e-07 1.7364466835698612e-07 -9.381670373722133e-09 -1.5394432203753748e-07 -1.2968875879607035e-07 9.032979205820628e-07 1.2396518895651564e-07 1.5583159953775628e-08 2.3830786638688583e-07 4.686889750833113e-06 -2.274715342610001e-07 -1.6992699394228982e-06 -5.359900433258394e-07 -1.224271123914567e-07 -5.809438778878679e-07 1.5988337892591028e-06 5.905282570960164e-06 -1.8402991427928146e-06 1.3566353917222852e-07 -1.0920146133974429e-05 -2.9768710353305973e-06
PC.PC17 -2.09142287446989e-06 -6.48217227491054e-08 3.449083141312539e-06 2.5178841674898048e-09 -2.5896696138689022e-06 -1.3165596325577133e-06 7.909867724390446e-09 -1.5416702921164453e-08 1.4737828603948493e-07 -8.877771154590478e-08 -3.581614762969407e-08 -2.727935979688788e-07 -4.399660494417287e-08 -1.2329773420442355e-07 4.637282868694083e-08 2.104510953110611e-07 -6.370071051439202e-08 -5.540765441703405e-07 -5.135173096893857e-08 -2.845239006848776e-08 -9.46305800397688e-09 -2.2747153426099988e-07 3.523816797553999e-06 -2.5720019774151262e-08 -5.828862121931561e-07 -6.486414941824776e-08 6.635907613048523e-07 -1.330124862450546e-06 5.3686305688056394e-08 4.6518665908641764e-07 2.931662602762167e-06 -1.6772587718255383e-06 2.7047844211936957e-06
PC.PC18 3.042999457887623e-06 -4.2345750678107374e-08 -8.90188425846736e-07 -3.7091622663447764e-06 -2.145167761463692e-06 -3.0798633630010323e-07 9.098848402447104e-08 -1.601271709042283e-07 -4.604388685086607e-09 -5.036952956876166e-07 1.4289110611728584e-07 1.9534621503379764e-07 7.783528996844829e-08 -5.250800732260865e-07 -3.7475485265699137e-08 -2.3038599195820616e-07 -2.292788863553743e-07 1.0297626628038053e-07 -2.6433081081205696e-07 3.132650401188572e-07 -2.776660056066519e-07 -1.699269939422897e-06 -2.5720019774151054e-08 9.050708832301792e-06 9.493948492439798e-07 1.2533187107680037e-06 1.265265634387028e-06 8.092149394678665e-06 6.880314235582579e-06 -4.060979567937645e-06 -1.1252020519331893e-05 -4.073271730979709e-08 -8.415903913083128e-06
PC.PC19 4.4834443290353495e-06 1.0566953800317648e-07 1.2237466163360265e-05 4.327157268131276e-06 -2.6587203481541034e-06 -1.830288146865021e-06 3.130591509454648e-07 -2.2826181978601228e-07 -2.4867067554146e-07 2.216174240407802e-07 3.220256067350938e-07 2.509639759696309e-07 8.165036199064044e-08 1.0360885982156374e-07 5.307827402295202e-07 -6.654825175821412e-08 1.980480426934339e-07 4.73964800749023e-07 -4.257718719045039e-07 2.3287143937532384e-07 2.7208384519594525e-07 -5.359900433258405e-07 -5.828862121931571e-07 9.493948492439794e-07 6.565316000390145e-06 1.0716884622331222e-06 2.5297996220211873e-06 1.7050487932731381e-06 8.769571694470283e-07 -6.36770492731394e-06 -2.1689306528177388e-07 3.707710955408553e-06 -4.092579870427033e-06
PC.PC20 3.384127991741857e-06 -5.334201874205441e-08 7.72116568470655e-06 -4.217658876808116e-06 -7.4738536290083915e-06 -2.107151369234379e-06 -1.865560019577433e-07 6.871564364463565e-09 -8.025770843979595e-09 3.181078059572318e-07 5.886076813153802e-08 -2.631139504465885e-07 -8.441101082047363e-08 -1.697412787603842e-07 -1.224794157319895e-07 1.900559746411589e-07 9.11765041912631e-08 -1.2856174375165042e-07 -1.961992757167109e-07 -2.756620990282958e-07 1.100735441707568e-07 -1.224271123914576e-07 -6.486414941824804e-08 1.2533187107680031e-06 1.071688462233124e-06 4.5927021712320316e-06 -3.922601011588531e-07 4.100929938711051e-06 -4.303493211264239e-07 -1.4314110055825714e-06 -1.2603071801458436e-06 5.753258627136273e-06 2.9107554873276143e-06
proband 1.713671017220863e-05 2.36410805358223e-06 8.82853994240364e-06 -0.0001074145471867942 -0.00017052902081030717 -5.60462904397432e-05 3.660009632122076e-07 3.614406049119568e-07 1.445106018279109e-06 -2.3127918498490947e-07 -2.1116562183910165e-06 -1.0957897842459309e-06 5.09575216266472e-07 -1.2992507730995446e-07 2.1093995808925206e-06 2.0992352823276315e-06 -8.393396691980224e-07 -1.67654930999721e-06 -9.12952347961178e-07 -7.510840974328274e-07 8.74307476494171e-07 -5.809438778880009e-07 6.63590761304855e-07 1.265265634387082e-06 2.5297996220212216e-06 -3.9226010115880474e-07 0.0008961415040022552 -0.00048771556758747854 -0.00041914271307372984 -2.6748270661931702e-05 8.729305099994752e-05 -8.180702944249198e-05 1.0111444106248098e-05
paternal 0.00011092274834955788 -9.848044949299144e-07 0.00033329845623528294 0.0006327346434527299 0.0005696918021221512 0.0001301654306340882 -3.7152690579989133e-06 1.2715296177476188e-06 -2.868918938009692e-06 -1.0198770010544749e-06 1.6827773922677911e-06 3.077364846896744e-06 -4.7663210746276866e-06 -6.746312567219961e-06 -4.509902869733308e-06 -1.8078997562323947e-07 9.60182046879431e-07 1.6170595467884159e-06 -5.584742306983e-07 -5.833522003049521e-06 -5.712312159025012e-06 1.5988337892596953e-06 -1.3301248624505522e-06 8.092149394678452e-06 1.705048793272938e-06 4.100929938710858e-06 -0.00048771556758747854 0.0028625742362456737 0.0002905056411664283 -0.0016492236515596736 -0.0022160014893649617 -3.462620828323016e-05 -4.626546043738619e-05
maternal 0.000165835419738717 9.949690616810592e-06 0.0001447451997965295 0.0002449956961785386 0.0001450471276017911 2.3271980619405513e-05 4.1914870473293586e-07 -2.2259831913511113e-06 -3.363147062347846e-06 -4.7099797646242174e-07 -1.9730833013963916e-06 -3.986533766746791e-06 -6.588100307579844e-06 6.864295007359432e-06 -1.654217068007877e-06 -6.76749468862458e-06 3.5281464368638673e-06 7.413590259154616e-07 -5.271731482170984e-06 7.89422667705016e-06 3.4532501690070825e-06 5.905282570960221e-06 5.368630568804791e-08 6.880314235582538e-06 8.769571694469192e-07 -4.303493211264481e-07 -0.0004191427130737301 0.00029050564116642923 0.002943382180380553 -6.763338091335002e-05 -0.00013478410422924507 -0.0018842489142794827 -0.0020200936496995916
gpp -7.137174083311082e-05 3.670117509168531e-06 -0.00014076426488262564 -0.00025323516189522415 -0.00010282511766090284 1.866615223415783e-05 -5.6277262860085e-07 -1.5245541259646792e-06 4.8470096602390905e-06 1.6840836936043452e-06 4.6232729755791674e-06 4.13957349902792e-06 -1.646946857009436e-06 5.821018441263289e-06 -4.376425892741026e-06 6.177581354826445e-06 3.816717922160559e-06 6.285662011781347e-07 9.734682997032626e-07 2.6444789902740602e-08 -5.636102297717868e-06 -1.8402991427929728e-06 4.651866590864134e-07 -4.060979567937569e-06 -6.367704927313873e-06 -1.4314110055824423e-06 -2.6748270661932342e-05 -0.0016492236515596732 -6.763338091334842e-05 0.004084771741158475 -0.0006506940328124528 0.00017850322539714555 4.450220242223641e-05
gpm -0.0001609208359755709 -3.3012852741679474e-06 -0.0001488975512316568 -0.00037958873731940804 -0.00043593897039992613 -0.0001338059476016182 6.841697120528984e-06 -2.350917835664118e-06 6.8789875124355275e-06 7.4798019138020635e-06 1.1763483063993665e-06 -2.2943272573264625e-06 7.693609469989505e-06 4.375908491265996e-06 5.025987140594879e-06 1.282266770338257e-06 -4.133172833521497e-06 -3.053255359940095e-06 -7.244577521915673e-07 9.198781863762599e-06 3.103799412240937e-06 1.356635391716759e-07 2.931662602762172e-06 -1.1252020519331729e-05 -2.1689306528161448e-07 -1.26030718014573e-06 8.729305099994802e-05 -0.002216001489364963 -0.0001347841042292453 -0.0006506940328124518 0.004568837374436045 -5.500751334701821e-05 0.00010264844191904548
gmp -2.9765645102726148e-05 -2.1898817412438393e-06 -0.00014165565204711202 -0.00024801312191085527 -0.0001059039119193776 7.819166213753584e-06 -1.8599751531848e-06 -1.2236093124672673e-06 7.597429414423843e-06 2.9932157442720703e-06 9.814603631737845e-06 1.0425034467256365e-05 3.048663380345089e-06 -3.937632304160734e-06 -3.778811296637022e-07 8.056814485686788e-06 5.993951409254364e-06 -8.060190429086439e-06 4.992646107958004e-06 -8.049574794865237e-06 9.821845676177609e-08 -1.0920146133974447e-05 -1.6772587718255294e-06 -4.073271730977125e-08 3.7077109554085605e-06 5.753258627136295e-06 -8.180702944249185e-05 -3.462620828322873e-05 -0.0018842489142794844 0.00017850322539714577 -5.500751334702026e-05 0.0038325340169245384 -0.00011228250513685721
gmm -0.00029123552862491423 -1.7157631363816546e-05 -0.00015685105705199814 -0.00027781294827271854 -0.0001963330708986757 -5.168718480222278e-05 1.7166839875575944e-06 -1.5219054320512e-06 8.825024244684024e-06 -4.773252501708636e-06 2.532321473117531e-06 1.4934048139780062e-06 2.1513862879274204e-06 -3.636659030631427e-06 -3.846010107070271e-06 4.3797684272084715e-07 -4.50817802751758e-06 -8.169617680740245e-07 2.017855815468342e-06 -6.7731190987158225e-06 -6.436130291917839e-06 -2.9768710353306168e-06 2.7047844211936915e-06 -8.415903913083093e-06 -4.092579870426827e-06 2.910755487327623e-06 1.0111444106247918e-05 -4.626546043738806e-05 -0.0020200936496995894 4.450220242223795e-05 0.00010264844191904701 -0.00011228250513685962 0.0038579605407816422
