 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC5 1.604271015742422e-07 5.4219828746358333e-08 1.1060357786960394e-06 1.0788481881838358e-07 -3.589583495768745e-07 -1.5630143059934973e-07 -1.98703697485853e-08 1.7385611089872356e-08 3.7938538832590445e-08 5.4107420853446586e-08 1.0760607838905053e-06 2.6706895903362083e-08 -2.0624856647495842e-08 1.1666806365250997e-08 5.682794513099047e-09 2.9122932842985136e-08 1.4056567294943386e-08 1.8702795280909017e-08 -1.4169891695335693e-08 -1.116533870732894e-08 -2.9335729676763306e-08 -4.088531515734091e-08 1.1899625385516104e-08 6.35274566423408e-08 1.4857989751959878e-08 2.8586764592548923e-08 -5.519845166117492e-07 1.269083891081001e-06 1.1644979400166435e-06
PC.PC6 6.868470838039601e-08 2.928870271782141e-08 -4.499608340886777e-07 -7.034721796700375e-08 8.36118905255968e-08 5.083061048300407e-08 -8.757540687025829e-10 -4.1104820056373674e-08 1.6378484450954844e-08 -3.730454741233624e-08 2.670689590336202e-08 1.0160056784107156e-06 4.087351423323672e-08 -5.370891262261811e-09 -8.84236195133083e-08 2.8941787776214214e-08 3.12957670119168e-08 1.2885128121050898e-08 6.091603966105569e-08 2.849815294183843e-08 4.936207197037031e-08 -6.748036282426077e-08 -1.3440446786231564e-07 8.187374966769727e-09 -3.985408038272272e-09 -2.7538657211037722e-08 4.648272275405029e-08 5.058607414377302e-07 9.12109007160169e-08
PC.PC7 -4.413212648518264e-07 -2.9784584710554993e-08 -7.77029522587475e-08 -3.1279431409916497e-07 -1.415332314522392e-09 9.423772294333118e-08 -1.7594467313155977e-08 -4.661665862540064e-10 1.2949841674793148e-08 1.0984648802408677e-07 -2.0624856647495862e-08 4.087351423323665e-08 8.474369425800695e-07 9.865532560736027e-08 2.374369972814628e-09 -4.299959980097109e-08 -2.9175344659862145e-10 -4.367148729498533e-08 1.822642120528189e-08 4.318433221777625e-08 2.5536818741227528e-08 1.629177744941225e-08 -2.3122897394613408e-08 -1.4083199784527878e-08 -3.309788625793365e-09 -1.4010001283538639e-08 1.4764772797256955e-09 -6.41757107906011e-07 -4.532003133291263e-07
PC.PC8 2.7369266294155995e-07 7.658609506536144e-09 5.1711499715455566e-08 4.279186825564986e-08 -9.22449569265995e-09 -9.902098375100944e-09 1.732714586573727e-08 -1.1084342400707441e-08 -2.6651342997168473e-08 4.0079205397716254e-08 1.1666806365251041e-08 -5.3708912622618845e-09 9.865532560736016e-08 1.2051826858915692e-06 -3.7085490762124077e-08 -1.518664050771752e-07 2.6931720748663718e-08 -4.5650814463201446e-08 1.2558460375918271e-08 -2.2994256568147316e-08 -5.913771264321204e-09 4.950915023198342e-08 -4.9322205045479964e-08 -2.2235043390832715e-07 4.859363323607969e-09 -4.0007804001765965e-08 6.914836998930684e-08 -3.553345251544129e-07 8.91529587967968e-07
PC.PC9 8.914408985217673e-08 1.996648061543985e-08 -3.690088967519232e-07 -6.909036773657052e-08 1.7438624574782884e-07 -4.530783749465692e-08 1.3503869899601854e-08 -4.792722620647141e-09 1.5818271791371195e-09 3.1028795051890833e-09 5.682794513099088e-09 -8.84236195133082e-08 2.374369972814597e-09 -3.708549076212403e-08 1.1596452928182225e-06 2.8974933660444643e-08 7.677943270829236e-08 -9.151248822217868e-09 -1.5197638828163146e-07 -1.0906553479076208e-08 8.83353057427967e-09 -7.863218343817334e-09 1.1692548098244604e-08 1.3217581676361122e-08 2.988928979424101e-08 -6.302081157507922e-08 3.994169617987977e-07 -3.161721365100494e-07 -5.31768453435026e-07
PC.PC10 -5.80094761813965e-08 2.812232651740328e-08 8.866757542685106e-08 7.560306182546389e-07 -1.1895853462499154e-07 -2.3700063273477923e-07 -9.869378366408065e-09 1.1909596722933307e-08 3.965552652372343e-08 -3.443484487801259e-08 2.9122932842985146e-08 2.8941787776214257e-08 -4.299959980097108e-08 -1.5186640507717506e-07 2.8974933660444673e-08 1.3933617011726454e-06 -6.140913066124493e-08 -2.0317160953023074e-08 4.681661044148895e-08 4.0158878864442886e-08 -4.61926305157074e-08 -4.3418588464451764e-08 1.4068452496127356e-08 1.8602980152587942e-07 -8.03793771039863e-09 6.194247818604728e-08 1.430902329310409e-07 3.742386742980075e-07 4.884581124953513e-07
PC.PC11 1.50153518111111e-07 4.5604268783940985e-08 4.570420799689135e-07 -4.930305925752687e-07 6.656061182093584e-08 1.7798309183254942e-07 1.4146020862189223e-09 -8.70301907401741e-09 -2.649100788265605e-09 -1.3164577041357987e-08 1.4056567294943361e-08 3.129576701191683e-08 -2.9175344659864306e-10 2.6931720748663778e-08 7.677943270829213e-08 -6.140913066124503e-08 1.092572309144615e-06 -6.255567328821196e-08 -1.8355137445360966e-08 2.3810161393110712e-08 -6.092590009154166e-08 8.761351090032961e-08 5.242404826596933e-09 -6.198474932335934e-08 2.215386700746595e-09 2.9170662253150297e-08 -9.656444942505059e-08 2.548890000169199e-07 1.452293085752005e-07
PC.PC12 4.006156273141535e-08 3.5665721581684883e-09 -4.856433571105915e-07 4.93406998237004e-08 1.6282829238617885e-07 -4.328429149093452e-08 1.2675596289757612e-08 -4.653422978533685e-09 -1.8768771083766735e-08 3.7193584139512006e-08 1.870279528090906e-08 1.2885128121050859e-08 -4.3671487294985286e-08 -4.565081446320152e-08 -9.151248822217847e-09 -2.0317160953023213e-08 -6.255567328821192e-08 1.3524451745854126e-06 -5.1739975485453674e-08 3.864619992489365e-08 3.746186272701366e-08 1.0339702977778593e-07 -3.0571213902278773e-08 -3.795842332327629e-09 1.1742918978076515e-07 4.382616348249031e-08 -2.2611505848830736e-07 -1.775256005226317e-07 -4.030221466330992e-07
PC.PC13 -1.8048044699828038e-07 -4.797883819324621e-08 -2.1946360000530858e-07 4.867341422757773e-07 1.0569522559764985e-07 -2.1025875562367696e-07 -1.0770724885666422e-08 2.8104138948230236e-08 -1.3568805794380497e-08 -2.0774021509667208e-09 -1.4169891695335696e-08 6.091603966105582e-08 1.8226421205281888e-08 1.2558460375918222e-08 -1.519763882816316e-07 4.6816610441489033e-08 -1.8355137445361277e-08 -5.1739975485453515e-08 1.0383374483389084e-06 9.194880905415959e-09 -1.1502539484595188e-08 -1.3094000826167615e-08 -7.893912048440095e-09 9.795851513566393e-09 -5.9272099400000435e-08 -1.8651230778730126e-08 -1.3501114995868317e-07 -1.0667353462091848e-07 -2.772124236229067e-07
PC.PC14 -1.3958833324211779e-07 1.2521478972212215e-08 2.6402781956380926e-07 8.182286164623815e-08 -2.495278407750243e-07 -1.6242113733229589e-07 -7.944118822779957e-09 3.4507729480384505e-09 1.8691959404577505e-08 3.1418528257143976e-08 -1.1165338707328985e-08 2.8498152941838447e-08 4.318433221777619e-08 -2.299425656814729e-08 -1.09065534790762e-08 4.015887886444292e-08 2.381016139311079e-08 3.864619992489362e-08 9.194880905415944e-09 8.946821534154475e-07 -3.739551560092167e-08 -7.25934756299948e-08 -2.4283390094399812e-08 4.856008602090045e-08 -8.96286095549705e-09 -5.518482304153745e-09 -2.0246010555290352e-07 1.1165252983856774e-07 4.219302648140712e-07
PC.PC15 -2.021706246106983e-07 1.5250449846392913e-09 -1.1506498203970227e-07 -6.256606190143968e-08 6.017185655679598e-08 1.2295832334871596e-08 1.5659781560182125e-08 -3.3461772359242497e-09 2.8387425027824023e-09 1.3043396682203595e-08 -2.9335729676763266e-08 4.93620719703703e-08 2.553681874122755e-08 -5.913771264321219e-09 8.833530574279668e-09 -4.619263051570741e-08 -6.092590009154169e-08 3.746186272701363e-08 -1.1502539484595234e-08 -3.7395515600921695e-08 1.0678057185064545e-06 -4.818632244280868e-08 -4.578101070950863e-08 -4.491113862783816e-08 9.463934673796012e-09 -4.0483560829548155e-08 -2.991343295564779e-09 -9.204288756661744e-07 -8.302079975376193e-07
PC.PC16 3.0173833860012165e-08 -5.623171534616119e-09 -5.339160189834042e-07 -2.7068758584129083e-07 -3.4103878089504244e-08 4.346325941525507e-08 -6.492798176640096e-09 5.208696879370957e-09 -1.6769941295900536e-08 2.6934276115319602e-08 -4.0885315157340886e-08 -6.748036282426079e-08 1.629177744941227e-08 4.9509150231983436e-08 -7.863218343817301e-09 -4.341858846445172e-08 8.761351090032959e-08 1.0339702977778583e-07 -1.309400082616763e-08 -7.25934756299949e-08 -4.818632244280852e-08 1.1208819922666102e-06 4.2975477510408894e-08 -2.1427922199416854e-07 4.351973051370342e-09 3.617030862594738e-08 3.203016644231968e-07 -3.7829836226555084e-07 -2.2277554830132126e-07
PC.PC17 2.3740467769391723e-07 1.8273421451947475e-08 3.91003084746356e-07 -7.41577893061753e-07 -6.030898134299088e-09 2.3557750733539578e-07 4.4049153123159086e-09 -4.8282502131686316e-08 5.2760837840389676e-09 -1.8736525512514584e-08 1.1899625385516149e-08 -1.3440446786231558e-07 -2.3122897394613408e-08 -4.932220504547995e-08 1.1692548098244604e-08 1.4068452496127383e-08 5.242404826596933e-09 -3.057121390227882e-08 -7.8939120484401e-09 -2.42833900943998e-08 -4.578101070950861e-08 4.2975477510408835e-08 1.2808731553513446e-06 5.51410145277368e-08 -1.1387898171301968e-08 2.477708888935086e-08 -4.1457734048588815e-08 -8.416122916223965e-07 2.0300904919796667e-07
PC.PC18 -6.324605240389953e-08 -5.4892170510362754e-09 -3.152652083750113e-07 -2.547770950156954e-07 2.5389460981292403e-09 3.524709813185898e-08 -8.607929970068335e-09 -1.0459604028040652e-08 4.199745622206537e-08 -1.005804982876122e-09 6.352745664234075e-08 8.187374966769759e-09 -1.4083199784527868e-08 -2.2235043390832702e-07 1.32175816763612e-08 1.8602980152587932e-07 -6.198474932335918e-08 -3.7958423323276244e-09 9.795851513566306e-09 4.8560086020900485e-08 -4.491113862783828e-08 -2.1427922199416846e-07 5.514101452773679e-08 1.7177503424638926e-06 -1.7967617168032007e-08 1.5922314366335466e-07 1.211748267854483e-07 1.3102699466108254e-07 -2.1946323975191637e-07
PC.PC19 8.514763987041626e-08 5.290215926011941e-09 -2.350543314249475e-07 -1.4073135254509166e-08 8.602639808212026e-08 2.7475724488516887e-08 -1.4628449677182827e-10 -2.986426165400087e-09 3.0988131449394026e-09 -5.50938270461793e-09 1.485798975195991e-08 -3.985408038272282e-09 -3.309788625793362e-09 4.859363323607949e-09 2.988928979424099e-08 -8.037937710398592e-09 2.2153867007467083e-09 1.1742918978076508e-07 -5.927209940000042e-08 -8.962860955496999e-09 9.463934673796022e-09 4.351973051370358e-09 -1.1387898171301961e-08 -1.7967617168031924e-08 1.1984729065369429e-06 8.870024708140834e-08 1.305428239475948e-07 -6.904146414218557e-07 4.767729772537362e-10
PC.PC20 -1.546293074007747e-07 -3.395321198778047e-08 2.410520827370754e-07 1.0272750732035497e-07 2.8080753882449584e-08 3.8231694168052326e-08 -1.0802517055370341e-08 1.3730362389737512e-08 6.247210648797889e-10 -1.9678139786085837e-08 2.8586764592548874e-08 -2.753865721103774e-08 -1.4010001283538649e-08 -4.000780400176596e-08 -6.302081157507925e-08 6.19424781860473e-08 2.917066225315044e-08 4.38261634824903e-08 -1.8651230778730103e-08 -5.518482304153681e-09 -4.048356082954821e-08 3.617030862594746e-08 2.4777088889350848e-08 1.5922314366335466e-07 8.87002470814081e-08 1.076711810909982e-06 -3.1063373223950715e-07 6.99007219337272e-07 8.218673132665364e-07
proband -4.518731799995403e-06 -1.3340751577512697e-08 4.6046306494487534e-07 1.6894117044146332e-06 -1.940792603338065e-06 3.25444806113267e-07 1.1887272341456936e-08 -2.0864801095103238e-07 1.271074752037305e-07 1.8182930511662447e-07 -5.519845166117491e-07 4.648272275405133e-08 1.4764772797265179e-09 6.91483699893072e-08 3.994169617987982e-07 1.4309023293104103e-07 -9.656444942505012e-08 -2.261150584883077e-07 -1.3501114995868325e-07 -2.024601055529041e-07 -2.9913432955636703e-09 3.2030166442319717e-07 -4.1457734048588815e-08 1.2117482678544828e-07 1.3054282394759458e-07 -3.106337322395073e-07 0.00025786943799684467 -0.0001466391335965514 -0.00014252531006152442
paternal -2.033783273875463e-06 3.650819231407004e-08 5.6579023238926894e-06 7.046960973552265e-07 2.3896625491989157e-06 -3.043510969879327e-06 7.861328334540647e-10 -3.148154430395342e-07 9.18719245264731e-07 4.1481125135092504e-07 1.2690838910810002e-06 5.058607414377293e-07 -6.417571079060112e-07 -3.5533452515441283e-07 -3.1617213651004986e-07 3.7423867429800753e-07 2.548890000169195e-07 -1.7752560052263082e-07 -1.0667353462091807e-07 1.1165252983856779e-07 -9.20428875666175e-07 -3.7829836226555053e-07 -8.416122916223967e-07 1.3102699466108267e-07 -6.90414641421856e-07 6.990072193372721e-07 -0.0001466391335965514 0.00033146869616851906 -5.015299770391259e-06
maternal 1.1705946590921787e-05 -3.5988940338026457e-07 -4.940561760457052e-07 -1.1489863420947533e-06 1.5746211525986943e-06 -3.3607721922236425e-07 3.0911093740759506e-07 -4.401022763413413e-07 1.218943631506817e-06 -8.759038294531965e-07 1.164497940016644e-06 9.121090071601646e-08 -4.532003133291272e-07 8.915295879679678e-07 -5.317684534350261e-07 4.884581124953512e-07 1.4522930857520066e-07 -4.0302214663309934e-07 -2.7721242362290674e-07 4.2193026481407185e-07 -8.302079975376203e-07 -2.2277554830132145e-07 2.0300904919796654e-07 -2.1946323975191645e-07 4.767729772537152e-10 8.218673132665363e-07 -0.00014252531006152437 -5.015299770391235e-06 0.00032329232308618463
