 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
intercept 0.00035293967501925423 2.769835403060112e-06 -1.8946553097482988e-06 -5.300384118373932e-06 2.4341601063091986e-06 3.507393079872006e-06 9.25829105521794e-08 2.6523458370309804e-06 -2.4390630564276283e-06 1.0020988553039329e-06 -1.3418816448605323e-09 6.874368486703866e-07 2.827096637350882e-07 2.7901554799653184e-07 -1.6739311427647607e-08 5.757356079196e-07 9.34670559067168e-07 -1.9529868386094218e-08 -1.3744296276942116e-06 -1.3227028092349217e-07 -7.995957116571733e-07 3.23560379572665e-07 1.913351117095858e-06 2.5159120580494104e-07 2.1618578711081163e-07 -1.0808793699452709e-06 -4.156678069995049e-06 3.9401148827488264e-06 1.4170664387146805e-05
AGE 2.769835403060079e-06 6.437853125637983e-07 3.696237632837932e-07 5.397337761079704e-07 -5.085940122581376e-07 -4.216507719695397e-07 -2.004692928289408e-08 6.072993806328144e-08 -4.831501140179163e-08 2.451218889699027e-08 5.8407669182335535e-08 2.424530178972253e-08 -5.3524487942559936e-08 8.712043725079287e-09 1.3992883465269296e-08 4.85820175996287e-08 6.677538622565944e-08 -2.6492717278276342e-09 -5.709416885238741e-08 1.3469446867533669e-08 3.188616026565308e-09 -7.472895838614818e-09 1.4580175795386364e-08 -1.1063454149864838e-09 1.5312429579851604e-08 -3.724385820106767e-08 -1.150281372637178e-07 1.8217344086257318e-07 -2.1040303417200057e-07
sex -1.894655309748253e-06 3.6962376328379324e-07 0.0007629093454522817 5.9040831720596357e-05 -0.00020308797456815842 -5.077897939242289e-05 1.9348389248726192e-07 2.572249880954301e-07 -1.4801131072528986e-07 1.2470392105657707e-07 7.486771247163404e-07 -4.938736841761515e-07 -2.753528838939406e-07 1.3985722851175366e-07 -4.1461684521561015e-07 -2.590972469539933e-07 1.7286632094745977e-07 -1.4659771320573008e-07 -9.642094126667752e-08 4.56579145309747e-07 -2.6358291886433797e-07 -5.126423907953123e-07 -2.1096304879162232e-07 -2.525608245289398e-07 -4.3695918275766426e-07 4.105293760865799e-07 9.412306583632215e-08 6.156595999895551e-06 -1.2464381443540089e-06
age_sex -5.300384118373911e-06 5.397337761079693e-07 5.9040831720596194e-05 0.00037532550098095364 -5.250423260291494e-05 -0.00013134510099681044 3.653378648107417e-07 3.912645166676809e-08 1.422771602889143e-07 2.547587960594684e-07 -1.2237721185086274e-07 -2.946021991910125e-08 -3.813061398274602e-07 8.822869136152174e-08 2.591643237312975e-07 1.156511379108378e-06 -6.583509143611349e-07 -2.3442168767222891e-07 4.419879039471904e-07 7.776455101637532e-09 -5.171103369769394e-07 -1.0482730293739384e-07 -8.520628828164958e-07 -1.535286506492016e-08 1.359073912897516e-07 2.563372431000554e-07 1.4562165230096264e-06 -1.9957417164580462e-07 1.0329121206082658e-06
age2_sex 2.434160106309186e-06 -5.08594012258137e-07 -0.00020308797456815834 -5.2504232602914974e-05 0.00011979576879886418 4.3780021286377416e-05 -6.97123813021327e-08 -1.0109885595809053e-07 1.5017305270888432e-07 -9.03174555404737e-08 -7.343973536528631e-08 8.907563672688152e-08 1.69507860057986e-07 -6.01602603435051e-08 1.8713434681087163e-07 -5.8435870635471235e-08 1.6762130128148654e-07 7.815324310176564e-08 3.034534636842942e-08 -2.5994879721277597e-07 6.82040092691747e-08 -1.6478447901726705e-07 1.2587506795919092e-07 -1.1652512795205663e-08 -3.814217820813323e-08 -1.7104510511064624e-08 -1.5472280962421128e-06 1.863663456283555e-06 1.4759280886737113e-06
age3_sex 3.507393079872002e-06 -4.216507719695392e-07 -5.077897939242282e-05 -0.0001313451009968105 4.378002128637741e-05 6.673904312063838e-05 -1.0429060981035724e-07 6.449299818939761e-08 1.3870688595153434e-08 -4.071895395961795e-08 3.1882796080107044e-09 4.578891441644785e-08 1.5182554842566153e-07 -3.923388164428783e-08 -7.049184712522258e-08 -4.1062061769804326e-07 2.9235798302452245e-07 7.339234728735557e-08 -2.120836571069684e-07 -7.834039671031462e-08 1.484796952350267e-07 -2.8081672140304835e-08 2.2067103373354048e-07 -8.920264397148781e-08 -1.0031210250734218e-07 -2.1997516695961356e-08 -4.890784664237453e-08 -2.5154349985407473e-06 -1.915098386499082e-07
PC.PC1 9.258291055217838e-08 -2.004692928289411e-08 1.9348389248726133e-07 3.6533786481074155e-07 -6.971238130213246e-08 -1.0429060981035703e-07 6.481170887746697e-07 -3.392118616050433e-08 -4.819277389025128e-08 -1.752812064295815e-08 -4.3788667364034186e-08 1.2639373366161219e-08 4.527547820004105e-09 3.721607740611441e-08 6.198727169568617e-08 -4.7988309218253486e-09 -2.6565487422902183e-08 1.3110638349144047e-08 -1.4752124190279504e-09 -3.9145098726318486e-08 4.563495568042908e-08 1.2343670572772017e-08 1.1871074057881351e-08 -1.27943510787681e-08 -1.1302521234659978e-08 -1.1584978610270362e-09 1.756449234549441e-08 3.2030864869627554e-07 2.9958641058218724e-07
PC.PC2 2.6523458370309994e-06 6.072993806328153e-08 2.572249880954316e-07 3.912645166676786e-08 -1.0109885595809121e-07 6.449299818939765e-08 -3.392118616050428e-08 1.3328617847218953e-06 -8.777483488811113e-08 8.346228842383249e-08 1.3791656286174043e-08 5.934558412848843e-09 -1.0320371029058561e-09 -5.9379592536170375e-08 3.063581920886851e-08 5.546510225030335e-09 -3.010860777822625e-08 -2.468638108147024e-08 -4.997117860775793e-08 -3.194917297353072e-08 -3.2479725251520695e-08 6.03814374604334e-08 1.7536203952915352e-08 1.4335206908395257e-08 8.816694942059787e-09 1.5682134091171438e-08 -2.6085869627812904e-07 -1.5739161055442634e-07 -6.166707424241085e-07
PC.PC3 -2.439063056427707e-06 -4.8315011401792255e-08 -1.4801131072528948e-07 1.4227716028891433e-07 1.50173052708884e-07 1.3870688595153233e-08 -4.819277389025153e-08 -8.777483488811147e-08 1.3211316233483925e-06 -4.841815569288622e-09 1.0035213879296062e-07 1.412919287699526e-09 2.8814919883978424e-08 -7.728513756795502e-08 4.653675292768205e-09 3.5259042174676926e-08 3.3220038869174056e-09 -2.93245460227594e-08 6.4939361104811696e-09 4.895773236711719e-08 3.564041217773534e-08 -6.47581018261806e-08 -3.199034096319858e-09 5.86101407558148e-08 2.3809731152340328e-08 2.1971020763414107e-09 2.6889041616637315e-07 1.4461023194382346e-06 1.957246830523523e-06
PC.PC4 1.0020988553039371e-06 2.45121888969903e-08 1.2470392105657813e-07 2.547587960594683e-07 -9.031745554047412e-08 -4.0718953959618036e-08 -1.7528120642958075e-08 8.346228842383268e-08 -4.841815569288891e-09 1.8020437126522217e-06 1.3036358204922435e-07 -4.6496443177854956e-08 1.1727322211919378e-07 7.455109630237444e-08 2.8004021128328576e-08 -1.8078527363366594e-08 -3.5550794691875794e-08 6.839658581663347e-08 -2.541509305944127e-08 6.189817766462507e-08 -4.061561397427017e-09 4.711302392320133e-08 -5.576113324655634e-09 -9.287857341982757e-09 -1.2712842276648248e-08 -5.292049005856853e-08 1.0157677651889864e-07 9.043503412687469e-07 -1.1080427126203787e-06
