 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
intercept 0.0016080112870418227 5.581567635655614e-07 1.0534869333916954e-05 -2.5530789322444714e-05 3.3889896972464462e-06 1.5058043535687605e-05 2.5314106894205244e-05 -4.300362663591784e-06 0.00013277576754580847 1.6387468119644482e-05 -1.276099495239662e-05 6.169091557145403e-06 -1.5731744678219424e-05 5.267901448772498e-06 -3.58446638425398e-06 -1.1761321026598283e-06 1.7708905768188896e-06 2.6730364445074186e-06 6.070001973345919e-07 -1.519040417701937e-07 -1.8039890204723316e-05 3.1300250441765086e-07 3.59351916210345e-08 -2.359872640629058e-06 -1.540435680592551e-06 3.562584085870064e-06 1.9133107790627343e-05
AGE 5.581567635655519e-07 1.4817442950321305e-06 2.161468251279215e-07 1.7607823005736746e-06 -1.1727405078267352e-06 -9.934858715562927e-07 -1.0409418668969882e-07 2.7228427365810992e-08 -4.643541486926803e-08 7.04597316030835e-08 1.0588010662041168e-07 5.608565794398656e-08 -5.611285224019203e-08 3.474696963249365e-08 7.56355984489699e-08 7.851165457384888e-08 7.463239352532003e-08 -2.9021665395370458e-08 -8.968975169488201e-08 -2.2424461805817387e-08 2.8961623418409137e-08 1.9946421100066746e-08 1.0843943743176561e-08 -1.571337404431772e-08 5.835614698471029e-08 -8.198364679531316e-08 -4.2906448139443323e-07
sex 1.0534869333916854e-05 2.1614682512791866e-07 0.001642361262242712 -0.00018388807398949595 -0.000733641363470798 0.00027465505755453737 1.5634426507187592e-06 1.0444399535286699e-07 7.317826811816264e-07 3.793371759297982e-07 1.8561270464978531e-06 -6.809440143782931e-07 -1.2948987074889847e-06 3.605016536594906e-07 -1.4388908171521726e-06 9.124693798213052e-07 2.447953553237887e-07 -7.165738358268403e-07 -1.0920500068659207e-06 8.278517675061192e-08 -5.909140567816254e-07 -1.6186816869226678e-06 3.91545960066429e-07 -1.2804193639129714e-06 3.3450136619562715e-07 1.129404072745241e-07 1.3018642528630206e-05
age_sex -2.5530789322444843e-05 1.7607823005736756e-06 -0.00018388807398949611 0.0009641441716907234 0.0002551789824406249 -0.0005283434112739664 2.628588292457756e-07 3.548908824791611e-07 1.574529172344072e-07 7.614299236738041e-07 -3.4640427081413414e-07 -8.750685694384677e-08 -5.481055788989596e-08 -1.4369749872893893e-07 -3.120089175723605e-07 5.867222793920105e-07 -7.010271862978256e-07 1.3881803422142003e-07 1.079339153693954e-06 1.3147414743943203e-06 -2.96718654426588e-06 -9.034146133101528e-07 -9.652254953531288e-07 -6.022323222714057e-08 1.1635237118598051e-07 1.0861989519610177e-06 -1.864139843254667e-06
age2_sex 3.3889896972465424e-06 -1.1727405078267324e-06 -0.0007336413634707981 0.0002551789824406248 0.0006399517729227314 -0.00032751462813978844 -4.203567642691779e-07 3.8357768572835624e-07 1.0939487862210582e-06 -1.9208369975213787e-07 -1.026279311365276e-06 1.0718283167741499e-07 1.2848596948108321e-06 -2.257677653042324e-07 3.5204071566981155e-07 -1.16861618064654e-06 8.291056848052632e-07 5.792307119568246e-07 7.136022589694463e-07 9.721913687531493e-07 -1.097829121273756e-06 -1.2734411984058834e-07 -3.104097221342425e-07 8.110054466806946e-07 -5.705541131506612e-07 6.144646932019688e-07 -1.0122726633612203e-05
age3_sex 1.505804353568764e-05 -9.934858715562937e-07 0.0002746550575545373 -0.0005283434112739662 -0.0003275146281397884 0.00043461242326833436 2.0793909012974883e-07 -3.337013316070835e-07 -2.140710926603873e-07 -1.6525694581025038e-07 3.212532526333084e-07 3.983175737499342e-08 -5.775809641649581e-07 7.411554068248033e-08 1.0427597803800977e-07 3.827527700600836e-07 -1.4284065135199948e-07 -2.3805619945959905e-07 -7.683529914173267e-07 -1.3961643800734e-06 1.7933901304872756e-06 3.205063423955797e-07 3.589867079310833e-07 -5.526771506469267e-07 2.2853329495802789e-07 -5.367924141606337e-07 6.625563809813926e-06
PC.PC1 2.531410689420537e-05 -1.0409418668969828e-07 1.5634426507187643e-06 2.628588292457728e-07 -4.2035676426918247e-07 2.0793909012975004e-07 5.544716509185431e-06 1.230547537040006e-06 5.962112866527106e-06 -6.79109983418375e-07 1.7292111932300416e-06 4.885759868363224e-08 -1.972910235136001e-06 9.00803157370419e-07 -9.713429996711435e-07 3.944228152846401e-07 9.803119500087267e-07 -4.1068550244673604e-08 -2.3890925129867763e-07 -7.1026950360206e-07 3.284736743322716e-07 8.378099325752874e-08 -3.9491799728232135e-08 -9.887188208872621e-08 -4.0426792126053255e-07 3.356491486568705e-07 -3.51368422400393e-07
PC.PC2 -4.30036266359176e-06 2.722842736581113e-08 1.0444399535286776e-07 3.548908824791591e-07 3.835776857283553e-07 -3.337013316070828e-07 1.2305475370400076e-06 1.6213852013350264e-06 2.480327713417981e-07 -2.676225595774258e-07 6.4289778595526e-07 -4.4029159669027e-08 -4.1274654342635816e-07 1.7419459401996556e-07 -3.013746793609667e-07 1.7271786716284838e-07 3.2987889948323994e-07 -6.316474854293955e-08 -1.4901080616891708e-07 -1.5900800215210898e-07 1.1740225451919926e-07 9.65532664261333e-08 -3.454799487243272e-08 -6.039180921229689e-09 -1.2020748278391395e-07 1.324267397897603e-07 -1.4234405394770672e-06
PC.PC3 0.00013277576754580842 -4.6435414869267256e-08 7.317826811816342e-07 1.574529172344185e-07 1.0939487862210476e-06 -2.1407109266039189e-07 5.962112866527094e-06 2.4803277134179444e-07 1.7416569645086713e-05 9.556640820051334e-07 5.345665749009328e-08 5.216675805252846e-07 -2.692480724333092e-06 1.0077474534333471e-06 -1.1523015476819754e-06 2.279538010889386e-07 9.132342725870015e-07 2.2317217831454824e-07 4.8189020148791325e-08 -3.2151173639140823e-07 -1.4933061922351374e-06 1.198748971174901e-07 -1.2831257777704494e-07 -2.692515668984645e-07 -5.031099234482985e-07 9.227696562170336e-07 2.8441617086093214e-06
PC.PC4 1.638746811964442e-05 7.045973160308336e-08 3.7933717592979715e-07 7.614299236738099e-07 -1.9208369975213644e-07 -1.652569458102537e-07 -6.791099834183759e-07 -2.6762255957742556e-07 9.556640820051292e-07 1.950980142039646e-06 -7.767551641613388e-07 3.5410032091811206e-08 4.253553654155653e-07 -1.056515661998508e-07 8.03113315395987e-08 -1.5637495274326427e-07 -1.4775370283709748e-07 2.242193274448001e-07 9.982091954849642e-08 4.3645500061261737e-07 -7.121931496069551e-07 7.154952217975679e-08 -1.1618641100889252e-08 -9.845599787080173e-08 -1.3603980254659588e-08 2.0150020794131672e-07 3.4406264485114707e-07
PC.PC5 -1.2760994952396545e-05 1.0588010662041187e-07 1.856127046497858e-06 -3.4640427081414097e-07 -1.0262793113652802e-06 3.2125325263331286e-07 1.7292111932300422e-06 6.428977859552594e-07 5.3456657490099107e-08 -7.767551641613382e-07 3.6579530777827765e-06 -5.7441587149016415e-09 -9.21296763529708e-07 4.228350294328658e-07 -1.9562562006367322e-07 3.3247988609971434e-07 2.8938545785473307e-07 -3.5605221555542047e-07 -2.7739017864914385e-07 -1.0896794972262387e-06 1.6330754107916555e-06 2.0970050439764837e-08 -5.767210988824115e-08 3.1297857139959133e-07 -2.791474975364273e-08 -4.2657357956891444e-07 9.536049535376838e-07
PC.PC6 6.169091557145393e-06 5.6085657943986565e-08 -6.809440143782915e-07 -8.750685694384758e-08 1.0718283167741262e-07 3.983175737499449e-08 4.885759868363182e-08 -4.4029159669027145e-08 5.216675805252836e-07 3.5410032091811166e-08 -5.744158714901447e-09 2.582536183029166e-06 1.4768436954692396e-07 9.397075533946196e-09 -1.0381803599828774e-07 1.0387516383279353e-08 -1.2831146537842167e-07 -2.06767489004265e-08 -1.385935208100529e-07 -4.0188831311466415e-08 3.0153160384015426e-08 1.1836787903403154e-08 -1.6769988591344372e-07 3.0163200448769464e-09 -4.492126523304304e-08 4.7401552969827624e-08 8.122563886822357e-07
PC.PC7 -1.5731744678219397e-05 -5.611285224019218e-08 -1.2948987074889872e-06 -5.481055788989733e-08 1.2848596948108349e-06 -5.775809641649575e-07 -1.9729102351360006e-06 -4.127465434263579e-07 -2.692480724333091e-06 4.2535536541556576e-07 -9.212967635297081e-07 1.4768436954692412e-07 2.7483587168464167e-06 -2.3667855999857925e-07 3.471164453482493e-07 -2.1254114190461407e-07 -2.897239519480338e-07 2.558058877492058e-08 1.6640836322100954e-07 4.650002927493353e-07 -2.8478773072108674e-07 2.6212914174384076e-07 2.318020058356203e-08 -8.54198498532142e-08 -6.441598624903849e-08 4.258812772096397e-07 -1.1964949963484672e-06
PC.PC8 5.26790144877249e-06 3.474696963249373e-08 3.6050165365949175e-07 -1.4369749872894004e-07 -2.2576776530423418e-07 7.411554068248126e-08 9.008031573704186e-07 1.741945940199653e-07 1.0077474534333473e-06 -1.0565156619985083e-07 4.2283502943286577e-07 9.397075533946214e-09 -2.3667855999857883e-07 2.617094596678703e-06 -2.46109362688975e-07 1.711924984194682e-08 2.2982995706894363e-07 -1.7800053217694834e-07 -2.340394707896731e-08 -4.193369656651225e-07 5.168984161717322e-07 3.603428684916607e-07 -1.2165886515165032e-07 -4.092755488324642e-07 -1.8766703076166961e-07 8.240697994181949e-08 7.125825447037464e-07
PC.PC9 -3.584466384253987e-06 7.563559844896979e-08 -1.4388908171521675e-06 -3.120089175723622e-07 3.5204071566980826e-07 1.0427597803801239e-07 -9.713429996711446e-07 -3.013746793609665e-07 -1.1523015476819769e-06 8.031133153959893e-08 -1.9562562006367346e-07 -1.0381803599828835e-07 3.471164453482495e-07 -2.4610936268897553e-07 3.3429951290609436e-06 -9.043540459652851e-08 -2.2501149665601738e-07 -1.5552135278986782e-07 -2.8462688082893057e-07 -2.5527781732246795e-07 5.207426258042163e-07 -6.850612470807556e-08 -6.371546936458508e-08 1.0307996637148813e-07 1.7280091286459468e-07 -5.373479695914265e-07 -1.2935713204339486e-07
PC.PC10 -1.1761321026598239e-06 7.8511654573849e-08 9.124693798213066e-07 5.867222793920092e-07 -1.1686161806465415e-06 3.82752770060085e-07 3.9442281528464024e-07 1.7271786716284827e-07 2.279538010889393e-07 -1.5637495274326432e-07 3.3247988609971455e-07 1.0387516383279513e-08 -2.1254114190461423e-07 1.7119249841947248e-08 -9.043540459652864e-08 3.0162288456210792e-06 1.1307974089925618e-07 -3.2135516158242955e-08 -1.5719151979056593e-09 -2.2739978305277933e-07 4.836190063858051e-07 3.3249972601200797e-07 -1.9333982033445474e-08 3.803329810120963e-07 -1.60656642451033e-07 4.3333128474856174e-07 8.139980788949477e-07
