 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 1.3451049767235636e-07 5.570551180830089e-08 1.2299293552311804e-06 2.0430518502947655e-08 -3.6743682600951587e-07 -7.994325596833273e-08 -2.3195310669936013e-08 2.61285167808093e-08 3.5594524861090236e-08 7.038169609403092e-08 1.2488593177302044e-06 2.438256700113174e-08 -1.3028410969534999e-08 4.9978561582109306e-09 8.426855277636547e-09 2.2063616275750618e-08 1.5456667225676544e-08 2.1499237900358044e-08 -1.2374061731419763e-08 -2.0481552036075e-08 -2.1291275352252912e-08 -4.427843634833484e-08 1.1924744599672141e-08 8.069111651920378e-08 1.8495635274922422e-08 3.178753508842628e-08 6.723821619376897e-07
PC.PC6 1.0986200139699296e-07 3.449390737343826e-08 -5.561033857499738e-07 2.1195437468793104e-07 6.405588114358439e-08 -1.1102066826513554e-07 4.697021758367844e-10 -3.7866246924788205e-08 1.3027553111809045e-08 -4.1889395390592424e-08 2.4382567001131734e-08 1.151722350159878e-06 3.533381539375467e-08 -1.793304517692433e-08 -7.720083594533204e-08 1.9204524070733322e-08 2.9982585893963676e-08 9.800258556609303e-09 6.828718445423314e-08 2.4258860859427942e-08 4.4997588718879944e-08 -6.967765369801426e-08 -1.2589630264845988e-07 1.4237768560895472e-08 -1.2447812481830793e-09 -2.8894987658284623e-08 4.0820327147629057e-07
PC.PC7 -3.9430780597027e-07 -3.3939609394988314e-08 -2.638510213718016e-07 -3.3417983928426975e-07 9.6971806221243e-08 1.0533700942131501e-07 -1.6691934021800345e-08 -7.849781572557669e-10 2.4784553272555128e-08 1.223503508159771e-07 -1.3028410969535075e-08 3.533381539375463e-08 1.0057190188326886e-06 1.1340576601167307e-07 6.353059269053339e-09 -4.122535528249596e-08 -3.0770253570832694e-09 -4.326857920340301e-08 1.78109383159549e-08 4.19083131665003e-08 2.0254568480866328e-08 1.5624136419877996e-08 -2.3014660515241068e-08 -2.2723366689391138e-08 1.0459485876936044e-09 -6.267970081386966e-09 -5.624095824857582e-07
PC.PC8 2.2323826135358858e-07 1.2012884158274423e-08 -6.102060559958128e-08 -3.940981960416422e-08 5.3995167033190984e-08 5.187979659430209e-08 1.637756996061394e-08 -1.0285429766442559e-08 -3.539881180293532e-08 4.2733193298773205e-08 4.997856158210965e-09 -1.793304517692432e-08 1.1340576601167304e-07 1.4430027299965286e-06 -2.8528779685765076e-08 -1.2685030813475096e-07 1.7125781933686906e-08 -4.0296805324208856e-08 8.396710168470247e-09 -3.067698224945219e-08 -7.3780751209035356e-09 6.204096087744079e-08 -5.608409155633369e-08 -2.6437141084786946e-07 1.2658414913444325e-08 -4.7688378350393586e-08 3.8896795569166176e-07
PC.PC9 1.134077880423101e-07 2.5175493356813215e-08 -4.1656955876619876e-07 -2.0240899208771592e-07 1.9042983891070776e-07 4.5408525554965866e-08 1.7828341580479264e-08 -1.9145525484517505e-09 5.022364926777366e-09 3.834019879355431e-09 8.426855277636555e-09 -7.720083594533205e-08 6.353059269053317e-09 -2.8528779685765043e-08 1.3207179843711268e-06 4.817730279132003e-08 4.0212177950209637e-08 1.827066348828438e-09 -1.4796248071449016e-07 -1.5534982499475636e-08 7.489570807725253e-09 -1.884374453312953e-08 3.3934602383966134e-08 1.413315726193285e-10 3.208051135561739e-08 -5.183723390863716e-08 -1.3174174643835877e-09
PC.PC10 5.087358403944986e-09 3.108987937753126e-08 1.51122099508049e-07 9.69175682182889e-07 -1.4703804265257625e-07 -3.3027858359196736e-07 -8.572396370943742e-09 1.3730344741165029e-08 3.412718898893498e-08 -3.0636428301169236e-08 2.206361627575057e-08 1.920452407073339e-08 -4.122535528249592e-08 -1.2685030813475106e-07 4.817730279131982e-08 1.7152640647090854e-06 -9.466145665672204e-08 1.071980022529944e-09 5.2249133933526876e-08 4.466002203275821e-08 -4.696373903684421e-08 -4.602800330347304e-08 2.294435780106015e-08 1.967614157167001e-07 -9.717220853793613e-10 6.414341918215878e-08 6.463601884856947e-07
PC.PC11 2.7346560567747073e-07 5.538222071058897e-08 6.117206263231942e-07 -5.558843173716436e-07 3.2024015179760996e-08 2.227645268166376e-07 -5.613221802828318e-10 3.591858091193146e-09 -1.240839624415665e-08 -1.2392348228006752e-08 1.545666722567656e-08 2.998258589396377e-08 -3.077025357083256e-09 1.7125781933686953e-08 4.0212177950209676e-08 -9.466145665672189e-08 1.2497102333253638e-06 -7.56182336965206e-08 -2.5514669665164992e-08 1.646835181052721e-08 -6.111256298767092e-08 9.82945013453019e-08 2.4839090532082513e-08 -7.371990274117751e-08 5.809569199513909e-09 3.4071875864424696e-08 8.496273189724692e-08
PC.PC12 1.9407530302371294e-08 -1.4082456538853716e-09 -5.438584675192002e-07 -2.0928690324599048e-08 1.2666430621987692e-07 -5.542647747854759e-08 1.3100517832304053e-08 -9.087596200324235e-09 -2.3517115896138983e-08 4.771324794881111e-08 2.1499237900358064e-08 9.800258556609308e-09 -4.326857920340294e-08 -4.0296805324208935e-08 1.8270663488284497e-09 1.0719800225299732e-09 -7.561823369652067e-08 1.5679894209767957e-06 -5.660583923684475e-08 4.626986328641758e-08 3.484291297765334e-08 1.2062495930305623e-07 -3.00193823814571e-08 5.2030409707295475e-09 1.0973363096953056e-07 3.8376067489636134e-08 -5.192011926576773e-07
PC.PC13 -1.9648242296562057e-07 -5.418276824267909e-08 -2.2232210705141457e-07 4.898437350306157e-07 1.3038080704290632e-07 -1.576600721441851e-07 -9.217182103655795e-09 2.6217544585440613e-08 -1.4840130702430774e-08 -5.229027180255374e-09 -1.2374061731419756e-08 6.828718445423338e-08 1.7810938315954943e-08 8.39671016847019e-09 -1.479624807144903e-07 5.224913393352683e-08 -2.5514669665165045e-08 -5.660583923684477e-08 1.2004900766565157e-06 4.9664594267604125e-09 -2.8048426389032228e-08 -2.350932861166312e-09 -4.9193689161989346e-09 1.0657036041481472e-08 -7.583258256628531e-08 -1.8872325686828603e-08 -3.624821456651095e-07
PC.PC14 -1.6287328025323086e-07 1.3647756127266372e-08 2.476958250156012e-07 -3.416814622071203e-08 -2.467193946633615e-07 -1.0180478625489725e-07 -1.0990669870946755e-08 5.221503896705918e-09 1.91630483010613e-08 4.038657751901147e-08 -2.0481552036075054e-08 2.425886085942795e-08 4.190831316650028e-08 -3.06769822494522e-08 -1.5534982499475653e-08 4.466002203275818e-08 1.6468351810527185e-08 4.6269863286417596e-08 4.966459426760466e-09 1.0587764455587192e-06 -4.331165562963583e-08 -9.253765197769648e-08 -1.8098927076788796e-08 5.118954060658347e-08 -9.21980288845947e-09 -3.826559891059036e-09 2.5292458390350944e-08
PC.PC15 -2.2590635500073316e-07 2.248668329582435e-09 -2.1514024062669543e-07 -1.6253060328296407e-07 9.544891956063517e-08 3.3433605241970185e-08 2.2185239214614746e-08 -8.608192012575184e-09 1.5203378512393026e-08 1.3036263320769057e-08 -2.1291275352252942e-08 4.4997588718879964e-08 2.025456848086632e-08 -7.378075120903548e-09 7.4895708077253e-09 -4.696373903684417e-08 -6.11125629876709e-08 3.4842912977653496e-08 -2.8048426389032228e-08 -4.331165562963571e-08 1.2589075370239887e-06 -4.9145740196002734e-08 -5.130056578166176e-08 -4.7979536912859796e-08 6.791975132111362e-09 -2.427335308321801e-08 -9.207057246407802e-07
PC.PC16 1.3302102598714733e-07 -1.052093159562242e-08 -7.090740355396097e-07 -3.2962536346561886e-07 -3.914144339184039e-08 3.9864226420372206e-08 -6.024220042017858e-09 1.2842657186206465e-08 -2.432618492179335e-08 3.3146189412521915e-08 -4.427843634833483e-08 -6.967765369801426e-08 1.562413641987802e-08 6.204096087744091e-08 -1.884374453312946e-08 -4.602800330347309e-08 9.829450134530194e-08 1.206249593030562e-07 -2.3509328611663e-09 -9.25376519776964e-08 -4.9145740196002887e-08 1.3307317553069176e-06 4.2987311938869566e-08 -2.3513317351133276e-07 4.5443487634506544e-09 2.8516428207392715e-08 3.3065319892317384e-08
PC.PC17 5.168935934601544e-07 2.049389647307741e-08 3.518049782401917e-07 -8.219882460197821e-07 6.246855884216031e-08 2.6507379079110655e-07 4.555017276598118e-09 -3.024238505850354e-08 4.960211325841185e-09 -1.318880774979678e-08 1.1924744599672116e-08 -1.2589630264845996e-07 -2.3014660515241068e-08 -5.608409155633362e-08 3.39346023839662e-08 2.294435780106016e-08 2.4839090532082553e-08 -3.001938238145717e-08 -4.9193689161990256e-09 -1.8098927076788803e-08 -5.1300565781661784e-08 4.298731193886947e-08 1.4754273063867659e-06 6.11600894841499e-08 -2.5868087881849924e-08 1.6859126488123825e-08 -3.205814991446962e-07
PC.PC18 -3.073041376889035e-08 -2.7684467302139226e-09 -4.883217854941192e-07 -2.449846946966673e-07 1.1433979688871858e-08 -1.9033370326063944e-09 -1.1121753321902582e-08 -5.074042890274721e-09 4.8657770103975906e-08 2.804347333967812e-09 8.06911165192037e-08 1.423776856089551e-08 -2.2723366689391134e-08 -2.6437141084786993e-07 1.4133157261924314e-10 1.9676141571670035e-07 -7.371990274117751e-08 5.203040970729559e-09 1.0657036041481505e-08 5.1189540606583464e-08 -4.797953691285982e-08 -2.3513317351133268e-07 6.116008948414997e-08 1.996550636761062e-06 -2.6399794080970886e-08 1.737910764804222e-07 1.4552836694785714e-07
PC.PC19 7.665653412306735e-08 3.5407920780327998e-09 -3.804810220569374e-07 1.4963912997097404e-07 1.2020298270587204e-07 -3.532627199409826e-08 -9.372485350131063e-10 -1.8552755095434061e-09 8.768539344004966e-09 -4.7938542162774e-09 1.8495635274922405e-08 -1.2447812481830772e-09 1.0459485876936313e-09 1.2658414913444423e-08 3.208051135561736e-08 -9.71722085379303e-10 5.809569199513898e-09 1.0973363096953051e-07 -7.583258256628527e-08 -9.219802888459438e-09 6.7919751321112896e-09 4.544348763450656e-09 -2.5868087881849954e-08 -2.639979408097099e-08 1.443357837181702e-06 1.0323300620045763e-07 -2.441829546573674e-07
PC.PC20 -3.8882070146337484e-07 -3.217372951859612e-08 2.9308895354345385e-07 2.299748660788532e-07 4.2917556332711867e-08 -8.389034087150996e-10 -1.3353136570545092e-08 1.2383139394835811e-08 -4.552277369310935e-09 -2.5437043316217396e-08 3.178753508842628e-08 -2.8894987658284523e-08 -6.267970081386949e-09 -4.7688378350393606e-08 -5.1837233908637344e-08 6.414341918215872e-08 3.407187586442474e-08 3.837606748963614e-08 -1.887232568682854e-08 -3.826559891059053e-09 -2.427335308321804e-08 2.8516428207392655e-08 1.685912648812378e-08 1.7379107648042225e-07 1.0323300620045775e-07 1.288614711293987e-06 4.55927635006587e-07
proband 3.7078643501623814e-07 -2.1616209587017508e-07 4.084579097522258e-06 -7.969945407243753e-08 6.05276493688704e-08 -4.004262342130151e-07 1.8036932609499618e-07 -6.254662568814672e-07 1.3081162961907565e-06 1.8135269261943345e-09 6.723821619376899e-07 4.082032714762906e-07 -5.624095824857578e-07 3.889679556916623e-07 -1.3174174643837643e-09 6.463601884856948e-07 8.496273189724658e-08 -5.192011926576774e-07 -3.624821456651091e-07 2.52924583903508e-08 -9.207057246407802e-07 3.306531989231741e-08 -3.205814991446963e-07 1.455283669478571e-07 -2.441829546573675e-07 4.559276350065871e-07 0.00015215166552866077
