 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.03714580723645505 0.0006587258926853591 -0.0016806344915247199 0.040099248532280043 0.10325935912547549 0.0583181788398614 0.0002884529945281786 -1.8042534700489642e-05 0.001193855421073186 9.587935033854491e-05 -7.209779455260211e-05 8.088999965373713e-05 -0.00010728750235208185 4.508044579439913e-05 -4.155228307445998e-05 -1.184243776230362e-05 2.7667762146093233e-05 5.896718304613087e-06 -6.30143735141234e-05 -6.433633894842947e-07 -0.0001490437894371174 -4.830595164978489e-07 6.264308167641926e-06 9.194471289882005e-06 6.751149540420815e-05 5.8876506013562394e-05 0.0007410993711194137 0.0023669005430425223 0.00042398350019072446 -0.004308293487527387 0.00012981320945867894 0.00024776463271126314 -0.0010728266120880374
AGE 0.0006587258926853635 5.419484750867739e-05 5.786212911774241e-06 -7.237537292467543e-05 -9.619327668199716e-05 -1.6636195067086586e-05 -1.8606062800165785e-06 3.447860670876209e-06 -3.654611922661221e-06 -1.3261330846973767e-06 2.4278558668730963e-07 -2.632852837247819e-06 8.263018867289945e-07 7.604774084272894e-07 1.6285262371882423e-07 1.7908310108662957e-06 -1.8480611052060875e-06 -5.490009187732879e-06 -8.549728859393323e-07 3.0402565302450473e-07 -5.631949990050012e-07 1.5187786265573256e-06 4.638268812288424e-07 -2.2587780906721878e-06 1.239184817130545e-06 -1.8123735550783384e-06 7.595278740135986e-06 2.3170598350880667e-05 7.091586641832738e-05 6.406283328484912e-05 -0.00012318337981707836 -0.00010852194972324283 -8.560521918090724e-06
sex -0.0016806344915228826 5.78621291177155e-06 0.04912533607490659 0.036209822651592116 -0.019457583597972443 -0.027499686733578572 4.481949685362025e-05 3.86822648189742e-05 0.0001466683694600656 1.0941893742262643e-05 3.457317821573714e-05 1.646336442883022e-06 -1.675956995109269e-05 1.7428731988336464e-05 -2.7816081148469335e-05 3.5569979664419145e-05 2.030368749501164e-05 1.5464388424293638e-05 -1.971973102910684e-05 2.5950630309633975e-05 1.3476571547947453e-05 -3.8473502440121305e-06 2.2383714024893006e-05 -4.802550650060262e-05 -4.321467632628418e-06 5.186041796048995e-05 -0.000945628100520235 0.001652965737256897 0.0007337579390227672 -0.0034546212751404887 0.0018892135675932376 -0.0005991251373443603 -0.0005881407259956624
age_sex 0.04009924853228233 -7.237537292469472e-05 0.036209822651586565 0.1749859428169046 0.2986877299739834 0.13675391675947154 0.00013904434078140695 6.413704139641944e-05 0.0002794742830815902 -3.3302276192849442e-06 5.7454314934931164e-05 6.804708981268323e-05 -4.306082596366512e-05 4.265558734519412e-05 -1.5066197561032401e-05 -3.723892544425101e-05 -2.9018949937235937e-05 0.0001006429127578458 -1.8137594552945196e-05 3.820852050015355e-05 -9.188872093921357e-05 -7.800140737151648e-05 2.3687335098468625e-06 4.8686386719953865e-05 0.00010120226051794242 -5.9446824862658524e-05 0.0003003129708286123 0.0030279667490057693 -0.0004464430330312291 -0.01093064404693353 0.007195397411994233 -0.0015467012602206653 0.00014212347797085514
age2_sex 0.1032593591254764 -9.619327668203476e-05 -0.019457583597985488 0.29868772997397 0.7454580433150145 0.4095615026914974 0.00039575706099424253 6.300814542802037e-05 0.0005632333981704541 -8.568886974825625e-05 0.0001945347296723765 0.000145881991819501 -0.00012005217133863746 0.00011366213874016936 -1.1087371601065696e-05 -0.00016704680984710294 6.696530068425711e-05 0.00023264523686128462 -5.1303257877318966e-05 3.882689837854682e-05 -0.0002197978447932113 -0.00017941377168877886 -3.340406210079612e-05 0.00019122066958144295 0.0002986350609028877 -0.000125114135366689 0.0035900371163155877 0.004392192415985801 -0.0032221311445938907 -0.018852178199586258 0.012691351181451541 -0.00203477136564936 0.0033132798316225457
age3_sex 0.05831817883986106 -1.663619506710484e-05 -0.02749968673358543 0.13675391675946186 0.40956150269149144 0.24199909701568714 0.00026337656599019076 1.4367057819877172e-05 0.0003281461525642642 -6.669941697346061e-05 0.00014172539612228747 7.107653135087306e-05 -8.708882241961376e-05 7.094837742832129e-05 -8.196368056162087e-06 -9.25023884972932e-05 8.020367592027322e-05 0.00012198652606640308 -4.269687076557061e-05 7.2463385091697024e-06 -0.00011632575618334455 -9.46509675334977e-05 -2.302948516865013e-05 0.00010223683296896812 0.0001819138847090197 -4.82686155311076e-05 0.002598527251417499 0.0022885659433264636 -0.0020034770945024614 -0.008151868397736527 0.00478550525003502 -0.0010455137865791875 0.002386246941318159
PC.PC1 0.00028845299452817273 -1.8606062800165971e-06 4.4819496853619295e-05 0.00013904434078138836 0.00039575706099419526 0.00026337656599016295 5.5993793845761646e-05 1.1095158598098895e-05 5.736231828397943e-05 -7.978038686601068e-06 1.8518481151297645e-05 3.1360324587921633e-06 -1.8647312666028996e-05 7.118171447624283e-06 -9.87333782392349e-06 4.22061287250805e-06 1.2940229595184181e-05 2.332899116043991e-06 -5.261592643781186e-06 -6.790799998336014e-06 4.656261676779029e-06 -6.286264029163691e-07 2.2211198210201767e-07 1.4979810789540577e-07 -3.359168210477226e-07 2.0152301438202574e-06 1.3008433664500196e-06 3.747851554271082e-05 6.8061234705125106e-06 -0.00014371569654537437 9.917092534996953e-05 -7.626512397081589e-05 8.115522387132563e-05
PC.PC2 -1.804253470049025e-05 3.4478606708761953e-06 3.868226481897937e-05 6.413704139642286e-05 6.300814542801484e-05 1.4367057819871801e-05 1.1095158598098895e-05 1.3921943064525829e-05 1.2830700187461351e-06 -3.0947913240029878e-06 5.691661647888214e-06 -9.734011066149998e-07 -3.4081574961625183e-06 2.053797118615121e-06 -2.8137368529071737e-06 1.8244292120226267e-06 3.238673722565851e-07 -2.0833786622455834e-06 -3.2034569058672908e-06 -2.4507970199143045e-06 2.223544338512197e-06 1.4611762551779955e-06 1.3747401056816978e-07 -1.4347911232828233e-06 -4.1884041489752905e-06 1.6142168110066948e-06 -3.1234048999759265e-06 8.816008434381871e-07 -7.73478958695166e-06 4.729093985524269e-05 -4.735604238562889e-05 -5.2842184096279684e-05 1.0115193454549211e-05
PC.PC3 0.001193855421073177 -3.654611922661261e-06 0.00014666836946006654 0.00027947428308156035 0.0005632333981703758 0.00032814615256422143 5.736231828397936e-05 1.2830700187461015e-06 0.00015012680108641784 3.652211213610969e-06 5.894788847093952e-06 1.0431912630186811e-05 -2.186579156815607e-05 7.955002572507556e-06 -1.0892611222517637e-05 5.097920811051533e-06 1.6208904253968536e-05 3.0983624617482803e-06 -2.615448337753491e-06 -6.584655372206093e-06 -4.360843141588421e-06 1.6697477942807258e-06 1.4973010179812244e-06 -1.7757555708011773e-06 -5.691953668706116e-06 9.223465012592896e-06 1.9586039089715953e-05 9.13891747026143e-05 -7.178602314922935e-05 -0.00022511164032179158 0.00012371050000375223 0.00015407215157346848 4.757643607491716e-05
PC.PC4 9.587935033854091e-05 -1.3261330846974023e-06 1.0941893742261189e-05 -3.330227619295501e-06 -8.568886974827578e-05 -6.66994169734698e-05 -7.978038686601136e-06 -3.0947913240030034e-06 3.6522112136108275e-06 1.5831942106303043e-05 -5.58111750007433e-06 6.068009807521736e-07 3.387745894936307e-06 -2.4994231585416353e-06 1.0498177699730944e-06 -3.8155932857630225e-07 -2.0389564493063284e-06 1.0101190382136095e-06 2.15020809561405e-07 2.339775701833343e-06 -4.540629009715505e-06 1.2020199016057778e-06 -3.953384743089956e-07 -3.0992032774216804e-06 1.6113595302367384e-06 4.790748919188116e-06 1.7057595013092432e-06 -1.2990717538717597e-05 -3.572003189140787e-06 2.783385673004339e-05 3.6494369080548106e-05 4.3132426668310986e-05 -5.874048182492093e-05
PC.PC5 -7.209779455257851e-05 2.427855866872935e-07 3.4573178215737255e-05 5.745431493500411e-05 0.0001945347296725427 0.0001417253961223753 1.8518481151297767e-05 5.6916616478882415e-06 5.894788847094158e-06 -5.581117500074331e-06 2.55743156791134e-05 5.17774851183675e-07 -7.2413147023381455e-06 2.732182369158874e-06 -2.564113594982606e-06 3.839530290873178e-06 4.708064984110014e-06 -1.2091534329414338e-06 -1.214396267855575e-06 -7.050720775178603e-06 1.1013032745378553e-05 1.8097075195132044e-06 -4.552191335968804e-07 9.462519044231842e-07 1.819894033841893e-06 -2.4341344167931735e-06 -1.1541399507904001e-05 1.7744444890543938e-05 1.2144784968205924e-05 -4.420631062371342e-05 0.00011212015278788842 -1.7593972045180356e-05 3.637977632581563e-05
PC.PC6 8.088999965373614e-05 -2.6328528372478187e-06 1.6463364428788114e-06 6.804708981267381e-05 0.00014588199181948933 7.107653135086879e-05 3.1360324587921735e-06 -9.734011066150034e-07 1.0431912630186838e-05 6.068009807521851e-07 5.177748511836395e-07 2.5937022974934593e-05 1.2515418775635884e-06 5.151994644652248e-07 -1.8182983453355284e-06 4.082918321399795e-07 8.932142640244209e-07 -1.9947429869763804e-07 -5.913187036859614e-06 -1.7262520278300517e-06 -1.0038074552773303e-06 9.078377809161302e-07 -1.200340510705116e-06 2.204759449592929e-06 1.378664391861928e-06 7.452228344577626e-07 -4.120315707303348e-06 2.789558457037992e-05 5.845991463413031e-06 -2.9008117052168282e-05 5.194563046992591e-05 4.4127127952711455e-05 -1.1300336910840638e-05
PC.PC7 -0.0001072875023520832 8.263018867289565e-07 -1.6759569951090718e-05 -4.306082596366261e-05 -0.00012005217133863304 -8.708882241961096e-05 -1.864731266602903e-05 -3.4081574961625166e-06 -2.1865791568156194e-05 3.3877458949362742e-06 -7.241314702338106e-06 1.251541877563581e-06 2.0563963643625978e-05 -1.4058988339153979e-06 3.389097158178512e-06 -1.6772192131974691e-06 -4.115201103971438e-06 -2.9587061415371196e-06 1.512218853706662e-06 4.3425127536702075e-06 -1.7574494227517513e-06 3.712094232095292e-06 -3.510491388132817e-07 2.1443618876145546e-07 -1.0913168907623408e-06 3.353889344468178e-06 -1.4612899934556109e-06 -1.89669722013464e-05 -2.8536721951445253e-05 3.0536217619566356e-05 -7.272877275020766e-06 2.675091309945264e-05 -8.199643105390532e-06
PC.PC8 4.5080445794396585e-05 7.604774084272885e-07 1.742873198833872e-05 4.265558734518661e-05 0.00011366213874014755 7.094837742830906e-05 7.118171447624293e-06 2.0537971186151226e-06 7.955002572507588e-06 -2.499423158541623e-06 2.732182369158849e-06 5.151994644652254e-07 -1.4058988339153953e-06 1.7562024678942625e-05 -1.7668763947040043e-06 -3.6348511351847166e-07 3.4136414400734553e-06 -1.947498467815039e-06 -1.3622847706300173e-07 -3.196083836355375e-06 5.35015753910728e-06 2.4175480309490544e-06 -1.1326610706200867e-07 4.1943963101718576e-07 -4.023657769191222e-06 1.2104927869558834e-06 -2.890964708217402e-06 -4.960368339083787e-05 3.20880059543605e-05 2.7748758935202815e-05 5.772109119679453e-05 -6.521669943623048e-05 2.002318587957283e-05
PC.PC9 -4.1552283074456336e-05 1.6285262371881653e-07 -2.7816081148473323e-05 -1.506619756102546e-05 -1.1087371601037458e-05 -8.196368056144192e-06 -9.873337823923463e-06 -2.81373685290717e-06 -1.0892611222517637e-05 1.0498177699730751e-06 -2.5641135949825838e-06 -1.8182983453355253e-06 3.389097158178501e-06 -1.766876394703994e-06 1.7669437546881444e-05 -6.495312649430017e-07 -5.048100998643912e-06 -1.7012804712949277e-06 1.067933905606085e-06 -7.61616682445239e-07 -4.0382075617445386e-07 6.512976391891214e-07 -8.731386049388e-07 1.3506100989619828e-06 4.3589908414454794e-06 -3.909282509850387e-06 4.62547262616554e-07 -1.4289244547682799e-05 -2.3251751387779997e-05 4.340164420260023e-05 -5.301878799116797e-05 4.237591636529409e-05 -1.981770920701377e-05
PC.PC10 -1.1842437762298095e-05 1.7908310108663062e-06 3.556997966442017e-05 -3.723892544423167e-05 -0.0001670468098470625 -9.250238849727237e-05 4.220612872508023e-06 1.824429212022619e-06 5.097920811051516e-06 -3.81559328576294e-07 3.839530290873198e-06 4.0829183213998113e-07 -1.6772192131974647e-06 -3.6348511351848876e-07 -6.495312649429916e-07 2.2017142583801492e-05 2.2286700856970807e-06 -3.32822743147932e-06 4.6350359223221625e-07 -2.4599696005355963e-06 6.2316945458873255e-06 4.352094620091413e-06 5.792146546661304e-07 -3.934282091975679e-06 -2.625818446112394e-06 5.286956076807458e-06 1.4111525946345513e-07 -1.2074176420272766e-05 -1.930524576292945e-05 9.316410121081293e-05 -2.9275871390131008e-05 3.910811371207087e-05 1.2697606111121642e-05
PC.PC11 2.7667762146100853e-05 -1.848061105206111e-06 2.030368749501368e-05 -2.9018949937208425e-05 6.696530068431402e-05 8.020367592030224e-05 1.2940229595184215e-05 3.238673722565989e-07 1.6208904253968593e-05 -2.038956449306317e-06 4.7080649841100125e-06 8.932142640244214e-07 -4.115201103971448e-06 3.413641440073464e-06 -5.048100998643926e-06 2.2286700856970795e-06 2.488216639149309e-05 -2.1172729836797588e-07 7.262291593021444e-07 -1.21379898932053e-06 9.665990109078106e-06 1.5454159628869713e-06 6.159213222645289e-07 -1.9764013848850463e-06 -5.043463980318371e-06 8.15734614713836e-06 -3.869787352200688e-06 9.83492196366122e-06 9.058909486003198e-07 -2.9235532664721322e-05 2.342182104641304e-05 2.7053124878972224e-05 2.3778736886506534e-05
PC.PC12 5.8967183046211895e-06 -5.490009187732929e-06 1.5464388424293804e-05 0.00010064291275787222 0.00023264523686134886 0.00012198652606643845 2.3328991160440287e-06 -2.0833786622455753e-06 3.0983624617483036e-06 1.0101190382135985e-06 -1.2091534329414533e-06 -1.994742986976298e-07 -2.958706141537122e-06 -1.947498467815023e-06 -1.701280471294937e-06 -3.32822743147933e-06 -2.1172729836799108e-07 3.08846454725785e-05 -2.288194379339468e-06 5.283769660542468e-06 -7.83045569583682e-06 -2.5936119063147424e-06 -1.8920039689861255e-06 -1.606626572911532e-06 3.7182737000671764e-06 -2.576785412381222e-06 1.0161282136580039e-05 -1.64748004135598e-05 9.716592784596508e-06 -8.820984916530985e-05 0.00010871192675366477 -2.903552177621599e-06 -4.861154227727619e-05
