 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0029151767959722215 8.649197929295272e-05 0.0018564352520382462 0.004001304906570367 0.0039469539211574875 0.0010604934712984103 3.2074162146473883e-06 1.1249181415628607e-05 -7.78049800296136e-06 5.627229371900517e-06 -3.333837776443106e-06 -2.7827569064590406e-06 1.5528808232092156e-06 -7.025656131857092e-07 -2.140350826634841e-06 -2.112747560005556e-06 -4.15566725417577e-06 8.254555202312625e-07 -8.033818987954173e-06 2.9630576220630924e-06 1.6730375871074626e-06 2.4070780974514773e-06 6.567039220936028e-07 5.247432235259248e-06 3.4357362168638653e-06 2.433888416647157e-06 -3.033705176724549e-06 8.699046889778268e-05 0.00015752220579145113 4.600521775066939e-05 -0.00021245573060577793 2.019898129458965e-05 -0.00030455561674766946
AGE 8.649197929295293e-05 4.338935722823464e-06 1.8264784367054902e-07 -1.0209197457561639e-06 1.6936335629774753e-06 1.4530652676409537e-06 4.6950724077246056e-08 6.113615286786317e-07 -2.3816099969587942e-07 2.1778878513439306e-07 -1.3060571860822735e-08 -4.185103323895432e-08 -7.36111928910226e-08 -1.2983966655053581e-08 -6.833316304692689e-08 6.413747813597096e-08 -6.785758395293255e-08 -1.7841792919184943e-07 -3.3857327294574416e-07 9.223909862608542e-08 1.4883577120964832e-07 -3.6281275923025575e-09 1.1184513150612132e-08 7.384773733042802e-08 1.282955938851557e-07 -1.5291474820945292e-08 4.233219193903614e-07 -3.108267938835751e-06 7.328864717739747e-06 8.781964472357003e-06 -2.9584463542470305e-06 3.3269552835104222e-06 -1.6342742312050343e-05
sex 0.0018564352520380513 1.8264784366974926e-07 0.0178873998346919 0.020809989670601298 0.014218808123520261 0.002954775758811702 -3.2586354870041573e-06 6.124869897082492e-06 -2.6165665808928214e-06 -3.3775654665532836e-06 9.806064423109092e-06 -9.442471899446231e-07 -5.9014293653966e-07 4.2847819457565996e-06 1.2077036144630887e-06 1.75093848763664e-06 -9.281487449708372e-07 1.5407764260127515e-05 -2.5303213198030907e-07 7.870856388456629e-06 -1.5780168493711792e-06 -1.890221876168597e-06 3.0551785522697475e-06 6.56018226756027e-07 5.1897487317508976e-06 3.6995225418516567e-06 2.6655621699426682e-05 0.00026761331891339237 0.00012183796166345639 -7.681767569301686e-05 -0.00017453061632719409 -0.0001346713761425505 -0.00014196087803434112
age_sex 0.004001304906570218 -1.0209197457579208e-06 0.020809989670602432 0.03789441431721143 0.0331547832674994 0.008126800336505867 -3.83875372113226e-07 5.758668463952258e-06 4.67555345539019e-06 -9.297094588189308e-07 7.672369161448904e-06 4.863843414832445e-06 -4.16086219036213e-06 5.351410089519641e-06 -4.275767309429668e-06 6.476102804591457e-06 -8.459742483803628e-06 2.218187789979026e-05 -3.289362012344169e-07 6.331891644623622e-06 1.889686273635576e-06 3.4323489264401517e-06 6.637846782723441e-06 -5.816127073124196e-07 -6.624982197961103e-06 -1.0205949625514232e-05 -4.2451986285435454e-05 0.0005627224864459735 0.0003705216517895353 -4.47861205995904e-06 -0.0005700430527371045 -0.00037693768556619267 -0.0003777708692261161
age2_sex 0.003946953921157481 1.6936335629756807e-06 0.01421880812352193 0.033154783267500605 0.032891681506931475 0.008732440265505867 -4.033171921107597e-07 3.461289313895844e-06 7.75511315786919e-06 5.33015355501768e-08 4.741257079017567e-06 6.655867400414587e-06 -4.173703090671364e-06 4.48220921592564e-06 -6.0784082959198755e-06 1.7223866650176643e-06 -5.745437397923988e-06 1.854420775387614e-05 -4.440491818568415e-07 3.486664413062773e-06 3.7608221824466246e-06 7.2131955326862866e-06 7.849454138628157e-06 -2.2975672192174914e-06 -1.3400631158502507e-05 -1.4519672593559857e-05 -4.9507890123830416e-05 0.0005184624692304733 0.0003382576954403431 0.00014409606915043865 -0.0006617876875352325 -0.00033228802589197604 -0.0003465061888389651
age3_sex 0.0010604934712984345 1.4530652676405706e-06 0.002954775758812215 0.008126800336506394 0.008732440265506068 0.0024466414733186168 -3.535745892482863e-07 7.619277459006307e-07 2.300087238707054e-06 1.5619567515157847e-07 1.0831304159905199e-06 1.858587046261646e-06 -1.0205842795452847e-06 1.161618727817671e-06 -1.8733885241386108e-06 -7.281324307829556e-07 -8.48726444584989e-07 4.4606910565393864e-06 -2.625334963071036e-07 7.20565370106741e-07 1.1903594933671585e-06 2.619433266787437e-06 2.4348728815652094e-06 -1.0681345704390026e-06 -4.71271713586479e-06 -4.428564468710489e-06 -7.5538164484327135e-06 0.00011972655070021366 8.3335872973354e-05 8.059082368321114e-05 -0.0002001474801834056 -7.975154750294958e-05 -9.237708828009419e-05
PC.PC1 3.2074162146473747e-06 4.6950724077251396e-08 -3.2586354870050793e-06 -3.838753721147578e-07 -4.03317192112136e-07 -3.5357458924863586e-07 1.5540707902990043e-06 -2.8961343059372457e-08 -1.2817027126519563e-07 -6.256389634369633e-08 6.702849160963572e-08 -5.272555549859475e-08 -1.020632217914319e-07 5.610428638543735e-08 4.371111873340049e-08 -6.989263614790154e-09 -6.5745227408272405e-09 1.4655453192862398e-07 -1.577221115221278e-07 -6.839893475721504e-08 1.2810085031623896e-07 -1.0180755864647298e-07 2.3334016034467445e-09 8.971712696246553e-08 2.9470638332886915e-07 -1.765057893547309e-07 1.0914041016099211e-07 -2.6232955932727475e-06 1.3369475178797836e-06 -3.0081274150661993e-07 5.480571715489115e-06 -2.327078030041953e-06 4.3941004430282147e-07
PC.PC2 1.1249181415628818e-05 6.113615286786312e-07 6.124869897083717e-06 5.758668463954413e-06 3.4612893138976558e-06 7.619277459010579e-07 -2.8961343059373318e-08 2.4640690904888254e-06 -1.8618711488205363e-08 1.8721646181476048e-08 1.0356887203483095e-07 -5.845287716830905e-07 -1.08106312314369e-07 -1.5285529880493598e-08 1.0656855804532631e-07 1.0079363612981457e-07 -5.276724899580836e-07 -3.2452886503815605e-07 -2.7827799783471563e-08 -1.7047750148979219e-07 -1.2770172024008215e-07 5.745334763581568e-08 -2.6425367555625285e-08 -1.179013156137815e-07 -1.941362221079713e-07 1.5190113745377063e-09 1.3023819473879772e-07 1.0423372298469552e-06 -2.628666871624648e-06 -1.9732579534123882e-06 -1.1854106859651274e-06 -1.5725723991590042e-07 -1.6236212049197948e-06
PC.PC3 -7.780498002962034e-06 -2.3816099969587916e-07 -2.61656658089475e-06 4.675553455384836e-06 7.755113157863504e-06 2.3000872387054864e-06 -1.2817027126519497e-07 -1.8618711488206812e-08 2.906929066371366e-06 -2.4380677240420735e-08 2.622315187423849e-07 2.8512845724815516e-07 4.693329019711747e-08 -2.84121034162168e-08 -5.432871142208004e-08 2.924000139927626e-07 2.464740125747126e-07 -2.3451399939720885e-07 8.766842779948584e-08 7.474698563562905e-08 2.346233862206582e-08 -9.29033417625647e-08 1.3653172833901918e-07 -4.406937813428328e-08 -2.1259592159191344e-07 -5.167150973399139e-08 1.0166437956272525e-06 -2.8745888587379775e-06 -3.0774323529864038e-06 6.180020541636453e-06 5.475981260101868e-06 8.017401829994923e-06 6.7164505909540646e-06
PC.PC4 5.627229371900469e-06 2.1778878513439298e-07 -3.3775654665537397e-06 -9.297094588194781e-07 5.3301535549783216e-08 1.561956751514948e-07 -6.256389634369576e-08 1.8721646181476204e-08 -2.4380677240421664e-08 3.906282278646772e-06 5.349183638521743e-07 -2.2849868142171343e-07 1.0885306024293385e-07 -1.284949141890257e-07 1.2032398619099853e-07 5.3815106994170686e-08 -1.0290142116422322e-07 -2.0964319648185316e-08 2.772784056937237e-09 -1.7817880716564475e-08 -9.779779574191523e-08 1.3746259324050267e-07 -7.81114962299616e-08 -5.394793554874914e-07 1.9977164920054854e-07 2.9776016666882347e-07 -6.382734651230173e-07 -4.098879445568272e-07 4.600551896375373e-07 1.9951854350997603e-06 6.834055087296796e-06 1.5024642180766093e-06 -5.031555162876046e-06
