 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
PC.PC5 -5.833773604000619e-06 5.2826797559971e-09 8.863057422436455e-06 1.3733656706785592e-06 -1.8832852694595891e-06 -5.944629190822129e-07 7.822203394156868e-08 1.8617029291639304e-07 4.724230923419924e-07 8.889828537294703e-07 6.4762395649374316e-06 1.635387150517914e-07 3.5733563629229275e-07 -5.645293132209789e-07 -1.9348689111429904e-08 6.00630082197345e-07 8.497352248699812e-08 4.792062065925305e-07 4.275658318095962e-08 2.655583705264281e-07 -1.7395265853864635e-08 2.5608035450038625e-08 -4.2206063868155194e-08 2.1526343481464233e-07 4.7247519668838436e-07 6.264518739136644e-08 -3.3161421806866257e-06 2.2608742101189836e-06 -2.7232037385026114e-06 7.335276415465857e-06 1.8262082163608641e-06 1.5077851762286263e-05 3.285212659019817e-06
PC.PC6 -6.15598743991848e-06 -1.157761764483134e-07 -9.673678631640477e-07 5.259544860911651e-06 6.4583334321856804e-06 1.4855005281773706e-06 -9.193144534803537e-08 -1.032148188919572e-06 4.457487427633604e-07 -3.9309159913116216e-07 1.6353871505179217e-07 6.986873944595232e-06 1.519422862100026e-07 -2.6981530590800027e-08 -6.996212786523517e-07 3.2416743294248824e-07 1.9709823306924388e-06 2.1341648675387025e-07 5.488153351094384e-07 4.523632061715262e-07 4.3551538667928915e-07 -4.5250671201630147e-07 -5.668894741121635e-07 3.008957080437188e-07 3.9790101940285514e-07 -4.266122553975738e-07 -1.2916610799129872e-06 3.91391751884267e-06 -7.742535529945858e-06 7.472114062957363e-06 -3.950645321343659e-06 1.8217794437767383e-05 3.119156918442216e-06
PC.PC7 3.854373043912292e-06 -4.0095968095327537e-08 -1.6997511949399182e-06 -6.145158736135928e-06 -6.053744710947903e-06 -1.3248311422725512e-06 -1.6770281423283699e-07 -1.84746952198145e-07 6.532628449549071e-08 2.158451392283866e-07 3.5733563629229275e-07 1.5194228621000269e-07 6.123192001186066e-06 6.896495327023085e-07 8.254199576678193e-08 -1.513709826333341e-07 3.9290464484685585e-07 -6.928324826089274e-07 7.733325579617826e-08 7.237393867904206e-07 3.1961332661695427e-07 1.6711123828862328e-07 -9.517860718764851e-08 1.1718931736802204e-07 1.346014962530471e-07 -1.5100428326436924e-07 6.576445031878715e-07 -6.8470912377876216e-06 -1.0322836748047778e-05 -2.9526276798819104e-06 1.1605490473037578e-05 4.6374369289156595e-06 4.1077100605372986e-06
PC.PC8 -2.43343889303983e-07 -7.818042521805108e-08 1.848185408352779e-05 2.2890368259339126e-05 1.5566935289625092e-05 3.479232876859148e-06 1.3919731955679837e-07 -7.604119882151366e-08 -1.5087457714700988e-07 -1.843351716646866e-07 -5.645293132209777e-07 -2.6981530590799047e-08 6.896495327023061e-07 8.576879281066205e-06 4.304083749741279e-08 -1.3118313547339315e-06 3.1267752897998445e-07 -2.3283284313190248e-07 2.0235012898404532e-08 -8.321181491329967e-08 4.486912851423714e-08 2.8663933869405727e-07 -1.852497683906895e-07 -8.909682338338005e-07 1.3670106080256439e-07 -2.676645994475606e-07 -1.2809625582759855e-08 -1.0846856638644645e-05 1.1073465205006772e-05 9.938694705053812e-06 7.0111957458495326e-06 -6.665424660018946e-06 -6.349993338602151e-06
PC.PC9 -7.124407916053739e-06 -3.802146297506901e-07 3.4193323618204187e-06 -2.063823091239702e-06 -4.294633426002697e-06 -1.4746648002819297e-06 4.712816720815278e-08 1.5864957398575102e-07 -1.2481015015216024e-07 1.6936772647248964e-07 -1.9348689111430162e-08 -6.99621278652352e-07 8.25419957667818e-08 4.3040837497413864e-08 5.738316035488021e-06 7.312654249122126e-07 4.32971100292359e-08 3.6676394974881344e-08 -9.296366603723052e-07 2.890382270759653e-07 9.792566657122919e-08 1.4680432833025258e-08 1.225802000667017e-08 2.9492293018044433e-08 8.927627070619094e-07 -2.1837606967187006e-07 3.2981895108180097e-06 -5.2684441648378155e-06 -2.072099841910002e-06 -8.725454057687828e-06 6.6044641419090555e-06 1.6566797417149446e-07 -6.7403336113270425e-06
PC.PC10 9.392360220074507e-07 3.7925903850860435e-07 7.786446325701644e-06 1.3345372621628194e-05 4.153205798640163e-06 -1.1072056900304517e-06 -7.345130936811133e-08 2.2543337735058463e-07 6.198875466482834e-07 3.831535595833436e-08 6.006300821973465e-07 3.2416743294248766e-07 -1.513709826333341e-07 -1.3118313547339321e-06 7.312654249122117e-07 1.1145495735636188e-05 -8.893895569683746e-07 -5.925818673819021e-07 6.227426464027295e-07 1.1944151821036692e-07 -1.6833467592228078e-07 -2.7609847852415217e-07 2.9097430006637736e-07 -2.968990799961598e-07 -1.3817565167304008e-07 3.023797013441097e-07 3.3267425843853968e-06 -5.408846696079638e-07 -1.0128548972188463e-05 9.234363950879052e-06 1.98056961266442e-06 1.2057256026986707e-05 9.874375519529595e-07
PC.PC11 -6.702100663067696e-06 -2.120245126208302e-07 -4.0886724235465183e-07 -5.476010359284018e-06 1.9391801936018182e-06 2.2203571346090346e-06 2.9096381400514285e-08 -8.467146486650729e-07 3.216697416689612e-07 -1.581481704327324e-07 8.497352248699841e-08 1.9709823306924383e-06 3.9290464484685607e-07 3.12677528979985e-07 4.3297110029235755e-08 -8.893895569683756e-07 6.924362342546879e-06 -4.828856328841317e-07 4.319243117267263e-07 4.800818065684672e-08 3.9451372872622517e-07 -2.0457383438351245e-07 -1.5338188205970085e-07 -3.6833805417745204e-07 2.8033156388151955e-07 1.553616312266848e-07 -1.298168942242914e-06 1.7314615704026602e-06 7.5330123787611035e-06 5.660488046405495e-06 -7.403131503328545e-06 7.660328130798477e-06 -8.91382365891436e-06
PC.PC12 -3.310534939103629e-06 -5.064772712675096e-07 5.3979461808125535e-06 1.758024617663572e-05 2.1918599555817973e-05 6.401911762856317e-06 2.278409477197859e-07 -5.511493796948248e-07 -3.512586052752541e-07 -9.331440961586303e-08 4.792062065925304e-07 2.1341648675386803e-07 -6.928324826089268e-07 -2.3283284313191423e-07 3.667639497488205e-08 -5.925818673819047e-07 -4.82885632884133e-07 1.1574032126478691e-05 -9.619574376092316e-07 3.021639434763119e-09 1.7306310694867521e-07 1.371798210537217e-06 -8.560975424814259e-07 2.199659696027849e-07 8.130048085413726e-07 -1.4333628457452472e-07 -2.636728469398184e-06 1.4495582523446033e-06 1.1135007641730578e-06 2.0055297306605122e-06 -4.679214304924012e-06 -1.0662301254063357e-05 -3.5942399422540464e-06
PC.PC13 -1.2462210215498729e-05 -5.740914221441806e-07 -4.994458458255213e-07 -2.137518484708171e-06 -4.894195264708448e-06 -2.262550478731081e-06 -2.549515958848454e-07 9.657025942114965e-08 6.309666664622162e-08 3.4272460643294165e-08 4.275658318096097e-08 5.488153351094392e-07 7.733325579617575e-08 2.0235012898412453e-08 -9.296366603723047e-07 6.227426464027303e-07 4.319243117267278e-07 -9.61957437609226e-07 5.826465290725344e-06 1.3384949232520738e-07 -9.257358350542136e-08 1.9946463733237943e-07 -4.925395618301875e-08 -4.102144653620485e-07 -7.173431531635709e-07 -3.624118735006787e-07 -1.294096088415276e-06 -1.6821726144159757e-06 -7.24005544979623e-06 2.345950705369948e-06 -5.6793554978351e-07 5.789889769169801e-06 2.9610379121988507e-06
PC.PC14 6.602271144161168e-06 2.5396430398858525e-07 1.1896830741860288e-05 5.759563317221549e-06 -4.460830841608571e-07 -7.543222711767428e-07 -9.814576247730082e-08 -2.2758624399634582e-07 1.1691305951139026e-07 -2.519473599549698e-08 2.6555837052642856e-07 4.523632061715264e-07 7.237393867904219e-07 -8.321181491330035e-08 2.890382270759642e-07 1.1944151821036613e-07 4.8008180656845986e-08 3.0216394347645004e-09 1.3384949232520888e-07 6.466156550093057e-06 4.992761625492066e-07 3.925406408595641e-08 -4.408726782928066e-08 4.709230215551283e-07 3.43537342772208e-07 -4.4035526040929057e-07 -1.101780575172673e-06 -9.440642331683066e-06 1.2781833698306102e-05 2.4915838711744775e-07 1.4614945982022602e-05 -1.3954331951158742e-05 -1.05538812214443e-05
PC.PC15 4.477857117361051e-06 3.0168218236199744e-07 -1.973306089556552e-06 7.5844994770356665e-06 1.1018107322487249e-05 3.473650451644992e-06 2.0282581089144158e-07 -1.4745289223519955e-07 -4.304100187965029e-08 -1.1632060707301812e-07 -1.739526585386395e-08 4.3551538667928905e-07 3.196133266169546e-07 4.486912851423249e-08 9.792566657122882e-08 -1.6833467592228139e-07 3.945137287262247e-07 1.7306310694867553e-07 -9.257358350542178e-08 4.992761625492044e-07 6.008285899708276e-06 3.8311990045331754e-07 6.213090791717271e-09 -4.141857272191937e-07 3.9617931051797884e-07 1.2500333268903498e-07 1.318727478687773e-06 -9.047586116381173e-06 5.164293462984472e-06 -7.473268483717132e-06 4.333761145533177e-06 4.2396010475938177e-07 -1.0365682086771345e-05
PC.PC16 1.555324010129587e-06 -1.4826675132554087e-07 -1.2178370738707125e-05 1.0009591155178939e-07 1.3261684765201242e-05 6.00131875301563e-06 -1.6454560497842482e-07 1.1569108581542696e-08 -1.6130724058628524e-07 2.3561456562139226e-07 2.5608035450038486e-08 -4.525067120162987e-07 1.6711123828862244e-07 2.8663933869405563e-07 1.4680432833023231e-08 -2.760984785241516e-07 -2.0457383438351028e-07 1.3717982105372222e-06 1.9946463733237893e-07 3.9254064085953895e-08 3.8311990045332305e-07 6.98803670064591e-06 -3.594873871288123e-07 -2.5656655285046027e-06 -8.265463254743997e-07 -8.784659437529826e-08 -1.0782830131369697e-06 3.120360555199057e-06 1.018078720105863e-05 -3.3222312814563373e-06 -6.015152008060828e-07 -1.654222857788728e-05 -6.511579600362983e-06
PC.PC17 -3.182194577386957e-06 -5.742872468120376e-08 4.692506845291557e-06 -9.280806796031849e-07 -4.439279421959187e-06 -2.0565840815682745e-06 8.22403397636886e-09 -9.10849486755905e-08 2.3414436575524275e-07 -1.4247731165967657e-07 -4.2206063868155386e-08 -5.66889474112163e-07 -9.51786071876486e-08 -1.8524976839068796e-07 1.2258020006670364e-08 2.9097430006637747e-07 -1.533818820597006e-07 -8.56097542481426e-07 -4.925395618301946e-08 -4.408726782928051e-08 6.213090791717159e-09 -3.5948738712881105e-07 5.152925797133282e-06 -6.126171572715028e-08 -8.910263663874867e-07 -8.68111347625234e-08 9.57556747232649e-07 -2.7280894047108198e-06 6.863424083693058e-07 -3.094405256735277e-07 5.55064955991695e-06 -3.4544923648651573e-06 3.927321943711666e-06
PC.PC18 3.844408424333714e-06 -6.556462774478419e-08 -1.522182007699724e-06 -5.518877715782039e-06 -3.0452692322383374e-06 -3.336953381902238e-07 1.222299908730094e-07 -2.130402591374623e-07 3.685449833525688e-08 -8.129248878514294e-07 2.1526343481464148e-07 3.0089570804371796e-07 1.1718931736802228e-07 -8.90968233833802e-07 2.9492293018045174e-08 -2.968990799961614e-07 -3.6833805417745177e-07 2.199659696027815e-07 -4.1021446536204805e-07 4.70923021555128e-07 -4.141857272191962e-07 -2.565665528504602e-06 -6.126171572715041e-08 1.3580492998451094e-05 1.4918636409046794e-06 1.9219321499180624e-06 2.1124625586791244e-06 1.2615048833471704e-05 1.1348604350312294e-05 -5.8335133635501585e-06 -1.793794153356557e-05 -1.0547430743111205e-06 -1.3284514514832827e-05
PC.PC19 6.524456152979001e-06 1.1503044069495598e-07 1.9375623235946544e-05 9.859720112969675e-06 3.126794153151287e-07 -1.3804989572907353e-06 4.893880263349659e-07 -3.661656682822781e-07 -3.949399090816928e-07 3.291541321971925e-07 4.7247519668838436e-07 3.9790101940285435e-07 1.3460149625304644e-07 1.3670106080256566e-07 8.927627070619089e-07 -1.3817565167304148e-07 2.8033156388152013e-07 8.130048085413723e-07 -7.173431531635696e-07 3.4353734277220903e-07 3.961793105179785e-07 -8.265463254743948e-07 -8.910263663874863e-07 1.4918636409046787e-06 9.862375978226176e-06 1.657677040980876e-06 4.022774370557089e-06 2.8397365782656274e-06 1.89493078280867e-06 -9.799851535528724e-06 -7.925901606110495e-07 5.284499976725662e-06 -6.783165704210544e-06
PC.PC20 5.4079938010933e-06 -1.0629210138530853e-07 1.146705144065743e-05 -4.321703090496435e-06 -7.936606818376856e-06 -2.012289615429793e-06 -2.988338031590053e-07 4.466209242221325e-08 -1.4483183614036526e-08 4.534639457104202e-07 6.264518739136426e-08 -4.2661225539757276e-07 -1.510042832643707e-07 -2.6766459944756126e-07 -2.183760696718726e-07 3.0237970134410725e-07 1.5536163122668642e-07 -1.4333628457452324e-07 -3.6241187350067847e-07 -4.403552604092942e-07 1.2500333268903537e-07 -8.784659437528863e-08 -8.681113476252645e-08 1.9219321499180632e-06 1.6576770409808713e-06 6.810100991541363e-06 -4.1982025985101453e-07 6.031579337424848e-06 -1.462384763816179e-06 -2.0784225344598716e-06 -1.5664501334280856e-06 9.528054728601426e-06 5.288219726350575e-06
proband 2.5210279525989443e-05 3.26951252093124e-06 2.1059133254984805e-05 -0.00012886637263779965 -0.00022218718849196338 -7.574239217492647e-05 4.808640995070469e-07 3.707834991447336e-07 2.136362837076533e-06 -5.388864400942086e-07 -3.3161421806866324e-06 -1.291661079912994e-06 6.5764450318788e-07 -1.2809625582727915e-08 3.2981895108180215e-06 3.32674258438538e-06 -1.2981689422429057e-06 -2.6367284693981943e-06 -1.2940960884152736e-06 -1.1017805751726742e-06 1.3187274786877623e-06 -1.0782830131369352e-06 9.575567472326415e-07 2.1124625586791155e-06 4.022774370557146e-06 -4.1982025985090415e-07 0.0013530507370712573 -0.0007494266313540842 -0.0006428207842987105 -2.2261362498536213e-05 0.0001274498808524174 -0.00010314328604048282 1.8937689315510286e-05
paternal 0.00017112517660449977 -1.695637021170828e-06 0.0004801511144259438 0.000948612975839265 0.0008800664862970764 0.00020654612608422417 -5.6978101192688905e-06 2.045344941265682e-06 -4.616902325942788e-06 -1.0414850163556007e-06 2.260874210119024e-06 3.913917518842714e-06 -6.847091237787628e-06 -1.084685663864476e-05 -5.268444164837836e-06 -5.408846696078388e-07 1.7314615704026231e-06 1.4495582523444204e-06 -1.682172614415922e-06 -9.440642331683002e-06 -9.047586116381039e-06 3.1203605551989456e-06 -2.728089404710805e-06 1.2615048833471674e-05 2.8397365782653115e-06 6.031579337424196e-06 -0.0007494266313540841 0.004475692043946438 0.00044619260345343364 -0.0026236040377165316 -0.003436631913666363 -9.653797930955333e-05 -4.103632994254476e-05
maternal 0.0002992754243146484 1.7170192522038645e-05 0.000245115617394265 0.00037257093682540525 0.0002081523982498494 3.062867195219451e-05 9.30664996611927e-07 -2.682982054857367e-06 -6.227560265200887e-06 4.721285108637999e-07 -2.723203738502608e-06 -7.742535529945841e-06 -1.0322836748047795e-05 1.1073465205006724e-05 -2.07209984191005e-06 -1.012854897218846e-05 7.5330123787610976e-06 1.1135007641731285e-06 -7.240055449796189e-06 1.2781833698306114e-05 5.164293462984549e-06 1.0180787201058729e-05 6.863424083693047e-07 1.1348604350312301e-05 1.8949307828086354e-06 -1.4623847638161997e-06 -0.0006428207842987104 0.0004461926034534316 0.004643132740735943 -3.1292472917294936e-05 -0.00025688189517175794 -0.0029633022388799732 -0.003250489987120031
gpp -0.00011016438187518895 5.678341702491764e-06 -0.00019169691221442145 -0.00037610545571766847 -0.00017079119450799603 2.3275695497145224e-05 -1.3896029609405654e-06 -1.9325567957735046e-06 7.5803747934322805e-06 1.826558226713168e-06 7.3352764154658575e-06 7.4721140629573086e-06 -2.952627679881931e-06 9.938694705053885e-06 -8.725454057687828e-06 9.234363950878981e-06 5.660488046405466e-06 2.0055297306610382e-06 2.345950705369877e-06 2.491583871174195e-07 -7.473268483717237e-06 -3.3222312814563e-06 -3.094405256735506e-07 -5.833513363550075e-06 -9.79985153552845e-06 -2.0784225344595167e-06 -2.2261362498536873e-05 -0.0026236040377165303 -3.129247291729613e-05 0.006472337002673477 -0.0011284807269445088 0.0001987409988852717 4.251585808783201e-05
gpm -0.00024578665313970417 -4.455913800063365e-06 -0.0002239807622822875 -0.0006000690349146786 -0.0006832270669744871 -0.0002084662278992446 1.1055804908572721e-05 -4.594133342679457e-06 1.0773639465625493e-05 1.1070638663509318e-05 1.826208216360821e-06 -3.950645321343696e-06 1.160549047303759e-05 7.011195745849572e-06 6.604464141909073e-06 1.9805696126642966e-06 -7.403131503328485e-06 -4.679214304924125e-06 -5.679355497835283e-07 1.4614945982022533e-05 4.333761145533066e-06 -6.015152008060014e-07 5.5506495599169536e-06 -1.7937941533565558e-05 -7.92590160610916e-07 -1.5664501334274999e-06 0.0001274498808524184 -0.0034366319136663673 -0.0002568818951717607 -0.0011284807269445062 0.007254801937615813 -2.58420529541379e-05 0.00014249969747021467
gmp -0.00012123162428045088 -6.648505341417826e-06 -0.0002470358723000452 -0.0003643352856478768 -0.00014163304188712542 1.6102443833015576e-05 -3.2607108237070776e-06 -2.7323348883552977e-06 1.3001625671964232e-05 2.7593511506651168e-06 1.5077851762286236e-05 1.8217794437767353e-05 4.637436928915668e-06 -6.665424660018891e-06 1.6566797417152463e-07 1.2057256026986682e-05 7.660328130798484e-06 -1.0662301254063408e-05 5.789889769169767e-06 -1.3954331951158764e-05 4.239601047593105e-07 -1.6542228577887336e-05 -3.4544923648651586e-06 -1.0547430743111281e-06 5.2844999767256776e-06 9.528054728601358e-06 -0.00010314328604048324 -9.653797930955149e-05 -0.0029633022388799697 0.00019874099888527155 -2.5842052954140836e-05 0.005992201211887005 -0.00010563611102531035
gmm -0.0004410515609242928 -2.558819341936426e-05 -0.00024861751329760827 -0.0004351479904226552 -0.0003047305091063653 -8.102909144160689e-05 2.7635698461192662e-06 -3.0849019083241075e-06 1.3690830520797174e-05 -7.08608282246472e-06 3.2852126590198114e-06 3.119156918442228e-06 4.1077100605373324e-06 -6.3499933386021425e-06 -6.740333611327007e-06 9.874375519529902e-07 -8.913823658914352e-06 -3.5942399422541883e-06 2.9610379121988206e-06 -1.0553881221444305e-05 -1.0365682086771416e-05 -6.51157960036305e-06 3.927321943711672e-06 -1.3284514514832856e-05 -6.7831657042105764e-06 5.288219726350607e-06 1.8937689315510896e-05 -4.103632994254175e-05 -0.0032504899871200355 4.251585808782929e-05 0.00014249969747021215 -0.00010563611102530423 0.006044512653140734
