 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
PC.PC7 3.6095863622048642e-06 -1.0738095587085785e-07 1.1198557854237208e-07 -6.255350523591428e-06 -7.167050183472548e-06 -2.009505238943149e-06 -1.786643847065568e-07 -2.367427221929532e-07 1.0745698246201205e-07 2.7997591275701414e-07 4.118623727184666e-07 3.273603967413913e-07 8.026933229149425e-06 7.755653609894743e-07 5.603792829396996e-08 -8.768329690520524e-08 5.832061056582039e-07 -8.407570178331689e-07 7.831344836913843e-08 7.823921137249199e-07 4.0238285291561144e-07 2.5734674062130427e-07 -1.0801299442131306e-07 1.672422387496914e-07 1.4555844682088024e-07 -1.89510314905444e-07 1.6410362829369832e-07 -6.0967392524526985e-06 -1.0710156101282097e-05 -3.356856741780918e-06 1.224870424485758e-05 2.6590873215243623e-06 5.004052012649587e-06
PC.PC8 -1.349278706778852e-06 -3.0175508567281934e-08 1.4681810161676798e-05 1.3697115734598047e-05 7.86693924169862e-06 1.420648054252216e-06 1.429477104097688e-07 -6.593748764369469e-08 -1.0218790521016592e-07 -9.826920385935235e-08 -3.527605666655224e-07 7.23235723884368e-08 7.75565360989474e-07 1.0107697870342472e-05 1.0764736762081568e-07 -9.068546863767454e-07 2.222531999826658e-07 -2.7240531519525817e-08 1.228381010730711e-07 1.2322991446615773e-08 7.179557534245485e-08 2.7600995654848554e-07 -1.483660805127687e-07 -4.716486320218937e-07 2.9339359605371537e-07 -2.2863623939488864e-07 9.935038287560303e-07 -1.1013497408326499e-05 1.4027110194390249e-05 4.702524605466385e-06 1.0513959239248589e-05 -1.1851538599282545e-05 -8.94603015065141e-06
PC.PC9 -4.187135046276239e-06 -2.0482703833705703e-07 2.825578746598576e-06 -2.758865049778405e-06 -6.982652045145239e-06 -2.8476280414348193e-06 6.358532642335882e-08 6.566688366136719e-08 -1.286573757009216e-07 1.9632779099866089e-07 -1.3184501310819342e-08 -9.387620865380202e-07 5.603792829397147e-08 1.0764736762081484e-07 7.876324430633826e-06 9.980524860973146e-07 3.6864252617447434e-07 -3.539464896987469e-08 -1.513350755399186e-06 4.576168971887102e-07 9.862301720381195e-08 8.387408604856938e-08 -4.10539294245905e-07 1.6288830469143536e-07 1.153559794020015e-06 -4.256768655252517e-07 3.122914391636574e-06 -3.387621239543673e-06 1.6154337241738965e-07 -1.5701806252633227e-05 7.816502554409079e-06 -1.6258344657627248e-07 -8.933256787446554e-06
PC.PC10 -4.209567212806441e-06 1.9413492656970923e-07 3.373464465160025e-06 9.853058118291831e-06 -1.1869961402203031e-06 -3.105007403726047e-06 -4.4718069366817775e-09 8.151137746330779e-08 5.845444712595115e-07 6.374560276818652e-08 5.186258086984921e-07 4.189412529693222e-07 -8.76832969052057e-08 -9.06854686376746e-07 9.980524860973131e-07 1.3470452203477818e-05 -7.776182404593203e-07 -8.963188969214923e-07 6.918158944438794e-07 7.566453704373514e-08 -1.5457615887558265e-07 -1.0885663665024564e-07 2.449225079255016e-07 -1.0474670796932533e-06 -2.618315945427125e-07 2.7691504073645976e-07 2.8906742973650013e-06 -3.7741656302078634e-06 -1.048670375666328e-05 1.7961458923357486e-05 3.121661659213812e-06 1.8030915722967555e-05 -8.850505766009265e-07
PC.PC11 -7.582336538478547e-06 1.8995162133508017e-08 -7.898616850998763e-07 -1.2633154064387406e-05 -7.711135307034216e-06 -9.599181623884524e-07 7.338290350878945e-09 -1.2820635660632555e-06 5.324075494960136e-07 -2.514986871748906e-07 2.2565653393488572e-07 2.705914689458557e-06 5.832061056582043e-07 2.2225319998266593e-07 3.6864252617447497e-07 -7.776182404593209e-07 9.410492788345987e-06 -5.330880194590022e-07 4.337895659563586e-07 1.5538916349212828e-07 5.935172292415478e-07 -4.0223335194168475e-07 -3.7451295417406136e-07 -2.102539403499854e-07 2.1700865657497277e-07 1.7920416530385932e-07 -9.632698663596378e-07 7.195208777318026e-06 1.146016567813e-05 4.415248512485213e-07 -9.261914137507026e-06 6.151085734866273e-06 -1.277313389808825e-05
PC.PC12 -3.909416733423629e-06 -4.7115427255223776e-07 1.4773032405500774e-05 2.084458564670484e-05 1.9552645946247444e-05 5.3452846331317805e-06 2.197438420797911e-07 -5.324788481678556e-07 -4.147388630716147e-07 -1.1720777031608555e-07 6.14694549530168e-07 3.0890344065400785e-07 -8.407570178331689e-07 -2.724053151952612e-08 -3.539464896987488e-08 -8.96318896921494e-07 -5.330880194590019e-07 1.4274113666219255e-05 -1.0040057721543508e-06 -1.1070315394094546e-08 1.1660451940228473e-07 1.440155325218117e-06 -9.041561281999305e-07 3.292271368043887e-08 1.0430526262803056e-06 -1.4880967566244184e-07 -2.758608877417563e-06 1.4826145507818182e-06 -1.3522564765350947e-06 6.299598560315375e-06 -8.465635697118532e-06 -5.798913034567328e-06 -5.707172461572353e-06
PC.PC13 -1.674747130810339e-05 -7.50012480480983e-07 -1.4065403296068977e-06 -2.646504065216764e-06 -4.2873616264806626e-06 -1.716974380758431e-06 -3.220118027261105e-07 1.1908885714915119e-07 1.6545475454169197e-07 3.395707061974206e-08 6.872367986641404e-08 6.883993932882951e-07 7.831344836913901e-08 1.2283810107307144e-07 -1.5133507553991882e-06 6.918158944438773e-07 4.3378956595635725e-07 -1.0040057721543517e-06 8.053030356731947e-06 1.1787304186411451e-07 -5.658724687948016e-08 1.965416078301003e-07 1.65564144883575e-07 -5.327181631732525e-07 -8.360317446327224e-07 -5.502192694082808e-07 -1.0687875414996963e-06 -4.429466564005989e-06 -1.3773814389034472e-05 7.353343480122104e-06 -9.478565208681409e-07 7.89387386418609e-06 7.672350806390156e-06
PC.PC14 8.849311419259268e-06 3.836776195636909e-07 1.3509556464643714e-05 8.247885210874837e-06 9.78121483373862e-07 -6.815918000895517e-07 -1.0507616405850182e-07 -3.1224344849340544e-07 1.2242281228127353e-07 -5.577051542953805e-08 2.336815875936737e-07 6.51438640440904e-07 7.823921137249227e-07 1.2322991446612448e-08 4.5761689718870895e-07 7.566453704373455e-08 1.5538916349212754e-07 -1.107031539409823e-08 1.1787304186411191e-07 8.666176091672918e-06 6.193555980106393e-07 1.0629976781448328e-07 -2.10300070926212e-08 3.845112955287495e-07 4.467330007329567e-07 -7.873151523638327e-07 7.938012520401318e-07 -1.3473627792860511e-05 1.893172102149737e-05 4.8814036959891565e-06 1.4218386941443329e-05 -2.2772136658389776e-05 -1.4143413026123663e-05
PC.PC15 3.2514515194836725e-06 2.5954410708439304e-07 -1.9583834420014734e-06 6.006505354394761e-06 9.990961629245453e-06 3.1928385949438486e-06 2.6047792287264896e-07 -1.9916348478369537e-07 4.090266917209756e-08 -1.8204937302978154e-07 -6.107015863762529e-09 6.405358631918711e-07 4.023828529156114e-07 7.179557534245511e-08 9.862301720381197e-08 -1.5457615887558342e-07 5.93517229241548e-07 1.1660451940228375e-07 -5.658724687948225e-08 6.193555980106377e-07 8.096036256403463e-06 5.81172900589751e-07 1.8333620207150603e-07 -3.712989541884135e-07 4.043787841787416e-07 2.893642571287035e-07 3.617388097878447e-07 -1.347419097179038e-05 7.581430519858113e-06 -2.8368754967137523e-06 3.843074675635988e-06 -2.154239511777759e-06 -1.2123976425166867e-05
PC.PC16 3.7389460334097195e-06 4.7780716566206875e-08 -9.460998490551313e-06 -1.2545501162854532e-06 7.91140200199558e-06 3.815492478489299e-06 -1.9884822803004914e-07 7.667132523146512e-08 -1.566241913983975e-07 2.4093373160711813e-07 1.1469867499426021e-07 -5.990629820313416e-07 2.5734674062130374e-07 2.7600995654848596e-07 8.387408604857033e-08 -1.0885663665024633e-07 -4.022333519416838e-07 1.440155325218118e-06 1.965416078300996e-07 1.0629976781448043e-07 5.811729005897508e-07 9.084597243642977e-06 -5.6618433373793e-07 -2.7400263852448373e-06 -1.0771895241457785e-06 1.3648819915683972e-07 -2.0014553900571726e-06 1.8738701211795218e-06 1.1231548731529236e-05 -7.851427369892507e-07 -1.6235947636747017e-06 -1.5860716712180842e-05 -1.0057418264716684e-05
PC.PC17 -2.2685010944551865e-07 7.446860286350413e-08 4.359916774386398e-06 8.508620817538191e-06 1.026780381922587e-05 3.0750850381221703e-06 1.0966447654929657e-08 -3.464159416938455e-07 3.0421921981044894e-07 -1.9916724932655434e-07 -2.0703952849000577e-10 -7.128473467910101e-07 -1.0801299442131361e-07 -1.4836608051276915e-07 -4.105392942459066e-07 2.44922507925501e-07 -3.745129541740637e-07 -9.041561281999289e-07 1.655641448835739e-07 -2.1030007092620514e-08 1.8333620207150548e-07 -5.661843337379286e-07 6.5853704811181e-06 -1.606596089672622e-07 -9.796242253834446e-07 -1.1788896430636812e-07 -7.199903384378309e-07 -3.798089650964598e-06 3.531286165331055e-06 -8.302373746152387e-06 1.4360368728495124e-05 -8.502064146424176e-06 5.1461635590993125e-06
PC.PC18 6.622441903362533e-06 4.425745592022431e-08 -2.8839055003667497e-06 -4.8997798032352174e-06 -4.163079765831493e-06 -1.1602285397765594e-06 1.7073385225378866e-07 -2.415188816327653e-07 -2.76903213544247e-08 -1.1216865928633149e-06 -6.175530822624982e-08 2.050435703376537e-07 1.6724223874969094e-07 -4.7164863202189546e-07 1.628883046914352e-07 -1.0474670796932518e-06 -2.102539403499852e-07 3.292271368043844e-08 -5.327181631732521e-07 3.8451129552874997e-07 -3.7129895418841355e-07 -2.740026385244838e-06 -1.6065960896726297e-07 1.5587784342523376e-05 1.7243052511291476e-06 2.0084457466723886e-06 3.843452066632344e-06 2.236433642501705e-05 1.875066005322468e-05 -1.5923764970804058e-05 -2.4926056721586465e-05 -8.588082780109332e-06 -1.7356026003161973e-05
PC.PC19 9.554912651537265e-06 9.285055274452907e-08 2.014196875038827e-05 1.7633166278830052e-05 9.451845818863933e-06 1.4851274819528966e-06 6.330436990659965e-07 -4.942566925930353e-07 -5.268504216470236e-07 3.7860329350330046e-07 4.823404812857468e-07 3.514916620687377e-07 1.4555844682088063e-07 2.933935960537138e-07 1.1535597940200153e-06 -2.618315945427121e-07 2.1700865657497542e-07 1.043052626280303e-06 -8.360317446327214e-07 4.4673300073295657e-07 4.04378784178741e-07 -1.0771895241457788e-06 -9.796242253834455e-07 1.7243052511291518e-06 1.2376590203607026e-05 1.9441094939777773e-06 2.9161592373948643e-06 5.011661432554172e-06 4.974646002585575e-06 -1.1320077543317274e-05 -1.8280245032329353e-06 7.85190514033614e-06 -1.0620699545363878e-05
PC.PC20 7.102753198351356e-06 -1.8261610958853673e-07 8.81583102443348e-06 -3.6980122188169964e-06 -5.890590060906797e-06 -1.189607184213998e-06 -3.491482132285694e-07 1.0953674726772494e-07 -2.0361852456066705e-07 5.513144151500873e-07 -2.5101646202673175e-08 -7.193795273622568e-07 -1.8951031490544255e-07 -2.286362393948866e-07 -4.256768655252506e-07 2.7691504073646087e-07 1.7920416530385884e-07 -1.4880967566244152e-07 -5.502192694082849e-07 -7.873151523638261e-07 2.893642571287016e-07 1.364881991568354e-07 -1.1788896430636944e-07 2.0084457466723873e-06 1.9441094939777794e-06 8.82876353576945e-06 1.7412927375341275e-07 9.213796619502424e-06 -6.195244227149226e-06 -6.913355410968078e-06 -3.838469078039601e-06 1.6469635558819035e-05 7.676026648309648e-06
proband -2.336061410549714e-05 -1.866705139032394e-07 7.256390546675979e-05 -4.541595042886324e-05 -8.518803391923908e-05 -1.89759462754261e-05 -1.0656348415017883e-07 -5.144881984107015e-07 1.898922815312588e-06 -1.2574723209980172e-06 -3.472933525610141e-06 -7.727759879878753e-07 1.641036282936927e-07 9.93503828756023e-07 3.1229143916365753e-06 2.8906742973650097e-06 -9.632698663596382e-07 -2.758608877417568e-06 -1.0687875414996781e-06 7.938012520401208e-07 3.617388097878373e-07 -2.0014553900571993e-06 -7.199903384378191e-07 3.843452066632349e-06 2.916159237394867e-06 1.74129273753404e-07 0.0012529182120464225 -0.000663294951725864 -0.0006049040646158148 -4.357887638268764e-05 9.466550642702078e-05 -5.2686086845776085e-05 1.444958126493983e-05
paternal 0.0002456380171983644 -2.369724512619358e-06 0.000380039568201511 0.0009622019529742837 0.0010395341578773429 0.00028062457284271417 -5.0391648456680145e-06 2.2758969627791923e-06 -6.185950331314355e-06 1.6418529584159335e-07 1.75555490292908e-06 3.6657790960280932e-06 -6.096739252452687e-06 -1.1013497408326512e-05 -3.3876212395436923e-06 -3.7741656302079625e-06 7.1952087773180635e-06 1.48261455078178e-06 -4.429466564005994e-06 -1.3473627792860406e-05 -1.3474190971790336e-05 1.873870121179614e-06 -3.7980896509647214e-06 2.2364336425017013e-05 5.011661432554024e-06 9.213796619502329e-06 -0.0006632949517258644 0.005920206301295328 0.0003237470721461047 -0.0035852791220835362 -0.004690675262486036 2.001635341591834e-05 -1.644887563540436e-05
maternal 0.00042626946357806483 2.599714241686182e-05 0.00016645354478425124 0.00029762298685929474 9.990563367780255e-05 -1.9771216612852012e-05 2.634641071989091e-06 -3.3707974241780514e-06 -1.0233300228604108e-05 1.0139849095317427e-06 -1.8401119228403183e-06 -1.1339363733075422e-05 -1.0710156101282102e-05 1.4027110194390262e-05 1.6154337241742578e-07 -1.0486703756663282e-05 1.1460165678129982e-05 -1.3522564765350655e-06 -1.3773814389034521e-05 1.8931721021497403e-05 7.58143051985811e-06 1.1231548731529287e-05 3.5312861653309727e-06 1.8750660053224688e-05 4.974646002585585e-06 -6.195244227149212e-06 -0.0006049040646158139 0.0003237470721461008 0.006328571619004953 8.294051389231892e-05 -0.00023892440101979347 -0.004283274715161554 -0.004520975679360601
gpp -0.00011527977444322516 8.270022094170024e-06 -0.00010212753679702338 -0.00016886632167613348 -5.3366896812752577e-05 3.246867418594727e-05 -3.2716338453382774e-06 -7.117506247165792e-07 1.3927320762201475e-05 -4.0573847458962684e-07 1.7616883124367395e-05 1.2583426580463254e-05 -3.3568567417809247e-06 4.702524605466372e-06 -1.5701806252633203e-05 1.7961458923357523e-05 4.4152485124852896e-07 6.299598560315358e-06 7.353343480122086e-06 4.8814036959891565e-06 -2.836875496713793e-06 -7.851427369892629e-07 -8.302373746152307e-06 -1.592376497080402e-05 -1.1320077543317243e-05 -6.913355410967995e-06 -4.357887638268723e-05 -0.0035852791220835328 8.294051389231702e-05 0.008379371651265384 -0.001171923952840302 6.2847679121011646e-06 -7.4902455927247435e-06
gpm -0.0003542837847019983 -1.4613542821077105e-06 -0.0002853476719042759 -0.0009972072920827898 -0.0012284224728296672 -0.0003928946895966314 1.4084384555907952e-05 -7.541553891323687e-06 1.126016804928063e-05 1.4789589184543454e-05 -2.0600864599471155e-06 -4.531531380173251e-06 1.2248704244857568e-05 1.0513959239248636e-05 7.816502554409084e-06 3.121661659213904e-06 -9.261914137507083e-06 -8.465635697118453e-06 -9.478565208681038e-07 1.4218386941443217e-05 3.84307467563596e-06 -1.6235947636748262e-06 1.4360368728495199e-05 -2.492605672158645e-05 -1.8280245032327799e-06 -3.838469078039593e-06 9.4665506427021e-05 -0.004690675262486038 -0.0002389244010197972 -0.0011719239528402972 0.00968680191234221 -5.1859961568900505e-05 0.0001379007033694108
gmp -0.00013913878472348698 -8.907129787067769e-06 -0.0002220267232279199 -0.00022352981029256114 6.214418898551873e-05 8.869061613163416e-05 -5.638817283542466e-06 -1.9389190244493698e-06 2.1376061652359094e-05 8.941739365678449e-07 1.7151597195675855e-05 2.3618033997793726e-05 2.659087321524351e-06 -1.1851538599282582e-05 -1.6258344657629038e-07 1.8030915722967552e-05 6.151085734866352e-06 -5.79891303456739e-06 7.893873864186095e-06 -2.2772136658389857e-05 -2.1542395117777553e-06 -1.586071671218084e-05 -8.50206414642414e-06 -8.588082780109307e-06 7.851905140336143e-06 1.6469635558819096e-05 -5.2686086845777724e-05 2.001635341592266e-05 -0.004283274715161549 6.284767912099288e-06 -5.18599615689046e-05 0.008175360223454263 0.00017165397140106545
gmm -0.0005829224698430066 -3.411991997609949e-05 -0.0002207371287143515 -0.0005119171012404806 -0.0004238144733604304 -0.00011380097059326276 2.1407347904684205e-06 -5.697370840727078e-06 1.2529892755785633e-05 -9.877884904704223e-06 1.5250738969075255e-06 3.3519962514936215e-06 5.004052012649598e-06 -8.94603015065139e-06 -8.933256787446574e-06 -8.850505766009062e-07 -1.2773133898088266e-05 -5.707172461572334e-06 7.672350806390243e-06 -1.4143413026123668e-05 -1.2123976425166874e-05 -1.005741826471675e-05 5.1461635590994235e-06 -1.7356026003162e-05 -1.062069954536393e-05 7.676026648309568e-06 1.4449581264939669e-05 -1.644887563540254e-05 -0.004520975679360604 -7.490245592726313e-06 0.0001379007033694091 0.00017165397140107114 0.008047444084135864
