 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
PC.PC5 -1.9558529619753285e-06 1.3591186387067812e-07 1.2396594549011165e-05 8.784617430366512e-06 3.924924422817859e-06 5.610193573067732e-07 9.53180292329425e-08 1.5042451594703581e-07 3.2829513021765196e-07 6.038353729519793e-07 4.922964537706478e-06 2.0530764086313694e-07 2.3888219604475357e-07 -1.7842776126177037e-07 9.534303678738982e-09 3.188603140341309e-07 1.4332546553068953e-07 3.7411354296290043e-07 5.294909979676022e-08 9.829026518051852e-08 -1.209592625438297e-08 7.877232512288945e-08 -4.149950849914672e-08 -2.9384473892231488e-08 3.9069648114661745e-07 -7.175120496544796e-08 -2.569619902617034e-06 3.191822514131219e-06 -7.930033610283926e-07 8.598362555346762e-06 -2.619648630489261e-06 1.0039174467549443e-05 7.697672270104001e-07
PC.PC6 -4.8742486402387685e-06 -2.0800130856508916e-08 -3.0608332302280065e-06 6.387681470151783e-06 1.2387479739379053e-05 4.4995090860679464e-06 -6.698739154686257e-08 -1.110178828450353e-06 4.4313273017786027e-07 -4.1206319299626473e-07 2.053076408631369e-07 5.763660670658048e-06 2.4699902272097017e-07 5.8299095378067675e-08 -6.086744526378609e-07 3.143313109007958e-07 1.7243651218182783e-06 1.402531777770497e-07 5.92692954604199e-07 4.1803183554257053e-07 3.9273371229872747e-07 -3.3974755547453245e-07 -6.644088456036986e-07 2.8058894255631893e-07 3.877974167495401e-07 -4.537689030594648e-07 -7.797878743284555e-07 2.4054141248401956e-06 -7.495910858093796e-06 3.895167972903431e-06 -2.057371814125156e-06 1.473298904345827e-05 4.250239493239119e-06
PC.PC7 1.910423979305202e-06 -3.103322273490552e-08 1.0663773516984087e-06 -3.87668414363409e-06 -3.954609785082874e-06 -7.988857596362765e-07 -1.497731877915452e-07 -2.1907632360616441e-07 5.088122536195504e-08 2.4925886320382117e-07 2.38882196044754e-07 2.4699902272096964e-07 4.597859201293447e-06 4.984294262185599e-07 2.369176880024713e-08 -9.667404388780458e-08 3.1278190155423445e-07 -4.937550083227158e-07 1.1177077580396723e-07 5.736863441397643e-07 2.3791021080145727e-07 1.7886057279530487e-07 -9.037355442867879e-08 1.493519300174835e-07 6.746622818196726e-08 -1.3376807412243315e-07 -6.12777892872167e-07 -4.60096508937456e-06 -6.895900281106015e-06 -2.16938323662289e-06 8.713051543669194e-06 3.1266412784155614e-06 3.076749700508592e-06
PC.PC8 -1.561474977402172e-06 -1.3393055025645086e-07 9.565785633808633e-06 1.3494076397065774e-05 1.1522615662658176e-05 3.076967954595796e-06 1.1566769303207878e-07 -6.758764168094841e-08 -6.18734361483556e-08 -2.153466131671078e-08 -1.784277612617706e-07 5.829909537806893e-08 4.9842942621856e-07 5.994983436594393e-06 9.380148671093536e-08 -4.69919202481066e-07 1.3054244751097804e-07 3.343441059903126e-08 1.3631574375040968e-07 3.851999382532056e-08 2.567248914036061e-08 1.2926428553259056e-07 -1.3285918526676172e-07 -2.0656980062934873e-07 7.381685735505251e-08 -1.7649016254846275e-07 -2.9899963114635263e-07 -1.0055872955574619e-05 8.816833772700812e-06 6.43823961334172e-06 8.36075912272649e-06 -4.711600703255429e-06 -6.902715019999695e-06
PC.PC9 -4.770346257390006e-06 -2.741064922226908e-07 3.690241958931321e-06 3.3471237349033048e-06 2.8043685093084392e-06 4.4313428429713757e-07 3.722262272953179e-08 3.856895892838715e-09 -6.937885916164957e-08 7.898846425853113e-08 9.534303678738875e-09 -6.086744526378619e-07 2.369176880024737e-08 9.380148671093455e-08 4.451082202475367e-06 5.611225102189378e-07 1.4488761087757312e-08 2.3741900812174636e-08 -8.147713907966277e-07 1.0573876546104828e-07 1.1466570993608112e-07 9.658244293393191e-08 -6.414269440893948e-08 9.669987762032013e-08 8.713436831036701e-07 -2.496308756438897e-07 1.8791547852915895e-06 2.455218470656748e-08 5.477527337492378e-07 -7.621556510296245e-06 -7.369249875340725e-07 8.567410044551042e-08 -6.3149455509097665e-06
PC.PC10 -1.2351459540987787e-06 1.1144056594532546e-07 5.690543596621395e-06 1.4954048139873684e-05 8.380785811093202e-06 8.6309444041161e-07 -1.2347810613167236e-08 1.6905350294637165e-08 3.506418833998959e-07 3.2012761162632645e-08 3.1886031403413046e-07 3.143313109007967e-07 -9.667404388780512e-08 -4.699192024810674e-07 5.611225102189381e-07 8.283071893390362e-06 -5.412219776892218e-07 -5.150175617394105e-07 5.002791682801883e-07 5.309855512666251e-08 -1.0006490931983313e-07 -2.891455733195291e-08 1.3714156184354703e-07 -8.419034923005141e-07 -2.2244568959018703e-07 1.3185650306611077e-07 2.5764034142010745e-06 -2.5260387279330696e-07 -6.188508971630494e-06 5.6018857080105734e-06 2.568080774630906e-06 8.58401896390373e-06 1.2304231699753953e-06
PC.PC11 -6.844923818619795e-06 -1.3840223594336852e-07 -8.703220001010528e-07 -4.734542302992888e-06 1.1433484244035776e-06 1.3703878420429314e-06 4.364769861208893e-09 -8.572713097415495e-07 3.303268047131495e-07 -1.5385406531450584e-07 1.4332546553069448e-07 1.7243651218182776e-06 3.1278190155423503e-07 1.305424475109834e-07 1.4488761087758504e-08 -5.412219776892158e-07 5.645156128014147e-06 -2.696466768986183e-07 2.094851173241595e-07 2.543331283481312e-07 4.4800418655579394e-07 -3.4651560429851267e-07 -1.6803042997991272e-07 -1.8877217389681412e-07 1.1679866524279267e-07 2.553433544653595e-07 -1.2516726957384573e-06 1.0657334325880204e-06 8.420433339711935e-06 2.610410588923049e-06 -4.183631820927573e-06 2.6438763987056826e-06 -8.164489552605636e-06
PC.PC12 -3.670041684432127e-06 -3.628627859151768e-07 6.164243176322637e-06 8.706906579284976e-06 7.593676361750245e-06 1.7707165117806738e-06 1.6223786365268442e-07 -3.586492054060623e-07 -2.1873023273463778e-07 -3.600945633009509e-08 3.7411354296289995e-07 1.4025317777704938e-07 -4.937550083227152e-07 3.3434410599029686e-08 2.3741900812175086e-08 -5.150175617394122e-07 -2.6964667689861984e-07 8.796917761387374e-06 -8.342411705152402e-07 1.0153240099853546e-07 1.988835599644375e-07 8.906431846643056e-07 -6.387523655733053e-07 -8.350152488466552e-08 7.994807035559001e-07 -3.155659727251137e-08 -2.9887377190677313e-06 1.7201689603164167e-06 2.0296975264194438e-07 2.9465306053405767e-06 -5.1117995556949695e-06 -5.6944201152298046e-06 -4.0349263489996085e-06
PC.PC13 -1.0402679986926402e-05 -5.184809997251605e-07 -1.1564079824415132e-06 8.39245601415134e-08 8.38724275632112e-07 2.5731307853467506e-07 -2.12670467922569e-07 1.4041136612692366e-07 2.7313998931270524e-08 3.0215210679770096e-08 5.294909979676024e-08 5.926929546042038e-07 1.1177077580396477e-07 1.363157437504139e-07 -8.147713907966272e-07 5.00279168280193e-07 2.0948511732415652e-07 -8.342411705152374e-07 4.819233925005472e-06 1.3330046042254996e-09 -2.355208706425415e-07 3.430522425120275e-07 -2.4338796522011166e-07 -3.385957665728886e-07 -5.715263522576281e-07 -4.055810259701406e-07 -1.4664440484086614e-06 -4.105890065435127e-06 -7.317865340049342e-06 6.2350639476272554e-06 2.3744415621417707e-07 5.184545785430549e-06 5.7188321210090846e-06
PC.PC14 6.284617212125617e-06 3.328103754946517e-07 1.0368876738227854e-05 3.1443931004547354e-06 -4.46156361739061e-06 -2.605179168767836e-06 -8.23694392117632e-08 -2.3498064547879455e-07 8.74260063550008e-08 3.00722499522806e-09 9.829026518051835e-08 4.1803183554257186e-07 5.736863441397643e-07 3.8519993825320467e-08 1.0573876546104779e-07 5.3098555126663115e-08 2.5433312834812794e-07 1.0153240099853569e-07 1.3330046042279123e-09 5.083882567423437e-06 4.775542731366066e-07 -7.037247862095339e-08 1.2106997152408185e-08 1.274961228101038e-07 1.7184492576755434e-07 -3.9446773783851636e-07 -1.8508798817126853e-07 -1.0061484045464051e-05 1.1034928459378656e-05 2.108511129800013e-06 1.2817163732956454e-05 -1.3070433229598827e-05 -9.124055428010034e-06
PC.PC15 3.7368097843780442e-06 2.5091447220497343e-07 -1.1096570914377748e-06 6.277343485908596e-06 8.038667395943304e-06 2.0841455552723684e-06 1.4790144138336458e-07 -1.3319039642379562e-07 1.4021051585741357e-08 -1.0022308231517178e-07 -1.2095926254383685e-08 3.9273371229872604e-07 2.3791021080145798e-07 2.5672489140359977e-08 1.1466570993607961e-07 -1.0006490931983349e-07 4.480041865557904e-07 1.9888355996443644e-07 -2.3552087064254783e-07 4.775542731366069e-07 4.923081545631138e-06 1.3831841673182123e-07 1.4054878267645504e-07 -3.5215301224943236e-07 2.1709288923768247e-07 7.892519502151636e-08 2.997095095759221e-07 -7.985213246254253e-06 4.818664452918403e-06 -4.240684555541048e-06 4.700831033243654e-06 -7.647035478442841e-08 -9.32589231308602e-06
PC.PC16 3.093913797497971e-06 2.5654192230128923e-08 -1.1600820756085907e-05 1.0561744474947336e-06 1.5181391606970302e-05 7.052841408943962e-06 -1.4188179914072847e-07 8.482771996721988e-09 -6.455525623463984e-08 1.6999930719103241e-07 7.877232512289257e-08 -3.397475554745319e-07 1.7886057279530365e-07 1.2926428553259278e-07 9.658244293393277e-08 -2.8914557331949567e-08 -3.4651560429850955e-07 8.90643184664307e-07 3.43052242512022e-07 -7.037247862095205e-08 1.3831841673182017e-07 5.574148398955294e-06 -4.082827026347e-07 -1.6981562510502103e-06 -5.141216353808256e-07 6.019293102319059e-08 -9.239145286154942e-07 2.6575597467762486e-06 8.679910939053177e-06 9.821098905096012e-07 -5.137246779331998e-06 -1.0891357509271517e-05 -7.566270470036639e-06
PC.PC17 -1.1310985402234857e-06 1.7733963540104355e-08 2.698754935711179e-06 5.171726310150072e-06 7.123540542302881e-06 2.3819414594153686e-06 4.457283154397243e-09 -2.3366499801950427e-07 1.8160977933896405e-07 -1.5926422673860377e-07 -4.149950849914656e-08 -6.644088456036983e-07 -9.037355442867937e-08 -1.328591852667617e-07 -6.414269440893909e-08 1.37141561843548e-07 -1.6803042997991455e-07 -6.387523655733047e-07 -2.4338796522011405e-07 1.2106997152408716e-08 1.405487826764559e-07 -4.082827026347012e-07 3.7306403098988882e-06 -4.408140734863013e-08 -7.858665486182014e-07 -3.2511813800189276e-08 6.782064440771502e-07 -1.656785516119555e-06 3.318461197624535e-06 -3.981262860671784e-06 3.2512853160186565e-06 -7.075701711335121e-06 1.6627463193040376e-06
PC.PC18 3.2350569352679956e-06 5.949073020959046e-09 -3.5420846169686525e-06 -8.738047025018004e-06 -8.107299371395945e-06 -2.1479163234584204e-06 1.3734646084476736e-07 -2.1055015682898368e-07 -4.352934886890144e-08 -7.360283107549214e-07 -2.9384473892231617e-08 2.8058894255631877e-07 1.4935193001748346e-07 -2.0656980062934812e-07 9.669987762031978e-08 -8.419034923005154e-07 -1.8877217389681065e-07 -8.35015248846671e-08 -3.385957665728849e-07 1.2749612281010423e-07 -3.521530122494322e-07 -1.69815625105021e-06 -4.408140734862998e-08 9.603899710472088e-06 1.1464217018691077e-06 1.293176956290675e-06 3.1054745206712068e-06 1.3745097553182547e-05 1.1589299488154088e-05 -6.329983798085981e-06 -1.881792453105732e-05 -3.2784098262966793e-06 -1.1468452816505144e-05
PC.PC19 4.283927082892506e-06 1.2835758663036111e-09 1.763672592472596e-05 1.2408670842289019e-05 5.6985271185944e-06 7.42350236053239e-07 4.4106419487517416e-07 -3.50013233878572e-07 -3.604585667849283e-07 2.5677932885647863e-07 3.906964811466183e-07 3.877974167495398e-07 6.746622818196767e-08 7.38168573550519e-08 8.713436831036708e-07 -2.2244568959018737e-07 1.1679866524278776e-07 7.994807035559002e-07 -5.715263522576269e-07 1.7184492576755538e-07 2.170928892376827e-07 -5.141216353808327e-07 -7.858665486182036e-07 1.1464217018691083e-06 7.87635855825711e-06 1.2714727723767744e-06 2.37327880040895e-06 4.52017405031536e-06 2.8262838745380706e-06 -8.230267072969555e-06 -3.102486035957925e-06 3.6724579595840665e-06 -6.58928588711121e-06
PC.PC20 3.1499822046185638e-06 -2.250591917895885e-07 8.877261540791479e-06 -4.391923043854581e-06 -7.276786243552462e-06 -1.8643957319472968e-06 -2.511245616629319e-07 1.1994866313699062e-07 -1.1262641762551329e-07 3.6450890661073053e-07 -7.175120496544364e-08 -4.5376890305946495e-07 -1.3376807412243233e-07 -1.764901625484587e-07 -2.4963087564389035e-07 1.3185650306611498e-07 2.553433544653555e-07 -3.155659727251041e-08 -4.0558102597013386e-07 -3.9446773783851175e-07 7.892519502151606e-08 6.019293102318242e-08 -3.2511813800189256e-08 1.2931769562906723e-06 1.2714727723767799e-06 5.2900396858417475e-06 7.401831192347541e-07 4.18489979252138e-06 -4.910825356515341e-06 -1.5864776326680982e-06 -2.3850426620599598e-06 1.0507152512961986e-05 7.193587163441673e-06
proband 5.222726871620729e-06 8.206872022980564e-07 9.069577849818767e-06 -4.787795037069386e-05 -2.5206118737558775e-05 1.359282687096226e-05 2.3292199155488265e-08 2.5999295461368237e-07 1.5310905765828446e-06 -1.2043306051540169e-06 -2.5696199026170257e-06 -7.797878743284426e-07 -6.127778928721624e-07 -2.989996311463439e-07 1.8791547852915855e-06 2.5764034142010754e-06 -1.251672695738454e-06 -2.9887377190677203e-06 -1.4664440484086313e-06 -1.850879881712528e-07 2.997095095759152e-07 -9.239145286154961e-07 6.782064440771294e-07 3.1054745206711936e-06 2.373278800408931e-06 7.401831192347231e-07 0.001142524485353332 -0.0006243219786569906 -0.0005675281651127825 -4.2087937807982535e-05 0.00011394863458404739 -2.675722964224448e-05 3.3243735949575526e-05
paternal 0.0002158751489100292 2.5717725172949795e-06 0.0003020071772417162 0.0007745738232297454 0.0007767222338121144 0.00018737808414553834 -3.5137019395323507e-06 1.1145654723827138e-06 -3.2228056961429247e-06 -1.3709081753944523e-07 3.1918225141311857e-06 2.4054141248401227e-06 -4.600965089374568e-06 -1.005587295557461e-05 2.4552184706589663e-08 -2.5260387279333084e-07 1.0657334325878565e-06 1.7201689603163824e-06 -4.105890065435405e-06 -1.006148404546407e-05 -7.985213246254243e-06 2.6575597467760394e-06 -1.6567855161194375e-06 1.3745097553182573e-05 4.520174050315543e-06 4.184899792521353e-06 -0.0006243219786569887 0.003858872763816756 0.00036082436237167215 -0.002279009917560181 -0.0029711967979596425 -8.473586124023909e-05 8.100448649330817e-06
maternal 0.00038324830622316487 2.072973619530725e-05 0.00020520414273742104 0.0004400249068264581 0.0002974558300832482 4.4433383565689674e-05 2.0065622712406624e-06 -3.1769672287349886e-06 -5.04656760821472e-06 7.400025875374676e-07 -7.930033610284222e-07 -7.4959108580938215e-06 -6.895900281106044e-06 8.816833772700785e-06 5.477527337492411e-07 -6.188508971630558e-06 8.420433339711844e-06 2.0296975264194663e-07 -7.317865340049534e-06 1.1034928459378607e-05 4.818664452918421e-06 8.67991093905314e-06 3.3184611976244173e-06 1.1589299488154118e-05 2.8262838745381273e-06 -4.910825356515354e-06 -0.0005675281651127827 0.00036082436237167226 0.004011205741685844 7.490933893203623e-05 -0.0002423941915247609 -0.0026253336907132918 -0.0027978672091969535
gpp -0.0001907549888581554 -1.5928200757698097e-06 -8.977474826511802e-05 -0.000288206799895435 -0.00021611519517760234 -2.2261195339116948e-05 -1.918813305355788e-06 2.2384306454487688e-06 5.079839162969897e-06 -8.301805829395909e-07 8.598362555346784e-06 3.895167972903483e-06 -2.169383236622889e-06 6.438239613341704e-06 -7.621556510296228e-06 5.601885708010577e-06 2.610410588923146e-06 2.9465306053406284e-06 6.2350639476273495e-06 2.108511129799993e-06 -4.240684555541018e-06 9.821098905097285e-07 -3.981262860671841e-06 -6.329983798085991e-06 -8.230267072969642e-06 -1.5864776326680923e-06 -4.208793780798521e-05 -0.0022790099175601744 7.490933893203608e-05 0.00552180154564467 -0.0010441963373083898 -7.306613935304764e-05 9.834596708517425e-06
gpm -0.0002470994893983711 -2.6703921463733247e-06 -0.000197967083302397 -0.00066022700424149 -0.0007774213937529039 -0.0002424484388226977 8.181914669024395e-06 -7.981707497681221e-06 8.665051525816077e-06 1.0177512177308614e-05 -2.619648630489239e-06 -2.0573718141251216e-06 8.7130515436692e-06 8.360759122726488e-06 -7.369249875340916e-07 2.5680807746309192e-06 -4.18363182092746e-06 -5.111799555694953e-06 2.3744415621445342e-07 1.2817163732956492e-05 4.700831033243654e-06 -5.137246779331869e-06 3.251285316018555e-06 -1.881792453105735e-05 -3.1024860359581025e-06 -2.385042662059974e-06 0.00011394863458404707 -0.002971196797959649 -0.0002423941915247602 -0.0010441963373083803 0.006379999552747834 8.966934036583535e-05 4.186825753523047e-05
gmp -0.0001850731229219577 -8.636263561013293e-06 -0.00022326053154111912 -0.00043675392878260146 -0.00032697010059617705 -5.877552793466304e-05 -3.829279318581645e-06 -1.5513835107275752e-06 1.2015169535170932e-05 5.965486193136301e-07 1.0039174467549474e-05 1.4732989043458312e-05 3.1266412784156e-06 -4.711600703255404e-06 8.567410044550682e-08 8.584018963903816e-06 2.6438763987057986e-06 -5.6944201152298325e-06 5.18454578543073e-06 -1.3070433229598814e-05 -7.647035478441214e-08 -1.0891357509271463e-05 -7.0757017113350115e-06 -3.278409826296718e-06 3.6724579595839594e-06 1.0507152512962072e-05 -2.6757229642243594e-05 -8.473586124023778e-05 -0.0026253336907132944 -7.306613935304909e-05 8.966934036583484e-05 0.00515953073379785 -5.2961606800521536e-05
gmm -0.0005161411874791207 -2.8080545716884044e-05 -0.00019679408684215098 -0.0005012712329792714 -0.0004316012546077163 -0.00012134784901048499 2.0579680101883905e-06 -2.3886884722580327e-06 7.788658343788122e-06 -6.6508940143652785e-06 7.69767227010401e-07 4.250239493239118e-06 3.076749700508608e-06 -6.902715019999689e-06 -6.314945550909777e-06 1.2304231699754226e-06 -8.164489552605553e-06 -4.034926348999613e-06 5.718832121009314e-06 -9.124055428010004e-06 -9.325892313086078e-06 -7.566270470036595e-06 1.6627463193041354e-06 -1.146845281650513e-05 -6.589285887111228e-06 7.193587163441668e-06 3.324373594957444e-05 8.100448649331525e-06 -0.0027978672091969504 9.834596708515982e-06 4.18682575352312e-05 -5.2961606800524504e-05 0.005108421897400886
