 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 1.256123857180585e-07 5.5405264102558905e-08 1.0855431455885076e-06 1.0924745516482628e-07 -3.7386938000218024e-07 -1.4318082920843414e-07 -2.1007321661836033e-08 2.0214176160312954e-08 2.990532912053688e-08 5.568886739839469e-08 1.067135427444364e-06 2.442239235070654e-08 -1.6482546936287506e-08 9.774490581315616e-09 8.852708291065225e-09 2.5898779115420592e-08 1.2538429743692127e-08 2.0867676098184775e-08 -1.2741486569727103e-08 -1.3151005218603323e-08 -2.2726501662726187e-08 -3.860709381913507e-08 1.4420295917497506e-08 6.38274637411083e-08 1.753138343638938e-08 2.287253741660538e-08 5.395042215867516e-07
PC.PC6 6.82274327324959e-08 2.9336756366989798e-08 -4.5835695895127693e-07 -7.118022617421015e-08 7.944663564281137e-08 5.565438651558596e-08 -9.724178176507089e-10 -4.0506620467643295e-08 1.4606511121501345e-08 -3.767917467964771e-08 2.442239235070654e-08 1.0156234011807049e-06 4.202810802587163e-08 -5.087147892153549e-09 -8.779877403936451e-08 2.823804351060794e-08 3.0910549700917815e-08 1.329486643304532e-08 6.113404948241985e-08 2.8222333126857825e-08 5.1041316049150405e-08 -6.684261794811255e-08 -1.3318632916982075e-07 8.037944627831925e-09 -2.9336258562545825e-09 -2.8867835996914873e-08 3.145326162877701e-07
PC.PC7 -4.284875636155932e-07 -3.0237603648916916e-08 -6.726756980172881e-08 -3.130767951828022e-07 5.503906053267948e-09 8.781353620206002e-08 -1.714772684681542e-08 -1.7191589202052128e-09 1.6496855182305034e-08 1.0940662947144463e-07 -1.6482546936287615e-08 4.202810802587158e-08 8.458089434159412e-07 9.924558931714665e-08 9.928470349114922e-10 -4.1568968533855925e-08 4.3082641464531406e-10 -4.460485370881353e-08 1.7617476328233527e-08 4.400570289710289e-08 2.255561107760796e-08 1.5229004213576232e-08 -2.4484229481421505e-08 -1.414944586724135e-08 -4.66674198212121e-09 -1.1470778083965207e-08 -4.897232366144226e-07
PC.PC8 2.395246354922669e-07 8.680641763158851e-09 5.894106853104945e-08 4.658509266369336e-08 -1.108067163107814e-08 -1.2107566350684434e-08 1.6485653263791456e-08 -1.0211450278038779e-08 -2.9056632474881797e-08 4.291138143993713e-08 9.774490581315467e-09 -5.087147892153471e-09 9.924558931714661e-08 1.202680171602872e-06 -3.5974962554365466e-08 -1.5288210198503727e-07 2.6816107858293715e-08 -4.474549128130563e-08 1.3210539606400578e-08 -2.4040154813344596e-08 -4.583905433086539e-09 4.974809010342978e-08 -5.076019944684495e-08 -2.2166830450416218e-07 4.147876283317782e-09 -4.1544004938964304e-08 3.08848831661052e-07
PC.PC9 1.0667686502437936e-07 1.9399536586982787e-08 -3.643670380480432e-07 -7.014509116093917e-08 1.7930415059393423e-07 -4.888374413914322e-08 1.4025153952093128e-08 -5.830002817587076e-09 4.510950838451219e-09 2.0535983236516707e-09 8.852708291065183e-09 -8.779877403936459e-08 9.928470349114756e-10 -3.597496255436548e-08 1.158867698249027e-06 3.015369555661904e-08 7.735667569546168e-08 -1.00074325074393e-08 -1.5258927343759056e-07 -1.0074999285362103e-08 6.551604907936698e-09 -8.609045945068616e-09 1.1197010736463069e-08 1.2994542727474324e-08 2.9203687609812305e-08 -6.099657422526676e-08 1.9350020417769452e-08
PC.PC10 -7.359011312895801e-08 2.8636709312679566e-08 8.270568484638164e-08 7.569644208113497e-07 -1.2405932174691507e-07 -2.3297008428936135e-07 -1.0347641721139225e-08 1.2949113004645367e-08 3.6746966963196714e-08 -3.357742900826918e-08 2.5898779115420605e-08 2.8238043510607877e-08 -4.156896853385588e-08 -1.528821019850373e-07 3.0153695556619064e-08 1.3924852703603707e-06 -6.190594326155381e-08 -1.950295351673424e-08 4.736680747668169e-08 3.939401590187283e-08 -4.3865011128286246e-08 -4.264609905236463e-08 1.4723573668562251e-08 1.862799128305596e-07 -7.237237279877781e-09 5.989461751413052e-08 5.298869021536786e-07
PC.PC11 1.4637859955457393e-07 4.574495003945508e-08 4.5256617367322504e-07 -4.93108080692809e-07 6.406219410296238e-08 1.805327171532229e-07 1.2701339993978579e-09 -8.27814795313335e-09 -3.914258580067097e-09 -1.3091013216715964e-08 1.2538429743692114e-08 3.091054970091795e-08 4.308264146452993e-10 2.681610785829371e-08 7.735667569546173e-08 -6.190594326155388e-08 1.09273795066163e-06 -6.22193537431237e-08 -1.811273671491408e-08 2.354999893863597e-08 -5.983823021977216e-08 8.805372968190367e-08 5.8077759563821454e-09 -6.199464948207175e-08 2.7687435897899716e-09 2.821252581423869e-08 8.305089841421043e-08
PC.PC12 5.364665099018309e-08 3.1336598693379517e-09 -4.828604319831888e-07 4.829422783099931e-08 1.6612478994284128e-07 -4.536181446793193e-08 1.306680922889443e-08 -5.382747603160283e-09 -1.6732417324814538e-08 3.6319422019337e-08 2.0867676098184818e-08 1.3294866433045298e-08 -4.460485370881358e-08 -4.474549128130563e-08 -1.0007432507439317e-08 -1.950295351673422e-08 -6.221935374312376e-08 1.3521375933187436e-06 -5.212492722734618e-08 3.9242915581760756e-08 3.5905306660319464e-08 1.0291334267825982e-07 -3.075172775857604e-08 -3.995957009797835e-09 1.1706383788019014e-07 4.524069063645932e-08 -4.86344413293238e-07
PC.PC13 -1.7129942773759318e-07 -4.8284536613672356e-08 -2.180542432102682e-07 4.858876620072163e-07 1.0787037384805437e-07 -2.1156511914250425e-07 -1.050633309234989e-08 2.7612700339944243e-08 -1.2205432453419444e-08 -2.692829009204797e-09 -1.2741486569727093e-08 6.113404948241991e-08 1.7617476328233573e-08 1.3210539606400602e-08 -1.525892734375906e-07 4.7366807476681705e-08 -1.8112736714913893e-08 -5.2124927227346136e-08 1.0384295525662722e-06 9.611872775769117e-09 -1.2510835862657629e-08 -1.342391990864684e-08 -7.94370095808555e-09 9.654878428887088e-09 -5.9491633375643845e-08 -1.77093462537736e-08 -3.0705619109570016e-07
PC.PC14 -1.5427465556443818e-07 1.2980929822217548e-08 2.6264321713160965e-07 8.308182094997376e-08 -2.524101496381906e-07 -1.6088499279018203e-07 -8.350036984106777e-09 4.128402194581576e-09 1.677378406250228e-08 3.241527491043374e-08 -1.3151005218603305e-08 2.822233312685786e-08 4.400570289710294e-08 -2.4040154813344612e-08 -1.0074999285362067e-08 3.939401590187281e-08 2.3549998938635946e-08 3.9242915581760835e-08 9.61187277576907e-09 8.943824968618573e-07 -3.598145919142463e-08 -7.217896435465173e-08 -2.427107102764659e-08 4.8816782278500234e-08 -8.709855497869342e-09 -6.869024522915962e-09 3.6582041104504496e-08
PC.PC15 -1.775000172639948e-07 6.883560739251647e-10 -1.0041951919962148e-07 -6.36851538965351e-08 7.100016722032608e-08 2.8500350641243566e-09 1.6473566972300888e-08 -5.3969242779237225e-09 8.618992923069853e-09 1.1922070877064381e-08 -2.27265016627262e-08 5.104131604915033e-08 2.2555611077607937e-08 -4.583905433086487e-09 6.551604907936621e-09 -4.3865011128286246e-08 -5.983823021977212e-08 3.590530666031947e-08 -1.2510835862657556e-08 -3.598145919142468e-08 1.063353896538327e-06 -4.982390566063828e-08 -4.7644122604019154e-08 -4.511685757517051e-08 7.517216924872595e-09 -3.635878083337054e-08 -7.881769977834707e-07
PC.PC16 3.627905724128211e-08 -5.835641817831367e-09 -5.275393148770062e-07 -2.7070682719613185e-07 -3.0264839731761165e-08 3.9774365726777995e-08 -6.275241511923113e-09 4.5514831944551005e-09 -1.4857795497399749e-08 2.6801536776161206e-08 -3.860709381913503e-08 -6.684261794811246e-08 1.522900421357622e-08 4.9748090103429776e-08 -8.609045945068675e-09 -4.264609905236465e-08 8.805372968190361e-08 1.0291334267825989e-07 -1.3423919908646834e-08 -7.217896435465167e-08 -4.9823905660638235e-08 1.120604719609086e-06 4.219011433526378e-08 -2.1432328760407527e-07 3.5555541259535852e-09 3.755933522184156e-08 5.069262362861868e-08
PC.PC17 2.2574501709383293e-07 1.8569582208812626e-08 4.055043293014755e-07 -7.391589219015793e-07 -9.39587038444936e-10 2.2806768077847606e-07 4.228524248362855e-09 -4.8810444036273095e-08 6.880032162292114e-09 -1.7173640713225607e-08 1.442029591749751e-08 -1.3318632916982075e-07 -2.4484229481421508e-08 -5.07601994468449e-08 1.1197010736462984e-08 1.4723573668562236e-08 5.807775956382158e-09 -3.07517277585761e-08 -7.94370095808545e-09 -2.427107102764658e-08 -4.764412260401918e-08 4.2190114335263726e-08 1.2791946632825966e-06 5.561243990951734e-08 -1.3103409365610771e-08 2.6050655870041547e-08 -3.285173803371569e-07
PC.PC18 -5.454005063229748e-08 -5.748688459414551e-09 -3.1771107402343024e-07 -2.5570370537473615e-07 2.709158992148365e-09 3.617973858384636e-08 -8.40058737518751e-09 -1.0636476126093488e-08 4.246943000713951e-08 -1.7609030499368916e-09 6.38274637411082e-08 8.03794462783191e-09 -1.4149445867241298e-08 -2.2166830450416223e-07 1.2994542727474365e-08 1.8627991283055958e-07 -6.199464948207168e-08 -3.9959570097978445e-09 9.65487842888705e-09 4.8816782278500155e-08 -4.511685757517039e-08 -2.1432328760407514e-07 5.5612439909517337e-08 1.7179717356167486e-06 -1.770447503376264e-08 1.5953897976592148e-07 8.169269204928413e-08
PC.PC19 8.133949243793897e-08 5.356081860801056e-09 -2.2328065099079736e-07 -1.2631166712835453e-08 9.1024320955139e-08 2.109453431367663e-08 -1.3909021175612462e-10 -3.655223283649713e-09 5.050707942758809e-09 -4.680142804487995e-09 1.7531383436389435e-08 -2.9336258562545784e-09 -4.666741982121198e-09 4.147876283317803e-09 2.92036876098122e-08 -7.23723727987775e-09 2.7687435897899616e-09 1.1706383788019013e-07 -5.9491633375643786e-08 -8.709855497869415e-09 7.517216924872595e-09 3.555554125953621e-09 -1.3103409365610755e-08 -1.7704475033762588e-08 1.1973369971141176e-06 9.018966701912917e-08 -1.7930614399306293e-07
PC.PC20 -1.8055090702844402e-07 -3.3113473423486346e-08 2.3017725773630847e-07 1.0420637951690248e-07 1.8905238451625546e-08 4.562647056497297e-08 -1.1600975691255635e-08 1.553986839874087e-08 -4.4907534339539934e-09 -1.8322807365227206e-08 2.287253741660545e-08 -2.8867835996914783e-08 -1.1470778083965181e-08 -4.154400493896427e-08 -6.099657422526696e-08 5.989461751413054e-08 2.8212525814238833e-08 4.524069063645932e-08 -1.77093462537736e-08 -6.869024522916014e-09 -3.635878083337057e-08 3.755933522184158e-08 2.6050655870041534e-08 1.595389797659214e-07 9.018966701912897e-08 1.0733918651994962e-06 3.713173738055043e-07
proband -1.8940563815853239e-07 -1.5811003774560333e-07 2.779578468846166e-06 1.4917809890038189e-06 -1.627976265940899e-07 -1.191995452707138e-06 1.5065261510769126e-07 -5.4708886584172e-07 1.0856106411047098e-06 -2.4057192194171848e-08 5.39504221586752e-07 3.1453261628777046e-07 -4.897232366144226e-07 3.088488316610521e-07 1.9350020417769667e-08 5.298869021536786e-07 8.305089841421051e-08 -4.86344413293238e-07 -3.070561910957005e-07 3.658204110450443e-08 -7.881769977834711e-07 5.0692623628618724e-08 -3.28517380337157e-07 8.169269204928419e-08 -1.7930614399306293e-07 3.713173738055041e-07 0.0001281778570238535
