 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC5 2.517028425088455e-07 7.461925207477749e-08 1.414193254674534e-06 1.2690796362383724e-07 -4.526494814628144e-07 -1.9637389036356264e-07 -2.6700139860157553e-08 2.169114202866886e-08 5.104648571553477e-08 6.958930018056853e-08 1.5006267732036692e-06 3.851743717062014e-08 -2.998529683245589e-08 1.541986437084119e-08 6.848019926002702e-09 4.255209230576121e-08 2.0345963066409068e-08 2.500815233146566e-08 -2.0367633443981785e-08 -1.6990248803263147e-08 -4.178482623654894e-08 -5.640560144439592e-08 1.5069022979859206e-08 8.71730979152198e-08 1.873138115460506e-08 4.070180412997795e-08 -7.097799882061335e-07 1.7347751296426072e-06 1.5906589873685272e-06
PC.PC6 9.784951956470941e-08 3.840507883744136e-08 -6.064128804892322e-07 -9.683555499757547e-08 1.1486693519778061e-07 7.408582352583686e-08 -1.2591825719258562e-09 -5.8884352207765045e-08 2.3389767738575737e-08 -5.146232549115433e-08 3.8517437170620147e-08 1.4502875580549154e-06 6.170671276480704e-08 -4.4967505166428205e-09 -1.2242237424269722e-07 4.223905415780266e-08 5.188151733094047e-08 1.9373346525960528e-08 7.378607713447062e-08 4.274073451513166e-08 6.912565861378318e-08 -9.15325722171211e-08 -1.8216876637769355e-07 8.032007372091132e-09 -6.075669422136457e-09 -3.864870170542817e-08 8.701763768783325e-08 6.685833754079034e-07 1.2333864307864248e-07
PC.PC7 -5.871962322812731e-07 -4.197769608866831e-08 -9.759694766354518e-08 -4.233405463650052e-07 -5.507172035637708e-09 1.2844047771760238e-07 -2.3621829253865307e-08 -1.6518749027704085e-09 1.7497742805655953e-08 1.4841274316701387e-07 -2.998529683245592e-08 6.170671276480693e-08 1.1960816804151305e-06 1.338669275109192e-07 2.3072960246810566e-09 -5.8118283080454954e-08 2.4001289564870102e-09 -6.001368339449986e-08 2.4651429567341673e-08 5.7046800539306186e-08 3.65850171570929e-08 2.0523170148322757e-08 -3.2104325740535755e-08 -2.1267681924946882e-08 -5.662562802756632e-09 -2.027540703256831e-08 -6.3575424197720475e-12 -8.869323711181095e-07 -6.537152478174759e-07
PC.PC8 3.683241013316354e-07 1.0130379061753761e-08 8.120766401652624e-08 4.098488420134115e-08 -2.2935687637818103e-08 -1.3159086866608658e-08 2.41791981059111e-08 -1.673008839314864e-08 -3.684151711365048e-08 5.3890316480049315e-08 1.541986437084116e-08 -4.496750516642775e-09 1.338669275109191e-07 1.6831969798443235e-06 -5.432781466174617e-08 -2.170044213985352e-07 4.0074005678246595e-08 -6.49657532702054e-08 1.6972652363588443e-08 -3.142291307494086e-08 -8.720907585500276e-09 7.001051030414809e-08 -6.891787300699388e-08 -3.1086168893206426e-07 8.10156282607854e-09 -5.38634344186045e-08 9.547246965694157e-08 -4.560106681124651e-07 1.2518793868239522e-06
PC.PC9 1.3176783280896236e-07 2.583729714648368e-08 -4.714287050019353e-07 -3.1217899993524026e-08 2.1713457840947753e-07 -7.153171066365282e-08 1.9375666622270952e-08 -8.09932371624281e-09 3.746653580119971e-09 3.594634230609249e-09 6.8480199260028e-09 -1.2242237424269716e-07 2.307296024680995e-09 -5.432781466174609e-08 1.6373110842646992e-06 3.975581334513176e-08 1.1814190425702509e-07 -1.373144282270844e-08 -2.1078643204919257e-07 -9.875302414988876e-09 1.3479228828181497e-08 -1.2882497789602261e-08 1.4781785368571798e-08 2.0619369076422664e-08 3.780233832695525e-08 -8.905344412039186e-08 4.926523166030445e-07 -3.833799346251956e-07 -7.331701478018931e-07
PC.PC10 -7.820500667121894e-08 3.9304009858017706e-08 6.891796442318013e-08 1.015877506732224e-06 -1.4543094574505713e-07 -3.1648031973650937e-07 -1.4259277130217068e-08 1.6513420452347422e-08 5.6258291041382195e-08 -4.6600383439214926e-08 4.255209230576116e-08 4.2239054157802605e-08 -5.8118283080454834e-08 -2.1700442139853487e-07 3.975581334513169e-08 1.9347008116410586e-06 -7.85135677600811e-08 -2.906420583737837e-08 6.294630790255295e-08 5.575642355878106e-08 -6.341875247823523e-08 -5.937543622574735e-08 1.7846046138406697e-08 2.6428193717040457e-07 -9.87462047997781e-09 8.598696103428497e-08 1.852726562390634e-07 5.49534668631851e-07 6.507073450898764e-07
PC.PC11 2.0699831998131406e-07 6.210368213976088e-08 5.832623862577431e-07 -6.697179738543494e-07 9.345341499188214e-08 2.4785146240449184e-07 1.8798482093888702e-09 -1.8025608873032534e-08 -9.999856159817676e-10 -1.9718301928928452e-08 2.034596306640902e-08 5.18815173309403e-08 2.4001289564869875e-09 4.007400567824657e-08 1.1814190425702509e-07 -7.851356776008115e-08 1.5545126245438641e-06 -8.071333782002086e-08 -1.6668358594217163e-08 3.68889208970563e-08 -8.340085238888887e-08 1.2607152807616814e-07 9.234810387331001e-09 -8.43136443859448e-08 6.77851882054801e-09 3.165966456628103e-08 -1.1829308970407052e-07 4.03430826095525e-07 1.6511805263667587e-07
PC.PC12 5.583258261398568e-08 4.757943862493186e-09 -5.80492466554412e-07 6.582434742194742e-08 2.2030478790953753e-07 -4.95359486807446e-08 1.7394154234408546e-08 -6.628769570794006e-09 -2.6151726360932088e-08 4.860990808214547e-08 2.5008152331465708e-08 1.9373346525960654e-08 -6.00136833944999e-08 -6.496575327020555e-08 -1.3731442822708422e-08 -2.9064205837378347e-08 -8.071333782002081e-08 1.87694206976223e-06 -6.532052882990236e-08 5.3008819111854235e-08 5.0414216508042586e-08 1.4128818523968303e-07 -3.426320522014077e-08 -4.454586158950748e-09 1.6061716494360857e-07 5.741352283900225e-08 -2.786196298746339e-07 -2.6345810063332754e-07 -5.774556252925262e-07
PC.PC13 -2.8342270205358896e-07 -6.615930207139113e-08 -3.078038106843423e-07 6.147692385835446e-07 1.4376845610829545e-07 -2.744529880850029e-07 -1.4943670252167497e-08 3.792003826211444e-08 -1.8178202664077795e-08 -1.421978005765304e-09 -2.0367633443981855e-08 7.378607713447049e-08 2.4651429567341736e-08 1.6972652363588467e-08 -2.1078643204919263e-07 6.294630790255298e-08 -1.6668358594217236e-08 -6.532052882990233e-08 1.4717262163518565e-06 1.576848574788138e-08 -1.2563432232117513e-08 -2.014568150336995e-08 5.581649947608203e-10 1.5049002658912768e-08 -7.81630453644458e-08 -2.7260573229190295e-08 -1.560728961936073e-07 -1.5134435794436112e-07 -4.260418291910827e-07
PC.PC14 -2.1742732319577368e-07 1.575385376485724e-08 3.5046701898510146e-07 1.1042471450967454e-07 -3.2617306844108036e-07 -2.141678125310219e-07 -1.01925933452205e-08 2.6690750248766265e-09 2.639867250183845e-08 4.192472394762021e-08 -1.6990248803263117e-08 4.2740734515131656e-08 5.704680053930618e-08 -3.142291307494081e-08 -9.875302414988795e-09 5.575642355878107e-08 3.688892089705628e-08 5.300881911185408e-08 1.5768485747881436e-08 1.2594883724636967e-06 -4.901466990806012e-08 -9.897525493389204e-08 -3.7273544471224546e-08 6.849001079900097e-08 -1.1874642733466514e-08 -1.0684940388180863e-08 -2.646561796637434e-07 1.1596819564039544e-07 5.670389804909173e-07
PC.PC15 -2.9043437152835386e-07 2.773791828816206e-09 -1.9848811655413408e-07 -1.472510057801716e-07 7.753409232334875e-08 2.597932244539545e-08 2.088664557246934e-08 -6.476929808330791e-09 4.9733179948631105e-09 1.839725630424936e-08 -4.178482623654902e-08 6.912565861378323e-08 3.658501715709295e-08 -8.720907585500245e-09 1.3479228828181631e-08 -6.341875247823525e-08 -8.340085238888888e-08 5.041421650804256e-08 -1.2563432232117554e-08 -4.901466990806011e-08 1.4933853954471544e-06 -6.584658623698942e-08 -6.599566493689055e-08 -6.029452884649697e-08 1.450972756156218e-08 -5.60002540328173e-08 1.1031010088846491e-08 -1.301008068993185e-06 -1.1442277859803291e-06
PC.PC16 8.560847209493082e-08 -7.136756870684281e-09 -6.765012291271306e-07 -3.8977977422407835e-07 -5.869162154068341e-08 7.101038018845937e-08 -9.894609879314597e-09 9.544411959091538e-09 -2.386555469643864e-08 3.860398465453368e-08 -5.640560144439588e-08 -9.153257221712108e-08 2.0523170148322764e-08 7.0010510304148e-08 -1.2882497789602337e-08 -5.937543622574738e-08 1.260715280761681e-07 1.4128818523968306e-07 -2.0145681503370132e-08 -9.89752549338922e-08 -6.584658623698936e-08 1.567327535021378e-06 6.57911437302129e-08 -2.960829278302787e-07 7.280393901893529e-09 4.7362217883284505e-08 4.1030764199362787e-07 -4.497207192948852e-07 -3.0818392055002516e-07
PC.PC17 3.8872983881920385e-07 2.2775079353407407e-08 5.116066549876208e-07 -1.0056842742470756e-06 -1.5173602267998895e-08 3.1402567451247584e-07 6.9365792200847396e-09 -6.254026535027304e-08 6.077474487263083e-09 -2.561885327608453e-08 1.506902297985923e-08 -1.821687663776935e-07 -3.210432574053578e-08 -6.891787300699387e-08 1.478178536857191e-08 1.784604613840673e-08 9.234810387331005e-09 -3.4263205220140637e-08 5.581649947607802e-10 -3.727354447122451e-08 -6.599566493689056e-08 6.57911437302128e-08 1.8345180940310503e-06 7.526240610598192e-08 -9.649613703440583e-09 3.16088330762609e-08 -6.194869361294953e-08 -1.0846657022036073e-06 2.385414201717708e-07
PC.PC18 -7.737222991521482e-08 -7.430129847063546e-09 -4.1335740208189113e-07 -3.0075794612629744e-07 9.333035444496473e-09 3.9962253524547105e-08 -1.1704770143968616e-08 -1.407958643585217e-08 5.806236565459523e-08 -2.6928754780249177e-09 8.71730979152198e-08 8.03200737209113e-09 -2.126768192494687e-08 -3.1086168893206394e-07 2.0619369076422693e-08 2.6428193717040447e-07 -8.431364438594468e-08 -4.454586158950785e-09 1.50490026589128e-08 6.849001079900099e-08 -6.029452884649681e-08 -2.960829278302787e-07 7.526240610598188e-08 2.3928761869151507e-06 -2.4427922782646982e-08 2.2102401371869494e-07 1.2951488673900198e-07 2.1460040260798382e-07 -3.064904986035797e-07
PC.PC19 1.2022956412478976e-07 7.323879309673903e-09 -2.937194313098372e-07 1.8913807745908305e-08 1.09853224767792e-07 2.3150760547182622e-08 -7.092471196030605e-10 -3.85264034872229e-09 4.322498613064307e-09 -9.889632169760766e-09 1.873138115460502e-08 -6.075669422136426e-09 -5.662562802756668e-09 8.101562826078596e-09 3.780233832695522e-08 -9.874620479977859e-09 6.778518820547974e-09 1.6061716494360847e-07 -7.816304536444567e-08 -1.1874642733466598e-08 1.4509727561562315e-08 7.280393901893507e-09 -9.649613703440687e-09 -2.4427922782647065e-08 1.671934101926862e-06 1.2325912427993076e-07 1.309036619478489e-07 -9.033903946941853e-07 4.854929069317565e-08
PC.PC20 -2.2547312219810874e-07 -4.567317860123444e-08 3.168597586564658e-07 1.3255139846577902e-07 3.6404907517587246e-08 5.081137011980534e-08 -1.544236079296629e-08 1.813333869074772e-08 9.675468555674997e-10 -2.8961965859376302e-08 4.0701804129977894e-08 -3.864870170542814e-08 -2.0275407032568435e-08 -5.3863434418604546e-08 -8.905344412039194e-08 8.598696103428504e-08 3.1659664566281083e-08 5.741352283900221e-08 -2.7260573229190282e-08 -1.0684940388181015e-08 -5.6000254032817246e-08 4.736221788328471e-08 3.160883307626098e-08 2.2102401371869494e-07 1.232591242799307e-07 1.5066332223212795e-06 -3.498896834115572e-07 9.223621343539287e-07 1.079506655111676e-06
proband -6.451527119505318e-06 -4.56777553931575e-08 1.007146668357134e-06 1.7211343160807406e-06 -2.5934269975254107e-06 5.086463696371054e-07 2.6108033488343474e-08 -2.7775270080626314e-07 1.6877656029916833e-07 2.2765386355142767e-07 -7.097799882061328e-07 8.701763768783382e-08 -6.357542418971512e-12 9.547246965694149e-08 4.926523166030438e-07 1.8527265623906337e-07 -1.1829308970407171e-07 -2.786196298746338e-07 -1.5607289619360636e-07 -2.6465617966374396e-07 1.103101008884674e-08 4.103076419936278e-07 -6.194869361294837e-08 1.2951488673900204e-07 1.3090366194784856e-07 -3.4988968341155735e-07 0.0003314488201669238 -0.00018897170673429914 -0.00018355083411138883
paternal -1.9056325246364341e-06 7.10973264581315e-08 7.708511449054933e-06 1.7946513225399225e-06 3.021639571454411e-06 -4.246925931317462e-06 8.439006826907021e-09 -4.385812155856538e-07 1.296297911303739e-06 5.909814532404495e-07 1.7347751296426075e-06 6.685833754079034e-07 -8.869323711181105e-07 -4.560106681124657e-07 -3.833799346251951e-07 5.495346686318512e-07 4.034308260955261e-07 -2.6345810063332785e-07 -1.5134435794436318e-07 1.1596819564039582e-07 -1.3010080689931853e-06 -4.497207192948852e-07 -1.0846657022036092e-06 2.146004026079844e-07 -9.033903946941846e-07 9.223621343539298e-07 -0.00018897170673429908 0.00045315315851752124 -1.3198741241299048e-05
maternal 1.618442378441943e-05 -4.5953019311255765e-07 -6.641239091736021e-07 -1.0024334879070045e-06 2.0534584774789365e-06 -5.518372460602615e-07 4.0478337623493345e-07 -5.986705057580434e-07 1.7088527862063505e-06 -1.2077343065177811e-06 1.5906589873685267e-06 1.2333864307864208e-07 -6.537152478174763e-07 1.2518793868239524e-06 -7.331701478018941e-07 6.507073450898763e-07 1.6511805263667672e-07 -5.774556252925265e-07 -4.2604182919108167e-07 5.670389804909181e-07 -1.144227785980329e-06 -3.0818392055002516e-07 2.3854142017177074e-07 -3.064904986035796e-07 4.8549290693176036e-08 1.0795066551116753e-06 -0.00018355083411138883 -1.3198741241299048e-05 0.00044211433521709607
