 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC11 2.0215634473654155e-07 6.220823407724658e-08 5.766596548168192e-07 -6.707657875637154e-07 8.983181548508248e-08 2.518297332625469e-07 1.710868232240876e-09 -1.73708579508627e-08 -2.8593836469364303e-09 -1.9757235372741138e-08 1.8137776118653022e-08 5.118522525433511e-08 3.4500927962028453e-09 3.996115162887197e-08 1.1869837776629946e-07 -7.926330510641796e-08 1.5534312891697949e-06 -8.023518344483183e-08 -1.637863002966626e-08 3.6536751981719274e-08 -8.174466936926977e-08 1.2654110025756614e-07 1.0109131951232608e-08 -8.435868579547191e-08 7.55910921624124e-09 3.041291516319893e-08 1.255577002679714e-07
PC.PC12 7.606455656242895e-08 4.19341207832615e-09 -5.76691454834836e-07 6.558323542376024e-08 2.2486978396921351e-07 -5.290710162051558e-08 1.7929812702051223e-08 -7.690662561980953e-09 -2.307754415234904e-08 4.736849758693825e-08 2.8183966094582156e-08 1.9936224268075098e-08 -6.140994097133628e-08 -6.356372588039896e-08 -1.492750079574214e-08 -2.7852071799918344e-08 -8.023518344483175e-08 1.8753805379589214e-06 -6.597934484354059e-08 5.381636549023082e-08 4.8084306599442094e-08 1.4056605015978722e-07 -3.463190486243382e-08 -4.729651847170443e-09 1.6007531825830052e-07 5.940611044961965e-08 -6.387871374731663e-07
PC.PC13 -2.681148077189494e-07 -6.656063597757523e-08 -3.0558328080011045e-07 6.14374370212073e-07 1.4683574422799978e-07 -2.7647424977384337e-07 -1.4541201658815815e-08 3.7172677655871605e-08 -1.604244786599593e-08 -2.385469931632477e-09 -1.8184095804332537e-08 7.415020759292552e-08 2.3689335265547445e-08 1.8021729931954482e-08 -2.1155864015068987e-07 6.376236634340752e-08 -1.6378630029666183e-08 -6.597934484354057e-08 1.4706658835143686e-06 1.6348604489410865e-08 -1.4157547651314794e-08 -2.0596855846544493e-08 3.6240972278868376e-10 1.4821587990691986e-08 -7.843238762507634e-08 -2.5867582211781794e-08 -4.0333557219251745e-07
PC.PC14 -2.3767068554925296e-07 1.6322282130686033e-08 3.48988598302599e-07 1.1115352470702938e-07 -3.296683186742544e-07 -2.1217287956086198e-07 -1.0714976525379861e-08 3.57765132569452e-09 2.3801195427743686e-08 4.330326938525923e-08 -1.9544214161574064e-08 4.235874365287993e-08 5.8140444544182517e-08 -3.289544938498811e-08 -8.828484776011324e-09 5.473683103793979e-08 3.653675198171923e-08 5.3816365490230685e-08 1.634860448941093e-08 1.2582271954649209e-06 -4.7144463365749105e-08 -9.841531482343047e-08 -3.724042695540923e-08 6.879520688650638e-08 -1.1675095517732986e-08 -1.2330221215065829e-08 2.7873339757452324e-08
PC.PC15 -2.5257155654306673e-07 1.7531457261689526e-09 -1.7749957715572692e-07 -1.445299651177086e-07 9.193247609211589e-08 1.1968556415249024e-08 2.1986740174003547e-08 -9.360836796393401e-09 1.335953060404133e-08 1.690515230934576e-08 -3.240052741254094e-08 7.139918632203266e-08 3.220594780208449e-08 -6.715265189843884e-09 1.0386909149432781e-08 -6.004237461768732e-08 -8.174466936926974e-08 4.8084306599442173e-08 -1.4157547651314664e-08 -4.714446336574898e-08 1.4859327479538588e-06 -6.798923306007363e-08 -6.852384761451285e-08 -6.046705361090737e-08 1.1975388272011713e-08 -5.038737211925005e-08 -1.0372522265207543e-06
PC.PC16 9.531152250726037e-08 -7.397345108849523e-09 -6.69179578109124e-07 -3.886128192667424e-07 -5.4104033821051436e-08 6.626195480992306e-08 -9.588033871525663e-09 8.651883996750364e-09 -2.129860481655674e-08 3.83098930956623e-08 -5.347343889611042e-08 -9.073672976280258e-08 1.9146731545917962e-08 7.042952652192307e-08 -1.3798262272208096e-08 -5.832809276392168e-08 1.2654110025756608e-07 1.405660501597872e-07 -2.0596855846544675e-08 -9.841531482343068e-08 -6.798923306007357e-08 1.5660680226941591e-06 6.482288473984609e-08 -2.9599226390987363e-07 6.39917956478213e-09 4.907069021265286e-08 8.519600246980784e-08
PC.PC17 3.76279002246943e-07 2.315999745240917e-08 5.302335639253167e-07 -1.0007556286147354e-06 -8.93636506921609e-09 3.0414190656479315e-07 6.7632221179563495e-09 -6.329489108338497e-08 8.361794690660997e-09 -2.3639445622034133e-08 1.8451280921375127e-08 -1.8058694241105633e-07 -3.3897844904890056e-08 -7.056374101607831e-08 1.4212574307283995e-08 1.8846706053906393e-08 1.0109131951232593e-08 -3.463190486243379e-08 3.624097227886428e-10 -3.724042695540922e-08 -6.852384761451283e-08 6.482288473984604e-08 1.8310213576432072e-06 7.589123049544385e-08 -1.1840126552728677e-08 3.3297553236153684e-08 -4.256375960995244e-07
PC.PC18 -6.55123372519186e-08 -7.77039040180155e-09 -4.1727273459714403e-07 -3.022732070619693e-07 9.33944092446015e-09 4.1516456854626345e-08 -1.14309270971266e-08 -1.4283070634508988e-08 5.86183301684298e-08 -3.7765175782101955e-09 8.74433402219394e-08 7.82146979351219e-09 -2.1297927554915417e-08 -3.096920128688576e-07 2.028111693215746e-08 2.643671963585866e-07 -8.435868579547191e-08 -4.729651847170538e-09 1.4821587990692034e-08 6.879520688650646e-08 -6.046705361090735e-08 -2.959922639098737e-07 7.589123049544389e-08 2.39172779985961e-06 -2.3977698618641932e-08 2.2126566904484648e-07 9.053421197414778e-08
PC.PC19 1.1554156038327663e-07 7.486007441320354e-09 -2.782691499277435e-07 2.2519484436737136e-08 1.157666942543366e-07 1.4739177034547889e-08 -7.103862413014178e-10 -4.696236455354383e-09 6.817548648572306e-09 -8.644464162673179e-09 2.2107328124252096e-08 -4.7449836001644495e-09 -7.391099651895842e-09 7.127688317332522e-09 3.707235834927203e-08 -8.815914336491645e-09 7.559109216241283e-09 1.6007531825830052e-07 -7.843238762507623e-08 -1.1675095517732924e-08 1.197538827201171e-08 6.399179564782132e-09 -1.1840126552728638e-08 -2.3977698618641866e-08 1.6695383539634146e-06 1.2500788941590567e-07 -2.362963248485315e-07
PC.PC20 -2.618421861136025e-07 -4.46562928810997e-08 3.022113559522696e-07 1.3121909745214085e-07 2.488612163115028e-08 6.114730916130094e-08 -1.6469611013264337e-08 2.0552440733862373e-08 -6.0419954152795916e-09 -2.7170010102499345e-08 3.304552593218617e-08 -4.035236252034518e-08 -1.6760038045956965e-08 -5.602210884946185e-08 -8.637475975522042e-08 8.316923060064743e-08 3.041291516319903e-08 5.940611044961955e-08 -2.5867582211781798e-08 -1.2330221215065763e-08 -5.0387372119250254e-08 4.9070690212652787e-08 3.3297553236153703e-08 2.2126566904484654e-07 1.2500788941590554e-07 1.5014346377797933e-06 5.0819374609595e-07
proband -3.434844709448382e-07 -2.11762874065556e-07 4.033662627927786e-06 2.062343675202011e-06 -4.164592829471063e-07 -1.5513423574632375e-06 2.0294077900214435e-07 -7.222242106707283e-07 1.4566042636328743e-06 -3.5446151758343804e-08 7.159384547815651e-07 4.2687131861294557e-07 -6.605836801377464e-07 4.35283446557158e-07 1.4154671838301542e-08 6.996691692818709e-07 1.2555770026797136e-07 -6.387871374731662e-07 -4.033355721925181e-07 2.787333975745235e-08 -1.0372522265207545e-06 8.51960024698077e-08 -4.256375960995246e-07 9.053421197414782e-08 -2.362963248485313e-07 5.081937460959499e-07 0.00017169653728440324
