 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
intercept 0.00161171314829254 4.853566733176952e-07 1.0870760066902465e-05 -2.6414538372303984e-05 3.7385565409392253e-06 1.5153457787955317e-05 2.5223232966943377e-05 -4.393740145664723e-06 0.00013295858103827852 1.636593738536736e-05 -1.2547525843047513e-05 6.261666242706422e-06 -1.5835140210261272e-05 5.333102393497069e-06 -3.6228956390999055e-06 -1.0962758713839611e-06 1.751919692735829e-06 2.630996685714602e-06 5.495829591377075e-07 -1.5374684424409268e-07 -1.818384447053137e-05 2.702672146851031e-07 3.9842510940824254e-08 -2.3452101311573305e-06 -1.5617518782766132e-06 3.660274719473628e-06 1.8451766164971355e-06 2.199744694040506e-05 3.11385150250726e-05
AGE 4.85356673317697e-07 1.4810665153193696e-06 2.0266766608304433e-07 1.7899597737296235e-06 -1.1896658608436307e-06 -9.894780791223753e-07 -1.010348653902704e-07 3.079378462369395e-08 -5.2090788138860826e-08 7.259505684081982e-08 9.748363239722432e-08 5.344978866788339e-08 -5.2339726796128626e-08 3.1117912591243773e-08 7.713648734530352e-08 7.5307214585548e-08 7.588501907317865e-08 -2.7371907937673118e-08 -8.675724719658033e-08 -2.2894175070256217e-08 3.5366082402502645e-08 2.18269353662193e-08 1.0828247540755757e-08 -1.5616582501185506e-08 5.879335827853335e-08 -8.597447366474658e-08 2.434636567709827e-07 -5.606797823886539e-07 -1.4973816205077383e-06
sex 1.087076006690251e-05 2.0266766608304002e-07 0.0016389331496199128 -0.00018387785036790434 -0.0007321253863673497 0.00027425412390315687 1.5140912600341971e-06 8.020354494724292e-08 7.627660664303491e-07 4.090354977975414e-07 1.940153604574554e-06 -6.432850434078811e-07 -1.3356941197921138e-06 3.327082280007531e-07 -1.4428063856304093e-06 9.17427843262554e-07 2.5268703977849e-07 -7.283819261846302e-07 -1.0755645969863136e-06 5.7804417381652754e-08 -5.918473777209911e-07 -1.6118846715093467e-06 3.632936487147474e-07 -1.252929467932754e-06 3.191936862269269e-07 1.1976005689582067e-07 8.721976281158855e-06 1.7623127611820048e-05 -4.334225997196551e-06
age_sex -2.641453837230405e-05 1.789959773729628e-06 -0.00018387785036790257 0.0009622987243982273 0.0002545158956320658 -0.0005271590231437307 3.1469995781654514e-07 4.0379749977673237e-07 7.691310103652326e-08 7.56669729762804e-07 -4.916472091526492e-07 -1.354727453454598e-07 1.4647166059661362e-08 -1.517906732472613e-07 -2.8396598069265134e-07 5.529210909526361e-07 -7.002155266576439e-07 1.571364932597352e-07 1.0865812075434428e-06 1.328546740338406e-06 -2.911644086114105e-06 -8.875282737103389e-07 -9.47309252238782e-07 -7.586873728973686e-08 1.319745073465792e-07 1.0505036184002791e-06 7.171603438791364e-06 -1.9208745198978083e-05 -8.554406587827686e-06
age2_sex 3.738556540939161e-06 -1.189665860843626e-06 -0.0007321253863673491 0.00025451589563206685 0.0006387610764087435 -0.00032688728705702923 -4.159127484456536e-07 3.692220248619005e-07 1.1094065661282963e-06 -2.2781456759334186e-07 -1.0145173535234978e-06 1.0635797589545347e-07 1.281999884304193e-06 -1.8393565223254823e-07 3.411521731826679e-07 -1.1480907106990201e-06 8.112209956625528e-07 5.728413826982163e-07 6.869087574857974e-07 9.882019372164178e-07 -1.1390603966009732e-06 -1.4232957011263784e-07 -3.0272231129057483e-07 7.974898297845457e-07 -5.682945845037539e-07 6.429905117239957e-07 -1.2567961847402095e-05 -5.841000989392984e-06 1.3284090715615435e-05
age3_sex 1.5153457787955366e-05 -9.894780791223791e-07 0.00027425412390315573 -0.0005271590231437311 -0.0003268872870570286 0.00043363242622824013 1.9004534001416577e-07 -3.4197463109706066e-07 -1.9629608618880496e-07 -1.4624300047486723e-07 3.6059632523780106e-07 5.4297894650397134e-08 -5.969357860261418e-07 5.5944528085094185e-08 1.0096660777887396e-07 3.8363257529321816e-07 -1.343023227229219e-07 -2.3990711574230643e-07 -7.582310714567292e-07 -1.4046149043740916e-06 1.7922050838438814e-06 3.220266290558501e-07 3.512753061343739e-07 -5.423764648658193e-07 2.2100288863584987e-07 -5.399262314535354e-07 5.044846674026852e-06 8.476560819701413e-06 -3.570601085187022e-06
PC.PC1 2.5223232966943356e-05 -1.0103486539027065e-07 1.5140912600341832e-06 3.146999578165448e-07 -4.1591274844564535e-07 1.9004534001416416e-07 5.552968637880521e-06 1.234936032919728e-06 5.955961276935932e-06 -6.805362698829361e-07 1.7164789686343971e-06 4.459944168814344e-08 -1.967088268772554e-06 9.013106110676292e-07 -9.686612405557448e-07 3.921523224096635e-07 9.797226495924193e-07 -3.898013159723409e-08 -2.3845180503794803e-07 -7.076664748844839e-07 3.3134678088785446e-07 8.360699696751556e-08 -3.7508558899938314e-08 -1.0122846166156561e-07 -4.0198357333711053e-07 3.3180486135907013e-07 4.1096727266792035e-07 -1.8733228743640602e-06 -4.7658332257752403e-07
PC.PC2 -4.39374014566476e-06 3.0793784623693886e-08 8.02035449472401e-08 4.037974997767328e-07 3.6922202486190187e-07 -3.419746310970613e-07 1.2349360329197267e-06 1.6304751467686258e-06 2.4043650247819787e-07 -2.664308859671882e-07 6.315417242609768e-07 -4.7670511449804356e-08 -4.0761727571920324e-07 1.7131995503271246e-07 -2.9871445221541007e-07 1.692023296803382e-07 3.3098907556961886e-07 -6.118815760761818e-08 -1.4787151557205522e-07 -1.5836410315071803e-07 1.230402010637478e-07 9.815070078429503e-08 -3.2551527056224966e-08 -6.72647643842084e-09 -1.1853392348542792e-07 1.2733809474103103e-07 -6.018361998874524e-07 -1.2246222211815646e-06 -1.2943711815185671e-06
PC.PC3 0.00013295858103827841 -5.209078813886098e-08 7.627660664303361e-07 7.691310103653062e-08 1.1094065661283045e-06 -1.962960861888102e-07 5.95596127693593e-06 2.404365024782024e-07 1.7436569556889157e-05 9.540741935540106e-07 7.117236004346333e-08 5.29156418416509e-07 -2.7015005344197623e-06 1.0110680114102287e-06 -1.1544978619796915e-06 2.3257274031786093e-07 9.114630195320573e-07 2.2021834101540182e-07 4.580132810386438e-08 -3.2176074442832756e-07 -1.5038043372219108e-06 1.1576951107841156e-07 -1.2997667423687028e-07 -2.678320872088119e-07 -5.046415556475562e-07 9.306740995857564e-07 1.5565414052390458e-06 2.0022524910806706e-06 1.960515379365903e-06
PC.PC4 1.6365937385367326e-05 7.259505684081974e-08 4.0903549779754376e-07 7.566697297628031e-07 -2.2781456759334356e-07 -1.4624300047486657e-07 -6.805362698829368e-07 -2.6643088596718814e-07 9.540741935540084e-07 1.961221117933512e-06 -7.751198535677536e-07 3.6381608091841574e-08 4.245031615676019e-07 -1.1105358843696443e-07 8.157829597056557e-08 -1.5823262493699817e-07 -1.4560375555925493e-07 2.2487302779966157e-07 1.0328268293543141e-07 4.3398631509376486e-07 -7.076900817672321e-07 7.338624089158381e-08 -1.2998868554422058e-08 -9.644468383513206e-08 -1.4605545778045814e-08 1.9930753326279986e-07 5.311924908511965e-07 1.1071179330076865e-06 -1.6628200024602874e-06
