 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0004062023665360328 -3.5410102951012983e-07 -3.5776245567780057e-06 -4.3510537658729066e-07 6.414435356304622e-07 -8.539663263934043e-07 1.4501359372679611e-06 1.0001902751954083e-06 4.111563411406203e-07 -4.492499284928015e-07 7.921418745160969e-07 1.5966962936500627e-06 2.0333285577557033e-07 8.678293486389177e-07 -8.806073496402245e-07 4.592656424131161e-07 -4.18188124971648e-08 9.704354971228924e-07 1.8001376910211233e-06 1.57547612091872e-06 -2.3833074058912042e-07 5.1332311281653684e-06
PC1 -3.5410102951013046e-07 1.3827622548025904e-06 -1.2270151252565193e-06 1.3940778763044016e-07 -9.88833363025392e-08 -1.0108215007649531e-07 -2.2024210420880345e-08 5.025492001157517e-08 1.4702934519572546e-07 8.495571410904333e-09 1.28383569538639e-07 -1.2005477080417664e-07 4.426318929918973e-07 -9.325443910055313e-08 -1.9657159543418957e-07 -3.4635416662227244e-07 -3.7209995316904093e-07 1.9099671810213024e-08 4.7539365325069256e-08 6.233940524109655e-08 9.573478250599266e-08 2.208310461903735e-06
PC2 -3.5776245567780036e-06 -1.2270151252565193e-06 3.141514358782642e-05 4.5250960628818196e-07 1.1061821761353049e-06 -9.19222799788423e-07 -8.684548718249601e-09 2.7616685201692693e-07 -1.411526140995951e-07 7.196040738529562e-07 -6.821060284733641e-08 2.60655228694773e-07 -4.3420578949817093e-07 1.3974960411761276e-07 -1.794568089757619e-07 -5.703206964416607e-08 -4.134218534781462e-07 2.3229557278856103e-07 -2.526561641303281e-07 -3.91615519826191e-07 -2.8193045377084825e-07 -3.611845100538113e-07
PC3 -4.3510537658729087e-07 1.3940778763044019e-07 4.5250960628818165e-07 3.188479573916883e-06 5.4794334578109034e-08 7.652694865970835e-07 7.8584381140933e-08 3.149259615243458e-07 -2.1888625631938232e-07 -4.784560513136353e-07 9.86935099239733e-08 1.3519609496167013e-07 -6.362676532917269e-08 -5.011353847348904e-07 -1.2567702140789032e-07 -1.0967570741746166e-07 5.550717447396308e-08 -2.9039585432578407e-07 -2.9789713328909824e-07 1.735258493823742e-07 6.638648426810724e-08 6.013732100483428e-06
PC4 6.414435356304624e-07 -9.88833363025392e-08 1.1061821761353055e-06 5.4794334578109074e-08 4.8992735634662025e-06 1.4016526729146144e-06 -3.6838670364205715e-07 3.617527450137923e-07 -1.1406151575293403e-06 3.643693678096514e-07 -1.1953870632004595e-08 1.4016365414184707e-07 -4.1893247358309e-07 -2.7742571524732556e-07 -5.7247955875766144e-08 -2.01126524938631e-08 7.81193127368076e-08 1.7337176532748096e-07 -2.0631954272066846e-07 -1.404990234008882e-07 -1.2891354228001736e-07 -2.3610511890497505e-06
PC5 -8.539663263934043e-07 -1.0108215007649531e-07 -9.19222799788423e-07 7.652694865970836e-07 1.4016526729146144e-06 1.1276796490010135e-05 3.929902096621046e-07 1.527188724795544e-06 -8.574099899863698e-07 -4.663045473581758e-07 -4.414857267590468e-07 -9.236340132663396e-07 2.9109865599237295e-07 -6.827808019071286e-07 3.580431771997725e-07 1.1387383585421832e-07 -3.5119256204072845e-07 4.540115210627024e-07 -1.6037700913313416e-07 2.2806220260747386e-07 -6.157598692127653e-08 -3.385715236790679e-06
PC6 1.4501359372679622e-06 -2.2024210420880408e-08 -8.684548718249409e-09 7.858438114093292e-08 -3.683867036420572e-07 3.9299020966210484e-07 1.14023698207993e-05 1.0851890626931334e-07 -2.7268539007748985e-07 2.584966589672546e-07 -7.450085639354859e-08 -2.1094469008990622e-07 1.136883282096835e-08 -3.6777922975377873e-07 6.017251322267146e-08 6.516299032858195e-08 -1.5256736072969813e-07 8.157309827987816e-07 3.488654261583972e-08 -2.0396984170360928e-07 -7.923949731659896e-08 5.386146854075137e-07
PC7 1.0001902751954075e-06 5.025492001157526e-08 2.761668520169269e-07 3.149259615243459e-07 3.6175274501379205e-07 1.5271887247955434e-06 1.0851890626931305e-07 9.21865418843057e-06 3.6493584929865896e-07 -5.241424010399581e-07 1.4044297706155325e-07 8.896843531215482e-07 2.240976038398169e-07 5.910934048736288e-07 6.49260149069831e-08 -4.955853329712341e-07 -3.3242469366613046e-07 -1.0787631894712948e-08 1.6410566616964623e-07 -2.0094965912014934e-07 -7.645028013388523e-08 1.1212111845488584e-06
PC8 4.111563411406209e-07 1.4702934519572546e-07 -1.4115261409959524e-07 -2.1888625631938256e-07 -1.140615157529341e-06 -8.574099899863703e-07 -2.7268539007748996e-07 3.649358492986589e-07 1.0208415442725724e-05 -6.707479051089826e-08 3.3832047907710993e-07 -4.1896273585230796e-07 4.78661997620299e-07 8.372365805891585e-08 1.1631211500220376e-07 -2.856848960617766e-07 2.0822698017011273e-07 8.943478807222432e-08 -4.1992975360658235e-07 1.0539842269344722e-07 2.6859119252117395e-07 -1.909038467758682e-06
PC9 -4.4924992849280195e-07 8.495571410904308e-09 7.196040738529568e-07 -4.784560513136352e-07 3.643693678096514e-07 -4.6630454735817584e-07 2.584966589672543e-07 -5.241424010399581e-07 -6.707479051089823e-08 8.807049947938915e-06 -4.1857107946497685e-07 -2.9457413481157513e-07 1.4065044655740494e-07 -1.002531407274074e-07 -1.1444527424098163e-07 -6.292771395431095e-09 2.61558487983149e-07 2.409883527959222e-07 -3.082748123801987e-07 -3.830006033771141e-07 -2.5866387509203986e-07 2.286315528087717e-06
PC10 7.921418745160974e-07 1.2838356953863896e-07 -6.821060284733617e-08 9.869350992397317e-08 -1.1953870632004613e-08 -4.414857267590465e-07 -7.450085639354872e-08 1.4044297706155328e-07 3.3832047907710993e-07 -4.185710794649764e-07 9.093002113192146e-06 -4.15378330098058e-07 3.2256901988710216e-07 -4.819987727046027e-07 -2.156541412591171e-07 -1.2567052395887013e-07 -4.677790922781734e-07 1.3425280668359885e-08 3.709569566551176e-07 2.8967829960515354e-07 3.0613631965758175e-07 -6.450684217001794e-07
PC11 1.5966962936500636e-06 -1.2005477080417664e-07 2.6065522869477296e-07 1.3519609496167016e-07 1.4016365414184694e-07 -9.236340132663408e-07 -2.1094469008990628e-07 8.89684353121548e-07 -4.18962735852308e-07 -2.945741348115751e-07 -4.1537833009805797e-07 8.008161091568989e-06 -2.2150323272478432e-07 2.772711076193507e-08 -4.849305138291487e-07 3.509340877110985e-07 5.2536354420723894e-08 1.869640207677616e-07 -6.518310797743329e-08 3.233601616784384e-07 3.834080075235599e-07 9.907837641193138e-07
PC12 2.0333285577556977e-07 4.426318929918975e-07 -4.3420578949817136e-07 -6.36267653291728e-08 -4.189324735830902e-07 2.9109865599237284e-07 1.136883282096823e-08 2.240976038398171e-07 4.786619976202991e-07 1.4065044655740502e-07 3.225690198871022e-07 -2.2150323272478403e-07 7.615123636262194e-06 1.3650902154881088e-07 -2.5837934524929905e-09 -2.9319156845933935e-08 2.419643843953648e-08 4.028488144700088e-08 3.3002795999563043e-07 -1.490471466716738e-07 -1.2437399245340424e-07 -1.2381054029922076e-06
