 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0002818484491273103 1.4002620058451462e-07 -3.910844602561899e-07 5.452590777027187e-08 4.3372369734249e-07 -3.793847088105634e-07 -3.1226986997794277e-07 1.024251118373194e-06 -5.5361793242915047e-08 3.267051925853548e-07 -1.2254749407039455e-08 -1.1835972487165813e-07 -1.8776614380980276e-07 1.3155729101530537e-07 -3.208354150508028e-07 -2.902549458079329e-07 -2.0323679270030825e-07 2.0266007471043165e-07 3.2844083718332e-07 2.795599498812464e-07 4.6668748055776365e-07 -2.865961701018841e-06 1.2501671484109064e-06 8.463262588988958e-06
PC1 1.40026200584515e-07 8.78547880869266e-07 -5.417297170189227e-07 9.338545566682824e-08 -5.4677849778989576e-08 -7.285623633170834e-08 -1.6282436879375726e-08 5.0612360693229716e-08 7.857358679388502e-08 -2.834871527980505e-08 6.249977682860923e-08 -6.549583862412932e-08 2.4652887865614616e-07 -5.255934495550079e-08 -1.0655505604077827e-07 -1.8709425942417767e-07 -1.7755814839439288e-07 -1.750838054436187e-08 4.2465132311010096e-08 8.431841420745054e-09 3.845693711207e-08 8.768892144264595e-07 1.2634860323081588e-06 1.1918769343364844e-06
PC2 -3.910844602561894e-07 -5.417297170189227e-07 1.4607228524239804e-05 1.8918453493017004e-07 4.788043922090737e-07 -4.917743313005115e-07 1.67907338633959e-07 1.3455867357395414e-07 1.6905608690091186e-07 4.3865137877443846e-07 -9.079053797544425e-09 1.33621785783703e-07 -1.171779082494986e-07 1.891962933785832e-07 -2.209893056300984e-07 -3.528823480648814e-08 -5.9283848371975393e-08 7.344965104328523e-08 -2.8374929625855535e-07 1.0968283520092541e-07 -1.319499301635963e-08 -5.53851406593073e-07 -3.0297628975230884e-07 1.8531742785243104e-06
PC3 5.4525907770272454e-08 9.338545566682827e-08 1.8918453493017004e-07 2.0357787294751333e-06 2.4047482304909853e-08 4.160435368038043e-07 2.5293601764382172e-08 1.2540487539471222e-07 -1.2369664593655277e-07 -3.295720706355147e-07 4.4287117907661785e-08 1.091811050418717e-07 2.799919506362583e-08 -2.4367609173886163e-07 3.2363403874475646e-08 -2.3019012039414537e-08 -2.2349051607062902e-08 -1.0373641291257757e-07 -2.0066239484144486e-07 1.055596797769893e-07 3.683760044380969e-08 2.1442958655841907e-06 3.540032554083119e-06 2.654660868983496e-06
PC4 4.337236973424896e-07 -5.467784977898958e-08 4.788043922090736e-07 2.4047482304909843e-08 3.2525718638778214e-06 7.790304113428145e-07 -1.7088232157155198e-07 1.173310427253481e-07 -5.22155702582301e-07 2.2468251182489828e-07 5.082569573495375e-08 3.732802423124106e-08 -2.453862650334603e-07 -1.1320487374853191e-07 -4.400420190842113e-08 -9.197807827302807e-08 5.032131029119081e-08 7.449928894240568e-08 -1.3199093009081916e-07 -8.244114271364607e-08 -3.226858766735611e-08 -1.300717109393608e-06 1.0285167411451637e-06 -6.874280624222789e-07
PC5 -3.7938470881056334e-07 -7.285623633170833e-08 -4.917743313005113e-07 4.160435368038043e-07 7.790304113428145e-07 6.470843839030911e-06 2.0437078411615538e-07 6.740621766820631e-07 -3.9994971208205864e-07 -1.4506103053490052e-07 -2.5245012863864606e-07 -4.341060698772013e-07 1.584008765148024e-07 -4.206950447157638e-07 1.782448618394582e-07 2.5274071659636176e-09 -1.1325595870125615e-07 1.840837256954161e-07 -1.2957779347074482e-07 1.5124608289038161e-07 -4.947870691111517e-08 -6.665737309990331e-07 -3.427612671741679e-08 -1.1426637571132108e-06
PC6 -3.12269869977943e-07 -1.628243687937572e-08 1.6790733863395906e-07 2.5293601764382142e-08 -1.708823215715519e-07 2.0437078411615538e-07 6.4573319232842895e-06 1.7919788708347754e-09 -3.7190559668174384e-08 6.009606295264242e-08 3.2693313785477036e-08 -2.0679017971963356e-07 -3.681354275719949e-08 -1.5515103121495572e-07 -5.4632078548691936e-08 9.481523894219692e-09 1.1625316606207732e-08 2.6813928242318407e-07 -5.411570085557897e-08 -5.456511589101897e-08 -8.9499925588083e-08 -1.5471773416298172e-07 -4.995929040958321e-07 -9.994911214286074e-07
PC7 1.0242511183731943e-06 5.061236069322974e-08 1.3455867357395398e-07 1.2540487539471222e-07 1.1733104272534809e-07 6.740621766820632e-07 1.791978870834626e-09 5.304754702269911e-06 2.3996043812505217e-07 -1.5353531608960488e-07 -3.853345300149897e-08 4.3274460120833634e-07 7.736593715717476e-08 2.84484766165973e-07 3.522609320735216e-09 -2.3998006431305515e-07 -6.83455477776049e-08 -3.5665514423506515e-08 5.228194257541249e-08 -5.94351816495797e-08 -5.792359952763678e-08 -1.3630379351353004e-08 3.269617363543144e-07 7.930196412545463e-07
PC8 -5.536179324291505e-08 7.857358679388506e-08 1.6905608690091165e-07 -1.2369664593655272e-07 -5.221557025823011e-07 -3.9994971208205885e-07 -3.7190559668174423e-08 2.3996043812505233e-07 5.46937027555645e-06 4.767901563869186e-08 1.1409337450773255e-07 -2.0678510686912552e-07 1.9468157724267573e-07 8.498232098986635e-09 8.665851905191278e-08 -1.0509502190169299e-07 8.946713187054988e-08 8.015553300048442e-08 -9.039202204385266e-08 -3.752575640930271e-08 1.0701325180419021e-07 -4.195131795160736e-08 6.479400446365555e-07 -1.767077835976671e-06
PC9 3.267051925853544e-07 -2.8348715279805055e-08 4.3865137877443857e-07 -3.2957207063551463e-07 2.246825118248981e-07 -1.450610305349006e-07 6.009606295264253e-08 -1.5353531608960495e-07 4.767901563869195e-08 5.098968722069988e-06 -6.641007585011385e-08 -1.5551353613492166e-07 5.0324553946349435e-08 -5.7339080531275675e-08 -1.214996239473782e-07 6.099727255858449e-08 1.2824693280296636e-07 8.511171537032844e-08 -2.2888738574741335e-07 -1.700714880520218e-07 -8.213093008215154e-08 -1.4005511307517524e-07 6.113613814831011e-07 1.2165901301330597e-06
