(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal maternal
(Intercept) 0.00194918165673445 0.174225316122901 -0.0661223657731345 0.0658881866385068 -0.372195471825733 0.198218722330849 2.01471035935886e-05 3.02447258700646e-05 -6.40308215876719e-05 -2.97579293075146e-06 -6.98104480577369e-05 -1.16287766364e-05 -1.10085069425502e-05 4.0500710189765e-05 -3.65370435152328e-05 -3.27380434382793e-05 -4.89347451630642e-06 -1.26059720321802e-05 3.65054652473301e-05 -1.70875139750931e-05 1.54524048156651e-05 -1.0487089007473e-05 3.63580100564349e-05 3.09341079652344e-05 -1.55384280567392e-06 3.18110604130985e-05 2.43187620366623e-05 9.57450451421564e-05 0.000131156991078734
covarSEX 0.174225316122901 359874.966303233 5491.80039032273 -5490.1742710823 -720455.892796516 360634.712654836 0.336730587081764 -0.397404353784232 -0.566322994322411 -0.366373523836551 0.310446124243374 0.143057954562482 -0.461793492811676 0.251641152696265 -0.0607158141175746 0.621802337038744 -0.191466613143888 0.215220661753612 -0.0345987945335726 -0.0132898277014814 -0.51521226957117 -0.149121311393373 -0.0692423978801612 0.157272746136575 -0.0945266432523902 -0.0893545616982595 0.76638572552557 -0.621121522847234 -0.596654920009693
covarYOB -0.0661223657731345 5491.80039032273 178.23333795349 -178.182463395997 -10988.5273650599 5497.54946856113 0.0149594611191583 -0.0216781389659057 -0.00932252537874713 -0.0161701252212683 0.0143030801668148 0.0150811096481552 -0.00302043674659873 0.00509357587404597 0.00897961821761903 0.00757127874808211 -0.00293528830115687 0.00822130836207545 0.00218796396704848 0.00471469137491618 -0.0252549615771619 -0.0116365435620713 0.00997787871909062 0.00146553687444916 0.00291167713315762 -0.00131174166362184 0.0173791903853054 -0.0153870713148465 -0.0152785926692913
covarYOBsq 0.0658881866385068 -5490.1742710823 -178.182463395997 178.134878729703 10985.4727456484 -5496.12060116784 -0.0150387040119716 0.0217323369914194 0.00936965839599696 0.0161126438085277 -0.0142569816498525 -0.0150683953088767 0.00298721071241243 -0.00508452461215614 -0.00891196113100976 -0.00750738712156372 0.00298991378217294 -0.00821572834501247 -0.00212230411308222 -0.00474455079143115 0.0252135332678946 0.0116484770552473 -0.0099890962530955 -0.00147423021700707 -0.00294752140695592 0.00133410598916405 -0.0172867414808739 0.0152689273238654 0.0152024033619371
covarSEX_YOB -0.372195471825733 -720455.892796516 -10988.5273650599 10985.4727456484 1442351.77963707 -722003.563410711 -0.676548643951031 0.795093469078686 1.13428120861654 0.730648804001017 -0.61520331160441 -0.286728857853664 0.924559330275923 -0.504460145302679 0.125584974530011 -1.24164088389318 0.383470174476259 -0.426727617945427 0.0726094368608915 0.0258248038878565 1.03191985559193 0.297517261163925 0.137171465070928 -0.314450833960292 0.187497379647967 0.179286935785077 -1.52499775264353 1.23618262499688 1.1887995586675
covarSEX_YOBsq 0.198218722330849 360634.712654836 5497.54946856113 -5496.12060116784 -722003.563410711 361422.750624938 0.339830216284099 -0.397760404498327 -0.56803904648418 -0.364326491290615 0.304790967144831 0.143722145856029 -0.46286508673519 0.252864095227222 -0.0649082635760785 0.619947169473337 -0.191996937483474 0.211571205383506 -0.0379956849721269 -0.0125479333707462 -0.516756664971616 -0.148394824388324 -0.0678975757371386 0.157246711538811 -0.0929654930060369 -0.0899715337170093 0.758740610509151 -0.615111614610681 -0.592207038210829
covarPC1 2.01471035935886e-05 0.336730587081764 0.0149594611191583 -0.0150387040119716 -0.676548643951031 0.339830216284099 0.00203845438489824 -0.000343899693581539 0.000340763948853798 -7.89571337471248e-05 -7.48497151668073e-05 -1.85448914822665e-05 5.68014593365866e-05 7.33062400702632e-05 -2.58294406824865e-05 4.7111661170374e-05 -8.33499012904976e-05 0.000233755610618996 -5.41935962190253e-05 -0.000104532431685009 -0.000158844567250059 -0.000192116638451257 -1.27169774116849e-05 4.72192790295444e-05 5.3461747417391e-06 3.26103122091784e-05 0.000144791746939941 0.000131072495283095 0.000164110507712379
covarPC2 3.02447258700646e-05 -0.397404353784232 -0.0216781389659057 0.0217323369914194 0.795093469078686 -0.397760404498327 -0.000343899693581539 0.00174094395595882 9.09616987998723e-05 0.000172917300384441 -8.2610439525968e-05 6.1487692114729e-06 2.55638898316805e-06 2.52632931394232e-05 3.04678586895886e-05 -4.65267542479424e-08 2.08636066221892e-05 -3.4972750755069e-05 2.83893781265375e-05 -6.4111174073848e-05 -1.26160546303661e-05 -1.62824364490573e-05 -2.49507023709421e-05 -6.16763287784075e-05 -2.99924013001326e-07 -3.40211808173163e-06 -2.55728677815823e-05 -2.62465632305073e-06 6.79475001222822e-05
covarPC3 -6.40308215876719e-05 -0.566322994322411 -0.00932252537874713 0.00936965839599696 1.13428120861654 -0.56803904648418 0.000340763948853798 9.09616987998723e-05 0.00226767568029749 3.16192128214178e-05 0.00026409320401536 1.41449572404227e-05 8.26497610167753e-05 -8.69516593069479e-05 -0.000228766879085311 1.35241797074837e-05 5.68642479517647e-05 1.77202116165472e-05 -0.000165910077546208 3.53101379865946e-05 2.7335934828311e-05 -1.57551655240734e-05 -8.72473952002769e-05 -0.000160327098955737 5.91368359753819e-05 -3.71310110135313e-06 0.000204208632199048 0.000297769415499762 0.000220648347728197
covarPC4 -2.97579293075146e-06 -0.366373523836551 -0.0161701252212683 0.0161126438085277 0.730648804001017 -0.364326491290615 -7.89571337471248e-05 0.000172917300384441 3.16192128214178e-05 0.0020208519446429 0.000405687527221764 -8.76227382993965e-05 5.38194187619618e-05 -0.000278590226785027 8.9548645101155e-05 2.85259748028941e-05 1.25688562360077e-05 -0.000122233973669058 -7.01250680630045e-05 -1.85443419834299e-05 -4.79565990776029e-05 1.86512115501723e-05 3.92218781221725e-05 -9.14854882831554e-05 -3.6268165277159e-05 -1.38459344943751e-05 -9.17597191695897e-05 7.63884648719768e-05 -6.4166369409377e-05
covarPC5 -6.98104480577369e-05 0.310446124243374 0.0143030801668148 -0.0142569816498525 -0.61520331160441 0.304790967144831 -7.48497151668073e-05 -8.2610439525968e-05 0.00026409320401536 0.000405687527221764 0.00244054636578672 5.8109275895889e-05 0.000261848465898068 -0.000166934820422649 -6.28238162600573e-05 -0.000111357596065129 -0.000179322573629335 6.10744774685391e-05 -0.000177445341099941 7.37133368885226e-05 -1.0758765570555e-05 -5.66098588658219e-05 7.47157660689473e-05 -6.51869568513049e-05 6.77635085845336e-05 -1.59856193688154e-05 -3.70058929410185e-05 -1.29676552727696e-06 -5.84874603384313e-05
covarPC6 -1.16287766364e-05 0.143057954562482 0.0150811096481552 -0.0150683953088767 -0.286728857853664 0.143722145856029 -1.85448914822665e-05 6.1487692114729e-06 1.41449572404227e-05 -8.76227382993965e-05 5.8109275895889e-05 0.00173182112405264 -1.66008398840969e-06 1.08682767231852e-05 4.11260419591059e-05 1.38686696182925e-05 -8.11071908582069e-05 -1.01997747504796e-05 -5.89040367631901e-05 -2.71583456712875e-05 -1.08223282896814e-05 5.62681267682555e-06 9.68964191038217e-05 -6.68828426679682e-06 -1.28719774262941e-05 -2.95313704714608e-05 -6.38184456928037e-07 5.89943082643125e-06 -5.991933442844e-05
covarPC7 -1.10085069425502e-05 -0.461793492811676 -0.00302043674659873 0.00298721071241243 0.924559330275923 -0.46286508673519 5.68014593365866e-05 2.55638898316805e-06 8.26497610167753e-05 5.38194187619618e-05 0.000261848465898068 -1.66008398840969e-06 0.00187372201748073 7.63187174593727e-05 -2.59232043044368e-05 -2.70124257944596e-05 0.00018571186864457 3.45472582256962e-05 0.000123774245614226 -1.97095445570646e-05 -9.51485852856304e-05 -3.04602386036856e-05 -2.81337795493634e-05 4.31016162863301e-06 -1.18284560941864e-05 -4.52969948116938e-05 3.18034353112357e-06 2.37537642470535e-05 -8.94774535681463e-06
covarPC8 4.0500710189765e-05 0.251641152696265 0.00509357587404597 -0.00508452461215614 -0.504460145302679 0.252864095227222 7.33062400702632e-05 2.52632931394232e-05 -8.69516593069479e-05 -0.000278590226785027 -0.000166934820422649 1.08682767231852e-05 7.63187174593727e-05 0.00192361734846196 1.31233766340177e-05 6.3631813450791e-05 -6.6486518895776e-05 6.56811827388219e-05 1.37263403833471e-05 3.89164231938847e-05 -6.81975990143353e-05 3.09323374941499e-05 4.80609952485153e-05 -3.14063445753808e-06 -2.15336674118983e-05 5.93292026910225e-05 3.29682642587595e-06 1.17806652276084e-05 -6.70430484170813e-05
covarPC9 -3.65370435152328e-05 -0.0607158141175746 0.00897961821761903 -0.00891196113100976 0.125584974530011 -0.0649082635760785 -2.58294406824865e-05 3.04678586895886e-05 -0.000228766879085311 8.9548645101155e-05 -6.28238162600573e-05 4.11260419591059e-05 -2.59232043044368e-05 1.31233766340177e-05 0.00188998091699356 -2.32765035039549e-05 -5.85556062805327e-05 1.81904236237623e-05 -3.92690117041193e-05 -5.62484349858841e-05 1.21166000614368e-05 4.08723108514622e-05 4.63716869394959e-05 -9.88512722108132e-05 -5.69462614036549e-05 -2.89134578041322e-05 5.22746852140897e-06 1.63975274901622e-05 3.93235521206446e-05
