 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0004837818225704156 9.485807842368039e-07 7.635655395100157e-07 -2.040587962836082e-08 1.043989529692666e-06 -1.3617372193344612e-06 6.258111987760771e-07 1.6373898490232635e-06 -6.623463133238773e-07 1.7663542013039018e-06 5.419282076002985e-07 8.523746514853321e-07 -9.713934069895618e-07 1.005770258610401e-06 -1.138324753718554e-06 -1.6905168283009809e-06 -8.322492164845803e-07 8.764318256854063e-07 -1.0484958991482955e-07 1.817907538820336e-06 8.067088647674136e-07 -6.306227609070176e-06 -2.977766263395013e-05 3.842976975357472e-05 2.883324523702537e-06
PC1 9.485807842368032e-07 1.608836304773933e-06 -1.2252934307926355e-06 4.54294691372561e-09 -8.763576240993563e-08 -1.951082791986906e-07 1.3665753312007852e-08 2.4192427268979226e-08 4.972672878667191e-08 -3.3743276205222096e-08 8.433313354364537e-08 -1.090681562244041e-07 4.5769458324304045e-07 -3.496690747961384e-08 -1.8656328364890437e-07 -3.9038866492890955e-07 -3.5162558724127565e-07 9.334866185333158e-08 1.7570422100036576e-08 1.0215843142241449e-07 1.2970713267785164e-08 8.892378921593736e-07 1.300927057535234e-06 1.2549962264405153e-06 2.008013008567423e-06
PC2 7.635655395100169e-07 -1.2252934307926355e-06 3.089053086779142e-05 4.118718359224521e-07 7.89734154335414e-07 -7.922593423955216e-07 -2.1609952853255899e-07 -6.130105038862822e-08 8.90476266991081e-07 2.7476067740348867e-07 6.438453350841719e-09 -5.6021420047250275e-08 -4.6170231607739583e-07 2.633474297427957e-07 -3.1987809617666016e-07 1.1263119910320213e-07 -1.6254191327649265e-07 6.590613008591088e-08 -2.639199085954746e-07 -2.513831654176797e-07 -1.6340761580433204e-07 -5.451033540595814e-07 -3.242635077383432e-06 -3.334680478493914e-06 4.541814281813499e-06
PC3 -2.0405879628360892e-08 4.542946913725662e-09 4.1187183592245227e-07 3.526815850737355e-06 5.88067569921783e-08 8.203664656094529e-07 -8.529090852628304e-08 3.401672415112949e-07 -1.9221154178207704e-07 -6.408288003225497e-07 9.075335833393036e-08 2.3379652134585744e-07 3.7056866229275304e-08 -3.255344743054131e-07 1.5158138273597943e-07 -1.3842090480265778e-07 8.792269015439659e-09 -1.425924941062122e-07 -2.476746311633621e-07 2.2682981952419116e-07 8.363714425052125e-08 3.156544740386006e-06 5.235887214286851e-06 1.6413133920655516e-06 6.091171743935056e-06
PC4 1.0439895296926651e-06 -8.763576240993559e-08 7.897341543354139e-07 5.8806756992178396e-08 6.222318058373308e-06 1.2783859106963829e-06 -1.9684501760586162e-07 9.990580834236712e-08 -6.311036029030271e-07 4.696520254788643e-07 1.7686312102144172e-07 2.1091403008348797e-07 -5.817639702412323e-07 -1.7489165477200482e-07 -6.731255285594185e-08 -1.235501610952893e-07 1.3305713198114674e-07 -7.664537374461106e-08 -2.5453699828299595e-07 -1.661866831494512e-07 -6.93839683161616e-08 -2.7842140172214283e-06 2.822910543342732e-06 7.626267083223103e-07 -1.9784052630453905e-06
PC5 -1.361737219334462e-06 -1.9510827919869046e-07 -7.922593423955224e-07 8.203664656094528e-07 1.2783859106963825e-06 1.1273907309548798e-05 3.48322309478379e-07 8.804006992670844e-07 -4.571362304624573e-07 -2.1466063632747498e-07 -2.446386263484698e-07 -7.245186515260316e-07 3.6700182130446216e-07 -8.7556531673011e-07 3.607503075017133e-07 -4.2856180921340786e-08 -2.47734249513631e-08 4.669944372369427e-07 -2.2679823212011429e-07 1.2999278024991224e-07 -1.0647383977580665e-07 -2.1625192113498042e-06 2.5506672675187225e-06 4.764472233882925e-06 -5.010658666482065e-06
PC6 6.258111987760758e-07 1.3665753312007804e-08 -2.1609952853255885e-07 -8.5290908526283e-08 -1.968450176058616e-07 3.48322309478379e-07 1.0445005977586579e-05 -4.2885738868501626e-08 2.8478859397516785e-08 2.389667123762716e-07 3.968331514229687e-08 -2.727851726058208e-07 -9.378760804134921e-08 -2.1370942693825989e-07 -9.384462922602682e-08 -5.772649068373681e-08 -7.190562021777324e-08 2.981586881600286e-07 -2.1948383272440908e-07 -8.791674578445795e-08 -2.93414457621753e-07 -9.209917536302874e-07 1.0008325551273263e-06 4.329375969790315e-06 -5.253380669494229e-06
PC7 1.637389849023263e-06 2.419242726897933e-08 -6.130105038862841e-08 3.401672415112949e-07 9.990580834236708e-08 8.804006992670843e-07 -4.288573886850164e-08 8.70539361259642e-06 3.650283729524713e-07 -2.8699760187983075e-07 -1.7270539604978507e-07 6.368009841146959e-07 1.3710174179396156e-07 4.5634774336673234e-07 -7.560216184713771e-08 -3.701128904496012e-07 -2.5236169376239754e-07 -1.0025016625001531e-07 1.4124359397150298e-07 -4.7115086601472904e-08 -3.246279328261959e-08 -2.9812964271667564e-07 1.4213694006399853e-06 2.851483989311063e-06 -1.600119962800532e-06
PC8 -6.623463133238762e-07 4.972672878667188e-08 8.904762669910814e-07 -1.922115417820771e-07 -6.31103602903027e-07 -4.571362304624573e-07 2.847885939751656e-08 3.6502837295247156e-07 9.20855263556625e-06 1.958413140851277e-07 1.506030863858131e-07 -4.751996395948443e-07 5.476346695989608e-08 9.879853915525191e-08 -1.2860782661096062e-08 -7.134845475324991e-08 1.7431106547839132e-07 4.241802456960973e-08 -2.296259506138883e-07 -2.1115411833003677e-07 2.9242849894970963e-07 -1.7961423675861132e-06 3.1063098426708404e-07 -2.484532076001291e-06 3.9219143070987784e-06
PC9 1.7663542013039026e-06 -3.374327620522215e-08 2.747606774034886e-07 -6.408288003225496e-07 4.696520254788643e-07 -2.1466063632747506e-07 2.3896671237627164e-07 -2.8699760187983075e-07 1.9584131408512746e-07 8.317811941661024e-06 -1.0513185598046027e-07 -1.1694346568115388e-07 -8.631790850830462e-08 -1.233923088906167e-07 -3.5014759499214155e-07 2.2104698814812183e-07 2.60834540056948e-07 1.588711700753462e-07 -4.357843006510626e-07 -2.3780656666156166e-07 -2.737129954711304e-07 -1.3593961405736988e-06 1.900234466312189e-06 -9.57571828550657e-07 1.237100028994084e-06
PC10 5.419282076002994e-07 8.433313354364524e-08 6.438453350841904e-09 9.07533583339303e-08 1.768631210214416e-07 -2.446386263484699e-07 3.96833151422969e-08 -1.727053960497852e-07 1.5060308638581306e-07 -1.0513185598046034e-07 8.33631484709182e-06 -2.1891112239366517e-07 5.0780090325842594e-08 -2.5628671561485393e-07 -1.2822122408885308e-07 1.9719377527344134e-07 -8.73050281363357e-08 -7.76247471428074e-08 2.5671954756207855e-07 2.312592773292204e-07 -3.985119333012017e-08 -1.3434996349820577e-06 -5.2052532845996655e-08 6.996130155589233e-06 -4.0236897865457985e-06
PC11 8.52374651485332e-07 -1.0906815622440413e-07 -5.6021420047249964e-08 2.337965213458574e-07 2.1091403008348784e-07 -7.245186515260312e-07 -2.727851726058207e-07 6.368009841146959e-07 -4.7519963959484385e-07 -1.1694346568115372e-07 -2.1891112239366506e-07 7.986369496703685e-06 -1.0666356479519928e-07 -7.311038309076907e-08 -2.3184620759088892e-07 8.188545499791959e-08 -3.067288006061009e-08 2.0343721158911117e-07 -4.054780104191024e-08 1.0548994974840021e-07 2.884736897522024e-07 2.6254524368279345e-07 -3.794790540702622e-06 2.697001285777145e-06 -6.669836917131524e-07
PC12 -9.713934069895631e-07 4.576945832430403e-07 -4.6170231607739557e-07 3.705686622927515e-08 -5.817639702412323e-07 3.6700182130446195e-07 -9.378760804134926e-08 1.371017417939616e-07 5.4763466959896066e-08 -8.631790850830426e-08 5.078009032584265e-08 -1.066635647951993e-07 7.552784038376912e-06 1.6155417827954194e-07 -6.434053561762945e-08 -3.3981066913567876e-07 -1.4758050205085122e-07 6.407225858940078e-08 -3.2073614230805145e-08 8.933164891697299e-08 -5.852028545049863e-08 -1.0930330909661232e-06 -1.4571904321471332e-06 1.6788933383772453e-06 1.3960041693294942e-06
