 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0005446872024593368 1.4229711489605766e-06 7.352292314403335e-07 -2.1474243560338106e-07 2.0248629819580236e-06 -1.3755935922983896e-06 2.606769872855622e-06 7.848425195231449e-07 3.217920054881319e-07 6.876576121870748e-07 1.0939116931693528e-06 3.2129691064612547e-06 -1.4694539204750222e-06 1.3403525273324358e-06 -1.1992992833687087e-06 -2.4087478710268412e-06 -1.536997513371396e-06 -1.34513223877129e-07 -6.313167919618853e-07 2.1301689740078108e-06 -3.453862992538996e-08 -9.92706898506153e-06 -4.150748699103657e-05 -1.4334990122925917e-05 4.442398903171827e-05 3.30706019977859e-05 3.88001245537269e-05 -2.6933726250826765e-05
PC1 1.4229711489605757e-06 1.9040145683427513e-06 -1.506006683382732e-06 -9.062947964514655e-09 -1.0151723467822815e-07 -2.805179751959812e-07 9.964569286878432e-08 1.4876222000248768e-07 6.207730825659569e-08 -3.198661869752691e-08 1.5192143023713365e-07 -1.0521129489050373e-07 5.15403128415255e-07 -1.2792640853983774e-07 -2.787803880136979e-07 -5.517542035097442e-07 -4.833115530429566e-07 1.6115254610826413e-07 -7.54810670999678e-08 1.731987694147134e-07 8.529969653343732e-09 -1.1531730834880846e-06 2.188041761345859e-06 2.8664937761341513e-06 1.524300291290675e-06 1.8513192732676468e-06 -8.624201266291485e-07 1.9973322345823874e-06
PC2 7.352292314403346e-07 -1.5060066833827317e-06 3.8382163556864103e-05 6.417663580276976e-07 1.23304232038361e-06 -6.271009853580253e-07 4.575928150172248e-09 -4.0862184999439116e-07 8.243526169829464e-07 3.049038748531886e-08 -9.114963691729887e-08 -2.0623394391498696e-07 -7.245167336579895e-07 6.063761211784063e-07 -8.575045613846942e-07 1.6552701535323195e-07 1.913389240269394e-07 6.42415216843117e-07 7.433075333784537e-08 -3.8862948165126e-07 -3.1999786329289005e-07 3.269407357599023e-07 -6.434196880611753e-06 1.508696251268521e-07 -7.207601174555326e-07 -1.729684179214797e-06 1.6836287180203344e-05 -1.1555528557366176e-05
PC3 -2.147424356033815e-07 -9.062947964514529e-09 6.417663580276971e-07 4.1372054829445935e-06 4.9013217191478716e-08 9.810477033734654e-07 -9.313159258935492e-08 3.803116408164249e-07 -2.8421070115397776e-07 -6.179839292400904e-07 -6.999934032835102e-09 2.884708353847616e-07 -5.8243690433663434e-08 -5.172306721252304e-07 6.303492015121196e-08 -1.9352082192177148e-08 1.5417964430513745e-07 -2.440347342239764e-07 -4.2397512021372123e-07 2.6229033891276674e-07 1.663801069213519e-07 3.346480690479977e-07 8.339033168879733e-06 6.93314409135979e-06 8.31957446066648e-07 4.173072294921088e-06 -6.277265154214416e-07 3.903128826711332e-06
PC4 2.0248629819580224e-06 -1.0151723467822808e-07 1.23304232038361e-06 4.9013217191478796e-08 6.894268332065632e-06 1.4169501902689655e-06 -2.2288942115172514e-07 2.1722002594742305e-07 -9.115168381253591e-07 3.8452816200835976e-07 1.6022306679896763e-07 9.915443153478852e-08 -7.126292767229536e-07 -4.894725221517274e-07 -5.536912276594858e-08 -1.4835900343863077e-07 2.672291035218259e-08 9.200332832579834e-10 -3.8066379488736936e-07 -2.897632225788312e-07 8.320729178014051e-08 -1.866255424789954e-06 4.487257882392074e-06 -4.980845885785659e-06 -1.181665897583498e-06 -4.772038637895846e-06 5.949203896226181e-06 -4.0207257540545145e-06
PC5 -1.3755935922983884e-06 -2.805179751959809e-07 -6.271009853580262e-07 9.810477033734657e-07 1.4169501902689648e-06 1.3196021544942622e-05 4.210731236614003e-07 9.156883179377023e-07 -5.809138863668306e-07 -3.5418711082632995e-07 -2.4788228089324355e-07 -1.0148480308667948e-06 4.5398133952621173e-07 -9.63661796489608e-07 4.0313832226276984e-07 -9.510325773063567e-08 -9.567188279090111e-08 5.755852002302431e-07 -1.7286093981824216e-07 5.577007083278578e-08 -5.922190427545883e-08 -4.844483227790104e-07 2.699712897568179e-06 -5.5473113630453e-06 8.344811666958242e-06 -9.383669977899934e-06 -1.9028989943830401e-06 9.067766780563282e-06
PC6 2.6067698728556208e-06 9.964569286878436e-08 4.575928150171828e-09 -9.313159258935474e-08 -2.228894211517251e-07 4.2107312366140075e-07 1.2500938951822874e-05 -7.710280028381806e-08 2.918602914020248e-07 1.809823795057412e-07 -8.792109673914863e-08 -3.2885460867331535e-07 4.93404203996201e-08 -3.080074449699766e-07 -2.1793500716854423e-07 -7.235776637686448e-08 -4.581359841665817e-08 1.6668690527215173e-07 -2.975347508636841e-07 -2.039578197164039e-07 -4.51744319680909e-07 -1.45981876590525e-06 3.973397354642145e-07 7.040380225014239e-07 7.864015831812047e-06 -7.296898706637625e-06 4.0949924393025525e-06 -8.511317972096987e-06
PC7 7.848425195231468e-07 1.4876222000248778e-07 -4.086218499943911e-07 3.803116408164247e-07 2.1722002594742292e-07 9.156883179377022e-07 -7.710280028381798e-08 1.0274372922885887e-05 5.659958625788816e-07 -2.1605488979610698e-07 -8.314260034938673e-08 1.015235049555614e-06 1.1614840804097292e-07 4.729008823748858e-07 -3.56867412098755e-08 -4.039163493390735e-07 -7.354489867150514e-08 -8.733702593638261e-08 1.5396537117731627e-07 -3.233735732629248e-09 -3.583023646578228e-08 -7.238816896688151e-07 3.3881868947351436e-07 2.98966520054284e-06 8.872604578726e-06 -3.347800990409648e-06 -7.856736390087784e-06 3.5135362479052396e-06
PC8 3.2179200548813306e-07 6.207730825659575e-08 8.243526169829461e-07 -2.8421070115397765e-07 -9.115168381253596e-07 -5.809138863668307e-07 2.9186029140202525e-07 5.659958625788815e-07 1.1201161869571085e-05 2.964268198526029e-07 1.9653765865094115e-07 -5.079912259355373e-07 2.4516301062640504e-08 1.2083754716826144e-07 -5.677617222415308e-08 -3.1412678672314184e-07 1.5975033212993332e-07 2.0225507017253595e-07 -4.099752624363122e-07 -2.5732508937888717e-07 3.433283660119645e-07 -3.359333230943327e-07 1.564441491674804e-06 -3.3368456841962763e-06 -6.95313252853093e-06 4.91494391179808e-06 -6.095355619495101e-06 4.281588773972968e-06
PC9 6.876576121870749e-07 -3.1986618697527004e-08 3.0490387485319145e-08 -6.179839292400902e-07 3.8452816200835997e-07 -3.541871108263295e-07 1.8098237950574116e-07 -2.1605488979610708e-07 2.964268198526028e-07 9.901386301894463e-06 -1.4307710680428499e-07 2.901695787917744e-08 -3.1552987090580483e-07 -8.77287878461418e-08 -7.134147656075449e-07 4.028983962197189e-07 4.2464294470088796e-07 4.3770745769304866e-07 -3.3689784248044594e-07 -1.936815138565447e-07 -4.7237135560452136e-07 -3.106322758644813e-06 7.943742901525245e-06 5.866794986355046e-06 -7.605279958807339e-06 1.0133911860033235e-06 -2.9602203605646366e-06 -1.1182036846725964e-07
