 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.00043847118511180003 7.356516317662903e-07 7.756312976842394e-07 -1.0701152876632566e-08 8.821064154183972e-07 -1.2033659158587846e-06 4.0225649178453137e-07 1.5076854926970555e-06 -4.471801120842855e-07 1.6836526182476268e-06 4.0561093528593587e-07 5.542484413274459e-07 -8.989046195027584e-07 1.047060756954262e-06 -1.0379042219372144e-06 -1.4609658079036935e-06 -6.839851944692523e-07 9.177628016210009e-07 -4.956148669976578e-08 1.713508952122014e-06 8.142585635096953e-07 -6.01647781407624e-06 -2.6789697570264492e-05 3.3992693565279836e-05 1.038710786092423e-06
PC1 7.3565163176629e-07 1.461836363731272e-06 -1.1278229867182466e-06 1.3348294969082786e-08 -8.118721740487086e-08 -1.7915735403934037e-07 1.184846461587571e-08 1.6370786692952237e-08 2.9975050295384845e-08 -2.2536789769512208e-08 7.42320711729456e-08 -1.0333980948008789e-07 4.165158542543819e-07 -2.476727809730528e-08 -1.732498742388085e-07 -3.5373192871410334e-07 -3.0805225376239914e-07 8.712721236863722e-08 2.845593120518344e-08 9.871213403159094e-08 4.933080016800702e-09 7.654580287250164e-07 1.2398844416703804e-06 9.507702091338722e-07 1.963116663900391e-06
PC2 7.756312976842377e-07 -1.1278229867182462e-06 2.8268973553052876e-05 3.5008249133362077e-07 7.05286416099165e-07 -7.488625052294624e-07 -1.9312896712524104e-07 -4.078250438907262e-08 8.267955838876743e-07 2.630280503309907e-07 2.3005802272534926e-08 -4.1763754678604373e-08 -3.9376622385102e-07 2.1078765961762482e-07 -2.6530340942811926e-07 1.0384545951772727e-07 -1.4191542965673512e-07 6.612368645760192e-08 -2.346061068656828e-07 -2.232690282293704e-07 -1.3681029139685965e-07 -5.699291681927278e-07 -3.211286815220174e-06 -3.0780660050203657e-06 4.192093901077779e-06
PC3 -1.0701152876632717e-08 1.3348294969082885e-08 3.50082491333621e-07 3.230142912524217e-06 5.4135538691949706e-08 7.320325509566086e-07 -8.341862512892954e-08 3.040736353228181e-07 -1.7724226711576763e-07 -5.910431046761868e-07 8.970134175714316e-08 2.19937846347786e-07 2.9000560632685296e-08 -2.8243955119487353e-07 1.5840596683975096e-07 -1.3616318537336832e-07 -2.8128611794068656e-09 -1.2525986213120662e-07 -2.1807809783117309e-07 1.9742029204515708e-07 7.52417500663842e-08 2.7573753333133567e-06 4.6403054293446945e-06 1.4372424256612274e-06 5.646635176666466e-06
PC4 8.821064154183967e-07 -8.11872174048708e-08 7.05286416099165e-07 5.413553869194973e-08 5.682049818144416e-06 1.1931162791219432e-06 -1.692384813691426e-07 9.39349365078078e-08 -5.718825609037602e-07 4.5513616665709476e-07 1.4050755328266776e-07 1.8736169461884477e-07 -5.281615089202481e-07 -1.1711899699857019e-07 -7.48967729195646e-08 -8.775887630500444e-08 1.3990956198506822e-07 -7.826137624514658e-08 -2.284689338343492e-07 -1.605086835439928e-07 -7.61669534803553e-08 -2.5903723174717263e-06 2.630661351250158e-06 6.691699895416751e-07 -1.673933163281134e-06
PC5 -1.2033659158587835e-06 -1.791573540393403e-07 -7.488625052294622e-07 7.320325509566086e-07 1.1931162791219437e-06 1.0322563954929162e-05 3.1079696785288723e-07 8.005455020811083e-07 -3.9602102053451873e-07 -1.9296980728417855e-07 -2.1785836755249955e-07 -6.678065599138438e-07 3.3439282892573804e-07 -8.07192204644814e-07 3.364614897942096e-07 -3.97857337528348e-08 -3.216678808549977e-08 4.36965777532607e-07 -2.2590686853017612e-07 1.2319503394932022e-07 -8.828554257008377e-08 -2.1470138476287097e-06 2.586380382897774e-06 4.237373908031396e-06 -4.739265639376758e-06
PC6 4.0225649178453127e-07 1.1848464615875762e-08 -1.9312896712524117e-07 -8.341862512892959e-08 -1.6923848136914264e-07 3.1079696785288755e-07 9.591861000468815e-06 -4.641273082785815e-08 3.264524749981799e-08 2.304118751252625e-07 5.43666467180478e-08 -2.5672834071092016e-07 -8.480973961759865e-08 -2.27570566993046e-07 -6.580559957896162e-08 -5.1479562953137285e-08 -6.987488231104351e-08 2.7672543219466026e-07 -2.18147731981078e-07 -7.850436617232332e-08 -2.5784451378893305e-07 -1.0203267799812252e-06 1.009975155430466e-06 3.9042454627353065e-06 -4.7368918999802025e-06
PC7 1.5076854926970559e-06 1.6370786692952297e-08 -4.07825043890726e-08 3.040736353228182e-07 9.393493650780798e-08 8.005455020811084e-07 -4.64127308278582e-08 7.94754501020976e-06 3.4190628797546554e-07 -2.748511081032322e-07 -1.6514409990774141e-07 5.818204539434917e-07 1.3339572572776348e-07 4.4904754755879034e-07 -5.5707498744860727e-08 -3.4699980191390243e-07 -2.3203379025234536e-07 -8.899686597165002e-08 1.2934308686304636e-07 -4.526974954948517e-08 -2.5284018107466758e-08 -1.4266577273605136e-07 1.4457638680436118e-06 2.3505810107908513e-06 -1.5424807668716117e-06
PC8 -4.471801120842854e-07 2.9975050295384904e-08 8.267955838876737e-07 -1.772422671157677e-07 -5.718825609037598e-07 -3.960210205345186e-07 3.264524749981807e-08 3.419062879754656e-07 8.413920490770043e-06 1.8106916961170292e-07 1.2078522934488886e-07 -4.270119508797949e-07 4.876268769524077e-08 1.025147009057334e-07 -8.144347493308383e-09 -5.842526630009783e-08 1.4238192054898184e-07 3.904304257537908e-08 -2.072703667977573e-07 -1.910845193954547e-07 2.83398193664469e-07 -1.6559909879273418e-06 4.2046925902125975e-07 -2.149777236161777e-06 3.384176121831189e-06
PC9 1.6836526182476264e-06 -2.2536789769512208e-08 2.630280503309908e-07 -5.910431046761869e-07 4.5513616665709465e-07 -1.9296980728417858e-07 2.3041187512526228e-07 -2.748511081032325e-07 1.8106916961170273e-07 7.610152567426936e-06 -9.041227779035833e-08 -1.0405918528587649e-07 -6.7619301995656e-08 -1.1400662310597067e-07 -3.246890406596044e-07 2.0563784199465852e-07 2.5421455526274756e-07 1.2622954199684572e-07 -4.183074968822067e-07 -2.0161344122392817e-07 -2.369889164169363e-07 -1.2278040101697819e-06 1.6770486382047908e-06 -7.274310624867103e-07 1.0867299310399147e-06
