(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal maternal
(Intercept) 0.00204230958810224 2.60242677778618 -0.067213308660474 0.0667093163095294 -5.12114723047221 2.51980096731305 -4.93685374114367e-05 -2.29961083280464e-05 -6.50640147083137e-05 -8.13207047586042e-06 1.25085324085442e-05 1.41787990164004e-05 -8.29316950056543e-06 2.75184477592941e-05 8.66600212888228e-06 -2.16293165129925e-05 -1.63146681581824e-05 -1.35779259315824e-05 2.1391103055391e-05 2.27422108913635e-05 4.07516003040743e-05 1.56965553682763e-05 -6.51731202641591e-06 -6.27747812079025e-06 3.02880207209796e-06 4.65111851757662e-05 -1.22892890338705e-05 4.7720373927278e-05 8.57567167259983e-05
covarSEX 2.60242677778618 332302.983490556 4334.10351587675 -4327.44233249051 -663407.248944965 331156.219708183 0.162038993593034 0.0497104326841175 -0.601443865169773 -0.272923011077699 0.136734659243667 0.251789856361669 -0.217689626354098 -0.111990504729521 -0.0498739015366606 0.333551916435609 -0.162195160937741 0.119567863311906 0.0598210084834093 -0.352485233617112 -0.33362033212871 -0.134569327789544 0.0759293842554607 -0.106117561717841 0.164367144199845 0.237480561813008 0.611866313256926 -0.667573671117475 -0.649365210327969
covarYOB -0.067213308660474 4334.10351587675 142.180692253896 -141.969148493432 -8661.6312183516 4328.18869468803 0.0103851529964481 -0.00799117014660384 -0.0113042927963564 -0.0153827288442582 0.00916277895549703 0.014382824538116 -0.00458216092760167 0.00270943547107548 0.00254449069275148 0.00756430954938489 0.000738034582253151 0.00931688733628835 0.00427858354926847 0.00256086540801336 -0.0185559541937235 -0.0171900680896747 0.00626363072792361 0.00474368850829209 0.00394729060468663 -0.00112642459779814 0.0124018466441573 -0.00197260341118309 -0.0088527913327063
covarYOBsq 0.0667093163095294 -4327.44233249051 -141.969148493432 141.760639137771 8648.48462916962 -4321.70195079376 -0.010399786657275 0.00805613651780837 0.0113755135158492 0.0153646086999114 -0.00913713453816024 -0.0143905232280918 0.00460094762265402 -0.00272830616054006 -0.00248243092608308 -0.00749294132634279 -0.000683428524156619 -0.00930069625235877 -0.00425674183202602 -0.00260647338279395 0.0184946362745415 0.0171816568674614 -0.00628114510132075 -0.00472678734340913 -0.00397362049600048 0.00111390134803513 -0.012337607191971 0.00183460764768838 0.00875860685979296
covarSEX_YOB -5.12114723047221 -663407.248944965 -8661.6312183516 8648.48462916962 1324448.91852584 -661145.287526694 -0.324681128580045 -0.0984597754594317 1.20594047000193 0.544048751419271 -0.269073605790921 -0.504578650011777 0.436622751053843 0.222899908934072 0.103423849299543 -0.664008913188532 0.323564266943908 -0.235391193063412 -0.117532534581842 0.704791595765646 0.668195006509217 0.268973212571123 -0.153286715433651 0.213016049715642 -0.331033257707885 -0.475365938364049 -1.21543955549051 1.32904199496745 1.29445110957201
covarSEX_YOBsq 2.51980096731305 331156.219708183 4328.18869468803 -4321.70195079376 -661145.287526694 330040.741262886 0.162595168299992 0.0487392769838103 -0.604592534691252 -0.271185024189204 0.132372029007021 0.252865508777575 -0.219005347398605 -0.110904228374264 -0.0535657313823139 0.330508915620709 -0.161377284398463 0.115866971035047 0.0577460027471686 -0.352333664180854 -0.334576277362392 -0.134394864470599 0.0773868009651759 -0.106881340069522 0.166690617093516 0.237918413329262 0.60368785155115 -0.661511919642452 -0.645158858606363
covarPC1 -4.93685374114367e-05 0.162038993593034 0.0103851529964481 -0.010399786657275 -0.324681128580045 0.162595168299992 0.0016416803670647 -0.000276689693673919 0.000207930978080279 -9.12027794971444e-05 -6.43663600458671e-05 3.60476951980057e-06 5.32739878355053e-05 4.88883140234951e-05 3.0876642562832e-06 4.39528501476714e-05 -5.95396191754617e-05 0.000200404620586231 -3.53730573813795e-05 -8.70204137343283e-05 -0.000158529124531491 -0.000158415659158365 -9.70582716206308e-07 3.7183960915042e-05 3.25428808516299e-05 -5.80936539632311e-06 4.78552359320979e-05 0.000145372016684786 0.000131487619431416
covarPC2 -2.29961083280464e-05 0.0497104326841175 -0.00799117014660384 0.00805613651780837 -0.0984597754594317 0.0487392769838103 -0.000276689693673919 0.00145175367334899 8.60527235034412e-05 0.000134034044658157 -4.9978618179864e-05 -1.2949903860843e-05 -4.90254966587133e-06 5.51752922232427e-05 -3.8984844456617e-06 1.12248287999059e-06 1.30767691812619e-06 -3.60931869049116e-05 2.13224274870217e-05 -4.02390472874484e-05 4.0200757072654e-06 7.76083991591353e-07 6.4053719960636e-06 -2.61041080456796e-05 -3.64529195457747e-07 1.35179717009054e-05 -3.8562401274787e-05 -1.33145895163994e-05 4.47669619483774e-05
covarPC3 -6.50640147083137e-05 -0.601443865169773 -0.0113042927963564 0.0113755135158492 1.20594047000193 -0.604592534691252 0.000207930978080279 8.60527235034412e-05 0.00177066900077927 3.43625772659476e-05 0.000186433038165255 3.42837121016643e-06 6.74832785170449e-05 -4.57303821773303e-05 -0.000188884963384558 2.38763821272073e-05 6.53160675640646e-05 2.10173660205298e-05 -0.000137195702556723 2.13264940060551e-05 5.22441296500272e-06 -1.74778779613253e-05 -5.60990626477176e-05 -0.00011644887858103 6.82626019548091e-05 1.29800482191479e-05 0.000104235799672928 0.000253688667782204 0.000193683058143828
covarPC4 -8.13207047586042e-06 -0.272923011077699 -0.0153827288442582 0.0153646086999114 0.544048751419271 -0.271185024189204 -9.12027794971444e-05 0.000134034044658157 3.43625772659476e-05 0.0015890220876767 0.00032751838355174 -5.19869834946658e-05 3.55920022778181e-05 -0.000193798484564314 7.28125647117707e-05 3.05364369900701e-05 3.0884638857581e-05 -0.000121569819898912 -4.85397451609495e-05 -2.38958891538031e-05 -4.40591637241539e-05 3.13600813240917e-05 3.72935407339893e-05 -6.32002874057978e-05 -4.30819570223335e-05 1.55786990300648e-06 -5.92707052800273e-05 6.75796940520192e-05 -6.88992733138207e-05
