(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband
(Intercept) 0.00215515920901706 -3.67557216569747 -0.14965810503619 0.148334793162459 7.29222730663903 -3.61765335229703 6.18259208433945e-05 -2.21187414325182e-06 -0.000137779894421085 7.18201737277023e-05 -0.000110847257924918 4.94441263223701e-05 -8.77254815825412e-06 5.77107359174005e-06 -9.42791452062575e-06 8.26590094527973e-05 -3.05163195623276e-05 2.0788200102486e-05 5.64378941580863e-05 1.76127453939786e-05 0.000107090698805951 7.92874560877868e-05 -6.77889569307238e-05 7.96093194737901e-05 3.99699278847002e-05 3.97930309426086e-06 9.68403881131472e-05
covarSEX -3.67557216569747 429218.166788486 9098.30212332975 -9080.34664863418 -857814.432580981 428660.453458122 0.298352016215621 0.120373057411815 -0.585678298935525 -0.465562713977515 0.199668561419005 0.557692495192668 -0.4498644029972 0.0641219490807553 -0.158582877361153 0.586602893175766 0.152767838785391 0.263758667227555 0.0375631930990577 -0.176470463889269 -0.280139947023131 -0.293371713963272 -0.290651101905078 -0.0795204286958863 -0.0871104633717713 0.0458114194573249 0.45792614200697
covarYOB -0.14965810503619 9098.30212332975 296.115426686272 -295.536650964757 -18174.5558897733 9077.64357603812 0.0133513926203356 -0.00820763676503101 -0.00706878876851953 -0.0205552006261624 0.013668583886525 0.0235312967251471 -0.00489356412721592 0.00416644210104965 0.00651738053319294 0.00685401862370438 0.00829287125974951 0.0118770746460617 0.0073233296040393 0.00344159830856549 -0.0219382528386701 -0.0229253676911208 0.00241090249915191 0.00125285832922029 0.000516681194831539 -0.000436192994558471 0.0166915521012199
covarYOBsq 0.148334793162459 -9080.34664863418 -295.536650964757 294.964722093204 18139.0397463672 -9060.07923435124 -0.0134388320552392 0.00827688743256713 0.00714604827579437 0.0204986194908091 -0.013605293639471 -0.0235356211353436 0.00487275268111082 -0.00415486409246697 -0.0064167331235164 -0.00677424538089218 -0.00821222375621978 -0.011861567181497 -0.0072585072031266 -0.00348007641637582 0.0218792407022157 0.0229159839980502 -0.00243950708444855 -0.00126669730868378 -0.000582210042279928 0.000450493804404678 -0.0166952065171618
covarSEX_YOB 7.29222730663903 -857814.432580981 -18174.5558897733 18139.0397463672 1714420.21736544 -856733.991121202 -0.598543983652825 -0.240294604689238 1.17303686884671 0.929063873708996 -0.392241446595101 -1.11663030237021 0.900128938657214 -0.128647314254348 0.321510774740546 -1.16956867695874 -0.305327882490166 -0.523119536801651 -0.0707065091301514 0.353244097857425 0.560785573273804 0.584277168950726 0.579685184819653 0.15905965061412 0.170622188341337 -0.0933248806434664 -0.911062455864037
covarSEX_YOBsq -3.61765335229703 428660.453458122 9077.64357603812 -9060.07923435124 -856733.991121202 428137.567829091 0.300183457075741 0.119928289884734 -0.587438203552968 -0.463560296413884 0.192610367237931 0.5590630349452 -0.450345191454916 0.0645432709797724 -0.162965651872808 0.583071724650218 0.152615511586756 0.259426318833565 0.0331612516863181 -0.176809271006044 -0.280675727509922 -0.290935323265262 -0.289040747247588 -0.0795104404899647 -0.0835038198715274 0.0474870520705136 0.453219617800284
covarPC1 6.18259208433945e-05 0.298352016215621 0.0133513926203356 -0.0134388320552392 -0.598543983652825 0.300183457075741 0.0020929913035753 -0.000386441319456585 0.000277273342715694 -6.356560035957e-05 -8.43179718658249e-05 -7.04344880733779e-06 5.59163014522267e-05 8.79999206025834e-05 -9.52023609267579e-06 3.61108266375347e-05 -7.78269222820099e-05 0.00026317556974955 -6.4244237581366e-05 -0.00010816695208465 -0.000216632811666667 -0.000236582659666357 5.03857659021454e-06 5.68363437682898e-05 2.98117572045909e-05 4.32709493510519e-05 0.000225326436644008
covarPC2 -2.21187414325182e-06 0.120373057411815 -0.00820763676503101 0.00827688743256713 -0.240294604689238 0.119928289884734 -0.000386441319456585 0.00199321138414753 9.87338012582178e-05 0.000209028638551167 -7.89981038620984e-05 -2.03985836422092e-05 -1.99727438069528e-05 3.08254564602388e-05 1.22607880408029e-05 9.01504292969485e-07 1.56812492113841e-05 -5.7826283261533e-05 3.36825082056014e-05 -5.46465301939592e-05 -4.9373910933734e-06 -2.45675585869682e-05 5.11351032438875e-06 -3.59612993786415e-05 -3.78783534934642e-05 5.44359544863004e-06 -1.6076005687404e-05
covarPC3 -0.000137779894421085 -0.585678298935525 -0.00706878876851953 0.00714604827579437 1.17303686884671 -0.587438203552968 0.000277273342715694 9.87338012582178e-05 0.00222099428414517 1.79509034227389e-05 0.000302320377255027 1.34512277963804e-05 0.000106632620285499 -7.80686343257125e-05 -0.000231445335221249 3.54612973007013e-05 7.90516355199446e-05 7.24236467084271e-06 -0.000188796434977453 -8.12819857495266e-06 -2.02514005601609e-05 5.32324988144211e-07 -0.000120511835784785 -0.000148304653405629 8.84265770264809e-05 1.23524308293112e-05 0.00039083744401509
covarPC4 7.18201737277023e-05 -0.465562713977515 -0.0205552006261624 0.0204986194908091 0.929063873708996 -0.463560296413884 -6.356560035957e-05 0.000209028638551167 1.79509034227389e-05 0.00205201938815304 0.000423260804284199 -9.53244478165834e-05 9.60139765411437e-05 -0.000335750147294478 8.91646488792384e-05 3.51583643136044e-07 2.10938793576079e-05 -0.000146442525827236 -7.68180485416408e-05 -2.45386714855309e-05 -2.28562003928754e-05 5.48134349974334e-05 5.83900463839067e-05 -9.48630944474108e-05 -5.72646755014661e-05 -4.70083579936674e-06 -0.000105428449209626
covarPC5 -0.000110847257924918 0.199668561419005 0.013668583886525 -0.013605293639471 -0.392241446595101 0.192610367237931 -8.43179718658249e-05 -7.89981038620984e-05 0.000302320377255027 0.000423260804284199 0.0026198306035991 4.84472985317759e-05 0.000294400024967004 -0.00019127362570876 -8.52542825781209e-05 -0.000133355909109347 -0.000200893970510816 7.67297895053547e-05 -0.000192025921983317 7.21245386410818e-05 5.8742480394358e-06 -7.88083110787079e-05 0.000118622189665475 -6.78231452652374e-05 6.81653428797995e-05 6.5495697332885e-06 -9.10159416862062e-05
