 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0003312661497757589 2.8772603267419847e-07 -2.434691148530714e-06 -1.9794435558558713e-07 5.915154952537821e-07 -3.1794732687234033e-07 4.5462852057765457e-07 1.0970316237156747e-06 1.978938670546339e-07 5.242022902974782e-08 5.262387422075509e-07 8.49735984143019e-07 -2.464840686226023e-07 6.212742011101623e-07 -3.2920736565060335e-07 -7.160334379777264e-07 -5.329563409752947e-07 -1.8295280441983274e-07 4.926035531867691e-07 6.033519969571057e-07 3.990765907781051e-08 -4.0881011847942526e-06 -6.410635356661689e-07 2.2004285091449124e-05 -5.826342903031908e-06
PC1 2.877260326741987e-07 1.148756066894965e-06 -8.764926330937506e-07 6.153202955747386e-08 -9.073083902857007e-08 -1.6468479907888186e-07 8.110946239360652e-09 1.3123113834601128e-07 1.1981017928654323e-07 -4.128108084172152e-08 1.2145379207318652e-07 -6.722688584662184e-08 2.8265386464685195e-07 -9.15492981641892e-08 -1.417407853368941e-07 -2.717974331237069e-07 -1.996171358038682e-07 -2.330839597301633e-08 -1.6866474127393424e-08 5.100163269533039e-08 3.572490803448885e-08 8.877854454251181e-07 1.4199699987522948e-06 -6.510998577261917e-07 2.2583931243835893e-06
PC2 -2.4346911485307155e-06 -8.764926330937503e-07 2.287765000620048e-05 3.8678307472841986e-07 8.683491264844508e-07 -2.432474243472801e-07 3.457940085652271e-08 -1.429776759234367e-07 1.4983637933318657e-07 2.806676302455336e-07 -1.36853983358772e-07 8.862835047283133e-08 -4.894996932673086e-07 3.36066945807222e-07 -4.824465494628081e-07 1.4437743002825355e-07 8.138804808988115e-09 3.7900995023164343e-07 -5.562351290449073e-08 -1.8733221378036643e-07 -3.2006008169303475e-08 -6.39121391459157e-07 1.4898854280376506e-06 5.0638308838481316e-06 -2.8666349428653434e-06
PC3 -1.9794435558558726e-07 6.153202955747391e-08 3.867830747284199e-07 2.497412349795247e-06 1.5634673533765295e-08 4.5405359134433575e-07 -1.102064911099915e-08 1.2273979602095822e-07 -1.7971167325056258e-07 -3.6230597605240183e-07 2.7373162476857156e-09 1.978278697850855e-07 4.453765761194087e-08 -3.5104424719910023e-07 -3.993232656704397e-08 3.530944540873156e-08 3.084821150895194e-09 -1.26163377361922e-07 -2.81709652131553e-07 1.6938884971723446e-07 5.8004591896411336e-08 3.0108831327461035e-06 2.633285477647176e-06 1.183855339514898e-06 2.5368178580715774e-06
PC4 5.915154952537814e-07 -9.07308390285701e-08 8.683491264844512e-07 1.5634673533765262e-08 4.071314322984485e-06 9.647581845518343e-07 -2.1681679470284268e-07 1.212050135546483e-07 -6.897291270330165e-07 1.666857638385425e-07 1.0400784637681227e-07 -3.6108853944885593e-08 -3.206959023309464e-07 -1.8132479393957395e-07 -6.10113704153657e-08 -5.238334010751911e-08 5.781385222842835e-08 1.0273942202662786e-07 -1.6845703179584181e-07 -1.1095704597987221e-07 -2.3980709973294926e-08 -1.5059544838160021e-06 -1.3235817793505818e-06 2.6981860028400205e-06 -2.6800055331626767e-06
PC5 -3.179473268723411e-07 -1.6468479907888175e-07 -2.432474243472804e-07 4.5405359134433543e-07 9.647581845518345e-07 7.838457758282352e-06 2.0953022097300864e-07 7.259482204160438e-07 -4.397145154927225e-07 -1.1609502632223507e-07 -2.2517919567259678e-07 -5.283530540091015e-07 1.6280642893312606e-07 -4.90430167801692e-07 2.2501187766323673e-07 6.492129394152778e-08 -1.201655479607609e-07 2.980178807041506e-07 -1.0080774385156932e-07 1.8956812320784403e-07 -3.7156060825883702e-09 -1.89894029586854e-07 -1.2391200274126112e-06 -2.6875195738472124e-06 1.9646124933917545e-06
PC6 4.5462852057765404e-07 8.110946239360673e-09 3.457940085652257e-08 -1.1020649110999192e-08 -2.1681679470284284e-07 2.095302209730088e-07 7.895918431873376e-06 -1.80995500057746e-08 5.8240606600613294e-08 9.4643683612285e-08 4.1829513050471337e-08 -2.6254847966138717e-07 1.0713822085890638e-07 -2.763340794715901e-07 -4.4384048436077454e-08 -3.29727686012315e-08 3.8827130591695715e-08 2.4903130911052873e-07 -1.3056544821255772e-07 -3.6219119260745993e-08 -1.7215379184964732e-07 -7.246002534842931e-07 -6.238444184534386e-07 2.2437585345452615e-06 -3.821014755544782e-06
PC7 1.0970316237156747e-06 1.312311383460114e-07 -1.4297767592343702e-07 1.2273979602095835e-07 1.2120501355464824e-07 7.259482204160434e-07 -1.809955000577459e-08 6.42441543319225e-06 3.433681341059029e-07 -9.807937944998155e-08 -3.292245318428298e-08 5.419733750006259e-07 5.6290598409409155e-08 2.936416942429908e-07 1.3759834429301942e-08 -2.620393375643036e-07 2.4699123200693377e-08 1.4456218685016914e-08 2.1624893146022236e-08 -1.731798824746327e-09 -6.062412499789869e-08 9.287572075138073e-08 2.3293485941158726e-06 -1.8193615720785283e-06 3.0356142314426726e-07
PC8 1.9789386705463464e-07 1.1981017928654325e-07 1.4983637933318654e-07 -1.7971167325056258e-07 -6.897291270330161e-07 -4.3971451549272254e-07 5.824060660061326e-08 3.4336813410590293e-07 6.958094319632915e-06 1.6418827479567176e-07 1.6795620291061483e-07 -2.404542114392672e-07 1.998366680832135e-07 -2.8139476650644726e-09 2.7808360275964504e-08 -1.6902511314076524e-07 1.549985854086563e-07 1.6695980962558868e-07 -1.3494200851233806e-07 -9.351955130290187e-08 1.7614653347532648e-07 8.104109522365375e-08 -2.439371779818973e-06 -1.789915773641957e-06 2.466972518404388e-06
PC9 5.2420229029748425e-08 -4.128108084172156e-08 2.806676302455337e-07 -3.6230597605240183e-07 1.6668576383854258e-07 -1.160950263222351e-07 9.464368361228495e-08 -9.807937944998158e-08 1.641882747956717e-07 6.304477027446804e-06 -2.2739638539028412e-08 -1.8613716464272207e-07 -6.206053512416849e-08 -1.1894521109287003e-08 -2.963591674640805e-07 1.8978121724389339e-07 2.8338759792150055e-07 2.3795094386991574e-07 -1.9882026709173374e-07 -1.820106126524205e-07 -1.927607524626332e-07 3.1011987045376093e-07 2.760094063595837e-06 -2.0010989916978692e-06 1.186768648708101e-06
