 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0005362750831501139 1.3955080957536135e-06 1.212728848586547e-06 -2.688960854532418e-07 2.115838013891081e-06 -1.3723103613389415e-06 2.299258934184583e-06 8.920111342141348e-07 3.7738454143526907e-07 5.719994091007364e-07 1.1472529459009257e-06 2.6966064838776355e-06 -1.509805004532697e-06 1.2345536531879294e-06 -1.0174322360875373e-06 -2.327119868286723e-06 -1.3877424100772098e-06 7.22410842708456e-08 -5.334059847009465e-07 1.9733938724301185e-06 1.3098897978486664e-07 -9.25555819515359e-06 -3.825565078572076e-05 -1.3770282441909559e-05 4.0786127044475375e-05 3.2966104383261484e-05 3.782183894725934e-05 -2.5024560165275906e-05
PC1 1.3955080957536133e-06 1.8584618344962098e-06 -1.415961452308721e-06 7.779708750182474e-09 -8.530330205209539e-08 -2.7041601643762387e-07 9.271843975239322e-08 1.473951040967363e-07 4.583671286602928e-08 -4.4066979887322126e-08 1.4190249516782244e-07 -1.0492705269869871e-07 4.801465917184369e-07 -1.2682724483531582e-07 -2.486214625441558e-07 -5.034132028358273e-07 -4.3334336112065524e-07 1.459794521834128e-07 -7.001444966212523e-08 1.6341286995558065e-07 5.831818767444506e-09 -1.0057298673495444e-06 2.0868670102190464e-06 2.6083080309429656e-06 1.2502535119330703e-06 1.7638397522541634e-06 -4.825501910673558e-07 1.7468877981368282e-06
PC2 1.2127288485865465e-06 -1.415961452308721e-06 3.5763340749784654e-05 5.859893401765461e-07 1.12412131541335e-06 -5.384001143296558e-07 3.492286516924892e-08 -3.6233849227916944e-07 7.695975817709051e-07 4.634731786064035e-08 -3.0351251026787796e-08 -1.9314832687557708e-07 -6.462621320708352e-07 5.214998310871774e-07 -7.782063005750439e-07 1.326024395024869e-07 2.0247123966526045e-07 6.492383653557758e-07 6.287179316977097e-08 -3.377619292862755e-07 -2.8388760716329306e-07 6.196579585388142e-07 -6.085057873545532e-06 5.210580097552023e-08 -8.568427746788759e-07 -1.905909720531366e-06 1.554928635591042e-05 -1.100742089096194e-05
PC3 -2.6889608545324327e-07 7.779708750182564e-09 5.859893401765461e-07 4.043568222905885e-06 4.124512803650247e-08 8.935287094215381e-07 -9.417402953508127e-08 3.596725528402299e-07 -2.800685595047348e-07 -5.657668627452418e-07 -1.3461659411780565e-08 2.8727422464101487e-07 -6.659587782533214e-08 -4.7034681208821e-07 7.346339868901902e-08 -2.719283416383523e-08 1.4842245954762988e-07 -2.080121403017077e-07 -3.7773639293831306e-07 2.3927202959584077e-07 1.5612060553777335e-07 3.6257900810677926e-07 7.87064830578648e-06 6.448129869202324e-06 1.1191725898109606e-06 4.083772762472478e-06 -9.665105780619016e-07 4.205844566731874e-06
PC4 2.1158380138910794e-06 -8.530330205209547e-08 1.124121315413349e-06 4.1245128036502346e-08 6.640190033819886e-06 1.2997499093581102e-06 -2.0628716467155913e-07 1.959972337367221e-07 -8.399569289333609e-07 3.728914512931051e-07 1.502627115580851e-07 6.293136498478084e-08 -6.621938445136423e-07 -4.404032484857688e-07 -3.841614217637669e-08 -1.2137323255941455e-07 2.5300620151965067e-08 -6.704331039506571e-09 -3.358565283828517e-07 -2.8442915974229577e-07 6.804692200750545e-08 -1.8528415011430981e-06 4.355810797604892e-06 -4.906622774692059e-06 -1.1569643516884792e-06 -4.460955166048966e-06 6.06962324355324e-06 -3.886889222646901e-06
PC5 -1.3723103613389447e-06 -2.70416016437624e-07 -5.384001143296562e-07 8.935287094215384e-07 1.29974990935811e-06 1.2445643960103962e-05 3.831560577664139e-07 8.063125825563674e-07 -5.01632962645875e-07 -3.1606273969225496e-07 -1.9836166906458926e-07 -9.329197963756981e-07 4.3365170546392763e-07 -8.651471205579103e-07 3.639203669013235e-07 -9.149685163424937e-08 -1.0832090872512814e-07 5.37088453778992e-07 -1.6122849694058842e-07 2.6315937764854967e-08 -6.280431405644324e-08 -3.6684887074990327e-07 3.047114011058723e-06 -5.256189784743316e-06 7.305697124683949e-06 -9.10302324247159e-06 -1.7889416642768301e-06 8.27009283509714e-06
PC6 2.299258934184584e-06 9.2718439752393e-08 3.492286516924911e-08 -9.417402953508136e-08 -2.0628716467155907e-07 3.831560577664138e-07 1.1703181821642821e-05 -7.161557369885161e-08 2.919455904994063e-07 1.5443507627307133e-07 -6.301838592250448e-08 -3.1065404575814536e-07 6.857318801460823e-08 -2.987945449263963e-07 -1.7962762968033353e-07 -5.256756953014809e-08 -3.505590006634542e-08 1.5974971962224025e-07 -2.844991924209668e-07 -1.8819951607667742e-07 -4.141093378959877e-07 -1.4555454665818412e-06 5.586047146708148e-07 4.649589482854038e-07 7.083741219247608e-06 -6.804807088698713e-06 3.911469963604732e-06 -7.434351046033035e-06
PC7 8.920111342141375e-07 1.473951040967364e-07 -3.6233849227916944e-07 3.5967255284022983e-07 1.9599723373672245e-07 8.063125825563675e-07 -7.161557369885157e-08 9.619880706750945e-06 5.178535647007685e-07 -2.1383614498262495e-07 -1.0089053286000119e-07 9.395514414193137e-07 1.0942148347337673e-07 4.678408236752089e-07 1.1906414806150357e-08 -3.602507554987857e-07 -5.3641752818936995e-08 -6.308425884855612e-08 1.3873712795774668e-07 -2.6408011818629204e-09 -2.2034188114437037e-08 -5.649344217481221e-07 2.563130990544673e-07 2.993814703109332e-06 8.396942327597062e-06 -2.817298467778952e-06 -7.722953014629418e-06 3.897978499501914e-06
PC8 3.773845414352713e-07 4.5836712866029265e-08 7.695975817709046e-07 -2.8006855950473487e-07 -8.399569289333607e-07 -5.016329626458752e-07 2.919455904994066e-07 5.178535647007687e-07 1.0469717648328898e-05 2.7210627161601397e-07 1.7786572170110506e-07 -4.616099108744249e-07 2.9446826984828717e-08 1.1603852964447502e-07 -3.9188854378627646e-08 -2.9566228209867765e-07 1.3801379849441648e-07 1.9418532209785726e-07 -3.6516269194953266e-07 -2.4818959863025194e-07 3.173337329051192e-07 -5.213186862293602e-07 1.590227751056237e-06 -3.1392107808508193e-06 -6.621134177502515e-06 4.578202965560018e-06 -5.4913494806265394e-06 4.233689978271215e-06
PC9 5.719994091007363e-07 -4.4066979887322165e-08 4.634731786063995e-08 -5.657668627452418e-07 3.72891451293105e-07 -3.1606273969225506e-07 1.5443507627307146e-07 -2.1383614498262514e-07 2.72106271616014e-07 9.257738464059599e-06 -1.1688869304887022e-07 3.4322994128710243e-08 -2.8206198284439435e-07 -7.61517330690347e-08 -6.548331959925296e-07 3.892778885189549e-07 4.1258053882425194e-07 3.90252263057092e-07 -3.2589747425260383e-07 -1.738710391785957e-07 -4.3843580324612636e-07 -2.8522355469099514e-06 7.270377106447861e-06 5.344660697804923e-06 -7.380146990186312e-06 1.215222432384285e-06 -2.6415391841173656e-06 -2.9449878156923057e-07
