 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0002539228682213496 4.552038319297764e-07 2.4399079852149684e-07 -6.801377091959109e-08 3.966820952570696e-07 -7.485901688453594e-07 5.249612937482897e-07 7.979270010649636e-07 -2.464432458741785e-07 1.0620163063624236e-06 3.978537442954602e-07 7.05835245774044e-07 -6.539981342459244e-07 7.345337772307753e-07 -7.030422039229376e-07 -9.56428395560826e-07 -5.60343179001893e-07 3.5661123509843396e-07 -1.3048144221587376e-07 1.208994415703552e-06 3.321065772047623e-07 -4.469928163329685e-06 -1.689916415013884e-05 2.1278718256797963e-05 7.40805566418909e-07
PC1 4.5520383192977666e-07 8.646712070958711e-07 -7.387461568259373e-07 3.3881734759823967e-09 -5.894668560361143e-08 -1.14399807521666e-07 1.390213773914424e-08 1.5690902405523356e-08 1.8758992514613474e-08 -8.917497784557396e-09 4.776962944428034e-08 -6.297875638589949e-08 2.767717333009531e-07 -1.8013225691728943e-08 -1.2199954518304633e-07 -2.407724080956844e-07 -2.1827149736544833e-07 6.77700959480403e-08 1.8245413883540618e-08 6.788197225897221e-08 1.4016550695800525e-09 4.85480594150952e-07 7.183619801259242e-07 5.514880591028623e-07 1.2309263077900164e-06
PC2 2.4399079852149583e-07 -7.387461568259378e-07 1.8815712142821213e-05 2.5480161861084133e-07 5.023839424842679e-07 -4.986722152479432e-07 -1.5912275936847967e-07 -4.542566194482796e-08 5.910281023905245e-07 1.3937077274282341e-07 -4.4103542552043175e-09 -4.289981156708632e-08 -2.9592262822480786e-07 1.5310583820462568e-07 -1.9424363097165236e-07 6.955379647109711e-08 -8.515075363769551e-08 2.720972630882558e-08 -1.7475688286131925e-07 -1.8431148346220904e-07 -9.523273329800105e-08 -6.737685870975518e-07 -2.0938670961662883e-06 -1.4758996719014918e-06 2.598564414251334e-06
PC3 -6.801377091959138e-08 3.3881734759824583e-09 2.5480161861084143e-07 1.9353086967702428e-06 4.177107102526128e-08 4.857405480831675e-07 -3.8582939839776025e-08 2.0392665732340308e-07 -1.0840014132030985e-07 -3.97237427115345e-07 5.965030465129417e-08 1.4203216195570303e-07 1.5693138135474894e-08 -1.9920120078519657e-07 9.079224063113216e-08 -8.02890360888094e-08 4.349172855339891e-09 -1.0197217799965308e-07 -1.580455241456816e-07 1.4516195820301182e-07 4.9744284459178675e-08 1.8311186212499141e-06 2.7976665583835166e-06 7.79145286774865e-07 3.5491108636365242e-06
PC4 3.9668209525707e-07 -5.894668560361145e-08 5.023839424842681e-07 4.1771071025261305e-08 3.4648188598883967e-06 8.006891766198224e-07 -1.0866134887336953e-07 7.227149053765656e-08 -3.8325642387234203e-07 2.8781203845182565e-07 8.864854812043324e-08 1.3298907648471266e-07 -3.5670018329901485e-07 -9.365907944982538e-08 -5.9563916013764586e-08 -7.69550733161275e-08 9.16873269379767e-08 -3.0697331383980155e-08 -1.6974794489387596e-07 -1.1204053390553791e-07 -3.5113400555083587e-08 -1.7365118196417247e-06 1.8143820566398543e-06 3.795939627704928e-07 -1.3085743353641382e-06
PC5 -7.485901688453589e-07 -1.1439980752166592e-07 -4.986722152479435e-07 4.857405480831675e-07 8.006891766198218e-07 6.660456234001395e-06 2.1182507530383618e-07 5.579090079715264e-07 -2.99889571043042e-07 -1.4279281682835682e-07 -1.6760314032698667e-07 -4.856281918731591e-07 2.042121980662555e-07 -5.749401983062723e-07 2.392250920194729e-07 -2.46593508954843e-08 -2.5979098902246306e-08 2.9936531161435665e-07 -1.5030852523171023e-07 1.0770536147393775e-07 -5.094716456190234e-08 -1.4504197693370795e-06 1.5443337239863466e-06 3.2174370703958984e-06 -3.452063588519444e-06
PC6 5.2496129374829e-07 1.3902137739144266e-08 -1.591227593684795e-07 -3.858293983977603e-08 -1.0866134887336953e-07 2.1182507530383613e-07 6.2477685221382354e-06 -3.4133235196692417e-08 2.7579948846462996e-08 1.6748314048614034e-07 2.2801701518119018e-08 -1.7516302838661462e-07 -7.329408044254298e-08 -1.5927134630463917e-07 -4.240183451115014e-08 -4.787323688233525e-08 -5.694524360510817e-08 1.8240630266879361e-07 -1.3825054344102705e-07 -7.024869581941686e-08 -1.6115218220372316e-07 -5.576015595659298e-07 6.304898800563751e-07 2.8222515769634663e-06 -3.1952644844224145e-06
PC7 7.979270010649634e-07 1.569090240552338e-08 -4.542566194482794e-08 2.0392665732340305e-07 7.227149053765639e-08 5.579090079715263e-07 -3.413323519669253e-08 5.1674178642263055e-06 2.3505982220241692e-07 -1.810451451549736e-07 -9.752448974896374e-08 4.17199030514395e-07 8.598958043825922e-08 3.097604168109581e-07 -6.314404561941054e-08 -2.2394691982742415e-07 -1.78835288261967e-07 -8.196918103618904e-08 8.598192144450975e-08 -3.0137252815864585e-08 -2.545864557854292e-08 -2.2233089532409177e-07 8.774118995309529e-07 1.842876655491077e-06 -1.2858809977168883e-06
PC8 -2.464432458741782e-07 1.8758992514613425e-08 5.910281023905245e-07 -1.084001413203098e-07 -3.832564238723421e-07 -2.9988957104304187e-07 2.7579948846463006e-08 2.350598222024168e-07 5.5060798637261935e-06 1.23373183649338e-07 1.094763956884334e-07 -2.868308541543576e-07 5.582984844342241e-09 7.18747678799226e-08 -7.766698472858681e-09 -3.36313538729387e-08 9.491100894484684e-08 3.239031613383569e-08 -1.4733231940160614e-07 -1.2355060732772557e-07 1.975786346875042e-07 -1.1598112035089075e-06 3.0550460001540963e-07 -1.5455850857331526e-06 2.2022329040758173e-06
PC9 1.0620163063624236e-06 -8.917497784557404e-09 1.393707727428234e-07 -3.9723742711534494e-07 2.8781203845182555e-07 -1.4279281682835666e-07 1.6748314048614034e-07 -1.8104514515497356e-07 1.233731836493381e-07 4.95265592980961e-06 -8.287736283204672e-08 -6.989233532187259e-08 -6.308728045716373e-08 -8.088322804206633e-08 -2.2784496145914642e-07 1.265695588443275e-07 1.4322521668449654e-07 9.837640632205376e-08 -2.6184312991912216e-07 -1.2649517555098376e-07 -1.6595643347242486e-07 -6.66076417808262e-07 1.2545176025935659e-06 -6.024599118398965e-07 4.913415924603332e-07
