 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0002819707656266355 7.568219258289117e-08 -3.542246137633774e-07 7.920063248743015e-08 4.135338797919645e-07 -3.008422401934211e-07 -4.06507915905705e-07 1.0772986985027155e-06 -8.928491904978e-09 3.086982459217689e-07 -1.1616567579065259e-07 -3.094504303558671e-07 -1.6397442662627561e-07 1.1985327179553423e-07 -3.036206368593821e-07 -2.8396821027047857e-07 -1.1822153097417761e-07 2.475394613939491e-07 4.0005462761379447e-07 2.3841733290732247e-07 5.184458092197097e-07 -3.1362492341245293e-06 1.723271172306496e-06 9.089888099868462e-06
PC1 7.568219258289101e-08 8.883382541121924e-07 -5.417653990116583e-07 9.187939955615761e-08 -5.44166790087559e-08 -6.963573689562331e-08 -1.4726998268906112e-08 4.908337295680363e-08 7.241733335867968e-08 -2.7271543907592677e-08 5.879674851606518e-08 -6.732461214758622e-08 2.441724622060309e-07 -5.049596485693909e-08 -1.048523732738693e-07 -1.8030421519058695e-07 -1.701108910613515e-07 -2.0504516422253764e-08 4.528123950714085e-08 7.528419430978378e-09 3.9242984197836944e-08 8.420013045589325e-07 1.2765348669685422e-06 1.2019491717673867e-06
PC2 -3.542246137633779e-07 -5.417653990116585e-07 1.4603185895234546e-05 1.8968088766874538e-07 4.6574754786857103e-07 -5.026114141695931e-07 1.7123520313696682e-07 1.3241582064683422e-07 1.6521662733018823e-07 4.3885351972254785e-07 7.426156686235423e-09 1.4035084490294078e-07 -9.003134422365362e-08 1.8903795007049244e-07 -2.063164593698599e-07 -2.900693483891094e-08 -6.709796339033357e-08 7.470185240701801e-08 -2.884852214329074e-07 1.1445374712976613e-07 -2.4168969694962993e-09 -5.143322052048536e-07 -2.8699306624010426e-07 1.9401497159704345e-06
PC3 7.920063248743012e-08 9.187939955615761e-08 1.896808876687454e-07 2.0480489829622592e-06 2.2678349853817508e-08 4.049332262801492e-07 1.747805817486849e-08 1.2097337267334956e-07 -1.218859139307134e-07 -3.263234321553775e-07 5.017617769360579e-08 1.104866253539822e-07 3.342750242449803e-08 -2.3888688174578647e-07 3.720290093651185e-08 -2.9462195378652737e-08 -2.5666326005165486e-08 -9.879032112111233e-08 -1.9368077422088788e-07 1.0432190618368705e-07 3.486094706162517e-08 2.1500885036343064e-06 3.4403610205302195e-06 2.5239917584590434e-06
PC4 4.135338797919652e-07 -5.441667900875596e-08 4.6574754786857103e-07 2.2678349853817514e-08 3.2926362699144464e-06 7.97420953143018e-07 -1.6982735402274828e-07 1.134984326157262e-07 -5.094673994083532e-07 2.2890512481406632e-07 4.597835968718185e-08 3.414124220513083e-08 -2.4436293961792146e-07 -9.662651675564835e-08 -3.9319560823720486e-08 -8.431815397749982e-08 6.144229313358315e-08 6.16639204624135e-08 -1.287050101345933e-07 -8.497495785804399e-08 -4.1775023032823836e-08 -1.318368024007295e-06 1.0397419327871867e-06 -5.785467381051127e-07
PC5 -3.0084224019342046e-07 -6.963573689562328e-08 -5.026114141695928e-07 4.049332262801493e-07 7.974209531430181e-07 6.46820789512801e-06 2.0031087376598557e-07 6.610516742476687e-07 -3.818623469778075e-07 -1.4569379838697927e-07 -2.4548516483132524e-07 -4.375162996171296e-07 1.5812206814879216e-07 -4.109572254183331e-07 1.7954108267388211e-07 -4.074840494230335e-09 -1.0913193133152458e-07 1.862514996646613e-07 -1.2200678268437294e-07 1.5151340214299511e-07 -4.4412394695737736e-08 -7.118942612168864e-07 3.329233151829924e-08 -1.1442643344145195e-06
PC6 -4.0650791590570423e-07 -1.4726998268906072e-08 1.71235203136967e-07 1.7478058174868458e-08 -1.6982735402274807e-07 2.003108737659856e-07 6.452037870882724e-06 -4.53062913002031e-09 -4.3337148135942846e-08 6.112023628652838e-08 3.553675076491655e-08 -1.9913335004336701e-07 -4.660868719959032e-08 -1.6194980393994427e-07 -4.716746662380264e-08 2.3126259612280944e-08 7.624211630315912e-09 2.6667012921881337e-07 -5.59756691201495e-08 -5.075065230627569e-08 -9.30600791154207e-08 -2.224199163391802e-07 -4.987803322860518e-07 -9.752676538963801e-07
PC7 1.0772986985027149e-06 4.908337295680367e-08 1.324158206468342e-07 1.2097337267334962e-07 1.1349843261572616e-07 6.610516742476685e-07 -4.5306291300204534e-09 5.2842558505807056e-06 2.334476852147446e-07 -1.535513884839313e-07 -3.90485786908826e-08 4.260729348843659e-07 8.748664088637927e-08 2.900616909232106e-07 1.2261008108272265e-08 -2.4390079887760643e-07 -6.32385072154226e-08 -3.091041277541365e-08 4.9662395139940995e-08 -5.678329502440023e-08 -5.271017604107608e-08 8.709396359313283e-09 3.3733887732842303e-07 9.197290772007488e-07
PC8 -8.928491904978304e-09 7.241733335867975e-08 1.6521662733018815e-07 -1.2188591393071336e-07 -5.094673994083531e-07 -3.8186234697780736e-07 -4.333714813594274e-08 2.334476852147446e-07 5.464572022677455e-06 4.7230783255749874e-08 1.0491969866875523e-07 -2.0488471554539104e-07 1.952905036715854e-07 3.582119891941269e-09 9.265474132544546e-08 -1.0325265658965047e-07 8.294649304767289e-08 8.512302281948096e-08 -8.059650591353896e-08 -4.5510094739288284e-08 1.1100009006802307e-07 -2.398882612819376e-08 6.598353896252351e-07 -1.7211450697496411e-06
PC9 3.086982459217681e-07 -2.7271543907592654e-08 4.38853519722548e-07 -3.263234321553775e-07 2.2890512481406637e-07 -1.4569379838697927e-07 6.112023628652831e-08 -1.535513884839313e-07 4.723078325574983e-08 5.089503350314273e-06 -5.881051279287578e-08 -1.5724584501701792e-07 5.219025148121143e-08 -4.770064379284344e-08 -1.192103334219822e-07 6.720098577581463e-08 1.3150704989709279e-07 7.65406025695319e-08 -2.3690980925966562e-07 -1.7319581380113217e-07 -7.336099275674877e-08 -1.1316799648263097e-07 5.58498432729129e-07 1.244227254964875e-06
