 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.00030255410782252756 7.280605348936504e-07 3.5775020842002315e-07 -1.4592068224633329e-07 1.0496591129272669e-06 -7.246453930981543e-07 1.5857365851954513e-06 4.41461619134962e-07 2.8285585202092713e-07 3.8225039349824873e-07 7.022299364100238e-07 2.020505266246741e-06 -8.58057125211072e-07 9.002913622019613e-07 -7.49518981157428e-07 -1.4791530435968895e-06 -9.566313518782446e-07 -1.7848475629366782e-07 -4.1256532476440734e-07 1.319819354259631e-06 -1.3383805361029583e-07 -5.8276384059692075e-06 -2.329131393000823e-05 -7.619999945289781e-06 2.346403125453653e-05 1.820336325514393e-05 2.1839292038793507e-05 -1.695872029792432e-05
PC1 7.280605348936504e-07 1.0703454607948126e-06 -9.059919723639275e-07 -3.1887529253304515e-10 -6.561707537820214e-08 -1.6543376971145255e-07 6.341955298949831e-08 8.690888210842072e-08 2.9570626808320624e-08 -1.527642446979906e-08 8.845064238577957e-08 -5.8309010220812516e-08 3.0616683653795656e-07 -7.43844257161195e-08 -1.6558997970289808e-07 -3.283655054482366e-07 -2.908130239271339e-07 1.0179526661534289e-07 -4.255655242163948e-08 1.0520540328810804e-07 5.574056127437256e-09 -7.094768482100304e-07 1.245331464232056e-06 1.617219270840516e-06 8.237781902775189e-07 1.0426817515583317e-06 -5.417160892969483e-07 1.149654607453335e-06
PC2 3.577502084200242e-07 -9.059919723639277e-07 2.2922657152561028e-05 3.9408062576982217e-07 7.484642674842169e-07 -3.5671329197274904e-07 7.922091196790029e-09 -2.727968263179847e-07 5.04800042298599e-07 2.59403721709893e-08 -4.425871350770373e-08 -1.5194751354425674e-07 -4.4413150132603784e-07 3.57740832058512e-07 -5.321957291601393e-07 8.408831685915092e-08 1.2630089206639446e-07 3.900580809893273e-07 2.285278294683944e-08 -2.577625754380666e-07 -2.0147519065400899e-07 -1.2445418889309296e-07 -3.8052252913488526e-06 3.65087325338854e-07 -6.696425975789785e-08 -1.255162577527218e-06 9.978791645673897e-06 -7.142796448460403e-06
PC3 -1.4592068224633355e-07 -3.1887529253307296e-10 3.9408062576982196e-07 2.3559798474147173e-06 3.433262030415851e-08 5.754776101821113e-07 -4.8272408795606296e-08 2.3381793790187568e-07 -1.5807288640477833e-07 -3.6924900033923476e-07 1.8390651202663934e-10 1.7409393585385307e-07 -3.676787558172374e-08 -3.0766161233973757e-07 3.6735815172986696e-08 -1.5247514893000137e-08 9.037787737224785e-08 -1.5502527492662926e-07 -2.535273249132378e-07 1.6432840711276566e-07 9.97543944560769e-08 1.114938388658886e-07 4.769861005913992e-06 3.9041939319103384e-06 4.3376755594294373e-07 2.4014023355360034e-06 -5.099225222924923e-07 2.2453772105718763e-06
PC4 1.0496591129272664e-06 -6.561707537820217e-08 7.484642674842172e-07 3.433262030415845e-08 3.929964855442142e-06 8.656550919231424e-07 -1.2566486352661607e-07 1.2582522551986033e-07 -5.519738675137661e-07 2.26547296434085e-07 9.014372082525834e-08 5.440918460204179e-08 -4.196416707503088e-07 -2.835137990742469e-07 -4.148786026840505e-08 -9.400788895142143e-08 2.1119840374651873e-08 2.0145617608062243e-08 -2.3380216934977087e-07 -1.813365816484226e-07 4.802520052856205e-08 -1.0886412498577476e-06 2.66420949438713e-06 -2.8508317177782755e-06 -6.686573452635961e-07 -2.8582163633208122e-06 3.3225297321347873e-06 -2.356560696686027e-06
PC5 -7.246453930981543e-07 -1.6543376971145265e-07 -3.567132919727492e-07 5.754776101821108e-07 8.656550919231424e-07 7.746329864651282e-06 2.439313598720147e-07 5.515180031066406e-07 -3.727980312624429e-07 -2.2518754786870179e-07 -1.6471004667054157e-07 -6.348648686332747e-07 2.570413619040317e-07 -5.929356200114546e-07 2.5172440903189247e-07 -4.665653337228079e-08 -6.26870334497752e-08 3.484253227008164e-07 -1.0810521635568767e-07 4.424530203749794e-08 -1.7963886713603422e-08 -2.549837027955783e-07 1.6800007162156718e-06 -3.4048466215872823e-06 4.964275853702265e-06 -5.861681303919474e-06 -8.110404094063828e-07 5.156866271035502e-06
PC6 1.5857365851954513e-06 6.341955298949835e-08 7.922091196789853e-09 -4.827240879560628e-08 -1.256648635266161e-07 2.439313598720147e-07 7.39678681529642e-06 -5.8887940915522475e-08 1.7729352122364026e-07 1.053744936691553e-07 -5.4444060905489874e-08 -1.9420431656202554e-07 2.1981098667139754e-08 -1.9077433296793356e-07 -1.2142897740670876e-07 -4.632193049348144e-08 -3.5202982143248884e-08 9.324628298936654e-08 -1.8565749973700532e-07 -1.3257577020269127e-07 -2.575889359443545e-07 -7.429596880808469e-07 1.624898731448588e-07 3.658623407874709e-07 4.72259822217266e-06 -4.338265474301295e-06 2.502372634445155e-06 -5.240576938924698e-06
PC7 4.414616191349609e-07 8.690888210842065e-08 -2.727968263179848e-07 2.338179379018757e-07 1.2582522551986051e-07 5.515180031066408e-07 -5.8887940915522415e-08 6.055301979122249e-06 3.610015513687055e-07 -1.2663230122759982e-07 -5.2485833286572e-08 6.379099536044604e-07 8.058463113982218e-08 3.0419837162642417e-07 -2.236288720579489e-08 -2.4039757981303295e-07 -5.509202433054881e-08 -6.153436644493409e-08 8.835873484014128e-08 -3.07939669405039e-09 -2.7574842626142974e-08 -5.232365326268129e-07 2.85780014964229e-07 1.7244445811470218e-06 5.257579726805105e-06 -2.117108115556075e-06 -4.3853238380007814e-06 2.2579704766384175e-06
PC8 2.8285585202092777e-07 2.957062680832057e-08 5.048000422985992e-07 -1.5807288640477828e-07 -5.519738675137667e-07 -3.7279803126244305e-07 1.7729352122364024e-07 3.6100155136870585e-07 6.625340210960985e-06 1.940444565822228e-07 1.2440574325535278e-07 -2.979555270104695e-07 -1.5079574365964724e-08 7.264191619397414e-08 -2.8107731628501977e-08 -1.9179832691201956e-07 9.402395209371985e-08 1.3131679152736872e-07 -2.469763844992978e-07 -1.4895923873542243e-07 2.1992054425994638e-07 -1.8809474605259926e-07 9.554072938161242e-07 -1.9359738794897824e-06 -4.217570594115598e-06 2.962718260437643e-06 -3.7082614784805328e-06 2.77066195262007e-06
PC9 3.822503934982488e-07 -1.527642446979909e-08 2.5940372170989312e-08 -3.692490003392348e-07 2.2654729643408484e-07 -2.251875478687018e-07 1.0537449366915521e-07 -1.266323012275998e-07 1.9404445658222295e-07 5.829136652834781e-06 -8.761443889395428e-08 2.4759899273557194e-08 -1.8889421314341758e-07 -4.820271623628172e-08 -4.3836489927330063e-07 2.3725145430807667e-07 2.495724735988177e-07 2.703892781998512e-07 -1.8968461347937983e-07 -1.0159333012395257e-07 -2.8796963345140376e-07 -1.861127315047261e-06 4.810494175904781e-06 3.610747605754281e-06 -4.5480625521021854e-06 4.117681041655219e-07 -1.7375169717600354e-06 -1.40618049750331e-07
PC10 7.022299364100242e-07 8.845064238577953e-08 -4.425871350770385e-08 1.8390651202665134e-10 9.014372082525836e-08 -1.6471004667054144e-07 -5.444406090548983e-08 -5.248583328657184e-08 1.2440574325535262e-07 -8.761443889395445e-08 5.923904067442284e-06 -1.4231101374314335e-07 3.833496384415336e-08 -2.1196855472214594e-07 -3.894759708606304e-08 3.770080206462738e-08 -1.1286734895526336e-07 2.4961424672568086e-08 1.786413780923365e-07 2.2940310110710157e-07 -3.1414049400198595e-08 -1.2303587995118538e-06 -9.79485940100134e-07 4.801162182185894e-07 6.5246376272933084e-06 -1.789186164868682e-06 -2.351026618089078e-06 3.6701359236183105e-06
PC11 2.0205052662467392e-06 -5.8309010220812516e-08 -1.519475135442566e-07 1.7409393585385275e-07 5.440918460204184e-08 -6.348648686332749e-07 -1.9420431656202562e-07 6.379099536044605e-07 -2.979555270104697e-07 2.47598992735574e-08 -1.4231101374314343e-07 5.762505121677933e-06 -8.466419551642634e-08 -4.78733599422139e-08 -2.3355408464901903e-07 1.4875095965857594e-07 8.657283231092094e-08 1.9555138560057465e-07 -1.3234824699710488e-08 2.529551297550637e-07 1.5313514617242184e-07 1.11781333183814e-06 -3.4171189037876533e-06 -1.0116434170317602e-06 2.644875638303661e-06 1.0934619058395672e-06 -3.912805079318972e-06 3.1494980817882703e-06
PC12 -8.580571252110715e-07 3.0616683653795645e-07 -4.441315013260378e-07 -3.676787558172373e-08 -4.196416707503085e-07 2.5704136190403217e-07 2.1981098667139473e-08 8.058463113982231e-08 -1.507957436596475e-08 -1.888942131434176e-07 3.833496384415334e-08 -8.466419551642651e-08 5.1044795269955064e-06 2.0755527219900935e-07 2.5543061222547384e-08 -2.430312699242505e-07 -8.294245487453743e-08 4.6544209012813796e-08 -1.8719255941936235e-08 3.115085547023752e-08 -1.0188267639966211e-07 -1.4318490912399608e-07 -2.478286437168661e-06 3.1893587376849127e-07 2.5338065883396725e-06 1.0799880671704377e-06 -2.6226510954142042e-06 2.9992324195135104e-07
