 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0004380079652309222 3.471756780124549e-07 -2.8605291623001576e-06 -2.7006309493156585e-07 7.743826365896123e-07 -4.816958581659313e-07 3.6556729376429703e-07 1.462869205010294e-06 2.2636257253501183e-07 -3.3019225807753933e-08 5.032576378433831e-07 5.707403624568863e-07 -3.3256097131442624e-07 7.408888948402739e-07 -2.882048362992013e-07 -8.49250491071473e-07 -4.812766354341712e-07 -8.7458485102595e-08 7.161834315788249e-07 6.300112890189546e-07 1.9154089357447663e-07 -3.3530947652134706e-06 -3.8500948835233074e-07 2.6452815669924483e-05 -5.8388616244863e-06
PC1 3.471756780124544e-07 1.4974646128553593e-06 -1.0451227601738465e-06 9.013812146631833e-08 -1.0214340815505388e-07 -1.937832983664481e-07 5.913328121205686e-09 1.6937547040316246e-07 1.340037173425708e-07 -6.523848620084065e-08 1.394430420040829e-07 -8.631829172523338e-08 3.359984708446686e-07 -1.0960244079971777e-07 -1.608494208578974e-07 -3.14726458506657e-07 -2.2035245224646664e-07 -3.573924961186743e-08 -2.2894688650663798e-08 5.65478161469889e-08 4.545350353744389e-08 1.1067582188847615e-06 1.8132223064720954e-06 -7.474922330728507e-07 2.895782329699746e-06
PC2 -2.8605291623001576e-06 -1.045122760173847e-06 2.7043516910220114e-05 4.6918818329364023e-07 1.0018219637113707e-06 -3.043464540353392e-07 2.695103367774877e-08 -1.0671731970717319e-07 1.7583375730405312e-07 3.412754759464775e-07 -1.504168553419707e-07 1.5691835228899166e-07 -5.034780484027963e-07 3.8223790511942004e-07 -5.01334424296506e-07 1.9564836648152776e-07 3.17426237967061e-09 4.352493174378437e-07 -7.133066556688391e-08 -1.5668658069381926e-07 -2.991247667335032e-08 -4.439960370345699e-07 2.085151066982338e-06 5.608237204717892e-06 -3.2945370449183655e-06
PC3 -2.700630949315658e-07 9.01381214663183e-08 4.691881832936404e-07 3.220743060216154e-06 1.3473547770071436e-08 5.218350838410772e-07 -2.773286605574207e-08 1.3427733017959847e-07 -2.242017253965987e-07 -4.1348187780964724e-07 3.1259822202914608e-09 2.337278082991274e-07 5.8394165218658786e-08 -4.113917624337779e-07 -3.671892991789469e-08 4.093663950140937e-08 -1.0432861277002712e-08 -1.3347176249586593e-07 -3.176725093599097e-07 1.8615268746006268e-07 6.487527499217459e-08 3.5981433679650706e-06 3.214145337501795e-06 1.5206702477472684e-06 3.3783396603140677e-06
PC4 7.743826365896121e-07 -1.0214340815505395e-07 1.0018219637113699e-06 1.3473547770071423e-08 5.172040088712191e-06 1.1439826076200924e-06 -2.543072099961583e-07 1.3592781928254476e-07 -7.835211524055242e-07 1.979712731977897e-07 1.2035544971906444e-07 -5.74246227118855e-08 -3.8138000923881027e-07 -1.858230371602055e-07 -5.436524355781937e-08 -4.7902502009214225e-08 6.080612997514882e-08 9.596866023862821e-08 -1.814738124867399e-07 -1.3795436155309005e-07 -3.693445740019523e-08 -1.938211703715931e-06 -1.4692755809054325e-06 3.31985265082244e-06 -3.1845824287860798e-06
PC5 -4.816958581659298e-07 -1.9378329836644803e-07 -3.0434645403533895e-07 5.218350838410777e-07 1.1439826076200926e-06 9.511460595517309e-06 2.278845563852474e-07 8.36853124729515e-07 -4.581659252095527e-07 -1.210500460987954e-07 -2.447232468740027e-07 -6.02582849789278e-07 1.9597315011765422e-07 -5.294644131730292e-07 2.7038974900435684e-07 5.1634565160601314e-08 -1.360695805783931e-07 3.2870418369424917e-07 -9.991674674574484e-08 2.0914482915913404e-07 -1.9235347621620603e-09 -1.8951841186669465e-07 -1.189471132516648e-06 -3.4184811188919683e-06 2.06886165927202e-06
PC6 3.655672937642954e-07 5.913328121205748e-09 2.6951033677748766e-08 -2.773286605574203e-08 -2.543072099961584e-07 2.2788455638524732e-07 9.42803294085122e-06 -1.2591800928600095e-08 7.644851230201424e-08 1.0001671542089422e-07 5.8519400892969587e-08 -2.911297781786735e-07 1.244591379039362e-07 -3.257904614687376e-07 -5.4821266930098395e-08 -2.891905172934934e-08 5.479019065208169e-08 2.905403804104418e-07 -1.6655230415032208e-07 -3.680814458513324e-08 -2.2107806836506614e-07 -1.1180728915960327e-06 -5.8245445539839e-07 2.5900625949505662e-06 -4.1948784672839655e-06
PC7 1.4628692050102934e-06 1.6937547040316251e-07 -1.0671731970717336e-07 1.3427733017959845e-07 1.359278192825448e-07 8.368531247295145e-07 -1.2591800928600118e-08 7.688115123267886e-06 3.845188581917816e-07 -1.2291742709060815e-07 -4.342297936977803e-08 6.050302217745704e-07 5.662886931419335e-08 3.279524841314517e-07 5.569032234616526e-08 -2.986116372713799e-07 3.908848721238888e-08 3.446187976064478e-08 3.3302672525031445e-08 -7.97635354299183e-09 -7.235247620934428e-08 1.2491764399964002e-07 2.9365698688463222e-06 -2.5052738350634843e-06 8.150517432157938e-07
PC8 2.2636257253501225e-07 1.3400371734257085e-07 1.7583375730405362e-07 -2.2420172539659874e-07 -7.835211524055245e-07 -4.581659252095524e-07 7.644851230201399e-08 3.845188581917816e-07 8.277574964047009e-06 1.821693506103702e-07 1.6497825399947498e-07 -2.814505372943659e-07 2.59552308818642e-07 5.66250392514195e-09 3.5018536357829567e-08 -1.9031266208092048e-07 1.7322722922992453e-07 1.8884760578929253e-07 -1.5746364367939204e-07 -1.2655226965881527e-07 1.8857509686627744e-07 -1.3026721200128577e-08 -2.6849904479154824e-06 -2.1444484430285495e-06 2.669623877974979e-06
PC9 -3.301922580775503e-08 -6.523848620084074e-08 3.412754759464774e-07 -4.1348187780964735e-07 1.979712731977896e-07 -1.210500460987953e-07 1.0001671542089413e-07 -1.2291742709060823e-07 1.8216935061037008e-07 7.543820799514077e-06 -2.1540257718581693e-08 -2.1171942813098505e-07 -7.927847243239331e-08 -1.1043291260648274e-08 -3.281717500314786e-07 2.4389773510825123e-07 3.416316871521187e-07 2.5324722728783415e-07 -2.6233887557762e-07 -2.329694205391097e-07 -2.1131542588376817e-07 2.456564669207191e-07 3.204041550878884e-06 -2.397078743453583e-06 1.4669729330622138e-06
