 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0005395307281225864 1.4579564475820202e-06 4.402067215412263e-07 -1.5115099543046027e-07 1.8911811030831032e-06 -1.2047648135382007e-06 3.1013925060111107e-06 5.202333926561988e-07 2.2611139559309393e-07 7.582143385375843e-07 1.1609913539534521e-06 3.6744881133237687e-06 -1.4765266846702154e-06 1.3349865197188168e-06 -1.3550630328377057e-06 -2.496038121445651e-06 -1.6612701206916165e-06 -3.458973486879323e-07 -7.283013998981433e-07 2.1947821864324214e-06 -2.132289023906369e-07 -9.591714476143496e-06 -4.3391934767890526e-05 -1.5966165933408865e-05 4.5295688049442466e-05 3.0316535966468492e-05 4.184053237107009e-05 -3.052000017037741e-05
PC1 1.4579564475820215e-06 1.902558616196847e-06 -1.565303135299994e-06 -3.599476010968554e-08 -1.2029320762976835e-07 -2.8001274718204256e-07 1.1270670931991928e-07 1.4417612844755574e-07 8.777903129613748e-08 -1.0853618152276413e-08 1.6419625373771717e-07 -1.0921812222404596e-07 5.468230458887593e-07 -1.2809382496599254e-07 -3.1062027464903365e-07 -5.986902876727228e-07 -5.368654901134699e-07 1.802770715854102e-07 -8.41294090698639e-08 1.7866106652694549e-07 1.2763170684981323e-08 -1.2918375502915088e-06 2.2801817635315617e-06 3.1215776699545944e-06 1.6977199019100068e-06 1.9258325266382638e-06 -1.2050863775549478e-06 2.222930698896581e-06
PC2 4.402067215412258e-07 -1.5653031352999942e-06 4.0758995784003945e-05 6.825698927157132e-07 1.3456105420013542e-06 -7.106016996373785e-07 -2.0419693142129956e-08 -4.6105201942689506e-07 8.861840677045265e-07 -5.053548129489753e-09 -1.3121269577927392e-07 -2.449775097779469e-07 -8.425127437045121e-07 6.709810563946227e-07 -9.549559845489252e-07 1.8357915829056258e-07 1.778973272381268e-07 6.364188933163094e-07 7.694116677472125e-08 -4.747142179074517e-07 -3.497031597178739e-07 1.7491598764036356e-07 -6.9634970868258894e-06 -4.284838678468152e-08 -6.0384468839937e-07 -1.5216945893820942e-06 1.8448008842930183e-05 -1.2213729340165994e-05
PC3 -1.5115099543045945e-07 -3.599476010968557e-08 6.825698927157131e-07 4.11951869297576e-06 5.559933905830015e-08 1.0593947193974657e-06 -8.915811820995386e-08 4.0655885959859977e-07 -2.639963340021429e-07 -6.723920839156153e-07 9.136396237000471e-10 2.819422361015002e-07 -4.042635671147381e-08 -5.53780879309463e-07 3.712527154008397e-08 -7.029755438363556e-09 1.6061169280745266e-07 -2.934434873520287e-07 -4.7356134961014947e-07 2.9018524782294004e-07 1.7711926686185385e-07 2.278050911138322e-07 8.433714956115378e-06 7.47313904982842e-06 7.814433714490357e-07 4.489969971063282e-06 -6.188511255376955e-07 3.880868507047797e-06
PC4 1.8911811030831034e-06 -1.202932076297683e-07 1.3456105420013538e-06 5.559933905830036e-08 7.0035215306224344e-06 1.525429398571766e-06 -2.3159762535460685e-07 2.2773064325138558e-07 -9.633759563052982e-07 3.823213062694704e-07 1.8027812534166135e-07 1.4063892966287533e-07 -7.607802822526919e-07 -5.457995375534246e-07 -7.040704530800725e-08 -1.887141478674442e-07 2.7312907674161587e-08 1.9765412187672555e-08 -4.259348771040738e-07 -2.9736791858973296e-07 1.0657846858543077e-07 -1.8685366735534866e-06 4.6597907725723315e-06 -4.904922881504373e-06 -1.4012857392506378e-06 -5.1631313715165945e-06 5.879425171063764e-06 -4.218815782456899e-06
PC5 -1.2047648135382001e-06 -2.800127471820425e-07 -7.10601699637379e-07 1.0593947193974657e-06 1.525429398571766e-06 1.3773771288541657e-05 4.550330335480458e-07 1.0269177749684138e-06 -6.751267812633722e-07 -3.9491799261042013e-07 -2.941826459134027e-07 -1.1034230142111509e-06 4.570612097215544e-07 -1.079956969400446e-06 4.42771377405978e-07 -1.0927101176791744e-07 -9.351485969223857e-08 6.189897197776157e-07 -1.7948490986859966e-07 7.846492109994801e-08 -5.569874100302202e-08 -4.604322459067014e-07 2.3995516574508593e-06 -6.1085640050592195e-06 8.877264823887593e-06 -9.860081158573467e-06 -1.1623082684768099e-06 9.148090954204178e-06
PC6 3.1013925060111107e-06 1.1270670931991936e-07 -2.0419693142130155e-08 -8.915811820995371e-08 -2.3159762535460685e-07 4.5503303354804547e-07 1.3155260044038305e-05 -8.49213066000547e-08 2.84002791960559e-07 2.1059028450883787e-07 -1.1509342111895567e-07 -3.499877065955253e-07 1.8107388123693647e-08 -3.107842864417759e-07 -2.604449214799342e-07 -9.584858271994249e-08 -5.676264137089033e-08 1.6797773923789355e-07 -3.040281144954239e-07 -2.2481557959595195e-07 -4.88952054492007e-07 -1.4053427371331062e-06 1.7765976265478948e-07 1.0329425918678417e-06 8.626011799799155e-06 -7.699146583642592e-06 4.236117447381457e-06 -9.778480553298193e-06
PC7 5.202333926562001e-07 1.4417612844755569e-07 -4.6105201942689506e-07 4.0655885959859967e-07 2.2773064325138574e-07 1.0269177749684148e-06 -8.492130660005496e-08 1.0817870889879035e-05 5.960958201818449e-07 -2.1466966131988352e-07 -7.655050144683121e-08 1.0924289293721678e-06 1.1167575191714927e-07 4.8478559828133e-07 -9.976147630373358e-08 -4.362930121854474e-07 -8.266546696336199e-08 -1.2355462001717584e-07 1.7200985357252337e-07 2.4811985592163893e-09 -4.720409125144073e-08 -8.511230176439936e-07 1.459737791732332e-07 3.046360815972656e-06 9.669401877847659e-06 -3.683626328942515e-06 -8.380964780274528e-06 3.3607285584091143e-06
PC8 2.2611139559309444e-07 8.777903129613748e-08 8.861840677045271e-07 -2.63996334002143e-07 -9.633759563052982e-07 -6.75126781263372e-07 2.84002791960559e-07 5.960958201818449e-07 1.1816816770060331e-05 3.138157559800138e-07 2.3130463973979694e-07 -5.485996310166337e-07 1.1021068761787227e-08 1.1050745858767672e-07 -7.723175275890801e-08 -3.432475423811889e-07 1.869582200063553e-07 2.0834007493305298e-07 -4.417966864512514e-07 -2.576883008801476e-07 3.6491188522113686e-07 -2.729875918429636e-07 1.5313338677125684e-06 -3.3836485045394493e-06 -7.140529960223266e-06 5.171976918425195e-06 -6.732639817104119e-06 4.114671151550068e-06
PC9 7.58214338537585e-07 -1.0853618152276329e-08 -5.053548129490324e-09 -6.72392083915616e-07 3.8232130626947016e-07 -3.949179926104204e-07 2.105902845088378e-07 -2.146696613198836e-07 3.138157559800137e-07 1.0435199082453264e-05 -1.8120337963567174e-07 1.8690297300131463e-08 -3.4677830285278443e-07 -1.0459550916728075e-07 -7.661270373948961e-07 4.023089512336843e-07 4.151084310174692e-07 4.899647302845902e-07 -3.3632126898210837e-07 -2.1546084941221767e-07 -5.032129963762492e-07 -3.3703615297638095e-06 8.708080846197521e-06 6.289426752468955e-06 -7.870117301729634e-06 5.737068287644168e-07 -2.9867872864151548e-06 -6.884808035652543e-08
