 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.00047826605421243953 -1.715193524518285e-06 0.0001246388655718896 -9.760509864926891e-05 3.0379000344665268e-06 -3.805947744723515e-06 3.5501597792431585e-08 4.6711417693473574e-08 -1.3576714225218851e-09 -0.00015478056499824066 9.745739285254711e-05 -0.00026417305205789525 1.072063668709577e-05 0.00041827958582584034 -0.0005884254947313293 -1.5016681223080466e-05 -9.70128858685785e-05 -5.6592321997934016e-05 -0.00016408416139758166 0.00011734416838198374 -0.0002051176403878042 -9.558503244537791e-05 -5.865733758477869e-05 -0.00029559319641259536 -0.00042880789730822963 2.5469120510754323e-05 -0.0006777840043740062 -0.0001130034529857452 0.0009275954678731898 1.0655989400095945e-06 1.0342987197923e-06 -3.76915352109153e-08 -1.1836026336633398e-06
yob -1.7151935245186727e-06 5.642198611553603e-07 -2.073530150377772e-08 -4.430854489586525e-06 1.524336691443045e-07 1.1879048412114613e-08 -9.383682959317621e-11 -2.603974663648156e-09 2.053184379234063e-11 5.782283427450899e-07 9.796143847745273e-05 2.3625289556736093e-05 -5.888668046520845e-05 1.1720061627455185e-05 -5.129848423314859e-05 -6.264048189165262e-06 -2.3997659224050223e-05 4.6343124342944646e-05 -2.020574773237558e-06 -4.621546164363506e-05 3.7239322833428346e-05 -3.5274695216016504e-05 -1.5288926942826488e-05 5.2338064224605525e-05 3.2835936238125004e-05 -1.2730835871389765e-05 -2.6906294600847336e-06 3.329687871896485e-05 -8.833122964920114e-05 -7.801686272478089e-08 -4.814427680950759e-08 1.175716888753506e-07 -8.830589434748011e-08
age 0.00012463886557155006 -2.073530151162707e-08 0.0002625812934292967 0.0031516602885459048 -0.00026187147414322344 -6.670341802258194e-06 5.269026316291067e-08 6.65130335924038e-06 -5.253687618441841e-08 1.3955890955240931e-05 -0.00015692058513536752 -0.00024174069337920453 4.932292180248925e-05 -7.80202599914356e-05 0.0001377621601142978 3.807346502692247e-05 -7.929002159004551e-05 -7.889340205235004e-05 0.00013734755278239024 -0.00022707886368829563 -0.00013449290249863035 0.00014290834454236653 -0.00012381178776753307 -0.00020263976354181802 7.733841499572974e-05 -8.306826811673252e-05 -8.991285739944757e-05 -2.506057926216878e-05 0.00019094688014095038 1.277186472372941e-06 5.011521220983828e-07 -4.6281703520671545e-06 5.27362461216007e-06
sex -9.760509865685806e-05 -4.430854489540252e-06 0.0031516602885407483 0.07146764602389012 -0.0057101745634161784 -7.784359284495623e-05 6.008405741880869e-07 0.00014110833776884998 -1.0928384056801639e-06 -0.000296970970801227 -0.0015364084534018625 -0.002931602426314647 0.0019436077127176078 -0.0004849586918054488 0.0008607004049375777 0.0007524387058614757 0.0004560814839082975 6.124978584024499e-05 0.0024921165701409383 -0.003574322527028774 -0.0015609447867854127 0.0028126278157246582 -0.002822509962051987 -0.0026200611222870563 -0.00015631070793136468 -0.002491820644239953 -3.487176099817591e-05 -0.0015308312351922729 0.00294935516355582 3.465497293101283e-06 -1.3365685901984264e-05 -5.702852606149799e-05 0.00010243369754012874
age_sex 3.0379000350772337e-06 1.5243366915218963e-07 -0.00026187147414276384 -0.005710174563416036 0.00047153850620133733 6.6548972833955805e-06 -5.2567251100531813e-08 -1.1962245690482722e-05 9.461379000739224e-08 2.064375468877872e-05 0.00012826655793112815 0.00023677273466390957 -0.00012799791012994128 4.544180632577308e-05 -5.174157200298836e-05 -5.676875262438399e-05 -2.579518725960744e-05 4.1569581902117706e-05 -0.00021593928137125017 0.00028449983360171095 0.00013880907075291272 -0.00019159604478160173 0.00023717489517484459 0.00022846522587759431 6.478200101322078e-05 0.00024642438383749783 4.049537275777024e-05 9.238565708325199e-05 -0.00019696931113241716 -5.442851313363928e-07 1.0457685209843266e-06 4.11330318589734e-06 -7.371768654531178e-06
age2 -3.805947744716185e-06 1.1879048412254789e-08 -6.670341802257769e-06 -7.784359284508901e-05 6.654897283407196e-06 1.7410028008283224e-07 -1.4055780719181476e-09 -1.7340069692319758e-07 1.3997989361865624e-09 -3.3908181069112144e-07 5.931215070940326e-06 6.63705022039276e-06 -2.2199952381250824e-06 3.543905724531067e-06 -4.519632832107712e-06 -8.480253831903608e-07 1.134279018426609e-06 2.7279498394362116e-06 -4.226428870817271e-06 5.103393536109958e-06 3.6921796049331695e-06 -4.407340458850787e-06 2.550699114125534e-06 6.253606322344631e-06 -1.7991443421289982e-07 2.519951565571519e-06 1.64932548530433e-06 -4.839405115043869e-07 -5.934222016273528e-06 -3.82611719317681e-08 -1.3328135362226856e-08 9.859912374167804e-08 -1.1422013217187358e-07
age3 3.550159779236507e-08 -9.383682959367463e-11 5.2690263162905365e-08 6.008405741891473e-07 -5.256725110062469e-08 -1.40557807191809e-09 1.1572905278627849e-11 1.3998475586042055e-09 -1.1524239655562687e-11 1.5730545129469936e-09 -4.191597452787748e-08 -5.223320496922389e-08 1.4027175573180508e-08 -3.2542709351192326e-08 3.0023060065410415e-08 2.2336647657473006e-09 -7.329281664848404e-09 -1.7657593507765555e-08 3.828075804055731e-08 -4.319845186688294e-08 -2.8230938257604967e-08 3.400091728199328e-08 -2.1007335235818008e-08 -4.842539663628157e-08 -6.806010531516195e-09 -2.4398298933167576e-08 -1.5007240667299935e-08 1.4284987124339642e-08 4.398601002276613e-08 3.273742847997232e-10 1.0360254055989842e-10 -6.570891798249241e-10 7.900109076596502e-10
age2_sex 4.67114176787661e-08 -2.6039746638440367e-09 6.65130335922809e-06 0.00014110833776884136 -1.1962245690482341e-05 -1.7340069692288516e-07 1.3998475586017066e-09 3.10695712118038e-07 -2.507541261615382e-09 -5.876738274640774e-07 -2.9983980430505117e-06 -5.713109556149161e-06 2.6295404158513182e-06 -1.507661847535724e-06 8.062385286242563e-07 1.1726457962911524e-06 3.016996446629395e-07 -1.5587250776122318e-06 5.8434022602436736e-06 -6.893057646456884e-06 -4.051003703786124e-06 4.373954471352758e-06 -6.411037243927989e-06 -5.993576939499188e-06 -2.6346031546272393e-06 -7.579359860401512e-06 -1.8045378641391321e-06 -1.5386133108852222e-06 4.191900765872201e-06 1.7187498917442942e-08 -2.1184682688934825e-08 -9.559770664997076e-08 1.6385131546131638e-07
age3_sex -1.3576714223992517e-09 2.0531843795202728e-11 -5.253687618431494e-08 -1.0928384056800747e-06 9.46137900073868e-08 1.3997989361839597e-09 -1.1524239655541843e-11 -2.5075412616153146e-09 2.0614088118202628e-11 5.787115893307064e-09 2.2425783806814803e-08 4.2704530989084694e-08 -1.6945282486832297e-08 1.44776005100802e-08 -1.6016694128885703e-09 -4.502814064592758e-09 1.2694707841434047e-10 1.3869502681264261e-08 -4.960141420509041e-08 5.469202324238734e-08 3.891846563570131e-08 -3.241016936644817e-08 5.5014507007886424e-08 4.7743659675966485e-08 2.6165329910904448e-08 6.800570936750707e-08 2.187389653005343e-08 7.381973698186882e-09 -2.892243017944209e-08 -1.6502900526648028e-10 1.1850776276151532e-10 7.14913671083398e-10 -1.1415814413733013e-09
PC_3 -0.00015478056499819057 5.782283427453533e-07 1.3955890955201923e-05 -0.0002969709708027148 2.0643754688903007e-05 -3.39081810690141e-07 1.573054512939495e-09 -5.876738274672516e-07 5.787115893332449e-09 0.12123756520765558 -0.005136606152877218 -0.002187026878096548 0.005503568227067459 -0.004899683816269497 0.01764714988426222 0.011782784637064113 -0.025816517871090766 -0.011239774475108507 -0.007368014518349767 0.025512910115044075 0.011806200264152156 0.025779746803895866 -0.01570024746678311 -0.05339882839246544 -0.012299714388022406 -0.011002321487741256 0.020329803102118838 -0.013779191802517736 0.038033493622239144 7.769029733173479e-05 -3.474004842863308e-05 0.00015814684113005259 8.964344977702569e-05
