 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.013181110333166123 -9.201498472035396e-06 0.0017868444810808588 -0.004042382243590582 0.00019579644996257578 -6.363448754033781e-05 6.795617112521528e-07 -4.399371543878708e-07 -3.9447673748767056e-08 -0.0034449469150566858 0.0007309927757745209 -0.0021842800356663993 -7.643555156324763e-05 -0.0031083240652855543 -0.003978106617742308 0.004151667296074102 0.00234756191755258 -0.0022208761144862314 -0.005223797242216964 -0.001281446301071837 -0.004539887542847248 -0.0011208342526143264 -0.008809486366944593 -0.003970007450238541 -0.00854769174762617 -0.003444326199395368 -0.0016733001735728613 0.01148053206915045 0.006679441423634362 6.18640215046882e-05 -3.044025803378829e-05 3.997286516995463e-05 0.00014083323408472135 -7.104347337508994e-05 -1.7467709583709906e-05 -0.0001295864283726623
yob -9.20149847200679e-06 3.208836427111388e-06 3.042190350057378e-06 1.6994837406060734e-05 -2.1998363160778446e-06 -6.80325204612159e-09 -9.072744768978481e-11 5.289526223685888e-08 -3.2471575897534726e-10 2.3088183074774023e-05 0.0005417913546900833 8.596986483154696e-05 -0.00040068083085816514 0.00020756485316111533 -0.0004720902595800201 -7.302887153612772e-05 -0.00020094013594522598 0.00039593580008488965 -0.00012386180124248202 -0.00031640479917225707 0.00025597738335023177 -0.00017293658801264666 -4.630056363817791e-05 0.00019777636259851405 0.0001910228580049814 -8.37363540358266e-05 -0.00014004666759391353 2.381648064854927e-05 -0.0004037626236415373 -1.3049770797208188e-07 5.285149572389603e-07 -1.0138123048524998e-06 4.4825556396762224e-07 -1.3279564150439979e-06 2.9280496122606767e-06 -8.096833725409775e-07
age 0.0017868444811014572 3.0421903500798526e-06 0.0010999311955709567 0.011124121036479856 -0.0010959594962576132 -3.2745639394233576e-05 3.010274552688249e-07 3.269746885017136e-05 -3.0062112954080234e-07 -0.0003167756375501994 0.0010178295536957236 -0.0003168350776501856 -0.0009578195873571515 -0.001867580775531011 -0.0009654360880774012 0.0015684645378952315 -0.0010818124421276888 -0.0028114354311077052 0.001566063799417586 0.0001558613730998115 0.0008275652712509834 0.00020169502078360273 -0.00034853243881886626 -0.0007083922791422807 -0.0008690787157141082 -0.0011561342810601238 -0.0011420505425738126 0.0023939165129798733 0.002434852865073301 1.9698616966226818e-08 6.267780027911792e-06 5.359259509555215e-05 1.8695628761044698e-05 -9.122524120584593e-06 -1.8433131631687356e-05 -6.538723463154232e-05
sex -0.004042382243144793 1.699483740660459e-05 0.011124121036602307 0.2870620069236352 -0.025891289214105172 -0.00031653577988665857 2.8102041794472904e-06 0.0007226292355420319 -6.312076249352212e-06 0.002406987550789912 0.0246075675868084 -0.0001464420294078929 -0.0026820830140493455 -0.014358147401838061 -0.0010795863959766011 0.04891688234915436 -0.03153099892238586 -0.04478499879078764 0.03849937734762636 0.0049425957169626274 0.010293374942996092 -0.026699187140652836 -0.01940607462201288 -0.032695714016425154 -0.012705431123516896 -0.033847104638044 0.02381378135416369 0.03649742564985523 0.030419151876817756 -0.00014334930659673923 -1.1699622876680204e-05 0.00043988118226607564 -0.00016858294723599702 0.0004383487198688165 -9.511961435191095e-05 -0.0005499034832864619
age_sex 0.0001957964499182876 -2.1998363161094452e-06 -0.0010959594962691025 -0.025891289214091406 0.0024472172612776226 3.266789927713806e-05 -3.0054246674700086e-07 -7.088753164885504e-05 6.376785934638883e-07 -0.00023659219979123148 -0.002375950736185022 -0.0004072396725652255 0.0005840291223503742 0.0014947891019039734 -1.43257766205827e-05 -0.004578789243196909 0.0028501073754775993 0.0039736375422884905 -0.003390207469011518 -0.0004921930053507964 -0.0014751384980896901 0.0019421947937746245 0.0019123683487873768 0.0034019146786136555 0.0011932383284643984 0.004209081332862931 -0.0016197813573071021 -0.003101439369498202 -0.0030996764388091813 1.0906143968259406e-05 2.5194766521438205e-06 -4.073514242213376e-05 1.1444953979845392e-05 -3.4816384648849014e-05 4.596513029130856e-06 5.6895490534578495e-05
age2 -6.363448754097029e-05 -6.80325204796895e-09 -3.2745639394231225e-05 -0.00031653577988278726 3.266789927677391e-05 1.0158234610071366e-06 -9.635479373088104e-09 -1.013519515360871e-06 9.614156923484142e-09 8.927945207997606e-06 -2.1437149652747007e-05 6.726422945803777e-06 1.574703870064066e-05 6.869524154084015e-05 1.397758151237817e-05 -5.134686682059557e-05 1.6492247454599147e-05 7.918472513590879e-05 -5.239930159307576e-05 -1.2271646774140023e-05 -1.9426661840092446e-05 -1.3197557199090386e-05 1.8595051166080806e-05 2.86555381175911e-05 4.505380330860597e-05 5.817425763896148e-05 2.200294093540405e-05 -8.574129123669293e-05 -7.539443447157467e-05 -1.1821827029544407e-07 -3.536921426950827e-08 -1.492472394812435e-06 -8.07995517549673e-07 4.0010074677523615e-07 4.46486780393368e-07 2.008479612673457e-06
age3 6.795617112582616e-07 -9.072744768605701e-11 3.0102745526877406e-07 2.810204179409922e-06 -3.0054246674348255e-07 -9.635479373087405e-09 9.37907861052957e-11 9.616194155384816e-09 -9.359994212393859e-11 -8.122009698092642e-08 2.429588979062996e-07 -4.307266598202708e-08 -1.2753262868992608e-07 -6.667713107533536e-07 -1.05995439213319e-07 5.19946246518234e-07 -6.815205977420053e-08 -6.199981313967528e-07 4.7488753041053524e-07 1.067475300573015e-07 1.6286679977690392e-07 1.3162062234259477e-07 -2.8322831867608737e-07 -3.1325655679252033e-07 -5.252171628261763e-07 -7.186420001306307e-07 -1.2954701966090246e-07 9.08307315519156e-07 6.962072251562628e-07 1.9024603748479607e-09 -6.719331033547368e-10 1.2559150201627996e-08 8.840525049956157e-09 -4.212300834221325e-09 -3.0208943126118855e-09 -1.8495384969184873e-08
age2_sex -4.399371530574405e-07 5.289526223799535e-08 3.2697468850502796e-05 0.0007226292355413011 -7.088753164882398e-05 -1.0135195153713734e-06 9.616194155486307e-09 2.1208823072096735e-06 -1.9597773168510635e-08 7.231371014332485e-06 7.099327647981894e-05 2.032634928220314e-05 -2.115903122366605e-05 -4.7866432039819975e-05 5.349700697106574e-06 0.0001343817012294137 -7.61232491295528e-05 -0.00010534570834343698 9.364525326963224e-05 1.5649774094860517e-05 5.1524942497175455e-05 -4.07225496766006e-05 -5.614620036639576e-05 -0.00010231860493910122 -3.789246986902985e-05 -0.0001478297718190033 3.708912802228849e-05 8.34318187305439e-05 9.924013075902477e-05 -2.5887874269422893e-07 -1.1533457427607199e-07 1.178302001244143e-06 -1.9868026923116027e-07 8.386815307257318e-07 -5.3591621925984904e-08 -1.7377196441170794e-06
age3_sex -3.944767376101231e-08 -3.2471575900137175e-10 -3.0062112954379184e-07 -6.312076249343195e-06 6.376785934633817e-07 9.614156923578747e-09 -9.35999421248531e-11 -1.9597773168504087e-08 1.853951224839594e-10 -7.636739974580731e-08 -6.496443033454186e-07 -2.2618730688736107e-07 1.9415749761708305e-07 4.760583913848714e-07 -9.60542861752901e-08 -1.2263135490685255e-06 6.202155087564736e-07 8.526653049806066e-07 -8.192595110807377e-07 -1.4437415833545788e-07 -5.073928488861471e-07 2.6061635329162293e-07 5.095537014347072e-07 9.491073532269715e-07 3.822853370798922e-07 1.4954099098560265e-06 -2.937203522681927e-07 -7.458423727913449e-07 -1.0114670545814723e-06 1.8845253722423425e-09 1.312124826728795e-09 -1.0497131469784533e-08 6.164852460265425e-10 -6.328711829325443e-09 -1.531367173317161e-10 1.5964706082115837e-08
PC_3 -0.003444946915052086 2.3088183074787297e-05 -0.000316775637544034 0.0024069875508961926 -0.0002365921998018238 8.927945207806116e-06 -8.122009697910333e-08 7.231371014653269e-06 -7.636739974880198e-08 0.7198996507674211 -0.11723597962486293 0.03175593698898702 0.11846073757630415 0.054027465449245846 0.034329957230247087 0.06215618800600344 -0.12660254091989007 -0.05891350257008727 -0.03368240284010377 0.16131048718818222 0.011101079261327895 0.20918855879287265 0.04364746382189843 -0.4293893604747476 -0.11073473412389416 -0.05229315388589503 0.1168540186904632 -0.14377860619395041 0.2897238720664761 -0.00029617627421143144 0.0006606947619433363 -0.00010124814148585021 0.0015684006286998953 -0.0009232530968254106 0.0014501187263613678 0.00046398558151875913
