(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband sibling paternal maternal
(Intercept) 0.0483887794942589 -0.00169838068775358 -0.00447763972467227 0.00272164749757631 -0.00379211042748619 -0.000356375081282989 0.000228834191308597 0.00225829593435511 -0.00136677006655359 -0.00282817465850032
covarage -0.00169838068775358 0.00380736296877114 0.00503723124430314 -0.00567019483457031 3.10934024656208e-05 0.000115930370311928 -2.66589222167056e-05 -0.000103199757329851 -4.08442153506496e-06 0.000203705843481836
covarsex -0.00447763972467227 0.00503723124430314 0.0110827257443549 -0.0113152279787204 0.000386411210644729 6.38053181606883e-05 -1.68778628218189e-05 -0.000243724789186281 0.000109231321547778 0.000356058378825188
covarage_sex 0.00272164749757631 -0.00567019483457031 -0.0113152279787204 0.0128559609731544 -0.000235989444685032 -4.19224254969377e-05 -3.33284268165594e-06 0.000178093466748791 -7.14067467148329e-05 -0.000255821458614994
covarPC_3 -0.00379211042748619 3.10934024656208e-05 0.000386411210644729 -0.000235989444685032 0.00143351018990769 -2.61117189412837e-05 -2.92110449772031e-05 -0.000171222288528982 0.000166734455330941 0.000307787457695144
covarPC_4 -0.000356375081282989 0.000115930370311928 6.38053181606883e-05 -4.19224254969377e-05 -2.61117189412837e-05 0.0010578043476245 -6.44499488889722e-06 -1.80280571050012e-05 -1.96261413081986e-05 -2.01456470750083e-05
proband 0.000228834191308597 -2.66589222167056e-05 -1.68778628218189e-05 -3.33284268165594e-06 -2.92110449772031e-05 -6.44499488889722e-06 0.00307523650197584 0.00177737762569538 -0.00309828192872309 -0.00302487551155761
sibling 0.00225829593435511 -0.000103199757329851 -0.000243724789186281 0.000178093466748791 -0.000171222288528982 -1.80280571050012e-05 0.00177737762569538 0.00379345585217559 -0.00352506629577562 -0.00355087970490034
paternal -0.00136677006655359 -4.08442153506496e-06 0.000109231321547778 -7.14067467148329e-05 0.000166734455330941 -1.96261413081986e-05 -0.00309828192872309 -0.00352506629577562 0.00902754751556287 0.00085180562922535
maternal -0.00282817465850032 0.000203705843481836 0.000356058378825188 -0.000255821458614994 0.000307787457695144 -2.01456470750083e-05 -0.00302487551155761 -0.00355087970490034 0.00085180562922535 0.00895486439614039
