 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0005231088012393649 -1.861303414632318e-06 7.436503600109869e-05 -2.536795661093808e-05 -1.1882612312343331e-06 -2.7219382143841994e-06 2.8573401250593386e-08 1.449429919792111e-07 -2.2261561327106957e-09 -0.00021431156060538374 0.00021260423108475973 -0.0003527321991022594 -7.235482872505621e-05 0.00040218849070952054 -0.0007391454131512193 -0.00016419822710831973 -2.298632639569044e-06 6.884195679955166e-05 -0.0002328968714646435 0.00010855788604794297 -0.00018663793500397176 -4.700047593034534e-05 -7.136346221512e-05 -0.00013940177810973524 -0.0005183111204145551 -5.370602748329154e-05 -0.0007928647094991525 -5.163584649517863e-05 0.0010981047054207172 9.004614680407807e-07 1.0884369934566393e-06 1.253336494744235e-06 -2.921719965942766e-06
yob -1.8613034146333477e-06 6.557612223485865e-07 1.3677943964270233e-08 1.562883130609828e-06 -3.206480545359223e-07 1.2093534540900868e-08 -9.207468723029969e-11 8.402901568054248e-09 -5.912709506780793e-11 -1.4474605250191393e-06 0.00010829550503879546 2.2782603926118875e-05 -6.16297854901097e-05 1.4640530925203468e-05 -5.429875736012479e-05 -7.489778649350462e-06 -2.5219011370901616e-05 5.3870015226298145e-05 -4.928948035208651e-07 -5.5168772148366694e-05 4.0881898999901835e-05 -3.445162301126757e-05 -1.701760140766474e-05 5.866902617326758e-05 4.0256648044745974e-05 -9.690544026829833e-06 -6.765070278451445e-07 4.098537595031604e-05 -0.00010467344136222104 -6.355199511881787e-08 5.589516169345387e-09 1.6851585898589753e-07 -2.1316845613566766e-07
age 7.436503600104093e-05 1.3677943965128377e-08 7.763974853832553e-05 0.000704366088635356 -7.67616833415832e-05 -2.312641009853454e-06 2.0297672855291676e-08 2.2897959482316726e-06 -2.0111892171919167e-08 -2.973030409164946e-05 -3.5253589057884694e-05 -0.00015531922357094359 -2.091457814750836e-05 -5.472494314560142e-05 6.342282204381467e-05 -8.221060519625029e-05 3.521409449180226e-05 -7.301157056176181e-05 4.1248345305159285e-05 2.7771453157085784e-06 -0.0001366166930559212 7.442179613658263e-05 -1.3212276790479827e-05 -8.363180314518298e-05 8.24920196009761e-05 -0.00010187810406864012 -9.71219763531144e-05 0.0001147559031848144 0.00014978997407747704 5.171635091960108e-07 6.638600651346531e-07 -5.113980599729688e-07 -1.3075873243464428e-06
sex -2.536795661167024e-05 1.5628831306235114e-06 0.0007043660886351542 0.013545807078192527 -0.001302743403639933 -1.980822031253764e-05 1.6753943687335288e-07 3.6371783725223514e-05 -3.0693900413581e-07 -0.0002163093967803747 -0.000776027094433571 -0.0007968679180442674 -4.94980392864751e-05 -0.0008233355112985329 0.0005106778576407909 -0.00020195038591837682 0.0007677377702707753 -0.0018042373226277262 -7.241611381852673e-05 -0.0004588566892396491 -0.0023864516963142375 -0.001552152849282764 -0.0007432682973553377 -0.0018173044322847384 0.001091488971448177 -0.0014497873716707043 -0.0006543842043591821 0.0010359824519765857 -0.0005525895248260574 5.863614343940029e-06 4.122253702921162e-06 -2.3594978471791077e-05 1.8203594131845564e-05
age_sex -1.1882612311755651e-06 -3.206480545367848e-07 -7.676168334158146e-05 -0.001302743403640133 0.0001380535845271205 2.284459284331629e-06 -2.0073300364581916e-08 -4.0813193939267164e-06 3.577757142169911e-08 1.3672661506892544e-05 7.013499703174321e-05 8.423516204071838e-05 3.278503989576253e-05 7.983725564167016e-05 -5.044185974383576e-05 2.9017307366855218e-05 -4.652165795194861e-05 0.000218511694367524 -1.2627766679654885e-05 5.5618313296442895e-05 0.00023072742571211965 0.00014436578001308773 9.2020544390741e-05 0.00020113814742937335 -5.9770551539535565e-05 0.00014451761053505807 0.00011310689983784433 -0.00012211324970906858 7.939372604137808e-05 -7.106696591911925e-07 -4.6120918816987416e-07 2.013880499538108e-06 -8.495138862380295e-07
age2 -2.7219382143830093e-06 1.209353454086264e-08 -2.312641009853858e-06 -1.9808220312547913e-05 2.284459284332142e-06 7.211508676157905e-08 -6.52995037815592e-10 -7.111048843877473e-08 6.449193776072046e-10 5.995090982960585e-07 3.1978630154171516e-06 4.894770779570384e-06 -2.297279687544303e-07 3.731625310332311e-06 -3.2698559173922503e-06 2.4040894104306166e-06 -1.8124082977594418e-06 2.8982438445056573e-06 -1.9404031319099697e-06 -2.9431210977763005e-07 4.060289768268741e-06 -2.602315322518242e-06 -3.9156839037688396e-08 3.6325355634536318e-06 -5.605634039647499e-07 2.8491517403492847e-06 2.46619339577214e-06 -4.381781354878827e-06 -5.025037963012562e-06 -1.9722146336260433e-08 -2.073218632161743e-08 9.930912753238008e-09 4.012165983642185e-08
age3 2.8573401250584668e-08 -9.207468722978577e-11 2.0297672855298036e-08 1.6753943687347046e-07 -2.0073300364589517e-08 -6.529950378156725e-10 6.069997335446795e-12 6.448721892130078e-10 -6.003073628600471e-12 -5.176562431631818e-09 -2.062501660643723e-08 -4.1535826510624726e-08 -3.6083577482944506e-09 -3.760211686958493e-08 2.2602002283995837e-08 -2.5144929659938472e-08 1.5383348123681638e-08 -1.924277168282416e-08 2.1464579662787395e-08 -4.385145206514605e-09 -3.257115796036089e-08 1.9336235210297347e-08 -2.7851918239767624e-09 -2.875964646833137e-08 -1.6541715700330995e-09 -2.6405290610313295e-08 -2.589236160694143e-08 4.8486976397854375e-08 3.547712848240196e-08 1.850725326014037e-10 1.9185510941586568e-10 -4.7508644094785126e-11 -3.67729244778346e-10
age2_sex 1.4494299197818856e-07 8.402901568012263e-09 2.2897959482320678e-06 3.637178372523452e-05 -4.081319393927246e-06 -7.111048843877407e-08 6.44872189212909e-10 1.2580618420551782e-07 -1.1378488860114196e-09 -4.1338461355027693e-07 -1.5945599580695795e-06 -2.2644031908193585e-06 -1.4553689658315719e-06 -2.5163752184883364e-06 1.2858334771949406e-06 -1.0294172070860514e-06 5.670573190836103e-07 -6.441525979544942e-06 9.194710769498885e-07 -1.432336381396894e-06 -6.80355264962414e-06 -3.669725156238672e-06 -3.3884575389154594e-06 -6.065189375452542e-06 1.0348522889213825e-06 -4.891322196871194e-06 -4.246290050990405e-06 3.967016782699091e-06 -2.6466705971687827e-06 2.079525591309435e-08 1.8820770419074815e-08 -5.6609637806334115e-08 8.45495683798094e-09
age3_sex -2.22615613269473e-09 -5.912709506873587e-11 -2.0111892171926903e-08 -3.0693900413593974e-07 3.577757142170753e-08 6.44919377607304e-10 -6.003073628600525e-12 -1.1378488860115328e-09 1.0560353726511118e-11 4.469477655382669e-09 1.1943066801207551e-08 1.8054765601931692e-08 1.5416628795875478e-08 2.2791872806711117e-08 -8.264367815360527e-09 1.3311265054732582e-08 3.333124073247319e-10 5.479063199181689e-08 -1.2282849583260336e-08 1.357360457097292e-08 6.333665829880246e-08 2.8092947756044968e-08 3.6112635260083015e-08 5.2364497000077796e-08 -6.003350485502207e-09 4.6824236102837667e-08 4.583574636796334e-08 -3.6387167148894665e-08 2.4694099985955755e-08 -1.9268375399538998e-10 -2.1633489199793758e-10 5.046864852054771e-10 2.4836611903943277e-11
PC_3 -0.0002143115606053625 -1.447460525019443e-06 -2.9730304091611922e-05 -0.00021630939677985466 1.3672661506828912e-05 5.99509098294789e-07 -5.176562431619616e-09 -4.1338461354818963e-07 4.469477655362914e-09 0.14032756605370383 -0.0074191612916266305 0.00024350024920763043 0.011177685823469227 -0.002038995184423232 0.016269224266110556 0.015443011145210593 -0.025761280999831025 -0.013113751040876712 -0.010099435341587948 0.028918326515942436 0.011133598393757339 0.027856849928490884 -0.015195382478900262 -0.06231878400178751 -0.016368824052251763 -0.012277703687115246 0.019863337660519776 -0.015338793758312423 0.041809416540784024 7.215253181532921e-05 -4.294525582731676e-05 0.00017060382876826066 9.669727966698395e-05
