 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.00021585887825616658 -5.913693395646928e-07 7.200480342226376e-05 -3.90602040076887e-05 2.2088145128285143e-06 -2.0532049341710058e-06 1.8223652149342235e-08 -3.4460800384126393e-08 1.1322143001386256e-10 -6.509378706494876e-05 4.0291795002244724e-05 -0.00011264805638067728 -2.8380616675598745e-05 0.00014470688897910702 -0.00023245293919907747 -8.331771089981512e-05 -4.3965605642507014e-07 1.1423206521992408e-05 -3.770311217385385e-05 -9.48859509963109e-07 -7.027237169236435e-05 1.3859135296501872e-05 -1.5090486239522893e-05 -8.766487564717142e-05 -0.0001673846745632664 -6.501125180903188e-06 -0.00022590316487592355 -5.845954873579526e-05 0.00033579817411675167 6.896894376596477e-07 2.8999992578235343e-07 1.0003153853631034e-08 -4.5313159444490124e-07
yob -5.913693395642262e-07 2.3669829545657946e-07 1.1210508006733538e-07 -2.2101940599047406e-06 8.854245403464433e-08 2.125207784354809e-09 -1.83614723924173e-11 -1.7206136336109759e-09 1.402574768283993e-11 1.702600817238586e-07 4.189642080058278e-05 9.19157807172461e-06 -2.5126597222383113e-05 5.408211081037955e-06 -2.3410666305081636e-05 -2.23934716549535e-06 -9.933719807469849e-06 2.0435526254709847e-05 -8.600985437416525e-07 -1.9173283967698057e-05 1.6320255643765054e-05 -1.3630794740746996e-05 -4.909927558030705e-06 2.3209125660007242e-05 1.4314109483666072e-05 -4.995791422432398e-06 -4.785787626105857e-07 1.5864864739274662e-05 -3.981955018264107e-05 -2.6259549799558637e-08 -1.9420487054973564e-08 1.9351467930884606e-08 -8.007790440630912e-09
age 7.200480342212147e-05 1.1210508006201543e-07 0.00018542388829918387 0.0023102798978428367 -0.0001849089923887115 -4.573505598942672e-06 3.531260656016841e-08 4.563128345418417e-06 -3.523251598697921e-08 3.0442454123979592e-05 -5.834429652096156e-05 -0.00013289039266466915 -3.098383245813146e-05 -7.650999574410061e-05 4.359466483251903e-05 -7.760310758380398e-05 -2.2417590429814573e-05 -1.0670060200948433e-05 9.631691763852332e-05 -1.4921688713174864e-05 -3.651154105052028e-05 0.00014002088411346628 -3.432074676955063e-05 -3.488191198139596e-05 0.00016053359091523268 -5.826697608247331e-05 1.9877674143116425e-05 2.0664329135326737e-06 -1.1293998983309063e-05 1.3610852343526287e-07 -9.515420377100508e-09 -7.287446817411284e-07 2.0595567913707076e-06
sex -3.906020401066022e-05 -2.2101940599926885e-06 0.002310279897838863 0.050536788824500856 -0.003969249905978649 -5.5996718775148976e-05 4.2577907358264026e-07 9.674920563507027e-05 -7.409595942356328e-07 -0.00013474713823787512 -0.0005540360678911242 -0.0018534570146857422 0.00045364245780598613 -5.671421760041877e-05 0.00020238985693371578 -0.00034961120591870017 -0.0008366830750590784 -0.00025976300613404486 0.0012044704417164946 0.0005343490152668036 -0.000844394145278231 0.0018172323591258287 -0.0019674884574732085 -0.000680335003418808 0.002153253373523038 -0.0007308932868871298 -0.0001729365087576054 -0.00030444747308885244 0.00010333240356525171 -2.405738200126634e-07 -8.2719955533121e-06 -3.2412426292885866e-06 3.5006690766578455e-05
age_sex 2.208814513119806e-06 8.854245403662579e-08 -0.00018490899238835827 -0.0039692499059780385 0.00031849243652264727 4.564900879256083e-06 -3.5248348029225625e-08 -7.901550257454869e-06 6.140419695678595e-08 1.101180059608677e-05 4.7456602459069294e-05 0.00014980137747257238 -2.6151594433002134e-05 9.357416247367351e-06 -7.4271705510548e-06 2.7103868129448036e-05 6.203599274281752e-05 4.6821625368981295e-05 -9.442267337835047e-05 -4.2283064566927354e-05 6.373467087963902e-05 -0.0001276545518183054 0.0001626878933486852 5.7929258035124084e-05 -0.0001544841192207003 8.192712977416027e-05 3.8443380757231216e-05 9.968257762304155e-06 1.1381299757455584e-05 -1.0458608672394344e-07 5.165903468638064e-07 2.796189132453999e-07 -2.3378832361635026e-06
age2 -2.0532049341674063e-06 2.1252077844966415e-09 -4.573505598941999e-06 -5.599671877523639e-05 4.564900879264007e-06 1.1489967945206877e-07 -9.010145000320685e-10 -1.1462676147404088e-07 8.988377729829461e-10 -6.956129546551421e-07 2.384301318066111e-06 3.5632230650922022e-06 3.194184685527518e-07 2.5742254937563974e-06 -1.5256867713209777e-06 1.9709368392266677e-06 1.3476234346154918e-07 6.874060474494693e-07 -2.7327802209937362e-06 2.4626691234223934e-07 9.097897447404342e-07 -3.661013445787971e-06 7.877661872099616e-07 1.336260207140907e-06 -3.161492160121109e-06 1.671884427024959e-06 -5.480784061979399e-07 -5.619696679969122e-07 -3.02688597628627e-07 -7.404490800975273e-09 -2.517936982430296e-09 1.5647434850434215e-08 -4.2135192965010503e-08
age3 1.8223652149309042e-08 -1.83614723930201e-11 3.5312606560158916e-08 4.257790735832371e-07 -3.524834802928062e-08 -9.01014500031956e-10 7.169223681743807e-12 8.988710381741654e-10 -7.15176786136847e-12 4.5166708065830666e-09 -1.7191791281963046e-08 -2.8063332636614612e-08 -3.870898934539971e-09 -2.1925879277554335e-08 9.223698748651674e-09 -1.7390043139945582e-08 -2.3663153268405347e-10 -4.178880563398732e-09 2.3556267974769048e-08 -4.061376429435271e-09 -6.1111425456351326e-09 2.7659594170229006e-08 -7.683002248636738e-09 -9.781095376842302e-09 2.077998529560211e-08 -1.4776433874602824e-08 2.280318381138624e-09 8.885025852170979e-09 1.3306423434133347e-09 8.115747258454103e-11 3.673380834082116e-11 -1.0735309743803349e-10 2.7042674566206134e-10
age2_sex -3.446080039220558e-08 -1.7206136336346905e-09 4.563128345408592e-06 9.674920563503682e-05 -7.901550257453429e-06 -1.1462676147381836e-07 8.988710381725998e-10 1.993138829778052e-07 -1.571921677279283e-09 -3.513587607619369e-07 -1.1379767550295812e-06 -3.6758498430667056e-06 3.873406744987722e-07 -4.142557378573712e-07 -1.390304588829871e-07 -7.440480193927413e-07 -1.5669322172548365e-06 -1.5450819454110785e-06 2.3862363864057328e-06 1.0909550251978153e-06 -1.6243914817263352e-06 2.950829416288076e-06 -4.318327498740609e-06 -1.5157135461614e-06 3.4796592214649937e-06 -2.6676204845907507e-06 -1.4894455894653552e-06 -2.5574877484295853e-09 -6.4798522422741e-07 4.6732036626318754e-09 -7.1408000062456926e-09 -9.090372041629117e-09 4.655960213765576e-08
age3_sex 1.132214300783825e-10 1.4025747683122333e-11 -3.5232515986894435e-08 -7.409595942352314e-07 6.14041969567633e-08 8.988377729810099e-10 -7.151767861354692e-12 -1.5719216772789963e-09 1.2571928302306994e-11 3.5895443976718346e-09 8.774466525566599e-09 2.7986631409296067e-08 -1.2422409282952792e-09 4.481139882801109e-09 4.267418371596028e-09 7.88907516985079e-09 1.279249167624707e-08 1.3640877810693484e-08 -1.9350173491889542e-08 -7.919352241610146e-09 1.4546873252244081e-08 -2.2051368915244893e-08 3.6350387021366445e-08 1.1785295326810662e-08 -2.5504467333233817e-08 2.4296846330965332e-08 1.6099639610027993e-08 -9.518070850683363e-10 7.095139221438795e-09 -5.4334377215673504e-11 7.378076102171232e-12 9.572955513824102e-11 -2.8008120675095945e-10
PC_3 -6.509378706492606e-05 1.702600817238193e-07 3.0442454124099884e-05 -0.00013474713823579684 1.1011800595919068e-05 -6.956129546581296e-07 4.516670806606262e-09 -3.51358760757756e-07 3.5895443976392974e-09 0.051704666825519975 -0.0028332612888014074 -0.0013419961399913586 0.0025736020720650856 -0.0008956980471207072 0.008087536641278032 0.005277177132364181 -0.010676141362699532 -0.004343290473717177 -0.0037104305043702897 0.011860041233756424 0.005394560563744263 0.011124372575588565 -0.006576633811239222 -0.024591440585217197 -0.006205475866646341 -0.004808009109809583 0.009329276078432994 -0.005734066304010276 0.018330190273692436 3.477235570168646e-05 -2.3631170158245043e-05 8.560722555390617e-05 3.309698161999894e-05
PC_4 4.029179500232759e-05 4.1896420800583757e-05 -5.834429652044452e-05 -0.0005540360678822231 4.7456602458351125e-05 2.3843013180532836e-06 -1.719179128186362e-08 -1.1379767550117274e-06 8.774466525427977e-09 -0.0028332612888013913 0.1800765036375 -0.004005883370120489 0.02068936627626768 -0.004448508671337593 -0.006154417052809329 -0.0031815348467825783 0.004949758817698152 -0.010117457483042267 0.010828326628669059 0.016344979265408708 -0.019182666201335682 -0.007346060752586636 0.015222298019184045 0.011721079107933075 -0.008929440674551615 0.007259539671053912 -0.006812928388652577 0.0009227520270854311 0.019015813373817764 -3.844546152007147e-05 3.107730973092946e-05 -3.6777841194817575e-05 -0.00010054534469567876
PC_5 -0.00011264805638052814 9.19157807172517e-06 -0.00013289039266452815 -0.001853457014686145 0.00014980137747262737 3.5632230650890818e-06 -2.8063332636593314e-08 -3.6758498430687305e-06 2.798663140931719e-08 -0.0013419961399912695 -0.004005883370120115 0.22299651792992625 -0.0008093200725761585 -0.0004990747214598538 -0.00577138206960265 0.008308908850354723 -0.011873008671813732 -0.007117359821587122 -0.019119995670290667 -0.006883627736046448 -0.002080293194637999 -0.009215277995102817 0.008331814068889942 -0.02332616597821847 -0.004001939240963446 -0.0017131915724649758 -0.003099513318210583 -0.004573001732774655 0.021229875792533336 8.572799438468959e-06 -1.365676747689054e-05 -1.487421547788975e-05 2.0302185325844528e-05
PC_6 -2.838061667565498e-05 -2.5126597222383123e-05 -3.098383245831586e-05 0.00045364245780326197 -2.615159443277353e-05 3.1941846855748107e-07 -3.870898934577763e-09 3.873406744928673e-07 -1.2422409282477521e-09 0.002573602072065063 0.020689366276267707 -0.0008093200725760174 0.3003225529028755 0.008460663026825079 0.015244868817049688 0.0005861516824793147 -0.0012159269568913131 0.01099818928039716 -0.014500922925474434 -0.008537866144462862 0.022735729501898033 -0.03318938711160973 0.01812688780239848 0.0298294150153276 -0.0019498656953051707 0.0001422744099029007 -0.013727999056657388 0.003985462480012511 -0.02284867764353439 -1.994703324406953e-05 4.334859506985521e-07 -6.235915152619673e-05 5.398303147005612e-05
PC_7 0.00014470688897911824 5.408211081038873e-06 -7.650999574434261e-05 -5.67142176058936e-05 9.35741624781698e-06 2.5742254937625566e-06 -2.19258792776032e-08 -4.1425573786881223e-07 4.481139882892264e-09 -0.0008956980471206762 -0.004448508671337405 -0.0004990747214596226 0.008460663026824989 0.37758430194178466 0.0011087088514332834 0.023924077824406944 -0.021955543650103625 0.02751009707983369 0.01749524964830376 0.01599552688481084 0.022336392868194062 -0.038502082068908164 -0.024266979243538007 0.02187294621528607 0.0010436678146105297 -0.003964499403976952 -0.009946213616808197 0.014952763644710678 -0.03228024622051368 2.803942074660937e-05 5.038949791109687e-05 2.857901872775743e-06 -4.204926837979277e-05
