 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.462582084299776e-05 3.178174503199742e-07 1.3419696407717122e-06 -2.2443316204849223e-07 2.3037118656731644e-07 -2.408663816487007e-08 1.504493513181079e-10 -8.704111652994648e-09 7.441381800315163e-11 2.7949433255232312e-05 -4.1510184164984885e-05 7.2214432703243895e-06 -6.326302268815278e-05 6.582019709301299e-06 -6.840437290361042e-05 9.353004341048309e-05 -6.252510573685376e-05 -4.516880820290553e-06 -0.00010286951825213108 -3.0538209825208056e-05 9.315854164424821e-07 -9.243454579540136e-05 1.1679191312931447e-05 -3.484455416117301e-05 5.801054600680958e-06 1.1790367953934088e-05 -5.185856513106045e-05 -4.030226794466369e-05 4.795398477991185e-05 3.124686894443475e-07 1.4937308923576223e-07 -5.4434895119685637e-08 -4.27097018586226e-07
yob 3.178174503199533e-07 1.318099633731258e-07 1.4149479862206136e-07 6.779920313126906e-07 -8.186864132117769e-08 -5.066106363202921e-11 -4.910025493285995e-12 1.3417412545948607e-09 -4.90833378825331e-12 2.251499708275256e-06 5.5096202016814215e-06 -8.564770777495138e-07 -9.27209323232642e-06 -5.010421420292989e-06 -2.110628067237759e-06 2.070990367122196e-06 -3.1560162756194003e-06 5.6746635196690175e-06 -2.595058096411099e-06 -5.490653445133408e-06 9.170654938299603e-06 -6.6622376527591e-06 -2.7238301395234878e-06 1.0971633535716893e-05 3.715822176809259e-06 4.2439215692613803e-07 -2.7855726313432724e-06 3.85664928579625e-06 -1.4706755712111315e-05 -8.994189380537438e-09 1.396619100279177e-09 -2.2777335613160347e-09 -2.869678435932143e-08
age 1.3419696407903072e-06 1.4149479862233686e-07 1.9556613100282244e-05 0.00024168332258906876 -1.913463127198987e-05 -4.248333633610943e-07 2.7839504320215373e-09 4.191104101718161e-07 -2.7509379453482925e-09 1.9514958572313547e-06 -1.0849922903117885e-05 -2.0952318156165816e-05 -1.881274966593258e-05 4.405417338006066e-07 1.8144586672397885e-05 8.519029936879973e-06 -1.6289189819176335e-06 -1.2794428985277976e-05 2.8794746605162804e-05 1.4984669037586265e-05 -9.79661926187947e-06 -1.3845000250400757e-06 -1.272693454297209e-05 2.047770235617982e-06 1.1636075377839248e-05 -1.912073607881831e-05 -1.7959827403582943e-05 -1.2707274887749221e-05 2.5579381178847245e-05 -3.0251267181837997e-07 -3.2129413232755176e-07 8.78532815258229e-07 -2.980553537178274e-08
sex -2.244331620307677e-07 6.779920313136728e-07 0.00024168332258906115 0.006676744052905993 -0.0004658824709885027 -4.985682994650964e-06 3.153762779970011e-08 9.554193164350233e-06 -6.012735413879673e-08 2.9849695596976644e-05 2.1329964614600045e-05 -7.595228646305873e-05 -1.1142477142516955e-05 -0.00013942681480493053 0.00019583531641866365 0.00021856578311878108 0.00015825270707855622 -0.00013141524135117712 7.987044338145437e-05 -0.00010344501460773444 -0.00011177562953546891 -0.0004169083519291725 -6.180442037374348e-05 -0.00014982275519462242 0.00016174033127768658 1.2184126171664812e-05 -0.00023634950948422207 -0.00019917025217200485 -8.636833786417035e-05 -5.9798606811924655e-06 -4.552149696486469e-06 1.642504269469836e-05 4.059306508557146e-06
age_sex 2.303711865779178e-07 -8.186864132104411e-08 -1.9134631271995516e-05 -0.000465882470988654 3.583739205013531e-05 4.1774283455436876e-07 -2.742908091565452e-09 -7.763482571524407e-07 5.0669232174551805e-09 -4.104857189937472e-06 2.099971798873084e-06 1.2263161078875626e-05 6.148157823760267e-06 7.499472157755354e-06 -2.3858570686778945e-05 -1.1530049815195083e-05 -1.2270695527321573e-05 1.6480600025094194e-05 -9.237588845455154e-06 1.0063484553463729e-05 5.878579601194073e-06 2.401180988493379e-05 9.481500128121972e-06 1.250235082073988e-05 -9.994990624588911e-06 -4.873267265933423e-06 2.0187739494406822e-05 1.4626682544582094e-05 7.003844324143295e-06 4.1758940115102917e-07 3.508189929049225e-07 -1.2178339487077387e-06 -2.9612722298138045e-07
age2 -2.4086638164934172e-08 -5.0661063630376227e-11 -4.2483336336114853e-07 -4.985682994652526e-06 4.1774283455435235e-07 9.643734520936062e-09 -6.502837133627952e-11 -9.498067265966059e-09 6.411226719325919e-11 6.137321602962509e-08 6.08502299791978e-07 5.354267272870745e-07 2.3581158504261272e-07 3.619554679257038e-08 -5.060769411125325e-07 -1.8243649800875847e-07 -1.5416973482592155e-07 5.183542006360153e-07 -8.040277456423322e-07 -5.036409290399787e-07 3.7689199172646056e-07 -1.3776946898779052e-07 3.648329019516337e-07 2.5890828651849635e-07 2.8911500681209205e-08 4.135870074201927e-07 3.209204511644132e-07 2.361682418026891e-07 -9.972769991432215e-07 5.1973745578513846e-09 6.326601157905494e-09 -1.7830353721977484e-08 2.422856634067152e-10
age3 1.5044935131842008e-10 -4.910025493319439e-12 2.783950432022183e-09 3.1537627799718055e-08 -2.742908091565922e-09 -6.502837133628613e-11 4.481468631021138e-13 6.405875031207897e-11 -4.4184738679083105e-13 -1.0697145180781427e-09 -4.856108363313817e-09 -3.9908338550275086e-09 -1.7835116095783634e-09 -2.1662623207876913e-10 3.228994908699744e-09 1.2359718273431963e-09 1.603232981926493e-09 -4.078090436426628e-09 5.620246228870883e-09 3.824405012373235e-09 -2.677145301238973e-09 1.1583294962421688e-09 -3.3791234908406784e-09 -2.4220059123152564e-09 -1.4077678243430611e-09 -2.7855282929292397e-09 -2.1386077390960882e-09 -1.06417592278715e-09 7.966941964887441e-09 -2.72113653129814e-11 -3.673759590775923e-11 1.0836150845922327e-10 -1.7750078347857131e-12
age2_sex -8.704111653332917e-09 1.3417412545912213e-09 4.191104101720395e-07 9.554193164355867e-06 -7.76348257152625e-07 -9.498067265968618e-09 6.405875031208329e-11 1.743776135905687e-08 -1.1693191131937674e-10 1.0374775720844882e-07 -1.0685606020932781e-07 -3.711817385390523e-07 -1.750810038589472e-07 -1.3978185143860683e-07 6.344481058979872e-07 1.7813206584541593e-07 2.7871452326143014e-07 -4.215589922320405e-07 2.9481266741335167e-07 -1.4392787114363363e-07 -1.1221621500342715e-07 -4.0180961414939983e-07 -3.1057955049025163e-07 -3.2653141401816716e-07 2.1626253781351103e-07 1.0965337377800322e-07 -4.6286075085838893e-07 -2.7870666511852575e-07 -1.0185615941266984e-07 -8.297179225683059e-09 -6.95200745578247e-09 2.4981708859853166e-08 5.7729128897990906e-09
age3_sex 7.441381800341067e-11 -4.908333788229146e-12 -2.7509379453502773e-09 -6.012735413884626e-08 5.066923217457366e-09 6.411226719328761e-11 -4.41847386790936e-13 -1.1693191131939804e-10 8.01576461925449e-13 -5.699046893380337e-10 1.040399583024233e-09 3.0259552147460097e-09 1.2736661518067618e-09 8.834785126809336e-10 -4.701537357375119e-09 -7.056809766217009e-10 -1.890827519640498e-09 2.956126571010957e-09 -2.544491515696006e-09 4.092693904220818e-10 6.689096240499469e-10 2.137981269714231e-09 2.5914982590322244e-09 2.428707279023313e-09 -1.5191393363594641e-09 -6.567863150033723e-10 3.1161977648915673e-09 1.2901618640672188e-09 3.9617166072607064e-10 4.837984892423274e-11 4.0334822595416634e-11 -1.5324681586223623e-10 -3.279339741144006e-11
PC_3 2.7949433255230482e-05 2.2514997082753668e-06 1.951495857273069e-06 2.9849695597814752e-05 -4.104857190003843e-06 6.13732160286992e-08 -1.0697145180720011e-09 1.0374775720991008e-07 -5.699046893477021e-10 0.03404099046255053 0.00021482908368516184 0.0032322961713016508 -0.00043775124410664126 -0.006615511154759884 0.0017494682544747298 0.005537437657605172 -0.004486260595692351 0.00026147950948681066 -0.0013870111587686417 -6.802561480400032e-06 0.006987042913582342 0.003235653889079967 -0.0012179338130878731 -0.011973181214043584 0.0025120157785819552 8.33009138967149e-05 0.003647762076854808 -0.00028589863161084856 0.005544858184496379 -2.575042213733372e-06 -1.0940521639821712e-06 3.4124413745605384e-05 3.461478953301796e-05
PC_4 -4.151018416497875e-05 5.509620201681553e-06 -1.0849922903140684e-05 2.1329964613842767e-05 2.099971798932631e-06 6.085022997924905e-07 -4.856108363317245e-09 -1.0685606021064291e-07 1.0403995830329796e-09 0.00021482908368516984 0.1117057882324681 -0.003940579490847693 0.007091476367895543 -0.005413319036943298 -0.00228241806156037 -0.0036660147063559976 -0.0019671922565672804 -0.006543830571991767 0.0023826329541824635 0.00483267438379861 -0.010955182866815896 -0.009436087194459484 0.007758336614859287 0.006661721385710527 -0.0032143570508728334 0.0012501485899376237 -0.0052482873777458736 -0.0005208615974026656 0.0035756752656783673 7.773203295277032e-07 1.4395131168382182e-06 -4.728876740426869e-05 -6.072232656298118e-05
PC_5 7.221443270328884e-06 -8.56477077749242e-07 -2.095231815617699e-05 -7.595228646333654e-05 1.2263161078892404e-05 5.354267272872826e-07 -3.99083385502866e-09 -3.7118173853934354e-07 3.025955214747519e-09 0.0032322961713016777 -0.003940579490847716 0.15038862056417301 -0.0055067966433061805 -0.009688883056544726 -0.002754323483996332 0.010343237353808547 -0.01090643325842031 -0.0024458564723530683 -0.00988682448895103 -0.008209951688482308 -0.0013414331667856922 -0.012320304597973827 0.010354277054422663 -0.02077771320989577 0.007118085045112124 0.006277834940626711 -0.0013592627677696748 -0.0024600231233392394 0.012613162300583167 -1.200825532491835e-06 2.1613162733198723e-06 1.337701288544216e-05 2.4104542344031032e-06
PC_6 -6.326302268815023e-05 -9.272093232326362e-06 -1.881274966596843e-05 -1.114247714318299e-05 6.148157823811301e-06 2.3581158504340043e-07 -1.7835116095835438e-09 -1.7508100386004863e-07 1.273666151813943e-09 -0.0004377512441066239 0.007091476367895575 -0.005506796643306147 0.18526827618100983 0.0055735043074442246 0.007414471992571888 -0.013726249135291621 -0.003230392911032303 0.002984197088625936 -0.008705628936928776 0.0037731374710538563 -0.00020174659135847807 -0.014811158023734092 0.010171846840922833 0.01643102736684648 -0.005675634588534978 -0.0015140428436774657 -0.00979053817650091 -0.0009459423572850248 -0.005753759462500553 -2.5714801234534755e-07 8.948625987157891e-07 1.4450815077831811e-06 -2.5357381882390335e-05
PC_7 6.582019709300016e-06 -5.010421420293039e-06 4.4054173380662237e-07 -0.00013942681480476546 7.499472157739569e-06 3.619554679240986e-08 -2.1662623207758026e-10 -1.397818514382182e-07 8.83478512678149e-10 -0.006615511154759858 -0.005413319036943301 -0.009688883056544738 0.0055735043074442185 0.2340798372331498 0.009340297787902761 -0.0018324743326058896 -0.009323882494866738 0.008704925251102434 0.006248078133698916 0.024214678496371267 0.004531090753397347 -0.022877513542496338 -0.018415654883600925 0.021506942082549448 -0.010846482140837456 -0.007639099902068645 -0.003581321092724187 0.009153200538372682 -0.011280907656044387 1.285381292116456e-05 -9.086837462252543e-07 1.0880769151412255e-05 1.4346824055439638e-05
PC_8 -6.840437290361266e-05 -2.1106280672379633e-06 1.8144586672383208e-05 0.00019583531641841382 -2.3858570686749896e-05 -5.060769411121204e-07 3.2289949086965443e-09 6.344481058972033e-07 -4.701537357369163e-09 0.0017494682544746776 -0.0022824180615603038 -0.0027543234839963104 0.00741447199257195 0.009340297787902742 0.24786193975066023 0.01196098263943125 0.008907955604887816 -0.005095616998857203 -0.001151962624346265 -0.012922049603004315 0.00849975408662921 0.020820745042653244 -0.013822572495526757 0.009586092869414116 0.01706842755593772 0.004785308402258706 0.0024022298959069962 0.001095229168050048 -0.011824547289391746 -3.063659091501107e-05 -4.3027482252331066e-05 7.325400579561456e-05 6.362091581798868e-05
PC_9 9.353004341047192e-05 2.070990367121978e-06 8.519029936877095e-06 0.00021856578311865677 -1.1530049815181668e-05 -1.8243649800867117e-07 1.2359718273425064e-09 1.7813206584506917e-07 -7.05680976619167e-10 0.005537437657605139 -0.003666014706356015 0.010343237353808562 -0.013726249135291607 -0.0018324743326058942 0.011960982639431246 0.33627457919331427 0.007352806846246544 0.004003474004743288 -0.020688197758393752 0.008281412321342026 -0.003029310176171548 -0.0026737833861985205 -0.010297736729571001 -0.006097680813807479 -0.006002931025057278 0.0004067194948545484 0.00012246763591392974 -0.006247422179637246 0.017622043325669204 -5.006470277396269e-07 -7.932460994758202e-06 -1.8590076202165376e-05 2.5759010754944595e-05
PC_10 -6.252510573685851e-05 -3.1560162756195434e-06 -1.6289189819394645e-06 0.00015825270707822516 -1.2270695527288878e-05 -1.541697348253643e-07 1.603232981922596e-09 2.787145232606333e-07 -1.890827519634586e-09 -0.004486260595692334 -0.0019671922565671807 -0.0109064332584203 -0.0032303929110322834 -0.009323882494866776 0.008907955604887576 0.007352806846246562 0.4026852782157339 0.021531012267973985 -0.007978162972484918 -0.00032647687892140215 -0.0028541450207697928 0.013730298605057043 0.001557325857387558 -0.0010852351543339197 0.011552000655157463 0.005546112915764126 -0.0019751811985408616 -0.0029326599779126057 -0.011615295297684845 2.617748873295191e-05 1.0341917710089219e-05 3.3904548335097786e-05 3.4410726989245114e-05
