 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.5184300427749585e-05 6.626578057908214e-08 -1.021782424308388e-06 -1.0801541986805158e-05 7.939390672269366e-07 2.0672959965154825e-08 -1.053556777845754e-10 -1.733313604773765e-08 1.165044915232086e-10 -1.9025774045424783e-05 -3.0563701440190394e-06 -2.8021488268452137e-05 -5.0874141550548316e-05 0.00011357333595351795 -8.238987139459603e-05 5.719984604676101e-05 -7.247500853231785e-05 -1.1338026938234448e-06 -0.00010590485528403397 -6.6321785848316585e-06 -5.106165764632054e-05 -6.845492649121516e-05 -1.406517423634719e-05 -6.442926676428312e-05 -3.621075284492833e-06 3.3124472165684773e-06 -1.6635090787870164e-05 -9.624342740368458e-05 0.00010451423812600045 -1.632149845601824e-08 2.1113436235376623e-07 -3.5760354861502915e-08
yob 6.626578057906138e-08 1.0363362646674641e-07 1.637282728769137e-07 7.245951545222456e-07 -6.241662922595178e-08 -5.804254986974768e-10 -2.375920590713494e-12 9.469275243095122e-10 -3.218109510616224e-12 -1.9634739442605104e-07 9.857927153972699e-06 1.4966118283337963e-06 -5.339441139397742e-06 -3.901410742112372e-07 -5.356048589826443e-06 1.9327014865029236e-07 -4.891404812859241e-06 6.135394933391943e-06 -3.0939812647087173e-06 -5.317848029599018e-06 5.1868988193199585e-06 -4.7749360973033485e-06 -1.7095217529313602e-06 9.250215208390132e-06 4.244469560145764e-06 1.0865361569695521e-08 -1.003101518361228e-06 3.3817118403388203e-06 -1.3915846578528747e-05 -1.0380238492620706e-08 -8.939443437650365e-09 -2.0385763974410495e-08
age -1.0217824243033603e-06 1.6372827287720567e-07 2.6088397226279584e-05 0.00036395477438771773 -2.5559045099242063e-05 -5.394436729934411e-07 3.453216267648345e-09 5.322856980312048e-07 -3.4115665788636897e-09 -3.037132759340582e-07 2.7636671076018147e-05 1.689338182927927e-05 -4.487019128430003e-07 6.129362241416927e-05 -3.2286172861104685e-05 9.317046626756812e-06 -3.322392708566278e-05 1.824388421089661e-05 3.6815581369033045e-06 1.7563243117600593e-05 -2.0459763131985188e-05 -2.01628577596026e-05 -2.3274699424634608e-05 -1.9774513127013874e-06 8.280857330453402e-06 2.4756213861798624e-07 -3.4448502680542925e-06 -9.460879085052976e-06 2.8190217724578563e-05 -1.068617541453949e-08 8.021938967321177e-08 -1.8651836407070745e-07
sex -1.0801541986556892e-05 7.245951545230716e-07 0.0003639547743879343 0.009342073270252235 -0.0006267226779895894 -7.315047426040831e-06 4.577693496267067e-08 1.2698680232454041e-05 -7.983856061747697e-08 0.00010826987002227244 0.00023494833623987298 0.00012776473710856013 0.00026773143339665635 0.00029234610444122495 -0.00017082543276365972 2.8025692103357755e-05 -0.0003251116756007736 3.5945294780933064e-05 0.0002223002879720365 -0.00015378127026260735 -0.00018048322247488728 -0.0004636262886155098 -1.0836908449287092e-05 -0.00011540770633203401 5.3015246899092594e-06 0.00023152267510390877 0.00023938124547296427 0.0001889105269219276 0.0002482767958444069 9.808999727329578e-07 2.3323964912505684e-06 -1.39824311150568e-06
age_sex 7.939390672353018e-07 -6.241662922559767e-08 -2.555904509925208e-05 -0.0006267226779894477 4.418134267412255e-05 5.31136219509801e-07 -3.4057450339440445e-09 -9.252255729486149e-07 5.9587675311379685e-09 -1.050160208354701e-05 -6.130891390547198e-06 3.902500440943249e-07 -1.5249163691128031e-05 -1.4851439088203614e-05 5.3322128498605e-06 -5.394399290500442e-06 1.1422510937511347e-05 -3.818035951513683e-06 -2.0122463455764483e-05 1.1466733585206261e-05 1.650690520814485e-05 2.6928868608230037e-05 1.6767031762614448e-06 1.2014823926681305e-05 2.0805632980425224e-06 -1.782485756927795e-05 -1.3981560559893944e-05 -9.460175520021339e-06 -2.8017185317527674e-05 -8.853048716161608e-08 -1.7148753430515244e-07 9.327237899702996e-08
age2 2.067295996516703e-08 -5.804254986983105e-10 -5.394436729933917e-07 -7.3150474260347344e-06 5.311362195094663e-07 1.1531806439586272e-08 -7.556383145338027e-11 -1.1359281177658877e-08 7.44020399018762e-11 3.007746253293825e-08 -4.283710369263875e-08 -7.878540443222696e-08 -1.3427599774539018e-08 -1.057061388968956e-06 3.7385109948707327e-07 -2.1515135400986032e-07 3.884849025747072e-07 -2.1566143268157652e-07 -2.527454103321316e-07 -5.069381037845344e-07 5.088548399732858e-07 2.1808058668630335e-07 5.558884343622186e-07 3.348111743207552e-07 2.6338680585601098e-08 -6.218126348636359e-09 4.264027061191821e-08 2.560469986414333e-07 -1.1112911429244345e-06 -3.6478394454978245e-10 -1.8426652431807929e-09 3.076996389786523e-09
age3 -1.0535567778560127e-10 -2.375920590725894e-12 3.453216267647723e-09 4.577693496262242e-08 -3.405745033941237e-09 -7.556383145337445e-11 5.046140401840993e-13 7.43690824223183e-11 -4.96025126194271e-13 -5.814509695518119e-10 -1.1146735608501357e-09 -6.083449391212219e-10 -3.372221447655037e-10 6.17906625517516e-09 -1.7955631066048588e-09 1.4925439932808112e-09 -1.7202157724510373e-09 1.033416761608266e-09 2.082142373773122e-09 3.4873868933014125e-09 -3.4061206847034043e-09 -9.019237300411491e-10 -4.233022798146633e-09 -2.92152438163651e-09 -8.985585753416634e-10 3.852299554312719e-11 3.28760338950122e-11 -1.6516954106572999e-09 8.852513493006911e-09 4.618078478495121e-12 1.188279106124491e-11 -1.592075685063396e-11
age2_sex -1.7333136047850344e-08 9.469275243060794e-10 5.322856980313327e-07 1.269868023244844e-05 -9.252255729484303e-07 -1.1359281177664135e-08 7.436908242236604e-11 1.988202301517692e-08 -1.3074850590968391e-10 2.47612978055192e-07 -1.6630362854483825e-09 -1.6952130030570732e-07 2.648639607504744e-07 2.3124833127817567e-07 -3.09806930592659e-08 1.7390146122625345e-07 -1.1005476971496891e-07 9.357047518001186e-08 5.09947618827026e-07 -1.8928627453197248e-07 -3.972271544331525e-07 -4.743825249725542e-07 -9.044581358847757e-08 -3.17810239662598e-07 -6.145182973714043e-08 3.993051662435385e-07 2.9580826449389766e-07 1.305141191295848e-07 7.481423129818545e-07 1.983569017416889e-09 3.5756251237742115e-09 -1.7454262048111021e-09
age3_sex 1.165044915226186e-10 -3.2181095106583095e-12 -3.411566578864099e-09 -7.983856061742606e-08 5.9587675311357335e-09 7.440203990190016e-11 -4.960251261945157e-13 -1.30748505909662e-10 8.756963663737405e-13 -1.6060903180280115e-09 5.599547516374584e-10 1.936630818047714e-09 -1.4060769350319135e-09 -1.1216713234999848e-09 -1.1291380302838551e-10 -1.4264508565856094e-09 2.2233176336437997e-10 -6.303784564219431e-10 -3.769665995083539e-09 8.860462721574366e-10 2.803141400222655e-09 2.6191885573869837e-09 8.561195138513222e-10 2.3052629499012124e-09 3.3705116020359705e-10 -2.7192228313817097e-09 -2.1377153818905093e-09 -6.714570293876257e-10 -5.615609618691875e-09 -1.3880757789328909e-11 -2.222537624389813e-11 1.009766212479944e-11
PC_3 -1.9025774045431577e-05 -1.9634739442622362e-07 -3.037132759205553e-07 0.00010826987002254145 -1.0501602083569999e-05 3.0077462532603366e-08 -5.814509695493881e-10 2.4761297805574677e-07 -1.606090318032008e-09 0.03696728678382744 0.00036324572759377895 0.0004506119802084208 0.0013875321882509265 -0.00512578190455848 0.0019006474152333452 0.0036483034606041385 -0.004736415743158621 -0.002264702213765495 -0.0033466809027752667 0.003258258176211916 0.006872086631962362 0.004652230000639939 -0.003847566166639274 -0.013726863476266676 6.994063663343996e-05 -0.0005522926356064726 0.002768642264567841 -0.0035391736735803777 0.009106690436825488 5.34989848569559e-07 3.1986477395454516e-05 3.1528608426932344e-05
