 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.800618088737128e-05 1.85351099595233e-07 -4.5422092412507025e-06 -3.480687901883967e-05 2.2395437082586937e-06 8.779746767532667e-08 -4.857640191054713e-10 -4.4603822744487846e-08 2.8062152940421246e-10 1.2100192625204391e-06 3.734340339542132e-05 -0.00015775413462183142 2.014990315833424e-05 0.00022764985781440484 -8.761875854049595e-05 8.92159313083987e-06 -0.00013342843285957777 6.88083422252762e-05 -0.0002550199293401904 -9.902163738049909e-05 -4.6638182136026945e-06 -0.00012390091195745023 1.9337341633309012e-05 -0.00012404322358765772 0.00011550616634263102 7.386366530228697e-05 -9.75615699493267e-06 -7.660049174191464e-05 2.4976823751510566e-05 7.449055111290303e-08
yob 1.8535109959520382e-07 1.3126400523195676e-07 3.022861137031042e-07 1.3235014261290944e-06 -9.752101515397433e-08 -2.12021173759865e-09 3.3273278533866532e-12 1.2962380720699832e-09 -3.2685171138129746e-12 -7.102183395785399e-07 1.074793996200249e-05 -5.028106000644836e-06 -1.0840203101596645e-06 5.91600935770627e-06 -5.686441287550621e-06 -2.5610399096814507e-06 -5.73168644116467e-06 5.551076462138278e-06 -8.835940689320475e-06 -5.926163780178932e-06 5.533074760901301e-06 -4.588911316430895e-06 -2.6283667309296914e-06 9.35153610063961e-06 5.599241876733732e-06 1.457806729216941e-06 -1.4645859762759696e-06 2.6917543015345654e-06 -1.6441550027961884e-05 -2.0496490867821615e-08
age -4.542209241256938e-06 3.022861137014258e-07 6.643678384180113e-05 0.0009791501244769834 -6.532743853593575e-05 -1.3372399581457273e-06 8.417871604969905e-09 1.3227779142798688e-06 -8.339802430549513e-09 -7.951864880292289e-07 2.092912137381501e-05 -6.718235873770874e-06 3.883835814141645e-06 7.358862394492967e-05 -2.735655948128355e-05 1.4490042548112095e-05 -2.5168773674625332e-05 9.311800994516018e-06 1.3279155512095263e-05 -1.1317558449001235e-05 -1.556951418588629e-05 -8.28998073986599e-06 -4.9119646282362955e-05 -1.71404061586589e-05 3.3088457038722066e-05 -1.0437817839437208e-05 -2.3796697344469557e-05 -2.855429392710823e-05 2.93227856233027e-05 -3.542813019790517e-08
sex -3.48068790190724e-05 1.3235014260960482e-06 0.000979150124475639 0.025594381641766487 -0.0016718396394899363 -1.935958241249812e-05 1.1998318275279415e-07 3.339235375818532e-05 -2.0834490456397232e-07 7.662372518660218e-05 0.000346979330114329 0.0005987612194061219 0.0001614667839853188 0.00025297294193592554 -0.00030432757997941114 0.000475696961918012 -0.0005676612956679098 7.224723848772604e-05 0.000271725884407528 -0.0005204117906651834 4.7995545367409724e-05 -0.00025703817336152166 -7.195337143358392e-05 -0.0003497444888642444 0.00022303601007239468 0.0005897046925528581 0.0002926811925619067 -0.00012348915885902713 7.786287390882881e-05 7.648512121793788e-07
age_sex 2.239543708246082e-06 -9.752101515275546e-08 -6.532743853583829e-05 -0.001671839639489774 0.00011259662113178101 1.321348604926072e-06 -8.33467781124498e-09 -2.2995674954858123e-06 1.4597741618944672e-08 -8.68136205242242e-06 -7.4715682264065575e-06 -2.4101107281087746e-05 -7.82242809659274e-06 -1.3452096305077193e-05 1.2837467332147861e-05 -3.3985687984902244e-05 2.5703796417321405e-05 -4.606451824839163e-06 -2.1868751956916264e-05 3.4161263272275366e-05 3.898062625703122e-07 1.1364777120917421e-05 5.456847171101317e-06 3.3175814845809344e-05 -1.1946622490897593e-05 -4.5011856948265915e-05 -1.8519530391337146e-05 1.899032136854649e-05 -2.248048184924152e-05 -1.099783567694187e-07
age2 8.779746767512673e-08 -2.1202117375741385e-09 -1.3372399581455944e-06 -1.93595824125223e-05 1.3213486049278703e-06 2.7560594689310496e-08 -1.7665604210347258e-10 -2.729037913070927e-08 1.7501803019859887e-10 5.25515258871484e-08 2.4665297247554847e-07 3.906622332941282e-07 2.4979386535704468e-08 -1.1749668343782025e-06 2.356947275795456e-07 -3.671900236077481e-07 2.0827335309498753e-07 -8.377434734736803e-08 -5.264431322987047e-07 3.058600006725655e-08 3.603957154030769e-07 -3.972278883368301e-08 1.102213010927576e-06 7.46627258897285e-07 -4.948823483689513e-07 2.43688774168805e-07 4.664648276967911e-07 6.781211399162144e-07 -1.3665756348428553e-06 -3.720288076253302e-10
age3 -4.857640191042983e-10 3.3273278532385346e-12 8.417871604968403e-09 1.199831827529328e-07 -8.334677811255387e-09 -1.7665604210345906e-10 1.1501153746784569e-12 1.7499401141759735e-10 -1.139362548836129e-12 -9.39998266416896e-10 -3.3305901632269164e-09 -4.479738623650938e-09 -5.811562630558642e-10 7.479605476279673e-09 -9.17835536673701e-10 2.2728938426275352e-09 -7.621785712872495e-10 6.737510605636915e-10 3.063812371486279e-09 1.7835809454131696e-10 -1.999092046211074e-09 7.296520130588474e-10 -7.972971292432673e-09 -6.248876471366975e-09 3.1316274105386874e-09 -1.4619197120911604e-09 -2.8491042114862375e-09 -4.612995995738935e-09 1.1145076160739203e-08 6.653987876254187e-12
age2_sex -4.460382274428905e-08 1.2962380720357562e-09 1.3227779142777019e-06 3.3392353758178656e-05 -2.2995674954855857e-06 -2.7290379130669152e-08 1.7499401141736347e-10 4.786778360345043e-08 -3.088694393450145e-10 2.1616430189594024e-07 -6.215041055431349e-08 2.142747339434834e-07 1.1187418663592498e-07 2.2419031003154301e-07 -1.5523818213456341e-07 7.328522850587863e-07 -3.83464467586435e-07 7.749528861083886e-08 5.064097264323042e-07 -5.945464264887031e-07 -6.178169017141638e-08 -1.2065394110355257e-07 -1.7322890197930218e-07 -8.068269899427727e-07 2.8059243213017735e-07 9.8688441010502e-07 3.721008329826822e-07 -6.04225038568278e-07 6.968613277671747e-07 3.03047702171706e-09
age3_sex 2.806215294017782e-10 -3.2685171136259675e-12 -8.339802430534802e-09 -2.0834490456390893e-07 1.4597741618941849e-08 1.7501803019832438e-10 -1.13936254883452e-12 -3.088694393449866e-10 2.0232954487268098e-12 -1.2549302417577085e-09 1.4391044461201053e-09 1.4678454582254392e-10 -5.44336472564016e-10 -1.3364370712868219e-09 4.982994547201721e-10 -4.784523479474768e-09 1.9043930656988586e-09 -2.6031407751758754e-10 -3.46311139044975e-09 2.855598145559163e-09 6.979156664597153e-10 4.1215304427674256e-11 1.5298800672997074e-09 5.672996848120269e-09 -2.26320317481431e-09 -6.546015227760272e-09 -2.295689391612341e-09 4.977595771380018e-09 -5.565839615009053e-09 -2.3394378865685867e-11
PC_3 1.210019262522033e-06 -7.102183395786427e-07 -7.951864880502345e-07 7.662372518630925e-05 -8.681362052403268e-06 5.255152588756401e-08 -9.399982664194635e-10 2.1616430189556228e-07 -1.2549302417553955e-09 0.04008768306200677 0.0021930027039953805 -0.003327422076164769 0.00272004092781517 -0.008347427429570372 0.0022629296949171307 0.001384286836270382 -0.008018539112012403 0.0018560761732051606 -0.008402881622653877 -0.00022209015448783817 0.014640524586496291 0.0030113326115565773 -0.0038012796826223457 -0.0185666301818693 0.0031549677080814913 0.0010853221610577825 0.0024071994713552886 -0.0017500783959773386 0.007628770016301783 3.313455592871081e-05
PC_4 3.7343403395417023e-05 1.074793996200267e-05 2.0929121373897077e-05 0.00034697933011611297 -7.471568226528768e-06 2.4665297247385997e-07 -3.330590163216086e-09 -6.2150410551778e-08 1.4391044461037687e-09 0.002193002703995396 0.1431531927774264 -0.0012353655654569087 0.00875106383941378 -0.007933269030743822 -0.00809963569600476 -0.0038077414541514113 -0.001648409441070346 -0.008106176099743376 0.004920973234268422 0.012868235798002253 -0.018779582386864703 -0.0054370067230204485 0.013967875878864201 0.009176494591994443 -0.005862419635351684 0.0009903493703396949 0.0003801499377775741 -0.007777534863617698 0.010827050768806494 -5.517945728532198e-05
PC_5 -0.00015775413462182648 -5.0281060006447114e-06 -6.718235873749563e-06 0.0005987612194068152 -2.4101107281139496e-05 3.9066223329365084e-07 -4.479738623647655e-09 2.1427473394463106e-07 1.4678454581474412e-10 -0.0033274220761647564 -0.0012353655654569228 0.19525772979203362 -0.012532297648866035 -0.005341309557532186 -0.0068848198427340955 0.011183694148580814 -0.015257559819262852 -0.004369445640281749 -0.00952573478206862 0.0007500836299221631 -0.006666474318958094 -0.01196568983998321 0.004494504655463785 -0.01390985834001124 0.004569583913664943 -0.001265075938728679 -0.00018119478120904317 -0.012478720146051173 0.004910867932920314 1.2448006605624237e-06
PC_6 2.014990315833536e-05 -1.0840203101597503e-06 3.883835814138539e-06 0.00016146678398542232 -7.822428096600496e-06 2.4979386535758625e-08 -5.811562630561604e-10 1.1187418663609805e-07 -5.443364725651975e-10 0.002720040927815174 0.008751063839413787 -0.012532297648866018 0.24075300006312683 0.010422018102296824 0.006294958113975091 -0.023829997072331643 -0.01060116657277379 0.014534601814345603 -0.03037843172697574 -0.0038988141919922173 0.017143658627421822 -0.026666336606350503 0.015835186438508023 0.0010278583258669035 0.007732127480365674 0.007382654283250494 -0.004387138818716253 -0.00821427541101007 -0.004796509557639849 -4.741249476908691e-06
PC_7 0.00022764985781440145 5.9160093577061025e-06 7.358862394508692e-05 0.00025297294194017903 -1.3452096305370346e-05 -1.1749668343814716e-06 7.479605476300767e-09 2.2419031003765534e-07 -1.3364370713263284e-09 -0.008347427429570335 -0.007933269030743829 -0.00534130955753217 0.010422018102296858 0.2966469171158503 0.019578586817849783 -0.002841191342046648 -0.01736429749942414 0.004773313769087463 0.006180711373472036 0.023611979373524848 -0.0006662989568571821 -0.0331678527805672 -0.024357802545965805 0.03102551338930442 -0.00413169857489086 -0.0036231422756319216 0.011304501783535113 0.01898800539803626 -0.01783348709730455 3.7114541486182516e-05
PC_8 -8.761875854049502e-05 -5.686441287550488e-06 -2.735655948133492e-05 -0.00030432757998058994 1.2837467332229163e-05 2.3569472758062288e-07 -9.178355366806991e-10 -1.5523818213626193e-07 4.982994547311792e-10 0.0022629296949171307 -0.008099635696004739 -0.00688481984273411 0.006294958113975089 0.019578586817849776 0.3203495030253131 0.014996276205443642 0.011371909161384483 -0.009415046158142676 -0.008983276385591972 -0.028907116057668783 0.003986857948778909 0.028293991701104585 -0.015854190570104995 0.004315023563482153 0.025243894549523457 0.007729223932007243 -0.012449501272730555 0.007949732502429823 -0.010716630121522108 5.361058249775773e-06
