 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 0.00032181867644828804 1.6355848739519128e-07 7.491765944158971e-05 0.0005150147689152615 -7.336127844906062e-05 -2.740008068885866e-06 2.9397301326094468e-08 2.7000679997859575e-06 -2.9107472519344175e-08 -5.782282226199905e-05 -0.00010258021660197402 -5.500247605855164e-05 -5.761473328329913e-05 0.0001393232684096593 -0.00010923779206269662 2.4258380230163704e-05 -0.00016768431238693975 -0.00013264457080666158 -0.00020593576214076817 3.195735471095715e-05 -0.00012272773976365544 -9.624342093572189e-05 -0.00014386345344910643 -7.39001135646117e-05 -4.3731230928841206e-05 -0.00024748929358796485 -0.00013418393479030494 -0.0001456135221904307 0.0002390148787797788 -2.2177085507384355e-07 -6.794753300241981e-07 1.6238225557232111e-06 -4.929240032590162e-07
yob 1.6355848739546754e-07 3.0387103483178977e-07 2.2707084030115442e-07 9.779269989404349e-08 -6.260853328064806e-08 2.0277583810100878e-11 -2.0831277040306642e-12 1.9999216310247517e-09 -1.312609931888128e-11 2.8790994142287445e-06 2.3672992052996764e-05 9.118038269343013e-06 -2.4873411580048645e-05 -1.6745424479353116e-05 -5.615814815098197e-06 4.364661002541376e-06 -1.312868104188777e-05 1.825849671487035e-05 -1.1115241325723486e-05 -2.0866564837458198e-05 2.4942559147291744e-05 -1.8717098152956083e-05 -7.0640249098095095e-06 3.015573402698396e-05 1.2745559145283448e-05 -1.2767704222594818e-06 -5.462251189619901e-06 1.8390283936180132e-05 -3.906648367601219e-05 -5.6990721560671553e-08 -4.8638662916850896e-08 1.421952893267442e-08 -1.2835758292382701e-08
age 7.491765944165025e-05 2.2707084030093197e-07 0.00011743348290028566 0.0010134891493783708 -0.00011571659547111945 -3.4846680002305122e-06 2.9908120142553584e-08 3.4537002551089e-06 -2.971652833486311e-08 -3.376547621814139e-05 2.9592617531843993e-05 -5.4266130542711086e-05 -1.7055379625320893e-05 3.3465347058905586e-06 -2.389000121365752e-05 -3.848987645423454e-05 -7.68782967024077e-05 -6.000281174161422e-06 4.139518360666906e-06 -2.1680462736104526e-05 -2.3268212166318556e-05 -5.713367009202025e-05 -3.0829155749530003e-06 2.814044411474539e-05 8.71170567683255e-05 -0.00014765633465110888 -3.380787289781597e-05 5.582702335788925e-05 1.868260085891183e-05 7.237540814877476e-08 -6.232375101262059e-10 5.68113404100788e-07 -6.203560242241026e-07
sex 0.0005150147689162575 9.779269989304183e-08 0.0010134891493788969 0.012951430580362952 -0.0012213064551267938 -2.848325240636705e-05 2.3586815247514146e-07 3.2701266065748586e-05 -2.622457300261767e-07 -0.0003007557110944903 0.00015859213691280384 -0.0006131355323728729 0.0002198953966103046 -0.0003283119491515316 -0.00014186698212217115 -0.00014069785257622667 -0.00022256578696303985 -0.00028514781783157424 -0.00021927939357835918 -0.000222937172959012 -0.00026355131514316926 -0.0007585352313101698 0.00018652320185236486 -0.00020192423253696917 0.0006818485751547443 -0.0009078341602329344 -0.0007426608377892386 0.00019277265157932691 0.0001288797649200743 -2.4307306334510225e-06 -4.7155163810977766e-07 1.4506073004687978e-05 -4.060496106960041e-06
age_sex -7.336127844915038e-05 -6.260853328039578e-08 -0.00011571659547115546 -0.0012213064551265672 0.00013134436847881022 3.4539594498048194e-06 -2.972624433930977e-08 -3.7898745945772507e-06 3.1906802936914636e-08 3.2510097130065356e-05 -3.899775431040045e-05 5.8660458121534256e-05 -1.8444600461076892e-05 6.59218791211214e-06 1.0949966725948406e-05 3.790695453022231e-05 4.658430252231226e-05 2.5149969981584243e-05 2.1505010662139572e-05 4.227197317686913e-05 2.353902508372963e-05 7.78370449676307e-05 -1.5757099963827985e-05 2.172006086002646e-06 -7.384210345193738e-05 0.00011222302946313268 4.625131603383673e-05 -3.549351578503714e-05 1.1781752430133852e-05 4.693668005717031e-08 -7.807769752018954e-09 -1.0162405761213977e-06 2.5887611684592857e-07
age2 -2.7400080688883115e-06 2.0277583805674357e-11 -3.484668000230395e-06 -2.8483252406350207e-05 3.4539594498035607e-06 1.08765892090087e-07 -9.67629598088769e-10 -1.0811036229619425e-07 9.63403209460396e-10 8.893769339462033e-07 -6.924786724404299e-07 1.6866999853840049e-06 4.464796837564886e-07 -9.33892583205101e-08 6.881168571047042e-07 1.2115407753548305e-06 1.8755222682196172e-06 2.0613485250776526e-07 -3.654314855244432e-07 8.907396083361211e-07 5.123651267098996e-07 2.061662620173825e-06 1.3584784654546898e-07 -6.586909763832306e-07 -2.1248467221479955e-06 4.5785701769745376e-06 7.617385512872247e-07 -1.7287546066235363e-06 4.712177991175065e-09 -7.874224818196869e-09 -2.8403291126261953e-09 -3.0991946750816425e-09 9.138683225757216e-09
age3 2.93973013261072e-08 -2.0831277040912173e-12 2.9908120142550514e-08 2.358681524749674e-07 -2.9726244339296533e-08 -9.676295980887212e-10 8.86116843146624e-12 9.635736629320153e-10 -8.834276023762235e-12 -7.422890180780433e-09 9.731378373501206e-09 -1.401208424615694e-08 -7.849273565645931e-09 6.622586021054621e-10 -7.271102931459922e-09 -1.161928185956344e-08 -1.588277327207456e-08 2.47407122938062e-10 2.2419245964503673e-09 -1.1353899342104897e-08 -5.409992798523765e-10 -2.164639361655145e-08 -4.102585300484233e-09 8.580388144099539e-09 1.7319972776774214e-08 -4.294172965499582e-08 -7.577044063305927e-09 1.6163541303074557e-08 -7.46567214351442e-09 8.61086048202076e-11 2.1225327189106837e-11 -3.469531586232366e-11 -2.394229303199561e-11
age2_sex 2.7000679997883165e-06 1.999921631018039e-09 3.453700255109529e-06 3.2701266065737575e-05 -3.7898745945767522e-06 -1.0811036229621912e-07 9.635736629322862e-10 1.1562130175428249e-07 -1.0137178907082118e-09 -6.876800939266057e-07 1.65629949856421e-06 -1.6514175776389617e-06 -1.7627778463392133e-07 -1.3074764959434298e-07 -4.665209023564522e-07 -1.3055462623996167e-06 -1.6452806236432384e-06 -1.8679704276450724e-07 -4.6330745040036394e-07 -1.6583438629833105e-06 -1.2498024492932247e-07 -2.6912664621525338e-06 2.4113214706780567e-07 5.717078569102676e-07 2.3770875768285455e-06 -3.83207529800693e-06 -1.1280045273171127e-06 1.388338243581301e-06 -1.4886298047188361e-06 3.8550633719468205e-09 2.194990698581618e-09 1.264197155241396e-08 -2.629550128066005e-09
age3_sex -2.9107472519365126e-08 -1.3126099318830606e-11 -2.9716528334865538e-08 -2.622457300260532e-07 3.1906802936906987e-08 9.634032094605143e-10 -8.834276023763715e-12 -1.0137178907081075e-09 9.177852631067783e-12 5.142114735973295e-09 -1.681130202916598e-08 1.4102190125152583e-08 5.8101640624971834e-09 7.825863447760823e-10 4.852861908945398e-09 1.3136725907034785e-08 1.5219557385381152e-08 -1.0152075629764907e-09 2.7160131806605154e-09 1.608237372879498e-08 -2.0741447735053573e-09 2.5037551522279216e-08 6.175052567350025e-10 -8.638433221810883e-09 -2.0833685974574505e-08 3.7941888465193956e-08 9.652321308365535e-09 -1.3469051240285767e-08 1.862191250772207e-08 -5.868139114751757e-11 -1.7220991452430682e-11 -2.4118161190715578e-11 -1.1413059545172e-11
PC_3 -5.782282226198075e-05 2.8790994142287487e-06 -3.3765476218094675e-05 -0.00030075571109384027 3.251009712999977e-05 8.893769339447983e-07 -7.422890180768421e-09 -6.876800939247889e-07 5.142114735958595e-09 0.06663704412844118 5.6857346932454114e-05 0.005117899408575626 0.0033292368524650015 -0.011830042542255413 0.003631187959386528 0.011590310917613356 -0.0057173822965898465 -0.002784002409066648 -0.0008884032064849037 0.005968845431344305 0.011321424360942713 0.008490682132994346 -0.004797649238845756 -0.024368055887223593 -0.0009037671613523825 0.0008166699230448146 0.0060582653512379035 -0.004971080749301457 0.017769226211038294 6.146914691072792e-06 -2.7388628591695135e-06 6.862143395014869e-05 5.039774414410511e-05
