 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 0.0001507310238843421 -2.9342675335425726e-07 3.6477752558148194e-05 0.00025351139413660437 -3.629952087470223e-05 -1.3505721869749935e-06 1.4403339117091756e-08 1.3380252019179448e-06 -1.4291874240804085e-08 -3.643139257260936e-05 -3.8635127988452083e-05 -6.154933912534173e-05 -1.997515886417717e-05 0.00014526864212149762 -0.00011529944919825194 -3.066657807744988e-05 -5.937705322250738e-05 -7.937617807473849e-05 -8.933325879133715e-05 8.623283836984563e-06 -0.00012642410169310257 -5.727383457546072e-05 -5.773524294038037e-05 -8.853591926954833e-05 -8.209064364452709e-05 -3.836871822158874e-05 -9.95520178966323e-05 -8.47477792964028e-05 0.00018511276895508981 7.420271023922397e-08 3.678189199541926e-07 1.1136898545392289e-08
yob -2.934267533541331e-07 2.0035863173126394e-07 1.8523770677141217e-07 1.0312756258356202e-06 -1.401258163339595e-07 -1.0979275146983297e-09 1.0517562820580793e-11 4.1835201800416726e-09 -3.2159177966923244e-11 -4.785050022346784e-07 2.2204443618813538e-05 7.848744260174886e-06 -1.3745256452540713e-05 -4.788358192723384e-06 -7.504710976516192e-06 -7.238190430095283e-07 -8.639513983109957e-06 1.2390188725452056e-05 -4.466876506058843e-06 -1.2582399101261944e-05 1.3271317883398575e-05 -1.0552446258788796e-05 -4.7384975325197856e-06 1.924721836070983e-05 8.123429040402283e-06 -2.667802398712599e-06 -2.4703586022597326e-06 1.1782454311671235e-05 -2.560120589635948e-05 -2.5446456919688986e-08 -1.6609747297551593e-08 -2.4190378665920447e-08
age 3.647775255808975e-05 1.8523770677109928e-07 5.006275039517254e-05 0.0004516968909652391 -4.949643749062533e-05 -1.4630948100002268e-06 1.2554908814090666e-08 1.4561110734926062e-06 -1.2517167112194309e-08 -9.66979901766606e-06 8.064318134118376e-06 -1.7863208697768148e-05 -1.890267924122735e-05 -2.3336130241483202e-05 4.75055258035365e-06 -8.110952108916185e-06 -1.5812421001553555e-05 -1.1789135519308188e-05 -1.1474581016808412e-05 -1.5156363216939332e-05 3.59100297173718e-06 -2.24648124383958e-05 -8.587458041295318e-06 -4.503979631082692e-06 2.2489633604623816e-05 -4.499931650919717e-05 -3.734484136721008e-05 -1.7590626918845147e-06 3.413951108003207e-05 4.8452159794689154e-08 -1.1217811016290084e-07 1.1002947257918499e-07
sex 0.00025351139413513045 1.0312756258293786e-06 0.00045169689096442075 0.006498419875237378 -0.0005787144511719048 -1.237746057391998e-05 1.0174627338830524e-07 1.5038684678910399e-05 -1.1879383341051461e-07 -1.0856283986479995e-05 -0.00021103065360634474 -0.00028026868612521103 -1.9250048298863156e-05 -0.0005769609969530803 0.0001502612100317533 0.00012033409008622055 0.0001139825026776664 -0.00018571562660568588 -0.00025780760528987853 -0.0001936097891443056 8.531258333132399e-05 -0.0004139063923477524 7.188693907439439e-05 -0.00011928788512162499 0.00014958568402214246 -0.00027935645116080503 -0.0002637635679036978 -6.649633811401894e-05 3.307723625501494e-05 -6.657795649541713e-07 1.2053031301940714e-06 2.248132754629445e-06
age_sex -3.629952087458784e-05 -1.4012581633342432e-07 -4.949643749057712e-05 -0.0005787144511723524 5.9092090405051144e-05 1.4519924858627515e-06 -1.2477008927935437e-08 -1.665571324223976e-06 1.3899185611893193e-08 1.122935661041922e-07 1.0393158120477044e-05 2.7379571262285482e-05 -7.091661729178251e-07 5.102562963162143e-05 -2.6628847489895617e-05 3.6011623191033627e-06 -5.2620115132625585e-06 2.3834060252562375e-05 1.4401811300443615e-05 2.6912800174323332e-05 -8.011804571439505e-06 3.664675469228396e-05 -9.826862802593657e-06 1.3753983839638232e-05 -2.271206749533741e-05 2.8216368942698145e-05 2.679026866155534e-05 -1.3733268377304025e-06 -5.90367668666187e-06 -4.776070195962507e-08 1.9450727444826548e-08 -2.3168321989905504e-07
age2 -1.3505721869736806e-06 -1.0979275146888402e-09 -1.4630948100005762e-06 -1.2377460573949058e-05 1.4519924858646662e-06 4.501047305386731e-08 -4.0033977947800683e-10 -4.481936297087602e-08 3.9923432758822224e-10 1.905537780010335e-07 2.6513650548926686e-07 6.751728665700757e-07 1.8399849842912e-07 9.695214922812724e-07 -5.414699977259131e-07 3.814903969570239e-07 2.891896143034802e-07 7.085012884067827e-07 -9.931078980009093e-08 4.668368994255482e-07 -8.323652155735678e-09 5.573352219057698e-07 9.474074932311447e-08 4.1469055847630534e-07 -6.264825640242404e-07 1.181566659500862e-06 8.734283048340519e-07 -1.3913031678530112e-07 -1.0690007723556703e-06 -4.067947991040116e-09 5.312178387967939e-09 -4.97197854375467e-09
age3 1.4403339117082013e-08 1.0517562820499613e-11 1.2554908814096155e-08 1.0174627338859176e-07 -1.2477008927955476e-08 -4.003397794780809e-10 3.66605381926318e-12 3.990125496267656e-10 -3.6582636881284754e-12 -1.5986296331076048e-09 -1.1222080971398959e-09 -5.628334546957102e-09 -1.4787696259933857e-09 -8.953309697188954e-09 4.6781651715547984e-09 -5.263217971419927e-09 -3.2977342568826647e-09 -6.595497746240109e-09 2.509015398548057e-09 -6.034014949011983e-09 3.8889183236130795e-10 -5.499160379979793e-09 -1.1196130794028338e-09 -2.321814742165849e-09 5.860502263004677e-09 -9.965627473344982e-09 -7.104122324386758e-09 4.090626987752304e-09 6.248502088181979e-09 4.694552355288667e-11 -5.712016665782853e-11 4.773157094579702e-11
age2_sex 1.3380252019153667e-06 4.183520180025984e-09 1.4561110734919501e-06 1.5038684678932137e-05 -1.6655713242249065e-06 -4.481936297084327e-08 3.990125496263863e-10 4.9695554890347824e-08 -4.3250487080830346e-10 6.584944915870544e-08 -3.093657892520001e-08 -7.079312914855312e-07 -3.5392777612656095e-08 -1.467222490987448e-06 8.390200920134782e-07 -3.850508016128151e-07 -1.3175113238083676e-07 -6.886012974141758e-07 -8.683761471133618e-08 -9.157403130594482e-07 2.893962357279404e-07 -1.010531203855194e-06 2.583647574682361e-07 -2.3383849449017047e-07 9.283881467332736e-07 -8.696501888754583e-07 -7.377822573220817e-07 3.39957572650582e-07 -8.411444471119048e-08 3.3232386831739277e-09 -3.940734987910898e-09 6.804835653248533e-09
age3_sex -1.4291874240785369e-08 -3.215917796680182e-11 -1.2517167112193358e-08 -1.1879383341075379e-07 1.3899185611906968e-08 3.992343275880865e-10 -3.658263688126515e-12 -4.325048708084742e-10 3.892663058576017e-12 -4.581147281133281e-10 -1.1555389194580586e-09 5.848473878374596e-09 2.7551167749250537e-10 1.192715402005908e-08 -6.888198017994331e-09 5.838882259121994e-09 2.8655956268627056e-09 6.142877624218584e-09 -1.6157381826322684e-09 8.683899874710203e-09 -2.0801134145291024e-09 8.105555608100261e-09 -1.6491176374494066e-09 7.559374579522237e-10 -8.750378122966652e-09 7.88382121664221e-09 6.264750609635611e-09 -5.196721244488695e-09 2.0719478882256823e-09 -4.081269469714906e-11 5.0226100242518436e-11 -5.703822775082511e-11
PC_3 -3.643139257264231e-05 -4.785050022348144e-07 -9.66979901769482e-06 -1.0856283986739177e-05 1.122935661350644e-07 1.9055377800195476e-07 -1.5986296331160743e-09 6.584944915773173e-08 -4.58114728104483e-10 0.04672438231865273 0.0007665190816564974 0.001766062607756178 0.0018993136478523936 -0.0056854622029554195 0.0035255141320929546 0.006520800511271227 -0.005324637390098646 -0.0026487235267157526 -0.0018177686368351397 0.0045495198430359545 0.0069954268295250996 0.006348428478328002 -0.004422772839510453 -0.016148784000773218 -0.001693307873340419 -0.0012586683488818233 0.004872107505240311 -0.00332486668665138 0.010977083843064395 4.987163939664006e-06 3.998070388498486e-05 3.541222795048258e-05
PC_4 -3.8635127988304564e-05 2.220444361881393e-05 8.064318134269389e-06 -0.00021103065360478837 1.0393158120303192e-05 2.6513650548458043e-07 -1.1222080970978672e-09 -3.0936578919975665e-08 -1.1555389195037843e-09 0.0007665190816564852 0.16076224170116274 -0.006793184215223371 0.009229280408894525 -0.009363920433705288 0.00017237896440565827 -0.005302848473169685 -0.0008246972349822435 -0.013520872907811865 0.003929445083723532 0.009670159334593875 -0.0171157791382389 -0.009556793389594878 0.012802082560890876 0.00869258077388657 -0.0050704303363641135 0.00374330518952386 -0.005514539721721538 -0.0017180375311433202 0.009552347209252634 -8.981198428835062e-06 -5.838087171104825e-05 -5.791619586739554e-05
PC_5 -6.154933912525288e-05 7.84874426017527e-06 -1.7863208697705803e-05 -0.00028026868612498004 2.7379571262238207e-05 6.75172866567958e-07 -5.628334546936831e-09 -7.079312914837048e-07 5.848473878356088e-09 0.0017660626077561665 -0.006793184215223286 0.20884308925557124 -0.003726300494914455 -0.007190667914164602 -0.00021130446727782456 0.005411866077538001 -0.012425315556508084 -0.002670795402296442 -0.015292554378963936 -0.009721999528227922 -0.0010691736165066917 -0.01349326588884583 0.011120227347071169 -0.023376877536029395 0.00459436332640315 0.003487385969071451 -3.843165551517831e-05 -0.005151534635665054 0.016399122288709937 -1.1555800910996419e-05 2.855852814183203e-05 -3.599105837708562e-06
PC_6 -1.997515886427299e-05 -1.3745256452540967e-05 -1.890267924132042e-05 -1.9250048299800947e-05 -7.091661728116651e-07 1.8399849843203994e-07 -1.4787696260197662e-09 -3.539277761587967e-08 2.755116775209736e-10 0.0018993136478523758 0.009229280408894536 -0.003726300494914414 0.2623215839732874 0.0017922539413028555 0.013816086865936817 -0.011906006128646916 -0.007478584686536847 0.008188074084047274 -0.013451231024649823 -0.0025013850152091283 0.0017799442265726301 -0.022641207426783192 0.012201415153135482 0.026044767784191424 -0.004781829153969207 -0.00018153252496012096 -0.009220563259796666 -0.0016010310142589843 -0.013561959751250704 -9.010383731886793e-07 -6.842907679027805e-06 -1.1383471894838183e-05
