 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.011343127055206686 -9.384184951040464e-06 0.001286145195467111 -0.0010690598898900796 -9.440798000548019e-06 -4.875005734708012e-05 5.396667689723438e-07 3.563964388828575e-06 -5.889211742817896e-08 -0.0030283748192014757 0.0003944981280612004 0.0005848458106689424 0.0018089808408029524 -0.001251947283182081 -0.003272732188064201 0.004595689552751789 0.0010674449440379009 0.0012521118711401559 0.00047371006608488134 0.0011913780013693956 -0.005407882085279679 -0.0075790341723451955 -0.007930925738535972 0.0005786576086114199 -0.01289318378458283 -0.004359516562902381 -7.795944968639883e-05 0.010523670739155314 0.006300736723035375 3.8072605616514705e-05 5.975979787236259e-06 -1.4333898016566236e-05 0.00012478222850950476 -6.937259309526649e-05 9.199635441903636e-05 -9.170141457082413e-05
yob -9.384184951037184e-06 2.8281312943770354e-06 2.761193083683556e-06 1.103298130093123e-05 -1.2954228170455632e-06 -2.757849264329977e-10 -2.0685350781021093e-10 1.942239422929275e-08 2.2587604013409205e-11 5.5435269887838586e-05 0.0004621248486552354 2.9702408057786818e-05 -0.0002750077164397899 0.0001535850878882626 -0.00041417376570054826 -0.00010595340095276916 -0.00017576117517810783 0.0002962226650471989 -9.472486564085424e-05 -0.0002448213663204346 0.00020730720908105672 -0.00019024534784797313 -2.7053342396789246e-05 0.00011602777458316346 0.00010617353938774561 -9.5525404596571e-05 -0.00011335985648723732 9.69040695037035e-05 -0.00038375339448655467 7.816421347457546e-09 2.6920565429067494e-08 -1.937359203110903e-07 1.9652225246781344e-06 -1.3881099496741583e-06 1.423685583701924e-06 -3.639702412034496e-07
age 0.0012861451954669773 2.7611930836922575e-06 0.0006608676370521738 0.0061636245280540175 -0.0006556589115856693 -2.0669305403757058e-05 1.9664176337964068e-07 2.0575482411735106e-05 -1.958335897240462e-07 -0.0001409596855873087 -4.887276212027449e-06 -0.000291522298748631 -0.0009000639329281273 -0.001011060865678063 -0.0012191289061195129 7.852922852385731e-05 -0.0024008259030148162 -0.0006674116589317705 0.0019053043542213263 -1.8024785904845805e-05 -0.0005255172240860105 0.00015653106554973319 0.0001524804288040152 0.0004354029694512493 -0.002011832806378238 -0.002523020801126937 -0.0006494310810333725 0.0023266249960719088 0.0014251305055588562 2.1898973624996134e-06 1.1478435804796746e-05 1.7548845181273847e-05 4.4345968893515e-05 -4.904996404261636e-05 4.919840649467758e-05 -7.03141214170414e-05
sex -0.0010690598898929664 1.1032981301079524e-05 0.0061636245280495645 0.13354036081920415 -0.012698512807966099 -0.00018176585520768293 1.6571950957749412e-06 0.00036946402803971135 -3.3369880146935268e-06 0.006897268888731437 8.16579089366136e-05 -0.016185072291455684 -0.01680331514986467 -0.006678366298559442 -0.011595182509482157 0.008585774287030206 -0.02642668724959152 -0.02446946557231625 0.003995222022609548 -0.005457390892069437 0.007391622913723276 0.007286371232050983 -0.016507718771885626 -0.025094237612305222 -0.003791227248844522 -0.02362951273433477 0.012780023970686415 0.037460403492926876 0.014429965494646639 -2.1215249577225707e-05 5.9668702817079164e-05 -8.361496260394647e-07 0.00037416036693253217 -0.00041804109260943343 0.0005577069600477346 -0.0005316587761064211
age_sex -9.440798000306684e-06 -1.2954228170579178e-06 -0.0006556589115850401 -0.012698512807963512 0.00130295356822683 2.0561123161339348e-05 -1.9583699399348567e-07 -4.002999627541942e-05 3.7622664372409715e-07 -0.0005159411393707488 4.9535557082612725e-05 0.0010125634394113987 0.00196114890972301 0.000806260257972253 0.0011677719379559605 -0.0008126647956646059 0.0025947244774400997 0.0023471240624230853 -0.0009828821233042373 0.0006885872591773395 -0.0010334904068244172 -0.0007088681674719636 0.0013264109422355173 0.002603195767658262 0.0005265535852572046 0.002881305051761374 -0.0007230266967143413 -0.0033889113535142987 -0.0016287342155599696 5.545461789187524e-07 -3.686820360382216e-06 -3.598377851292321e-06 -3.2858108486909536e-05 3.258848292890343e-05 -4.745829486499561e-05 5.434987757470664e-05
age2 -4.8750057347076915e-05 -2.7578492641218644e-10 -2.066930540375199e-05 -0.00018176585520775118 2.0561123161351606e-05 6.797430523335928e-07 -6.6987170621183714e-09 -6.763749742529235e-07 6.668144885195368e-09 6.650222295619325e-06 1.1234989568396553e-05 1.3263377783958955e-06 2.2855124204218722e-05 4.003077098181368e-05 2.7052857114039456e-05 -1.3304595194840957e-05 5.357141017004653e-05 2.1938563050142235e-05 -7.178835014034015e-05 -1.4792112119505993e-06 1.9265199037612966e-05 -4.204363039738943e-06 2.2611183373381264e-06 -6.7256739688235475e-06 8.039431040322534e-05 8.396783004565404e-05 8.623068981508513e-06 -8.366802690754704e-05 -4.721183495609791e-05 -1.0795901375310355e-07 -2.5628405151592416e-07 -4.920840404580188e-07 -1.3666030301996503e-06 1.3516333312710802e-06 -1.346072350704878e-06 2.0227373265077427e-06
age3 5.396667689723393e-07 -2.06853507809197e-10 1.9664176337955793e-07 1.6571950957750005e-06 -1.9583699399354107e-07 -6.698717062117233e-09 6.783128200636954e-11 6.667634403702115e-09 -6.753907189409268e-11 -7.70108648469942e-08 -8.938779030306426e-08 3.963661300815525e-08 -2.2492949565992772e-07 -3.986999682523977e-07 -2.539492334765692e-07 2.1877202161286576e-07 -3.71406784188931e-07 -1.5807984214600532e-07 7.057285193813456e-07 -1.6464393059485503e-08 -1.8373431936743748e-07 -2.3889373493561927e-09 -1.4480979101098508e-07 3.994220588624575e-09 -8.793698161517995e-07 -8.50361271802123e-07 -1.803399149524374e-08 9.232862603380088e-07 4.417611102118766e-07 1.3601832060455307e-09 1.541521102712504e-09 3.9820327624157165e-09 1.2964358195582711e-08 -1.1088345140680684e-08 1.1689965574746688e-08 -1.770744218374926e-08
age2_sex 3.563964388813656e-06 1.9422394229487765e-08 2.0575482411710356e-05 0.0003694640280395632 -4.002999627541216e-05 -6.763749742523858e-07 6.667634403698894e-09 1.2830120778945088e-06 -1.2455029067543448e-08 1.1051151064432335e-05 -3.1834349790433395e-06 -1.616037970684198e-05 -6.3566973238902e-05 -2.9100915523824723e-05 -3.372362586936098e-05 2.953678569167566e-05 -7.150652565107493e-05 -6.565123255363236e-05 4.148459339003671e-05 -2.5025939820986166e-05 3.284021356182244e-05 2.469913378390017e-05 -3.6716070782930114e-05 -8.135464619949964e-05 -2.421936469312589e-05 -0.00010178751447438096 1.2518942690034756e-05 0.00010234140425962057 5.5764078464085134e-05 9.87803725045044e-09 3.880220824236791e-08 2.0868393262273424e-07 9.129882477643132e-07 -7.537658817481719e-07 1.1969217516968709e-06 -1.6391401318058575e-06
age3_sex -5.8892117427983146e-08 2.2587604007876375e-11 -1.9583358972377803e-07 -3.3369880146915612e-06 3.762266437239693e-07 6.668144885189247e-09 -6.753907189405259e-11 -1.2455029067541619e-08 1.2412257386136945e-10 -7.734304851775579e-08 5.139427706346811e-08 5.2943491234729956e-08 6.007686961252872e-07 3.1707122358290786e-07 2.935348191585343e-07 -3.491941612245058e-07 5.738789747333164e-07 5.568104126363188e-07 -4.473310698427322e-07 2.8055720782091394e-07 -2.930043273374268e-07 -2.65220411039216e-07 3.583415343832358e-07 7.959096289637736e-07 3.159798879075933e-07 1.0241674333780132e-06 -8.150962672761045e-08 -1.0138569623121807e-06 -5.937638507736909e-07 -2.790902586118637e-10 3.2765452280034063e-10 -2.6015381309292785e-09 -8.288295693973985e-09 5.1792482046150095e-09 -9.397760098899514e-09 1.4925285251246702e-08
PC_3 -0.0030283748192016634 5.543526988783832e-05 -0.00014095968558809925 0.006897268888719239 -0.000515941139369446 6.650222295644101e-06 -7.701086484722717e-08 1.1051151064391703e-05 -7.73430485173692e-08 0.6256985824854919 -0.09649050354096017 0.028994589286675317 0.1284289314011948 0.04278205831305478 0.037767944721821274 0.003351403581738495 -0.09336217310313823 -0.08582228977713957 0.0027191268642264826 0.09894089431801639 -0.018538702353566118 0.17502909753959273 0.058004830040167 -0.4123480036175651 -0.0943854745752615 -0.035175758383970655 0.10418981071396685 -0.11374216593724336 0.25164177155103484 -0.0003265759287291629 0.0008056084788892411 0.0003209250872668781 0.0012519294274386465 -0.0008836782512586638 0.0010135591407593014 0.00014203357751799207
