 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.014211939087416784 -1.2409773024901778e-05 0.0023328997875293857 0.007367111321649581 -0.0007534230431762999 -7.942254634666664e-05 8.166933188700649e-07 2.3300088534810905e-05 -2.2182811903660948e-07 -0.00586374799139031 -0.0017603352666526377 -0.0033368807479167957 -0.004849533354206557 0.007674042113150344 6.962102363274352e-05 0.009173780122990464 -0.006901560297219447 0.001750587689966065 -0.0033776776236879753 0.009589935834125393 -0.004516725750501076 -0.007044896963486453 -0.01350324535496563 -0.009969445918040592 -0.0024963671569651043 -3.0838222293222057e-05 -0.002203226146281389 -0.006238190920001898 0.017538677715510983 3.2350785378701574e-05 -2.263387853941691e-05 1.5311472366818948e-06 -2.5892732093574326e-07 5.7004401755021746e-05 5.085129058553351e-05 -0.0001187271388818365
yob -1.2409773024916478e-05 4.088427576424991e-06 8.789312433543906e-06 1.098505179922154e-05 -1.746232273618648e-06 -1.1248497865274682e-07 6.32395583164902e-10 3.6725958331746655e-08 -1.4320313912543823e-10 1.4142842428048923e-05 0.001179110066874427 0.00020969289988846836 -0.00048722828446885204 4.2170441294971964e-05 -0.0009151249495138587 -0.00011067725860564516 -0.00023508115456369292 0.0005034740784732473 -6.904591089879206e-05 -0.0006726638307111949 0.00030132781942020833 -0.0004404637195686645 0.00032358514508428816 0.0004939605909841342 0.00019122522108928167 1.9324088549486188e-05 2.652468486089712e-05 0.00025183988776923325 -0.0004765884129724174 1.8908964232086315e-07 -3.9621319389793107e-07 -1.323181417165926e-06 2.0304772251164867e-06 -8.009170314952255e-07 3.1499688281086683e-06 1.5158513539945592e-07
age 0.0023328997874867176 8.78931243356122e-06 0.0015809491045305872 0.01603986203807397 -0.0015499443516586958 -4.594230555393104e-05 4.1480212663969513e-07 4.530214489345071e-05 -4.0948108764570085e-07 -0.000304646561806612 0.0037166703643247943 0.0014268150654799317 -0.0010134801848707042 -7.107470364346278e-05 -0.004566848650499583 0.0015396186952566053 -0.0032327554894094807 2.817069909943046e-05 0.006363868371103686 0.001061589901168504 0.002886783052239739 -0.0016270868063257872 0.00011827749247524498 0.0006867687278963504 0.0003186143951570517 -0.0022063662505972465 0.00010217729665861786 -0.0018046644418085378 0.003685095755092784 7.089065929727994e-06 3.636300555084766e-06 2.2239252322301496e-05 -3.94560044069469e-05 4.1574049594453516e-05 3.064756857847669e-05 -6.904895284217771e-05
sex 0.007367111321010524 1.0985051796419881e-05 0.016039862037953274 0.2641741815764331 -0.02421845201806334 -0.0004506653878894625 3.957512941125874e-06 0.0006833395103912883 -6.024021763451138e-06 0.00157196828414804 0.006156817681955787 0.014238518055181122 -9.950477957812665e-05 -0.012596199144415671 -0.03085517534363363 0.006458746903432675 -0.05245937039937287 -0.022098085755271647 0.0721728166100845 -0.004937913823893629 0.021457825559596314 -0.0067975010397307925 -0.020352706508142273 -0.011778697235393673 -0.0009338065658803311 -0.0197549506410182 0.019617930495146336 -0.0068920640283250114 0.046192341949036646 2.140920474096222e-05 7.180529184894007e-05 0.00028237911694951325 -0.0004221080182398452 0.0005299605419110604 -0.0001377680810631993 -0.0004450571601581574
age_sex -0.0007534230431129339 -1.7462322731866424e-06 -0.0015499443516445127 -0.024218452018037347 0.0023550148807837683 4.523704092182552e-05 -4.0881947959395654e-07 -6.931873370722624e-05 6.307309427034215e-07 4.371701155932536e-05 -0.0011187986904870695 -0.001611596170485369 0.00026590394315602014 0.0014586602253943686 0.0028917725884116084 -0.0012823120559820054 0.0036870805095502164 0.0015851070354693322 -0.0071653554496068205 0.00018281302285350887 -0.0016375823485773274 0.0005747024735753568 0.0017156868948199127 0.0009920640470358279 0.00014060099603462742 0.0028940215334867106 -0.0008128303105364818 0.0008062077148041094 -0.00534270116020519 -3.218437449750773e-06 -6.955796115580192e-06 -2.3540927617380984e-05 2.709054582331389e-05 -3.168270291670894e-05 -2.5432526296267835e-07 4.975950472319375e-05
age2 -7.94225463454669e-05 -1.1248497864695098e-07 -4.5942305553915294e-05 -0.00045066538789287775 4.5237040922230306e-05 1.3823007962932343e-06 -1.2805053574155615e-08 -1.3635335218994055e-06 1.2633807410278717e-08 1.4163063857088914e-05 -6.826558957435093e-05 -3.400835280242402e-05 1.8674757060231126e-05 1.852863708937137e-05 8.199771850741582e-05 -5.932377896446717e-05 6.408049066602303e-05 2.199697258289289e-08 -0.00018738446001672067 -6.287483010159728e-05 -5.341878710028794e-05 2.3259803371454395e-05 1.820407336535708e-05 -1.0982925251823562e-05 1.331782542662431e-06 8.104143756069345e-05 1.122698291970311e-05 5.455500589585331e-05 -0.00013139922639532036 -2.1343581720116443e-07 -1.6879776763697828e-07 -6.376662032269746e-07 8.391693568533627e-07 -6.59968331552156e-07 -8.979175317490543e-07 2.061279283362599e-06
age3 8.166933188594316e-07 6.323955830897681e-10 4.148021266395103e-07 3.957512941156876e-06 -4.0881947959763897e-07 -1.2805053574154282e-08 1.2114962566084692e-10 1.2626147266146048e-08 -1.1943468065772143e-10 -1.726211069260388e-07 5.696021829187977e-07 3.066246387389431e-07 -1.9341189938650803e-07 -2.2890724887286414e-07 -5.426693254297144e-07 6.26948304742579e-07 -4.4389021862522444e-07 4.507725290451212e-08 1.6581137496527895e-06 6.439413091788179e-07 2.893818681748629e-07 -1.681679653077242e-07 -3.297195413850012e-07 6.609093563723473e-08 -3.9332420386650866e-08 -8.110116826774332e-07 -1.766258029452605e-07 -4.474803420437934e-07 1.317632822702849e-06 1.8479571339670601e-09 1.911359228710029e-09 5.2855873755482484e-09 -6.0447151976507e-09 3.2689040696072285e-09 8.463614456284426e-09 -1.848786041427359e-08
age2_sex 2.3300088532671168e-05 3.672595832757315e-08 4.530214489297443e-05 0.0006833395103899074 -6.931873370716612e-05 -1.3635335218857806e-06 1.2626147266021954e-08 2.109353886991839e-06 -1.9705497447953222e-08 -6.802469461397759e-06 4.271426781284043e-05 5.492835609179453e-05 -9.039982771029488e-06 -4.8619565679858095e-05 -7.368678299634456e-05 5.086445607973576e-05 -7.966107551078863e-05 -4.180345596846663e-05 0.00020846473317220426 3.80070644069677e-06 3.371452306526225e-05 -1.3441017286523875e-05 -5.429858440624046e-05 -2.0151528775809875e-05 -3.7916807113907143e-06 -0.00010637371092028623 -2.212159945303316e-06 -2.7015287189114786e-05 0.00016847342466156105 6.564130092604499e-08 2.735722652645698e-07 6.428298002650553e-07 -6.009015859585599e-07 5.203200275908083e-07 3.058144999363104e-07 -1.601130165062034e-06
age3_sex -2.2182811901582583e-07 -1.4320313911640795e-10 -4.09481087640944e-07 -6.024021763434026e-06 6.307309427024319e-07 1.263380741014229e-08 -1.194346806564779e-10 -1.970549744794022e-08 1.8821933176628226e-10 9.449612503290276e-08 -4.388391423676033e-07 -5.744321863160507e-07 7.488180225942849e-08 5.069400854703501e-07 5.487676600441391e-07 -5.384259588012889e-07 5.422867637608836e-07 3.564899295948509e-07 -1.8887668304084012e-06 -5.536621230131822e-08 -1.544014110565194e-07 8.953176428851022e-08 5.401193590610666e-07 1.4624298809961116e-07 1.4842999964723818e-08 1.112710586126429e-06 1.892178049338589e-07 2.1685347117517116e-07 -1.6483212806705548e-06 2.6658627808823056e-12 -3.4750408781048095e-09 -5.750718287401793e-09 4.4607477581204826e-09 -1.7769111881264956e-09 -4.488701366766375e-09 1.5107185515855794e-08
PC_3 -0.005863747991384988 1.4142842428084656e-05 -0.0003046465618082543 0.0015719682841069708 4.3717011564223864e-05 1.416306385714662e-05 -1.7262110692662112e-07 -6.802469461563312e-06 9.449612503456856e-08 0.9398345567822036 -0.14926045219678075 -0.038047844191863786 0.2503916388281935 0.0865325856749285 -0.009033083790614883 0.10354148690006879 -0.3000642199625663 -0.19566128275581707 -0.23984046531012163 0.228904773767189 0.17308575068997967 0.35536953399678806 -0.2060682849469447 -0.7304943639024019 -0.20567132992155077 -0.05296342490580722 0.17437108249495564 -0.32372493892232307 0.4649919617588496 -0.0006073827129233563 0.0009473743114430229 -0.00022227767961008395 0.0006003337337158794 -0.0003290863539730401 0.0010653613190255225 0.0014224870550084976
