 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.4609712323349577e-05 2.4626426504428457e-07 -2.6702175994706037e-06 -5.4177266468711515e-06 4.796618568944356e-07 4.9230185585514285e-08 -2.7619075781662904e-10 -1.2146194395380571e-08 8.860104963034146e-11 2.7774984501204293e-05 -4.724827547028195e-05 3.963737181006163e-06 -5.810689083256903e-05 8.901151704131692e-06 -7.303128868614033e-05 8.899580174082619e-05 -6.436267514187791e-05 -1.318664558319107e-06 -9.986968671059348e-05 -2.3667921633962038e-05 -1.4048875480559275e-06 -8.689243418964685e-05 1.1722617441444267e-05 -3.720556094994382e-05 8.16015086830918e-06 1.2742378146788172e-05 -4.997669368152171e-05 -4.197704669655212e-05 5.25962008675139e-05 1.7428406037801006e-07 2.1068614301007403e-07 -6.7254637296231745e-09 -5.937107882682862e-07
yob 2.4626426504419643e-07 1.297867512976531e-07 3.6052783047597553e-07 1.29624428257201e-06 -1.1711301728633584e-07 -4.176673458065569e-09 1.9552468185296305e-11 2.005505110672939e-09 -8.940076344814958e-12 2.630160992134662e-06 5.4584135783959735e-06 -8.113367217300925e-07 -9.955267703667162e-06 -5.137610769183372e-06 -1.9416686275477734e-06 2.0650849664949724e-06 -3.154821026696304e-06 5.601683888813809e-06 -3.088137594260665e-06 -5.971778522904367e-06 8.968321896271224e-06 -7.165586752663672e-06 -2.5617462237972834e-06 1.085262180897954e-05 3.8842953422642095e-06 -7.154956078753875e-08 -3.0884019708967725e-06 3.6874314642767513e-06 -1.4932797945713196e-05 -1.3715166460091574e-08 -2.5131375182687325e-10 -2.7443960947739425e-09 -2.728550368864534e-08
age -2.6702175995361624e-06 3.6052783047479365e-07 5.729600139360634e-05 0.000852275717499976 -5.625732696144835e-05 -1.1291477802687814e-06 6.944172993435593e-09 1.1161272769753862e-06 -6.872977648222499e-09 1.7188987699157876e-05 -5.035647502996657e-06 -2.224815994628485e-06 -4.186377354613913e-05 -1.775340295427075e-05 3.052029745038522e-05 3.846980688507064e-05 -6.23337182471478e-06 -1.677307653073438e-05 3.772748117556811e-05 8.494689627667196e-06 6.916922757192918e-07 -2.359330129353019e-05 -2.7711733770343978e-05 2.4409857023742463e-05 1.848356687568245e-05 -2.23003312679177e-05 -3.797562000573857e-05 -3.797794608697321e-06 -1.444929039046554e-05 -3.804831156979604e-07 -5.638261464284904e-07 1.0350597262885895e-06 3.051738649109206e-07
sex -5.417726646970762e-06 1.2962442825476545e-06 0.000852275717498077 0.024781936916907176 -0.0015712771510680923 -1.643398307679655e-05 9.92521791947458e-08 3.038528730591959e-05 -1.836468721213827e-07 -2.664709162022185e-06 0.00036422963962823545 0.00017229953802655584 0.00011035325605467409 -0.00021008823507154875 -2.022932981090248e-06 0.0008034918898748447 -0.00026348630276902004 -0.00014982603390891407 0.0005699040020040087 3.380089903848576e-05 -1.3307818047351967e-05 -0.0005508805089807378 -0.00019830668823139086 6.114136790742385e-05 0.0002628065935334288 0.00035991948945287796 -0.0003982923410760144 9.926969887474757e-06 -0.0004166718617230117 -2.7251380693904965e-06 -2.585230340341974e-06 1.845944154042793e-05 -2.2011688276825755e-06
age_sex 4.796618568986898e-07 -1.1711301728412284e-07 -5.625732696131977e-05 -0.0015712771510681385 0.00010335119701022433 1.114302310697529e-06 -6.865741171055084e-09 -2.049141292519932e-06 1.261713990130535e-08 -1.3596836554063348e-06 -1.784675462966066e-05 -2.942320659367574e-06 -2.461049349603858e-06 1.062678046213549e-05 -1.0901649112941454e-05 -4.888720746303819e-05 1.5210225081612254e-05 1.5976079902941418e-05 -3.8340362703322396e-05 8.85351772719425e-07 -1.3245611706627196e-06 3.2475229437430226e-05 1.732851407005577e-05 -4.557601811463558e-07 -1.3561275718169102e-05 -2.559265505316876e-05 2.9756620592860254e-05 3.184251637974714e-06 2.8202328562275144e-05 2.0185563698491112e-07 1.9685727551520813e-07 -1.3217996616431321e-06 1.2514315377434624e-07
age2 4.9230185585998305e-08 -4.176673458048892e-09 -1.1291477802687502e-06 -1.64339830768347e-05 1.1143023107001068e-06 2.2791994969065855e-08 -1.427120331294194e-10 -2.2582424498367272e-08 1.4151675087484645e-10 -1.9932744337201916e-07 5.011576607798872e-07 1.7843804108678024e-07 6.346524544200333e-07 3.488726340991308e-07 -7.167306427315385e-07 -7.457371462141655e-07 -4.758605334829695e-08 5.742928822294948e-07 -9.570584811895399e-07 -4.08707201308894e-07 1.683741390643684e-07 2.7125488954709667e-07 6.568178613436551e-07 -1.6347280267569186e-07 -8.246440677225849e-08 4.533130487578008e-07 6.82401884869655e-07 8.358241915571996e-08 -2.2892219266458583e-07 6.520627731501464e-09 1.0566499007707919e-08 -2.066422754397469e-08 -5.717729896437078e-09
age3 -2.761907578183206e-10 1.9552468185186684e-11 6.944172993435242e-09 9.925217919498563e-08 -6.865741171071273e-09 -1.4271203312941656e-10 9.072035359606421e-13 1.415311930675409e-10 -9.002742257981143e-13 3.676119370218591e-10 -4.222992112728245e-09 -1.864944837719479e-09 -4.026901520946773e-09 -1.938362028310023e-09 4.391083763187308e-09 4.562040541086257e-09 9.015744918096621e-10 -4.355919137978671e-09 6.4040737003864374e-09 3.3788289822143422e-09 -1.3797028796185123e-09 -1.2432834055476077e-09 -5.134757663928936e-09 8.311051388006394e-11 -8.114449156825445e-10 -2.944665728038913e-09 -4.225223281940305e-09 -2.703766810987507e-10 3.3423786834875818e-09 -3.441673637426457e-11 -6.029829046195467e-11 1.2429897262533185e-10 3.2315790942513227e-11
age2_sex -1.214619439570998e-08 2.005505110633515e-09 1.1161272769727786e-06 3.038528730592102e-05 -2.0491412925199637e-06 -2.2582424498314833e-08 1.4153119306721167e-10 4.143813521231218e-08 -2.5932755898916845e-10 3.812628138000139e-08 2.5789310133115353e-07 -9.020308629609119e-08 2.0674717745505087e-09 -1.841719305167066e-07 3.791451501033555e-07 9.020249700989004e-07 -2.6158251178337614e-07 -3.9456318387403166e-07 8.25018993973844e-07 3.785564035383686e-08 4.2117717667844986e-08 -5.698333486622967e-07 -4.4164428977417496e-07 -7.678860951232271e-08 2.392883628028909e-07 4.93644243499749e-07 -6.265295195197692e-07 -7.728855253111928e-08 -5.204809758317101e-07 -3.9403948523011166e-09 -3.539802228920421e-09 2.6505051784021886e-08 -2.606850582150121e-09
age3_sex 8.86010496332267e-11 -8.940076344689902e-12 -6.87297764820616e-09 -1.836468721213926e-07 1.261713990130569e-08 1.4151675087451596e-10 -9.002742257960396e-13 -2.593275589891715e-10 1.6465093684195782e-12 -1.1277814239329158e-10 -1.08394022451198e-09 1.4096024664995365e-09 1.681895891663273e-10 1.0737919483594133e-09 -3.149612128075089e-09 -5.092706518430757e-09 1.4010158099592214e-09 2.7515129024342977e-09 -5.582411949081679e-09 -7.176781871642668e-10 -3.3285044195013944e-10 3.1726547828998508e-09 3.2618831954006476e-09 8.810308660995149e-10 -1.4354890299469833e-09 -2.891479698164305e-09 3.986625355979371e-09 1.6171326664609828e-10 2.9595368014783046e-09 2.1051682278074918e-11 1.7616382724939288e-11 -1.5969186119008117e-10 1.8648128662487938e-11
PC_3 2.7774984501201867e-05 2.6301609921348237e-06 1.718898769924601e-05 -2.664709159762681e-06 -1.3596836555579097e-06 -1.9932744337379602e-07 3.6761193703297096e-10 3.8126281383052195e-08 -1.127781424123269e-10 0.03291397266398309 0.0004800824680819097 0.0032822413270438503 -0.00041036106080417835 -0.006870508999035423 0.0019509029468369105 0.005690779144612005 -0.004196059756455096 0.00035252124094577777 -0.001346795766857905 -7.036742758400599e-05 0.00721195873446968 0.002887563440454896 -0.0013939240163941817 -0.011998428272743968 0.0025053974609967446 -3.388454167474644e-05 0.0036499539749158838 -0.0004724697387023202 0.005700607343505431 -4.4556642505329e-06 -2.7495990622487406e-06 3.718730018995644e-05 3.7764709727178184e-05
