 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 0.0016778047112630424 -1.010265458901437e-06 -0.0015242923126326427 2.3508097989072063e-05 -1.1858449305292955e-07 -0.0002315355170572742 -0.00028556712683352694 -0.00019628010536435015 -0.00014513722721547906 0.0007470781915008954 -0.0003974991629933399 0.0003302593523662112 -0.0004025624189813174 0.00014081008469901985 -0.00037621390275710965 7.334896295809307e-05 -0.0002226462169413761 -5.772828948107454e-05 -0.0003363558511184017 -0.00047553811684587636 -0.00048321484832532924 0.0002641221578483252 -0.00024191445149919448 -0.0007055593481564681 0.0002905720981525112 -2.4488490677872516e-07
yob -1.010265458901875e-06 3.387249203608996e-07 1.5459436883273623e-06 -2.008744601381023e-08 1.0371702689313395e-10 6.396808693575502e-06 2.5215496161297603e-05 6.557327667418983e-06 -3.4598176997452336e-05 -1.5582470425303476e-05 -1.6402027079928587e-06 1.4873668216072595e-06 -1.410827299877326e-05 1.8560618457659368e-05 -9.97110276964318e-06 -2.512620125968864e-05 3.2644225186630425e-05 -2.8899754753145425e-05 -6.9021591868717635e-06 3.5479179607691245e-05 1.6008978049718163e-05 -1.2971688851536293e-06 -8.785488339187418e-06 2.2273374688820452e-05 -4.6180494952553276e-05 -9.976080944064612e-08
age -0.0015242923126329766 1.5459436883271082e-06 0.0014753593989139334 -2.3083364973615436e-05 1.1809957605155544e-07 0.00023649047981298116 0.0003616773098140027 0.00025987106826034346 4.240080103949355e-06 -0.000558397283177134 0.00021265123216531674 -0.00020093527078568024 0.00023824297091234445 -0.00018119322940297628 0.00023436853687663531 -1.6088106451378137e-05 8.794261719249144e-05 -9.993463637706908e-05 0.0002634207609465679 0.0004312959919309006 0.0004237254378659165 -0.00030167796961939235 0.00012157062225657276 0.0005997249268500324 -0.00017152545753952245 -5.205867729294365e-07
age2 2.3508097989078392e-05 -2.0087446013828484e-08 -2.30833649736171e-05 3.629012356753539e-07 -1.865238960119317e-09 -3.393546597537002e-06 -5.329781186388172e-06 -4.242675535122358e-06 -4.492741959711222e-07 8.428493011224911e-06 -3.2395874600392986e-06 3.1215098621125182e-06 -3.98171746354819e-06 3.3523340426339916e-06 -4.10186787451485e-06 -1.762962700295767e-07 -5.639555149707786e-07 1.1214449938835373e-06 -4.015409082009414e-06 -6.351202188152916e-06 -5.978401979901425e-06 4.916014084796355e-06 -2.0080801384821164e-06 -9.364267035591971e-06 1.9443668820226377e-06 7.848760123502225e-09
age3 -1.185844930529743e-07 1.0371702689316213e-10 1.1809957605157241e-07 -1.8652389601194502e-09 9.631669529791445e-12 1.5854807272478015e-08 2.72868370566529e-08 2.309746689580681e-08 1.5640725652046839e-09 -4.174631552130859e-08 1.532431026921566e-08 -1.5507724235133878e-08 2.0918453626233796e-08 -1.8804164448113202e-08 2.187646198653645e-08 1.4883688266551418e-09 6.848297130486557e-10 -5.305764497982601e-09 1.912178876626697e-08 3.226199186336902e-08 2.7548829126432173e-08 -2.6277971226709255e-08 1.0064222953430577e-08 4.870249847736901e-08 -7.94914834192195e-09 -4.203475929988923e-11
PC_3 -0.00023153551705703984 6.396808693575256e-06 0.00023649047981270357 -3.3935465975323985e-06 1.585480727245312e-08 0.06413459389009728 0.0017068986919665595 0.002093964651931534 -0.004834832244433336 -0.013505938708915905 0.00573832123382369 0.007882934617045466 -0.009778141190490254 -0.0009852129676531202 -0.0005806786852330864 0.0032622436577862553 0.01509174195742826 0.0060447173606352905 -0.006728077339331752 -0.022610661953127227 0.0019522437347475785 -0.0005864240989446532 0.007742375358259749 -0.002285053479469899 0.01310008441442306 6.201940568159193e-05
PC_4 -0.00028556712683359926 2.5215496161297318e-05 0.00036167730981399615 -5.32978118638771e-06 2.7286837056648666e-08 0.001706898691966655 0.22900185417557756 -0.01012641991212277 0.007040972881664382 0.00037828852814262084 -0.005014667295368476 -0.011436321826128342 -0.0014252401588644567 -0.02143822168224934 0.00466311489855348 0.018882524841591444 -0.02926326111813554 -0.01068420949259228 0.01767177700176041 0.01485673790685614 -0.009097300725858355 0.0042187407002958815 -0.007698842908492153 -0.0005670971507171961 0.009437828307553459 -0.00011238476032891773
PC_5 -0.00019628010536463817 6.557327667419174e-06 0.0002598710682605732 -4.24267553512567e-06 2.3097466895822288e-08 0.002093964651931619 -0.010126419912122722 0.3006243566913211 -0.0035431781768972053 -0.0014497241614737043 -0.0012668543767998574 0.004785633948933706 -0.025976233600051968 0.009445272495435246 -0.027268293846712262 -0.022322405265257986 0.0013401861471970251 -0.021285616621183206 0.02019880759287005 -0.034820841223600255 0.013634146383331026 0.007754296457757729 0.0011491257465466483 -0.00300817783387484 0.024838554208817032 1.4078060040455548e-06
PC_6 -0.00014513722721570991 -3.459817699745207e-05 4.240080104164547e-06 -4.4927419597444674e-07 1.5640725652214773e-09 -0.004834832244433291 0.0070409728816644415 -0.003543178176897185 0.3728947405262776 0.011518933368354222 -0.004879069486013529 -0.017222150688603194 -0.01771988461360646 0.011546181643554842 -0.01447373114422727 -0.0005414880958460341 -0.008769181039462828 -0.035568266040145805 0.02319154550654564 0.037579503781661625 -0.00982778335685101 -0.0004797535430682084 -0.009208217348872614 -0.003519674561573211 -0.017337105695912555 -1.5264971366431367e-05
PC_7 0.0007470781915009082 -1.5582470425303103e-05 -0.0005583972831770288 8.428493011222668e-06 -4.1746315521294026e-08 -0.013505938708915978 0.00037828852814267343 -0.001449724161473606 0.011518933368354304 0.4584414201687622 0.015207918966924652 -0.01411597366612817 -0.029274433707965928 0.018348626338340102 0.012767447343361785 0.0467176279243968 0.014908905449118154 -0.04270904657525631 -0.02948152917762889 0.043652152363840964 -0.01966377719742207 -0.018777259603853392 0.0038048479771478436 0.008163572056199525 -0.017286614955384038 3.2639933803251816e-05
