(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.0198644355591545 0.021703345190437 0.0111996571171049 -0.0287735922793176 -1.78543685247144e-05 7.29321763789819e-05 -9.25700159383559e-05 0.000148370873375136 2.068372476666e-05 -0.000228636045846476 -0.000154250613092754 1.05326298473315e-05 -8.42564008808356e-06
covarage 0.021703345190437 0.0309361471760259 0.0223690221483857 -0.0498455353071157 -9.11156140934054e-05 7.93122800679821e-05 -8.93193019511813e-05 0.000359846018819032 4.63932304997608e-05 -0.000642454660125884 -5.82981857223383e-05 -4.96804907037642e-05 0.000176538887269723
covarsex 0.0111996571171049 0.0223690221483857 0.0229516883212463 -0.0442736555781484 -2.53132898557743e-05 -5.04230371168468e-05 -9.73234511489245e-05 0.000196488666411114 0.000115667418872405 -0.000259240737336209 -0.00012678520175685 -6.56990959746094e-05 0.000184626446659703
covarage_sex -0.0287735922793176 -0.0498455353071157 -0.0442736555781484 0.0959515365499757 -5.58031318441293e-05 0.000195376483606075 0.000144527448979663 -0.000428819405369359 -0.000178063414695301 0.000554259922333122 0.000273190585029636 5.86731907068049e-05 -0.000257055492775785
covarPC_3 -1.78543685247144e-05 -9.11156140934054e-05 -2.53132898557743e-05 -5.58031318441293e-05 0.00179994757591128 -0.000137860630840608 -4.16963795558774e-05 0.000118799347391907 5.38740673121732e-05 0.000145864159816156 -0.000175744992131244 2.80078822145533e-05 0.000132406314801211
covarPC_4 7.29321763789819e-05 7.93122800679821e-05 -5.04230371168468e-05 0.000195376483606075 -0.000137860630840608 0.00166444580745383 -6.61450797921716e-05 -8.89087394340155e-05 0.00013394275028283 6.71524797412001e-05 -1.55273651344645e-05 -0.000185951068071373 -0.000113523959532003
proband -9.25700159383559e-05 -8.93193019511813e-05 -9.73234511489245e-05 0.000144527448979663 -4.16963795558774e-05 -6.61450797921716e-05 0.00323694415822189 -0.00161917625922917 -0.00165194127565326 4.60301002999746e-05 9.22397128823127e-05 3.43868220774294e-05 2.53857203904361e-05
paternal 0.000148370873375136 0.000359846018819032 0.000196488666411114 -0.000428819405369359 0.000118799347391907 -8.89087394340155e-05 -0.00161917625922917 0.00910868359681323 0.000929791238504308 -0.00716161547020036 -0.00587083595926922 -0.000160854147199346 -0.000126702810404022
maternal 2.068372476666e-05 4.63932304997608e-05 0.000115667418872405 -0.000178063414695301 5.38740673121732e-05 0.00013394275028283 -0.00165194127565326 0.000929791238504308 0.00896244035859521 -0.000129217445112833 -2.18749561551857e-05 -0.00674361680244844 -0.00630795199778059
gpp -0.000228636045846476 -0.000642454660125884 -0.000259240737336209 0.000554259922333122 0.000145864159816156 6.71524797412001e-05 4.60301002999746e-05 -0.00716161547020036 -0.000129217445112833 0.0194768628633342 -0.00600064869526833 0.000154954456488874 1.35406438436416e-05
gpm -0.000154250613092754 -5.82981857223383e-05 -0.00012678520175685 0.000273190585029636 -0.000175744992131244 -1.55273651344645e-05 9.22397128823127e-05 -0.00587083595926922 -2.18749561551857e-05 -0.00600064869526833 0.0176217411121349 -5.29980870971311e-05 -3.07207197344162e-05
gmp 1.05326298473315e-05 -4.96804907037642e-05 -6.56990959746094e-05 5.86731907068049e-05 2.80078822145533e-05 -0.000185951068071373 3.43868220774294e-05 -0.000160854147199346 -0.00674361680244844 0.000154954456488874 -5.29980870971311e-05 0.0146243023644202 -0.00133474358162747
gmm -8.42564008808356e-06 0.000176538887269723 0.000184626446659703 -0.000257055492775785 0.000132406314801211 -0.000113523959532003 2.53857203904361e-05 -0.000126702810404022 -0.00630795199778059 1.35406438436416e-05 -3.07207197344162e-05 -0.00133474358162747 0.0137181256861194
