 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.000511308299040292 -1.3591150845787697e-06 0.0001242033870057338 1.542921064122954e-05 -6.847754537294802e-06 -3.852515418802945e-06 3.656891254286826e-08 3.2344844781969203e-07 -3.799812208931031e-09 -0.0002763909049043664 1.337682148934385e-06 -0.0002172815159395252 0.0002550584781083863 0.0002564060711766 -0.00022291306440468922 -0.0001791782389685351 3.33754893669159e-05 -0.0002625569773980951 -0.00042197239791398703 -0.00015349606598380716 -0.0002231862794312635 -9.41232494525921e-05 0.0001274715358725404 -0.00022076443386959203 -0.00013323463046375133 -4.472746673740217e-05 -0.0003110986954050593 0.00038318451918809487 0.00048020531790821303 4.058700208783194e-07 5.749843099184532e-07 6.613232450626182e-06 -2.889452758856737e-06
yob -1.359115084579442e-06 3.7189523541698057e-07 -5.656441089260233e-08 -1.1281538605564706e-06 -3.451026121957077e-08 8.263088184786722e-09 -6.441085602094715e-11 1.3004415680842432e-09 -7.238526929122622e-12 3.1030414812024525e-06 5.025580379203679e-05 1.3214454207260693e-05 -3.647601418271796e-05 1.0618109910976681e-05 -2.8290699261043646e-05 -4.040558596238471e-06 -1.7451608602415645e-05 3.165390793603319e-05 1.1039565405955612e-06 -2.929285586332419e-05 2.480850787063165e-05 -3.42088774385117e-05 -5.6574500665730326e-06 3.5505756965791365e-05 2.4221060961286797e-05 1.0962213006559122e-06 -7.150501006845059e-06 1.9304039661565902e-05 -4.706508164945117e-05 -2.0627710474401337e-08 -6.744188720336158e-08 5.351560460349678e-08 3.8168075388244594e-08
age 0.0001242033870052369 -5.656441088731282e-08 0.00018131909346789856 0.0021046838872083415 -0.0001805360322847522 -4.758836208726997e-06 3.8874330296878616e-08 4.737234748188071e-06 -3.8699072669208006e-08 -3.175580260485253e-05 -6.0734315641122273e-05 -0.00015176652837584005 -4.035546342988771e-05 -0.00014969054935849778 6.056546472220064e-05 -8.66106665876727e-05 8.504350323464633e-05 -3.184458741849353e-05 1.236351833960432e-05 1.7039740412484644e-05 -0.00015969956113818756 4.0196056857267415e-05 6.372657861286856e-05 -0.000145756527436327 0.00023758935552662617 9.47677638121974e-05 -0.00014311478629774595 -4.0612762936620405e-05 0.0002257856357517363 1.311563903035102e-07 5.408175578033296e-07 1.1356800864465257e-06 -1.84990537495806e-06
sex 1.542921062976328e-05 -1.1281538605861815e-06 0.0021046838872002356 0.04698585872624267 -0.0038505149259802887 -5.361838068062321e-05 4.276822619750541e-07 9.776779304581584e-05 -7.793150950315014e-07 -0.00027920034730927683 0.0002775024319371555 -0.0012524267584949082 -0.0007382827070950351 -0.0034366632488898336 0.0012330930402413712 -0.0010120821404042116 0.001183955475587439 -0.0006081353177984838 -0.00020194649893645345 0.0011566165368807285 -0.0028312927075128083 -0.0018088262687995626 0.000901214550607357 -0.004354368506146716 0.002061929547102276 0.002374630908133031 0.0002904511390292969 -0.0021272337070309378 0.001171953514335428 -1.5373310079774614e-06 2.842641788978732e-06 -1.0508112057587505e-05 6.808015096266098e-07
age_sex -6.847754536303868e-06 -3.451026121896961e-08 -0.000180536032284081 -0.003850514925980829 0.0003268105943984307 4.737068885995721e-06 -3.869839703006572e-08 -8.531516271601857e-06 6.954101190810983e-08 1.668124115439443e-05 -1.723671250070169e-05 0.00010156471646157963 6.168670037087657e-05 0.00028414611690243975 -0.00010369280258812897 8.435584671986577e-05 -8.206125422030212e-05 6.507387116306481e-05 1.9728194250702103e-05 -6.726426734461602e-05 0.00018340479735737392 0.00014361902333079842 -3.4850757007210335e-05 0.0003748159237099206 -0.00012596763078829388 -0.00010783813567669756 -1.650340035181567e-06 0.00017696087089948544 -0.0001026001652734638 -2.3841350696668746e-07 -2.148712450608709e-07 9.295832070516859e-07 2.224247480023957e-07
age2 -3.852515418790537e-06 8.263088184790386e-09 -4.758836208727116e-06 -5.3618380680842745e-05 4.737068886013913e-06 1.283552528029999e-07 -1.0721131975772849e-09 -1.276004956503665e-07 1.065944369591979e-09 8.605005939334577e-07 2.7951419510060914e-06 4.108853029323472e-06 -7.366463918401472e-08 4.62335917885668e-06 -2.233299134743757e-06 2.368223531211337e-06 -2.520916734054711e-06 2.035417475344663e-06 -2.0477521064329283e-07 -5.133069673489618e-07 3.910777523410343e-06 -1.6422997748822718e-06 -1.7565315487774178e-06 4.659591332214996e-06 -4.29191278461349e-06 -1.3019698972116947e-06 3.2094113714882954e-06 5.618328299334047e-07 -6.16545366561515e-06 -1.1985232766341921e-08 -1.3123228460763217e-08 -4.2717433290428076e-08 6.256065170059365e-08
age3 3.65689125427531e-08 -6.441085602023795e-11 3.8874330296880185e-08 4.276822619768954e-07 -3.869839703021833e-08 -1.0721131975772981e-09 9.136613740004696e-12 1.0658959451761783e-09 -9.084550817055029e-12 -7.827463835633748e-09 -2.0578199123229796e-08 -3.308611233120494e-08 4.05630103611646e-09 -3.9649664724146353e-08 1.6748189304623474e-08 -2.1143442649563767e-08 2.067926970749539e-08 -2.0912836741410798e-08 -1.8247422312757334e-09 -1.4141329559972882e-09 -2.6769808187221055e-08 1.1545439004905424e-08 1.3091136547731976e-08 -3.705623759889659e-08 2.3265697468173722e-08 5.248775706837266e-10 -2.4820783448198178e-08 2.2423704573202764e-09 4.33048090129894e-08 1.5408664894449115e-10 8.589486325155874e-11 4.1809652547495466e-10 -5.647167328470595e-10
age2_sex 3.234484477946992e-07 1.30044156802573e-09 4.737234748170877e-06 9.776779304584141e-05 -8.53151627160283e-06 -1.2760049564990008e-07 1.065895945172265e-09 2.2827273097313757e-07 -1.900417436271438e-09 -3.163772846684237e-07 4.1163374820347106e-07 -2.428472733278549e-06 -1.413573017557677e-06 -7.491351671302829e-06 2.6465874986983926e-06 -1.960374118913126e-06 1.835437502189511e-06 -2.1703251961691437e-06 -7.499963253618877e-07 1.1190601299030143e-06 -3.643204076566592e-06 -3.3124083364163006e-06 -1.026181690998133e-07 -9.576000167627588e-06 1.7971447584986922e-06 4.961389797775262e-07 -2.0422169691011223e-07 -4.842802581010592e-06 2.343426031377823e-06 1.5079583697456997e-08 1.792475440760299e-09 -2.3081301912464227e-08 -1.123611429679329e-08
age3_sex -3.799812208722287e-09 -7.2385269289502205e-12 -3.869907266907001e-08 -7.79315095031788e-07 6.954101190812437e-08 1.0659443695882311e-09 -9.08455081702357e-12 -1.90041743627161e-09 1.6128775552408313e-11 2.007218714929531e-09 -3.1598596745426413e-09 1.900236707900962e-08 8.276967895935388e-09 6.325856089250664e-08 -2.0345484784428563e-08 1.3409644615262895e-08 -1.4344445513729281e-08 2.1735470967579143e-08 9.097631567091848e-09 -3.4086614034399436e-09 2.2218028523092618e-08 2.3453463382333163e-08 8.523947115449031e-09 7.366561208247663e-08 -3.7871015656896356e-10 1.3727149365400533e-08 3.5445567921981878e-09 4.2150853401655295e-08 -1.4121290423795555e-08 -1.9499851180068798e-10 2.88321472148547e-11 1.7155700693570445e-10 1.1883296162974758e-10
PC_3 -0.0002763909049042912 3.1030414812021565e-06 -3.175580260486163e-05 -0.0002792003473107119 1.6681241154516348e-05 8.605005939337277e-07 -7.827463835636135e-09 -3.1637728467162653e-07 2.0072187149558246e-09 0.08120029512705099 -0.005334242018870651 0.0014313365976018374 0.006113187345547875 -0.0015189366816983746 0.007170215648457881 0.007993629942909045 -0.018815529876142933 -0.008758624407146491 -0.008286096941185444 0.011169372370199028 0.006496734416684078 0.018009088715364593 -0.006951199957026631 -0.04023737611783387 -0.009776934930792557 -0.004616897504350439 0.015247316277894529 -0.007893554068926322 0.024931692512974616 3.4871767465052865e-05 -4.021034163871492e-05 0.00014629354933063226 2.1359337885810958e-05
