(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00527091975635125 0.00360242705246709 -0.000125525150773838 7.3471071253542e-05 -0.000190679455849378 -7.71709760303621e-05 -3.19516510596706e-05 -3.20507373849281e-05 -0.000251685131014306 0.000151767136654321 8.16756543818996e-06 0.000119783832428094 0.000181816277263278
covarage 0.00360242705246709 0.00654254239848384 0.00581671434181676 -0.0103922676179902 -9.46266440164922e-05 0.000110464330882063 -7.82984383544246e-05 5.2037854980654e-05 -9.61234866301071e-05 2.81176786043968e-06 -1.56696590892988e-05 -3.38601075142122e-05 0.000269437207079144
covarsex -0.000125525150773838 0.00581671434181676 0.0126021801288712 -0.0196945653943626 3.5261804837896e-06 1.95939785851697e-06 -0.000125943573939707 8.49412030284805e-05 1.77105201520668e-05 -0.00028397677816054 0.000279997772814786 -0.000137081658178878 0.000317732823423479
covarage_sex 7.3471071253542e-05 -0.0103922676179902 -0.0196945653943626 0.0342352384502305 -4.10558416631796e-05 8.5171437385347e-05 0.0001660621014574 -0.000147186183111821 -1.86542447742154e-05 0.000401098917633165 -0.000441239048184837 0.000169948216542253 -0.000464795155227541
covarPC_3 -0.000190679455849378 -9.46266440164922e-05 3.5261804837896e-06 -4.10558416631796e-05 0.00139961353943815 -0.000197836684869836 -3.45149129844101e-05 7.52923497545615e-05 1.7523068672033e-05 0.000151025859211165 -7.338315599682e-05 7.44531007164313e-05 7.70651016794125e-05
covarPC_4 -7.71709760303621e-05 0.000110464330882063 1.95939785851697e-06 8.5171437385347e-05 -0.000197836684869836 0.00127593253923483 -2.46390789835545e-05 -8.71065608972478e-05 7.86088707766628e-05 0.000204585341105204 -0.000123093982858617 -5.82664378124932e-05 -0.000128770538173136
proband -3.19516510596706e-05 -7.82984383544246e-05 -0.000125943573939707 0.0001660621014574 -3.45149129844101e-05 -2.46390789835545e-05 0.00263167239986208 -0.00131721430307325 -0.00132040639955384 0.000100345839713587 3.98752678911522e-06 -6.78171920869647e-05 -2.99088759491194e-06
paternal -3.20507373849281e-05 5.2037854980654e-05 8.49412030284805e-05 -0.000147186183111821 7.52923497545615e-05 -8.71065608972478e-05 -0.00131721430307325 0.00809559244610011 0.000778598362481222 -0.00626950608931073 -0.00563743722318432 9.3251525107861e-05 -0.000362085470221614
maternal -0.000251685131014306 -9.61234866301071e-05 1.77105201520668e-05 -1.86542447742154e-05 1.7523068672033e-05 7.86088707766628e-05 -0.00132040639955384 0.000778598362481222 0.00837300210205802 -0.000169811083619493 -1.10347813152075e-05 -0.0064122839266123 -0.00620359823114758
gpp 0.000151767136654321 2.81176786043968e-06 -0.00028397677816054 0.000401098917633165 0.000151025859211165 0.000204585341105204 0.000100345839713587 -0.00626950608931073 -0.000169811083619493 0.0248084184445301 -0.0129051309905921 0.000661941545280557 -0.000378765397017417
gpm 8.16756543818996e-06 -1.56696590892988e-05 0.000279997772814786 -0.000441239048184837 -7.338315599682e-05 -0.000123093982858617 3.98752678911522e-06 -0.00563743722318432 -1.10347813152075e-05 -0.0129051309905921 0.024011433560254 -0.00075979879649325 0.000737747068601574
gmp 0.000119783832428094 -3.38601075142122e-05 -0.000137081658178878 0.000169948216542253 7.44531007164313e-05 -5.82664378124932e-05 -6.78171920869647e-05 9.3251525107861e-05 -0.0064122839266123 0.000661941545280557 -0.00075979879649325 0.0167398912418532 -0.00395587260352863
gmm 0.000181816277263278 0.000269437207079144 0.000317732823423479 -0.000464795155227541 7.70651016794125e-05 -0.000128770538173136 -2.99088759491194e-06 -0.000362085470221614 -0.00620359823114758 -0.000378765397017417 0.000737747068601574 -0.00395587260352863 0.0161205900207035
