 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
PC_8 -0.0003953423054230454 -1.7108357736969432e-06 0.00021023016939287172 -3.2010129945429403e-06 1.5122279941711234e-08 0.0058111008082993125 -0.0051438848677553255 -0.0012386346140282488 -0.004860471263193331 0.015235078786454814 0.4858082342658986 0.0052011053575842 0.028985599319226583 -0.0014754268053108412 -0.012676342309796695 -0.031931223827436475 0.012091409198677723 0.05053731478340976 -0.022397634506152453 0.013459577269046579 0.02788814969889166 0.01236188275915244 -0.008648632087571995 0.011827060018347192 -0.02022193738309686 -2.72679687440636e-05 4.3470407935243625e-05 5.090506448514977e-05
PC_9 0.0003313770797596931 1.4447704784244859e-06 -0.0002022106895985403 3.142291954014056e-06 -1.561884948839504e-08 0.007932019605257584 -0.011525051885958587 0.0048096150709385005 -0.01721176266633431 -0.014099173561118969 0.00520110535758424 0.6616471721894536 0.03316237130699766 -0.004838827837420453 -0.035142258750411694 0.016787499362184304 -0.005413281239637177 -0.011084218041020636 -0.02464436403308268 -0.025920221325493955 -0.00882615871933498 0.0038736005930586387 -0.0031298197824141637 -0.016849470915504105 0.03825354729926238 5.8487962282998235e-06 4.4031237713734404e-05 1.931146461148635e-05
PC_10 -0.0003998902916231846 -1.4220922742729039e-05 0.0002351258501072324 -3.93038298656443e-06 2.0641200173293382e-08 -0.009645830576453667 -0.0016669775902127594 -0.025908445870919016 -0.01769161509011579 -0.02922854831941189 0.028985599319226514 0.033162371306997694 0.8244404778271963 0.035216778741292955 -0.031122178057374963 -0.026841407922736836 0.0010287447930820127 0.03535568162244558 0.003037688726978736 -0.021530214403071086 0.022750601224723322 0.006811518294184851 -0.013821069679340686 -0.002147395474266244 -0.024867695393236047 7.57132103832874e-05 0.00013300562123958967 3.948090469666269e-05
PC_11 0.00014319718080976114 1.8463898796076074e-05 -0.00018396166348476914 3.39784047068364e-06 -1.9049440654441404e-08 -0.000870543369769948 -0.021647776906197548 0.009504536969852219 0.011572050205042182 0.018390282962177446 -0.0014754268053107965 -0.004838827837420444 0.03521677874129305 0.7472577929156652 -0.017816421233788852 -0.01611588614256322 0.021396617988636575 0.05620867349350443 -0.012470457804858162 0.03278292817698591 -0.0319235023412953 -0.016409085956323805 -0.004384802400899175 -0.008808922159546045 0.061715034199838016 -2.506070041517973e-05 0.00011261031756833635 3.644927482528009e-05
PC_12 -0.0003777010188606643 -9.941788725826128e-06 0.00023593445747793673 -4.125605321044063e-06 2.1994593009069323e-08 -0.0005984922928717617 0.004690933900304656 -0.02726396955482298 -0.01448290476690322 0.012760608625931348 -0.012676342309796765 -0.035142258750411694 -0.031122178057375015 -0.017816421233788845 0.8175773120195935 0.04026053729487179 -0.0013432926174532442 -0.01930162478135318 0.004912251461689347 0.03973362607181443 0.033232697109601646 0.02061385367882772 0.024026814847707013 0.02416557794845162 0.006383136945296368 5.180490842622465e-05 2.8131042200082478e-05 -5.147353595006226e-05
PC_13 7.111983722426414e-05 -2.5080792673451946e-05 -1.3720566806211567e-05 -2.1226361268872357e-07 1.6678031929433432e-09 0.0032330346414395812 0.0189297630694081 -0.022316838946503832 -0.0005547648040966063 0.04670768133853456 -0.03193122382743648 0.016787499362184294 -0.026841407922736874 -0.01611588614256322 0.04026053729487181 0.8739268691502572 0.014507143425355447 -0.018445133324134375 -0.024140215833287095 0.03738990551350146 0.03602992889775528 0.009031877226508613 -0.04478567773032008 -0.040704377500991894 -0.018086517753004565 2.284083629152016e-05 3.8392965292972156e-05 -7.686794048885407e-05
PC_14 -0.00022276787814081518 3.262912019748773e-05 8.797254029986249e-05 -5.630182549301079e-07 6.728894209798955e-10 0.015123822545647628 -0.029324953963145644 0.001366528820579585 -0.008765823007284354 0.014920003870963946 0.012091409198677707 -0.005413281239637186 0.0010287447930820536 0.021396617988636596 -0.0013432926174532262 0.01450714342535546 0.8514610351924206 -0.008379424699281351 -0.003245609778533577 0.014149839077920952 -0.023886050197515073 -0.007409919605983644 -0.005978826036204513 -0.0708364030677994 0.012389991626690171 1.348013449646254e-05 6.243650042037884e-05 -2.1786751984461e-05
PC_15 -5.892673036383905e-05 -2.8838844292770663e-05 -9.84881095684365e-05 1.096785639227563e-06 -5.1686020491754485e-09 0.005964404612059864 -0.010536116135817493 -0.02133426311427541 -0.035585688515886366 -0.04273918859271055 0.05053731478340973 -0.01108421804102059 0.03535568162244549 0.056208673493504537 -0.019301624781353235 -0.01844513332413438 -0.008379424699281367 1.0377224259928157 -0.040258490187495714 0.00021060308082576564 0.02943628176544944 0.001289828472960585 0.012101338271216955 0.009385032453096357 -0.03536103602207724 -1.393492105028646e-05 -9.88434863571787e-05 -5.767665609002302e-06
PC_16 -0.00033885002264920003 -6.839140606082473e-06 0.00026611960797104205 -4.057226588319495e-06 1.9334761933083584e-08 -0.006781264728087292 0.017762800423320346 0.020190990905776425 0.023175131540741252 -0.029503029388444003 -0.022397634506152498 -0.024644364033082674 0.0030376887269790162 -0.012470457804858165 0.004912251461689365 -0.024140215833287102 -0.00324560977853358 -0.04025849018749562 1.0010509158578615 0.028270505492837168 0.01256750123376285 -0.01300843203007502 0.01848954607862741 0.042045612341610146 0.027890480734820283 -8.705021898201536e-05 5.289812327191832e-06 -7.429561504791495e-05
PC_17 -0.00047599915796139153 3.548599307632793e-05 0.0004317624781048591 -6.357993394134098e-06 3.22943972164097e-08 -0.022610607598084354 0.014853479991200078 -0.034815696617776414 0.037579498546482654 0.043654033499052856 0.01345957726904656 -0.025920221325494 -0.021530214403070992 0.03278292817698588 0.03973362607181449 0.03738990551350145 0.014149839077920976 0.00021060308082584237 0.028270505492837262 1.103860770747148 -0.06427503229225674 -0.02848146302775927 -0.03301164806777551 -0.024904310107105577 -0.08263136114810976 -9.116616547423478e-06 2.017760943807814e-05 -1.8885986500314407e-05
PC_18 -0.0004827003763918425 1.5996462903786843e-05 0.00042316563411309973 -5.969734322161755e-06 2.7504714585399272e-08 0.0019629517450922467 -0.009115665024702268 0.01363599940745627 -0.009824556373684153 -0.019660574599570897 0.027888149698891498 -0.00882615871933497 0.022750601224723815 -0.03192350234129541 0.03323269710960169 0.03602992889775526 -0.02388605019751507 0.029436281765449566 0.012567501233762724 -0.06427503229225687 1.157380244601427 -0.02279284288292481 -0.021564095262834673 -0.007576322485229875 0.030433413628419278 -0.00023700126330540073 -2.6418902096105443e-06 1.6506590886343538e-05
PC_19 0.0002651397612505396 -1.3291699580267412e-06 -0.0003028121397676316 4.934038113847632e-06 -2.637211752944665e-08 -0.0005541292060386465 0.004161596478464934 0.007766755078856301 -0.00047123089312265027 -0.01876626551522189 0.012361882759152424 0.003873600593058671 0.006811518294184591 -0.016409085956323788 0.020613853678827655 0.009031877226508646 -0.007409919605983688 0.001289828472960554 -0.013008432030075087 -0.028481463027759172 -0.022792842882924866 1.1966350106743053 -0.002004622462063041 0.00830780292008995 -0.008466913329960609 0.0002974073658007816 1.7847013589067097e-05 2.4221397393809077e-05
PC_20 -0.00023793452092087282 -8.91040745495009e-06 0.00011714002272924758 -1.9378421834156303e-06 9.698176923238573e-09 0.007867161239429444 -0.007919411511930308 0.0011942415343885245 -0.009175251308865831 0.0038507160268874 -0.008648632087572038 -0.0031298197824141706 -0.013821069679340688 -0.0043848024008991595 0.024026814847707013 -0.04478567773032002 -0.00597882603620453 0.012101338271217002 0.018489546078627392 -0.03301164806777554 -0.021564095262834693 -0.0020046224620630724 1.1403591297179723 0.032087683736373024 -0.02203224732512873 -2.3531239982985797e-05 6.384766467211704e-05 9.81429499320615e-05
PC_21 -0.0007019581769343502 2.212230703458181e-05 0.0005955241322814513 -9.295007659577404e-06 4.832813325402263e-08 -0.0021045209986288596 -0.0008960899110447342 -0.0029141090676812523 -0.0034803959967535506 0.008228128604616813 0.011827060018347104 -0.016849470915504174 -0.002147395474265997 -0.008808922159546168 0.024165577948451686 -0.0407043775009919 -0.07083640306779934 0.009385032453096543 0.04204561234161023 -0.0249043101071056 -0.007576322485229687 0.00830780292008987 0.032087683736373045 1.2103411785047078 0.009324385806901956 -0.00010261152501472543 0.00018214610131329545 5.255250033709474e-05
PC_22 0.0002864686011289196 -4.6055970969626105e-05 -0.00016696648720716006 1.8721841117313135e-06 -7.573538322361404e-09 0.012975556963900485 0.009659208668566148 0.02479573769602972 -0.017371870352519036 -0.017333423947871757 -0.020221937383096886 0.03825354729926241 -0.024867695393236088 0.06171503419983804 0.00638313694529629 -0.018086517753004554 0.012389991626690158 -0.03536103602207723 0.02789048073482022 -0.08263136114810977 0.030433413628419184 -0.008466913329960546 -0.022032247325128755 0.009324385806901713 1.18127444914792 -5.838492028023435e-05 -5.987922882598644e-05 -0.00010300280058005303
proband -1.933471176100986e-06 -4.264217974384364e-08 1.3780828616590505e-06 -2.2556247969163497e-08 1.179518198097181e-10 1.6551554298728163e-06 -4.4925773551537256e-06 -2.375010635595374e-05 -3.042659965649375e-05 1.0718572743987735e-05 -2.726796874407159e-05 5.848796228295143e-06 7.57132103831519e-05 -2.5060700415180814e-05 5.180490842622542e-05 2.2840836291520482e-05 1.3480134496460625e-05 -1.393492105029496e-05 -8.705021898201415e-05 -9.11661654741212e-06 -0.00023700126330552992 0.00029740736580077397 -2.3531239982983422e-05 -0.00010261152501465993 -5.8384920280234114e-05 6.160637795235331e-05 -4.121827597461392e-05 -3.731411373557456e-05
paternal -5.4859449730676484e-08 -3.765851413206661e-08 -1.3177428414624505e-07 4.7888123044877845e-09 -3.8616141636638744e-11 6.680514491714199e-05 -0.0001276714601689978 5.347114284739419e-05 8.754027980510068e-06 2.2364677849804676e-05 4.347040793524562e-05 4.403123771372954e-05 0.0001330056212395795 0.00011261031756833274 2.8131042200087245e-05 3.8392965292966613e-05 6.243650042036259e-05 -9.884348635717795e-05 5.289812327198549e-06 2.017760943807566e-05 -2.6418902096408753e-06 1.78470135890492e-05 6.384766467211921e-05 0.00018214610131349235 -5.987922882598451e-05 -4.121827597461408e-05 0.00012525226279306288 -3.8742421683333294e-05
maternal 3.6213142104839206e-06 -8.282062444996977e-08 -3.877634150962627e-06 5.940561463015666e-08 -2.9910730229965933e-10 6.0399047320151895e-05 -9.96516255006188e-05 -5.696076783033021e-07 2.322750849259927e-05 2.3838876594525186e-05 5.0905064485151825e-05 1.9311464611489146e-05 3.948090469671272e-05 3.6449274825282414e-05 -5.1473535950062786e-05 -7.686794048885763e-05 -2.1786751984454375e-05 -5.767665609001457e-06 -7.429561504791678e-05 -1.888598650031909e-05 1.650659088637272e-05 2.422139739382373e-05 9.814294993206206e-05 5.255250033707775e-05 -0.00010300280058004936 -3.7314113735574394e-05 -3.874242168333353e-05 0.00011771622704392078
