 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.4081395708444549e-05 1.127770764307786e-07 -6.913425654335338e-07 -8.566341372331354e-06 6.889861480741419e-07 1.4029551541249492e-08 -5.929891620303085e-11 -1.5783862685355107e-08 1.0977541494668705e-10 -2.2392886769388875e-05 -3.3944344982589584e-06 -2.8651669191336937e-05 -4.836873473838658e-05 0.00011256011683928188 -8.030128986888992e-05 5.723811415202997e-05 -8.12403852301387e-05 4.134565638130501e-06 -0.00010668476624614834 -7.252417319875879e-06 -5.3407243887012574e-05 -7.462150149242364e-05 -1.1026610681976476e-05 -6.385150159458674e-05 -1.6637324581311398e-06 2.895897164911585e-06 -1.2254802569658194e-05 -0.00010340266105431991 0.00010577586835127624 -2.1298216924621902e-08 2.3716444522375698e-07 -5.639730048988163e-08
yob 1.127770764307623e-07 1.0913863988843823e-07 1.725363172776735e-07 6.584238948334869e-07 -5.683635207524524e-08 -5.323376920562089e-10 -3.1052474790448955e-12 7.419873767380517e-10 -1.317024631654952e-12 -1.554549511042973e-08 1.0870667181205213e-05 1.5205519662477075e-06 -6.474542950704577e-06 -3.9410997046996344e-07 -5.90482203250593e-06 3.7166471265393736e-07 -5.4479391017813915e-06 6.785412880821801e-06 -3.931088203633504e-06 -6.75870749339184e-06 5.960880420332804e-06 -5.691321787106073e-06 -2.1234010313385996e-06 1.0445595326464516e-05 4.641187666852369e-06 7.335056446567091e-08 -1.2848989573905903e-06 3.960473931360516e-06 -1.578558666898914e-05 -8.746798497429838e-09 -9.988278921640955e-09 -2.0503612285372522e-08
age -6.913425654285573e-07 1.7253631727776936e-07 2.4989745406981186e-05 0.00034443699428352367 -2.4642171774929054e-05 -5.229927675347056e-07 3.38062321882597e-09 5.197568722850304e-07 -3.3635115904891793e-09 -1.2214237826123965e-06 1.404795206276425e-05 1.0993341033000996e-05 -1.0517061974232347e-05 4.7644006319474566e-05 -2.579555071524812e-05 1.5001487592533272e-05 -3.313123851551467e-05 1.5844119311963195e-05 -7.344720677736428e-06 4.557342415683903e-06 -1.2025399185233838e-05 -1.391394627673516e-05 -3.160545690744109e-05 -1.7141672730676396e-05 6.691440326878635e-06 -5.416776631754911e-06 -1.1340951263588282e-05 -1.6561501168211338e-05 2.895336911581396e-05 -1.3144904462819187e-08 4.79834541478984e-08 -2.4274475231949896e-08
sex -8.566341372248919e-06 6.584238948329616e-07 0.00034443699428370793 0.009254307747502851 -0.0006247587414713798 -6.962985206403707e-06 4.377956875454676e-08 1.2726022456766615e-05 -8.03721338133366e-08 0.00010430004541612403 7.669744175538392e-05 4.882125599844906e-05 0.00019189008522009686 0.00012668971673496728 -0.00014419857323564748 9.422188837422068e-05 -0.00037430968736765685 2.4395976189070536e-05 7.984244997943158e-05 -0.0003023298837679739 2.544751535074655e-06 -0.00038424248565641355 -0.0001360958505898098 -0.00025877075235893217 -4.547046715155021e-05 0.0001700370351913938 0.00019452625434755554 7.214825630308547e-05 0.00015475496043654033 1.3612197130372275e-06 1.8536077627856943e-06 -3.047348164266634e-07
age_sex 6.889861480802247e-07 -5.683635207483761e-08 -2.464217177493359e-05 -0.0006247587414711606 4.471051070606929e-05 5.189345927178919e-07 -3.3608324442563203e-09 -9.465747615660339e-07 6.1483624819047256e-09 -1.0328809969844788e-05 4.4546730487008625e-06 7.45267632080708e-06 -9.858096799087388e-06 -3.5065371302601137e-06 2.3073583430212172e-06 -9.856488518098693e-06 1.4357645267842326e-05 -1.5624775371274946e-06 -9.894303966858007e-06 2.1964829183428877e-05 4.396483532725739e-06 2.1119930609250934e-05 1.0436060035304364e-05 2.158934629629469e-05 5.967986043682818e-06 -1.25024676367411e-05 -1.0335802846856694e-05 -1.243414194997408e-06 -2.1841275147260027e-05 -1.3168402792592265e-07 -1.4228353657892072e-07 4.389738461363079e-08
age2 1.402955154135478e-08 -5.32337692048568e-10 -5.229927675346168e-07 -6.962985206397675e-06 5.189345927176318e-07 1.1382610934487082e-08 -7.560446215874684e-11 -1.1300416642230704e-08 7.50318213315909e-11 7.022174380289038e-08 2.7109449687437367e-07 7.854820396479244e-08 1.8645871751904585e-07 -7.825587657662275e-07 2.2132466034126813e-07 -3.2548437275857915e-07 3.5676374396794325e-07 -1.3588102070708523e-07 -5.644088788300158e-08 -2.849768685711576e-07 3.6229535265459207e-07 6.679876635804383e-08 7.485310947348493e-07 6.87165222266893e-07 8.273634551856027e-08 1.3238090367649305e-07 2.0209271661754177e-07 4.1041923217669823e-07 -1.2134959687221262e-06 -4.582188196021021e-10 -1.2494091191952347e-09 1.6653303528828533e-11
age3 -5.929891620296705e-11 -3.105247479071241e-12 3.380623218824984e-09 4.3779568754495796e-08 -3.360832444253796e-09 -7.560446215873766e-11 5.131946692131602e-13 7.501101703710118e-11 -5.086698451791802e-13 -1.0127648781376746e-09 -3.129965135126041e-09 -1.7996944176280743e-09 -1.717678096855035e-09 4.53313073313042e-09 -8.491227340085563e-10 2.172076089497472e-09 -1.457369119247293e-09 4.950964524254397e-10 8.765223076204347e-10 2.168951649427058e-09 -2.53929142780469e-09 5.6352782696476765e-11 -5.660127457279634e-09 -5.264553186040046e-09 -1.3101135259635929e-09 -9.719781715970435e-10 -9.580312613293716e-10 -2.668716699448678e-09 9.811668149639916e-09 6.171528447803838e-12 8.1216167945483e-12 2.2868194425238114e-12
age2_sex -1.5783862685516695e-08 7.419873767339703e-10 5.197568722849908e-07 1.2726022456758238e-05 -9.465747615657657e-07 -1.1300416642233275e-08 7.501101703713549e-11 2.06467279521935e-08 -1.3735421986444867e-10 2.432845696241074e-07 -2.23272512367563e-07 -3.497090031254011e-07 1.530959825386808e-07 -3.5003163196141723e-09 4.93992993617218e-08 2.6893173764385713e-07 -1.6307589855166618e-07 2.3170185960776285e-08 2.9695117771110566e-07 -3.9282924344974137e-07 -1.5661128553974845e-07 -3.4834818797122874e-07 -2.75315917790082e-07 -5.114565661591151e-07 -1.333890490922974e-07 2.607137132328269e-07 2.2375625108393977e-07 -3.914872685228871e-08 6.304260377952329e-07 3.1018592666551253e-09 2.962439316010132e-09 -1.0147780397315692e-09
age3_sex 1.0977541494643702e-10 -1.3170246316162193e-12 -3.3635115904881565e-09 -8.037213381326193e-08 6.148362481901521e-09 7.503182133159146e-11 -5.086698451792991e-13 -1.373542198644177e-10 9.328582807160221e-13 -1.5414937994707777e-09 1.995887566557275e-09 3.280415067863223e-09 -6.808039533178037e-10 4.0174883482992424e-10 -7.102812115219217e-10 -2.041585727232609e-09 5.162464345764874e-10 -8.512602612320907e-11 -2.405806938091688e-09 2.0917341833235168e-09 1.2929190876583057e-09 1.7928582896895686e-09 2.0623039399870215e-09 3.5148739769028143e-09 6.996291119692703e-10 -1.674014765389703e-09 -1.745909006931157e-09 3.431144522944852e-10 -4.892117136354777e-09 -2.2310166240040047e-11 -1.7978893121986922e-11 6.649619370899217e-12
PC_3 -2.2392886769392564e-05 -1.5545495110491107e-08 -1.221423782597455e-06 0.00010430004541642306 -1.0328809969870853e-05 7.02217438025261e-08 -1.012764878135058e-09 2.4328456962474053e-07 -1.5414937994753446e-09 0.03415834360913364 5.024443487447014e-05 0.00047445077473066136 0.001671113799413823 -0.004849776745341422 0.0015543575450406232 0.0034407770096049244 -0.004608159338323573 -0.002606247885844283 -0.0036125246438444745 0.003405953506064498 0.006706593480703588 0.004900302664536552 -0.003813884812905415 -0.014036866474760204 -0.00011987220510615268 -0.0005304688881813825 0.0027208895858620557 -0.0035748419437725033 0.010186708414170529 -6.52745967714227e-07 3.257859959797944e-05 3.064075421598843e-05
