 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0012864262752641485 -2.5018729399563806e-06 0.00025857219770874704 0.0004187230040770149 -4.904865643120378e-05 -8.509897340414784e-06 8.403502336524897e-08 1.6335829808464396e-06 -1.614037563941679e-08 -0.001098790515878266 0.0003116029931151727 -0.0012469153907166337 -0.00024208995049114615 0.0008760362489163531 -0.000786252571225318 -0.0003619326714204744 -0.00022101223954717897 1.698097157998566e-05 -0.0010227138989480785 0.0005987743809765919 -0.00019501289811284827 -0.0010316529490982875 9.172829341689472e-05 -0.000775534610866379 -0.0007941392080176393 -0.0007976362276944042 0.00010327049677055105 -0.0005433578588225739 0.0008387267568910472 1.3931269475165394e-06 4.021229296483237e-06 3.967226340517678e-06 1.5139262917559282e-06
yob -2.501872939961073e-06 1.0653164653382058e-06 1.7208427567228772e-06 1.7444768230544122e-06 -2.759077005938558e-07 -1.6511829951645044e-08 9.775692634494742e-11 4.12189953743213e-09 -1.5035388852267395e-12 -3.5113303183090262e-06 0.00020713438616061126 6.532152769772157e-05 -7.137404456789531e-05 1.8311607402478264e-05 -0.00011686874443181889 -1.1156176494155667e-05 -6.282151901219982e-05 0.00010667499500409354 -4.727100533795292e-06 -0.00012566858073634335 6.665387143691146e-05 -9.350866142867908e-05 3.059526845848205e-05 0.0001288447807229217 7.554306192281176e-05 3.305026407152498e-05 1.3501253118523046e-05 0.000101652631184379 -0.00018138770531636814 -5.607514084999819e-08 -1.7420187276690768e-07 2.809720503149037e-07 -3.844673529155519e-08
age 0.0002585721977106256 1.7208427567500998e-06 0.0003225992550977479 0.0035539309649959766 -0.00031865191964454073 -8.681783098074729e-06 7.255192497801533e-08 8.61625663940617e-06 -7.200005020064142e-08 -8.39048754033205e-05 0.00033670156397690116 4.569236342397505e-05 4.327752113850791e-05 0.0004934208713412769 -0.0007781428119529744 0.00023472866903017194 -9.368177697489493e-05 0.0003858555830820626 0.0001920395317772974 -0.00037149461297315 6.737185823250827e-05 -0.00020797509494116208 0.0001051855592932757 -0.00029777325597080866 2.561468476455406e-05 0.00019219373644995246 9.848183008330421e-05 0.00013136994257141217 0.00012183511425966158 2.8335055723768686e-06 7.436924695089203e-07 -6.031264824029766e-07 -8.66363706407223e-08
sex 0.00041872300411436447 1.7444768235122962e-06 0.003553930965013405 0.07121811423217336 -0.00599742977914825 -9.208842789186043e-05 7.454015359653063e-07 0.0001552851854750003 -1.2566234063512497e-06 6.009426707758588e-05 -0.0014158837543282873 -0.00010807515984123672 0.004660035486733851 0.001587266008268404 -0.005100496984652336 0.0035688777891070304 -0.00146614811412334 -0.0034412703727286107 0.003911066193317421 -0.009802348533418366 0.0017388117741314406 -0.0025485931062683366 -0.00037036481053524014 -0.00447719956880447 -0.0023855633668039603 0.0032129226713627974 0.0025400598448553644 0.0013463704822472586 0.004568643402713839 4.915415608174612e-05 -2.1939514214031728e-05 1.9267645125640568e-05 8.306130896857103e-06
age_sex -4.9048656435095194e-05 -2.759077006164506e-07 -0.00031865191964630874 -0.005997429779150936 0.0005350881745578435 8.613448659848384e-06 -7.200314763434106e-08 -1.44524545453687e-05 1.20793940581188e-07 -5.056904538631904e-07 0.00017771409897491487 6.938515984563921e-05 -0.00037540906366986864 -2.3266592518724356e-05 0.00039280068080696913 -0.0003088145031892062 -2.1479419676095605e-05 0.0002591350733904793 -0.00027550826912540614 0.0008944184887166245 -0.00015082451791194497 0.00020125683436668813 6.094877281652602e-05 0.000472200036513928 0.00020221867541334366 -2.3686485269155073e-05 -9.986506938751115e-05 -8.765761359074831e-05 -0.0004128966818676714 -4.8015738143362695e-06 1.0133272704832047e-06 9.151783411299417e-07 -9.159714139837874e-07
age2 -8.509897340471329e-06 -1.651182995222732e-08 -8.681783098077934e-06 -9.208842789143168e-05 8.613448659804267e-06 2.426885110056933e-07 -2.0860624203298864e-09 -2.410627808126694e-07 2.0712863112634957e-09 2.538850067805565e-06 -1.2094141501358532e-06 3.4089905987476682e-06 -1.8451708895234012e-06 -7.020474469540167e-06 1.517184465938965e-05 -4.651399050676005e-06 -1.7260365049604294e-06 -6.277092576366125e-06 -4.3511151020163855e-06 6.640145856117057e-06 -1.4387596579009457e-06 3.287127885971461e-06 -1.952540550073593e-06 1.0540697811751039e-05 2.4068879771253627e-06 4.6449345063554086e-07 -7.434146374005783e-07 -8.401199986616105e-07 -4.809688533177666e-06 -8.875802164179217e-08 -4.744229678727624e-08 2.6764371707863154e-08 4.3764588939599516e-08
age3 8.403502336575848e-08 9.775692634921517e-11 7.255192497805915e-08 7.4540153596192e-07 -7.200314763398905e-08 -2.0860624203303347e-09 1.835918164540099e-11 2.071179773830026e-09 -1.8217785095643085e-11 -2.7764724717732146e-08 3.947633843143919e-09 -4.7509400231663545e-08 1.1762625764668806e-08 2.5968857733395245e-08 -1.1269707294973449e-07 2.2513752441875125e-08 3.0273786373375917e-08 3.593448494698298e-08 2.3696255163751177e-08 -5.3833077561743474e-08 2.140065030497486e-08 -3.315470083187685e-08 1.2331453522567372e-08 -7.579961628815747e-08 -3.464927529230346e-08 -3.931917431059249e-08 -6.890401685986185e-09 5.598828019397122e-10 1.2672332967971838e-08 8.137469311305967e-10 5.497916316426976e-10 -3.653314376586664e-10 -4.977827582975878e-10
age2_sex 1.6335829809391393e-06 4.121899539050668e-09 8.616256639459203e-06 0.00015528518547513982 -1.4452454545374637e-05 -2.410627808140026e-07 2.071179773840737e-09 4.039506640730067e-07 -3.471335830325623e-09 -3.424409333129124e-07 -5.776468535394816e-06 -2.8852252321260436e-06 9.451680960888775e-06 -1.852768124943761e-06 -9.433419885924328e-06 8.163835558733642e-06 3.083067586508129e-06 -7.757383048803011e-06 4.76455575114583e-06 -2.376419458847265e-05 4.719299841748163e-06 -4.936578408264668e-06 -3.7171770628732255e-06 -1.2575756889204148e-05 -5.635148192241436e-06 -4.406186260281458e-06 -8.551680781267904e-07 -7.436471035284051e-07 8.861933497389394e-06 1.3894459176619877e-07 -1.1373887427415467e-08 -6.998400628644487e-08 2.2864014312323808e-08
age3_sex -1.6140375640366988e-08 -1.503538891090683e-12 -7.200005020112193e-08 -1.2566234063529016e-06 1.2079394058128084e-07 2.0712863112756694e-09 -1.821778509574135e-11 -3.471335830326792e-09 3.0551575756979505e-11 6.236738858693366e-09 5.524598461968325e-08 3.0617484011300886e-08 -7.638262004900878e-08 3.380209941231765e-08 7.334069087063135e-08 -6.45373686792741e-08 -4.268184619138339e-08 7.738285159752245e-08 -1.680421475463679e-08 1.9835166435560397e-07 -4.55013096997172e-08 3.8475187074529975e-08 4.870698943860615e-08 9.08619263114459e-08 5.499079740091105e-08 7.101700576197709e-08 3.881564420707863e-08 3.6754684846341794e-08 -4.625859226483359e-08 -1.238680185061126e-09 -7.91737499107615e-12 8.914220579336054e-10 -2.0021028985381289e-10
PC_3 -0.0010987905158781925 -3.5113303183101583e-06 -8.390487540278965e-05 6.009426708699587e-05 -5.056904547915864e-07 2.5388500677900503e-06 -2.776472471759489e-08 -3.424409332859069e-07 6.236738858455272e-09 0.2335473591854707 -0.013671700999737801 -0.006636508776756806 0.03982835671485966 0.00035461396916396353 0.008576282713975154 0.03191330351040719 -0.05599527281795231 -0.03802114725193111 -0.052368562002190235 0.05668673376765522 0.03415255698597378 0.0637683832856759 -0.044355658339924435 -0.15214549144154232 -0.03386823329614134 -0.014837333639394342 0.03431871166573141 -0.04436716484913364 0.10302418510939113 6.817916408234949e-05 -0.00013212847918789774 0.0003724778816795739 0.00018319946337417512
