(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00527004955162702 0.00381851160054286 0.00084565102784125 -0.00290008521008131 -0.000125421458494325 1.71661749122688e-05 -0.000183882454444768 2.20600948146064e-05 -0.000124457615892732 9.14423494265629e-05 -5.13682115049299e-05 8.8382496430165e-05 2.92353924321373e-05
covarage 0.00381851160054286 0.00525509224059899 0.00364642249536477 -0.00840021941718576 -8.65001974311341e-05 4.35843760110698e-05 -2.5332530049239e-05 9.48303308475712e-05 -4.74490217916641e-05 -3.33616013799974e-05 -5.68662301448603e-05 -4.64516336374483e-06 5.61714660061762e-05
covarsex 0.00084565102784125 0.00364642249536477 0.00528448883947758 -0.00930769477082584 1.96298043715182e-06 -3.37478554695094e-05 3.484741111909e-08 0.000123473127019701 7.73031102383868e-05 0.000101826639226683 -0.000186486941449481 -4.58284933800494e-05 2.77854671478007e-05
covarage_sex -0.00290008521008131 -0.00840021941718576 -0.00930769477082584 0.0206278886766802 -5.08438192907661e-05 0.000104669565158305 3.6409782982361e-05 -0.000211517760017254 -7.8959527130718e-05 -0.000153849643336414 0.000268726113735346 3.08608794202827e-05 -6.74271091377542e-05
covarPC_3 -0.000125421458494325 -8.65001974311341e-05 1.96298043715182e-06 -5.08438192907661e-05 0.00110653349020224 -9.92303710778039e-05 -2.25026810378633e-05 5.20109136660786e-05 -8.90391227050715e-06 7.19818235761589e-05 -5.52352540134349e-05 8.56484719949352e-05 5.53335307179214e-05
covarPC_4 1.71661749122688e-05 4.35843760110698e-05 -3.37478554695094e-05 0.000104669565158305 -9.92303710778039e-05 0.000996320833290063 -2.36683281029714e-05 -4.21320293651523e-05 2.66748036204919e-05 3.04160352284867e-05 -1.21808154048435e-05 -5.15627270450057e-05 -5.2028521417361e-05
proband -0.000183882454444768 -2.5332530049239e-05 3.484741111909e-08 3.6409782982361e-05 -2.25026810378633e-05 -2.36683281029714e-05 0.00198960372918145 -0.000974382901326348 -0.000955997003195535 3.77334355304821e-05 5.60840889287607e-05 -9.64235559036997e-06 -5.62567748908417e-05
paternal 2.20600948146064e-05 9.48303308475712e-05 0.000123473127019701 -0.000211517760017254 5.20109136660786e-05 -4.21320293651523e-05 -0.000974382901326348 0.00587575203774841 0.000550405626806331 -0.00444916205745935 -0.00417360610049031 2.05962121389325e-05 -0.000154923341637093
maternal -0.000124457615892732 -4.74490217916641e-05 7.73031102383868e-05 -7.8959527130718e-05 -8.90391227050715e-06 2.66748036204919e-05 -0.000955997003195535 0.000550405626806331 0.00569903147302617 -0.000100427798367395 -7.22340916691005e-06 -0.00436197249936838 -0.00398748399983592
gpp 9.14423494265629e-05 -3.33616013799974e-05 0.000101826639226683 -0.000153849643336414 7.19818235761589e-05 3.04160352284867e-05 3.77334355304821e-05 -0.00444916205745935 -0.000100427798367395 0.0119292190436695 -0.00344172633016129 0.000208824605969589 -3.47382465359477e-05
gpm -5.13682115049299e-05 -5.68662301448603e-05 -0.000186486941449481 0.000268726113735346 -5.52352540134349e-05 -1.21808154048435e-05 5.60840889287607e-05 -0.00417360610049031 -7.22340916691005e-06 -0.00344172633016129 0.011608817248426 -0.000226262856297878 0.000130449904397587
gmp 8.8382496430165e-05 -4.64516336374483e-06 -4.58284933800494e-05 3.08608794202827e-05 8.56484719949352e-05 -5.15627270450057e-05 -9.64235559036997e-06 2.05962121389325e-05 -0.00436197249936838 0.000208824605969589 -0.000226262856297878 0.00916777087966739 -0.000522104304290581
gmm 2.92353924321373e-05 5.61714660061762e-05 2.77854671478007e-05 -6.74271091377542e-05 5.53335307179214e-05 -5.2028521417361e-05 -5.62567748908417e-05 -0.000154923341637093 -0.00398748399983592 -3.47382465359477e-05 0.000130449904397587 -0.000522104304290581 0.00834416749580663
