 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.3480665313141156e-05 -3.506383565251827e-08 -3.3482919902983057e-06 -1.0343176955388245e-05 6.466535678341393e-07 6.48410638035291e-08 -3.811409900029551e-10 -1.3169789665553798e-08 8.423031583700114e-11 2.595587933337241e-07 1.0584610719460385e-07 7.060397796263406e-08 -4.152724221340678e-05 7.459945317121722e-05 -8.758703254963657e-05 5.200461559569585e-05 -4.612427560040211e-05 -1.1890856256155636e-05 -8.970893841019718e-05 4.716761184793132e-07 -2.9183024574236626e-05 -5.613075414647353e-05 -3.091019321359245e-06 -4.500999193095583e-05 -1.2304657377324447e-05 6.812768133876822e-06 -4.90462515260133e-05 -6.149840411530631e-05 8.525196759551918e-05 3.543839290947416e-08
yob -3.506383565264869e-08 1.0903928965584236e-07 2.1441682046699993e-07 7.270412116169435e-07 -6.609227992515169e-08 -1.597640594600741e-09 4.285606431149169e-12 1.0795062619292065e-09 -4.331794515278312e-12 6.44840334456438e-07 7.965929407956011e-06 6.337794583161002e-07 -7.107260180608386e-06 -2.5716367679921493e-06 -3.240420345751469e-06 -5.024866732765022e-08 -3.0226194338214913e-06 5.094960468677196e-06 -1.1132135771238394e-06 -4.426588170038687e-06 6.651320552005842e-06 -5.466463544756287e-06 -2.799592638309478e-06 9.034171033849547e-06 3.5219025988493606e-06 -3.1416537693347363e-07 -2.146803302602313e-06 3.7391249728251933e-06 -1.2418134963659262e-05 -2.1469030734264832e-08
age -3.3482919903349818e-06 2.1441682046644528e-07 3.8602983335706265e-05 0.0005515387140336798 -3.659537332027608e-05 -7.683179652513231e-07 4.77289767142453e-09 7.334440093208893e-07 -4.566296477919131e-09 1.5476226811333372e-06 4.187525795786759e-06 -2.4827937300451783e-06 -2.786619481577749e-05 5.86885382026254e-06 9.572501392743409e-06 7.977770576909405e-06 -1.5030027444503667e-05 6.660737350430046e-06 1.2398232501456986e-05 6.462079834530376e-08 -7.7537862345484e-06 -7.847863056912598e-06 -2.0936291497268537e-05 1.1980275782426884e-05 1.3467428801705732e-05 -1.0073036704002249e-05 -3.211827333815094e-05 -1.8922328019543154e-05 -9.834849346166689e-06 4.60107107883997e-10
sex -1.0343176956074628e-05 7.270412116124224e-07 0.0005515387140339178 0.014903155341595085 -0.0009588253453151094 -1.0766087301437885e-05 6.579633111214559e-08 1.8836692351964328e-05 -1.1554416713447155e-07 -5.0309870854992044e-05 6.925626734390465e-05 -1.1347549659334886e-05 1.5419193187386484e-05 2.8471002484252183e-05 0.0001479270650235445 0.00019253617385852807 -0.00025277693380168 0.00020390807182463536 0.00032258357027160336 -0.00018295074172653287 -7.124163967769825e-05 -7.642248041511743e-05 7.333305826549278e-05 -2.639609682586935e-05 0.0003864780305685909 0.0002994028126312661 -0.0003151578695656935 -7.16240823589015e-05 -0.0003412985152989695 1.6648738709424538e-06
age_sex 6.466535678901666e-07 -6.609227992478407e-08 -3.659537332030432e-05 -0.0009588253453155306 6.376021531930056e-05 7.322671247858075e-07 -4.560791102123158e-09 -1.2825817549886362e-06 8.010681004874068e-09 2.0216284244554827e-06 1.8654535348116898e-06 7.744390907962068e-06 -6.700557382433515e-07 -2.5172711189119966e-06 -1.470032437268262e-05 -1.1476468099689363e-05 1.1900882844356464e-05 -1.0034974985310027e-05 -2.3543449162381918e-05 1.0040176810775619e-05 3.854499396180609e-06 5.1428300884769854e-06 -1.2574829732204062e-06 5.652238527014258e-06 -2.109781127006936e-05 -2.2384487183302643e-05 2.3326922043981016e-05 6.398371800179152e-06 1.7281039620235247e-05 -1.250501058781788e-07
age2 6.484106380390286e-08 -1.5976405945878758e-09 -7.683179652514148e-07 -1.076608730143711e-05 7.322671247855074e-07 1.568428219126731e-08 -9.92853193919312e-11 -1.4987520375009326e-08 9.498023134789655e-11 3.2966958337757524e-08 2.930167465480282e-07 1.7353657082535526e-07 3.900674539505348e-07 -8.080509478894251e-08 -3.4244785991814244e-07 -1.8209040728534465e-07 1.0708570121350978e-07 5.078161862244423e-08 -3.8817731822551086e-07 -1.9618500105391098e-07 2.800736487098116e-07 -2.6507147903639224e-08 4.471997465882245e-07 4.2791468828074305e-08 -6.526959697070408e-08 1.8275927609503416e-07 5.591696992310952e-07 4.413899820138627e-07 -2.44065825374503e-07 -9.100869015639694e-10
age3 -3.811409900081622e-10 4.285606431136449e-12 4.772897671425693e-09 6.57963311121639e-08 -4.560791102122823e-09 -9.928531939194239e-11 6.386138866646127e-13 9.49619965128739e-11 -6.11129336985696e-13 -6.401695011830579e-10 -2.8554130788943613e-09 -1.6025012191054354e-09 -2.3663775179651204e-09 4.5335654904676007e-10 2.361324071168924e-09 1.2559310485532821e-09 -3.408887263147992e-11 -8.835313795421706e-10 2.8139076905211504e-09 1.8640347455280814e-09 -1.9150930952041536e-09 5.988764934167572e-10 -3.312300318246407e-09 -1.0933832285526743e-09 -4.5572376838793913e-10 -1.1060054815876515e-09 -3.258991255770859e-09 -2.737116102839551e-09 3.0302110586599403e-09 9.325421897868404e-12
age2_sex -1.3169789667379455e-08 1.0795062619266482e-09 7.334440093216731e-07 1.8836692351980218e-05 -1.2825817549891294e-06 -1.498752037501972e-08 9.496199651290778e-11 2.631714899853348e-08 -1.6713568070598494e-10 -2.981509871785032e-08 -1.239359082354103e-07 -2.510100353189424e-07 1.1842636750179996e-08 4.671740939145599e-08 3.776987028587166e-07 2.2303608190257172e-07 -1.8634090478975812e-07 1.6043389042422106e-07 5.295317147433846e-07 -1.1194015856262669e-07 -6.599662252707704e-08 -8.397479803944744e-08 -5.9287304884038914e-08 -2.0855582847329156e-07 3.6804984896114024e-07 4.569334762920495e-07 -4.764365083040319e-07 -1.4513305892255563e-07 -2.432136037161976e-07 2.6155874757410815e-09
age3_sex 8.423031584358956e-11 -4.3317945152380715e-12 -4.566296477925242e-09 -1.1554416713461125e-07 8.010681004879847e-09 9.498023134798514e-11 -6.111293369860549e-13 -1.6713568070603928e-10 1.0775682758267012e-12 2.421813710232832e-10 1.1797911938391184e-09 2.0353735131386064e-09 -6.585700329605252e-11 -2.2516768711501184e-10 -2.7829456074097078e-09 -1.3319098842072886e-09 9.572399190333408e-10 -8.539005570995285e-10 -3.6875964580470658e-09 1.6025752739990333e-10 3.4782057972846906e-10 4.04764051137332e-10 8.613664699314891e-10 1.7912589243631972e-09 -2.085822458067346e-09 -2.821411715376346e-09 2.921346546998867e-09 8.27149532530079e-10 1.014866994887938e-09 -1.7269014906940655e-11
PC_3 2.5955879333340444e-07 6.448403344565286e-07 1.5476226811527135e-06 -5.030987085471733e-05 2.0216284244360242e-06 3.2966958337356335e-08 -6.40169501180482e-10 -2.9815098717438955e-08 2.4218137102060407e-10 0.033590148244847025 0.0008520492515782857 0.0016735868519811383 -0.00021796344882726488 -0.005107503628523498 0.002670151487683586 0.004317916653979012 -0.0049457054999754784 -0.0007177999896306051 -0.0015203104056400877 0.0014182787515041827 0.006077904428332746 0.0034658723202626576 -0.0024705192254223037 -0.011387248610183682 0.00024303940916160465 -0.0008263117919428849 0.003982245182026535 -0.0010020013727733978 0.005649272674593565 2.4415684108251624e-05
