 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 2.6173551284132878e-05 5.07541195012066e-07 -7.118201674845735e-06 -5.247114501798986e-05 3.5525619183145383e-06 1.3029243215201186e-07 -7.131110547770799e-10 -7.255081346372148e-08 4.603435641375355e-10 3.838421699263667e-05 -1.6860652253656015e-05 -0.00021116139217853546 9.967284415597027e-06 0.0002176434488576123 -8.517804560494108e-05 4.630927234547545e-05 -0.00020815789091522603 8.09969042436579e-05 -0.00033167113210882894 -0.0001404764632232517 4.365716131096852e-06 -0.00019180534725995904 3.907221108376582e-05 -0.00015279953086497612 0.0001881788412960237 9.874953503800992e-05 4.900573535342667e-07 -7.516055094607799e-05 -1.6326593700567555e-05 3.6881052540027584e-08 1.440556701576078e-07 5.952475449249368e-07 -8.954823710144588e-07
yob 5.07541195011779e-07 1.741370638155304e-07 7.03284338369841e-07 2.8937804350896326e-06 -2.093902919524979e-07 -8.99423856325192e-09 4.1969795001778544e-11 3.354385247799066e-09 -1.459639929032524e-11 2.2260077025949243e-06 6.684038864097659e-06 -1.0068726218506323e-05 -2.8747247653511482e-06 2.3135507052348377e-06 -2.6772685638281244e-06 -1.5100949447777692e-06 -5.928295532442107e-06 5.604497651287237e-06 -1.2619108111882145e-05 -7.867738996930367e-06 9.064551096837818e-06 -5.421503692357878e-06 -2.387906828679501e-06 1.1806250075425312e-05 8.337860942477774e-06 2.4433963932957544e-06 -3.7346569844503435e-06 2.6541629269282417e-06 -2.1152051013997558e-05 -5.525535084842161e-09 1.1954798873354225e-09 -9.076026109940755e-09 -5.2533573513803944e-08
age -7.118201674879084e-06 7.032843383714625e-07 0.0001136660038935239 0.0016837170537284789 -0.00010893893683703099 -2.2213440393421314e-06 1.3642543102881729e-08 2.147526947692925e-06 -1.323196768407324e-08 2.5509773765856532e-05 2.354448820080474e-05 7.748540203871748e-06 1.9712840424370732e-06 4.1458476870291175e-05 1.5212190303841563e-05 1.1166437534363796e-05 -1.2081079449592198e-05 1.8919407154380604e-05 2.234439748509416e-05 1.0735293113752116e-05 2.4804219722742953e-07 -5.461965852998481e-05 -6.125389805531827e-05 -4.7673031511095054e-06 6.042696490326335e-05 -2.9392982889042734e-06 -7.703431456317668e-05 -3.831808940579968e-05 -1.4883505803946817e-05 2.6509988476386825e-07 1.1739113300825959e-07 1.2814537942505729e-08 -1.252688251667616e-06
sex -5.247114501893581e-05 2.893780435113838e-06 0.0016837170537315127 0.0462932442604641 -0.0029300476887157275 -3.245816429016855e-05 1.9694694128348112e-07 5.6934913073292526e-05 -3.469547743505833e-07 0.00010212032974079194 0.0009858716577506533 0.0013530626580728561 0.0006131436959831401 -3.4133021304178826e-05 -0.0005346445988068665 0.0007016001916191883 -0.0009944193112250376 0.0006183816605244109 0.0006680610518391556 0.00036295166081663777 0.00011648426594267584 -0.0015195459709200184 -0.0005717079214586167 -0.0008733716966285487 -0.00022012374613418842 0.0014575227374210096 -0.00023723437610584884 -1.3263232709280868e-05 -0.0009877857830665085 2.5991611296436857e-06 2.3957105540788e-06 2.1952001435617456e-05 -2.848126552889532e-05
age_sex 3.5525619184662965e-06 -2.093902919517095e-07 -0.00010893893683725846 -0.0029300476887163885 0.00019108091613013363 2.1448514874650832e-06 -1.3225099983549131e-08 -3.791584520520049e-06 2.3476758547391483e-08 -1.1056741849449928e-05 -4.966308331706588e-05 -6.513904913336354e-05 -3.4789326350818286e-05 4.708380110829386e-06 2.625394205122851e-05 -4.656150307759902e-05 5.700049454122821e-05 -4.2624634934613984e-05 -4.1152575824730625e-05 -1.196500126256424e-05 -7.49872413097329e-06 8.899504892665193e-05 3.9557104958926744e-05 6.841547021966323e-05 9.599666000139035e-06 -0.00010695169464034375 7.1323063913296155e-06 2.3513238424307932e-05 4.482799403948031e-05 -1.9244757371315184e-07 -9.736258485749064e-08 -1.6060251622793305e-06 1.838782310604896e-06
age2 1.3029243215187813e-07 -8.994238563276874e-09 -2.2213440393425156e-06 -3.245816429011654e-05 2.144851487461073e-06 4.428821050080452e-08 -2.762517045405255e-10 -4.302237756469147e-08 2.6900708162659205e-10 -3.807285392738473e-07 2.4918360801342745e-07 1.5772189828984677e-07 7.258539031289593e-08 -5.477122166218753e-07 -5.476213010077599e-07 -2.960544927415555e-07 3.426220186493066e-08 -2.817184675637023e-07 -7.922078492689427e-07 -3.8784753569528046e-07 1.591884551251661e-07 8.731489923364776e-07 1.4420455119135432e-06 5.964808312567025e-07 -1.0225747976954362e-06 1.3302187898274173e-07 1.3598238698648746e-06 8.612915181082884e-07 -6.761135017614633e-07 -5.96266551998946e-09 -2.6901326438968854e-09 -1.1330968996786864e-09 2.3972371117884004e-08
age3 -7.131110547834636e-10 4.1969795001894447e-11 1.3642543102886098e-08 1.969469412832004e-07 -1.3225099983527035e-08 -2.76251704540565e-10 1.7462965328988547e-12 2.690809020221696e-10 -1.70434070053835e-12 1.2236128673780846e-09 -3.496414773780389e-09 -3.847664616144733e-09 -9.304596486511243e-10 4.17587758717339e-09 3.5528589599304114e-09 1.6866141412743276e-09 -1.0544129441662926e-10 2.0096753507447043e-09 4.537766259263011e-09 2.6419087428258097e-09 -1.0944361575034226e-09 -4.926212026496734e-09 -1.081920862570634e-08 -5.750189916641365e-09 6.431054051750292e-09 -8.83778846613286e-10 -7.799804524373586e-09 -5.804982023847285e-09 7.733201672940302e-09 3.987905540282947e-11 2.0464192497762563e-11 5.232489220568385e-12 -1.4227200183924104e-10
age2_sex -7.255081346654216e-08 3.3543852478154034e-09 2.147526947697997e-06 5.693491307331703e-05 -3.7915845205207936e-06 -4.302237756478159e-08 2.6908090202267285e-10 7.652328677437914e-08 -4.806344668086712e-10 2.7759792349278755e-07 7.789372031624702e-07 8.9940471900836e-07 6.026023551455974e-07 -9.601545210797974e-08 -4.18261417145109e-07 9.627563312669139e-07 -1.0141634400714937e-06 8.610886984801762e-07 8.109984505092542e-07 1.923027376202378e-07 1.1915121290095156e-07 -1.593412464096557e-06 -8.944584758560424e-07 -1.500965255445963e-06 -6.603346833773612e-08 2.297255878100707e-06 -2.2530762715399043e-08 -8.294490327593049e-07 -5.915150618173418e-07 4.506353871531844e-09 1.7218343116638794e-09 3.204210619967986e-08 -3.521437612087197e-08
age3_sex 4.6034356414308534e-10 -1.459639929056173e-11 -1.3231967684107598e-08 -3.4695477435079644e-07 2.3476758547400116e-08 2.69007081627207e-10 -1.7043407005418166e-12 -4.806344668087513e-10 3.0583182562187184e-12 -1.6272235327785432e-09 -3.7185469996745644e-09 -3.3960966887950967e-09 -3.3675087750319198e-09 3.013775085361789e-10 2.1390336221353355e-09 -6.126809950939869e-09 5.7421469783710666e-09 -5.157205809771299e-09 -4.993137635867602e-09 -1.6391180266935595e-09 -4.4555822568765356e-10 8.779748404611673e-09 6.249123712904296e-09 9.907647390877308e-09 -4.3183369437535954e-10 -1.5012067382911776e-08 -3.4855400231896175e-10 6.9279423246599124e-09 2.0389054737173234e-09 -3.3295388651926914e-11 -1.088620958125448e-11 -1.910359830841328e-10 2.0797643762346758e-10
PC_3 3.838421699262848e-05 2.2260077025947723e-06 2.5509773765876993e-05 0.00010212032974154035 -1.1056741849496943e-05 -3.807285392742167e-07 1.22361286738017e-09 2.7759792349368323e-07 -1.6272235327838717e-09 0.05191082261109093 0.0022410093834326684 -0.0026432579577841484 0.0025816849151998078 -0.013032181531153103 0.0022591672476682543 0.00258527295934147 -0.009524016938853392 0.0038096734950679775 -0.009886924145572011 -0.002919828736137139 0.020017008584013493 0.0023423282812342367 -0.003447867530760642 -0.023162269730095553 0.007117760828555204 0.0027499767544419624 0.0019576658659285493 -0.0006549308329378472 0.00873440634959333 -5.0320250930793786e-06 -2.834766298781746e-06 5.693143430599692e-05 4.835490887898272e-05
