(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal
(Intercept) 0.000256796390733984 1.91213766108954e-05 -1.39972401892349e-05 0.000125505870962438 3.43926268129234e-05 5.7203972323862e-06 -3.91718423923604e-05 2.35086603207763e-06 -8.71631488928474e-06
covarage 1.91213766108954e-05 0.000373639282710885 0.0005412989740921 -0.000598498193635953 -2.39037924808294e-06 1.55822662014018e-05 -1.30838546997996e-06 -6.06980493087647e-06 9.50687304911741e-06
covarsex -1.39972401892349e-05 0.0005412989740921 0.00201248700059412 -0.00215258113161581 -1.25005494061919e-05 1.24411765885566e-05 -3.67453670283872e-06 -1.12494102360872e-05 4.06394277845979e-06
covarage_sex 0.000125505870962438 -0.000598498193635953 -0.00215258113161581 0.00256979242031586 1.91876227543574e-05 -9.31347879941202e-06 -2.4818206253383e-06 1.1421719404209e-05 -3.74443522563291e-06
covarPC_3 3.43926268129234e-05 -2.39037924808294e-06 -1.25005494061919e-05 1.91876227543574e-05 0.000190919783477794 1.14763558436031e-05 -1.86044601006264e-06 9.37037140607656e-06 9.84243839593894e-06
covarPC_4 5.7203972323862e-06 1.55822662014018e-05 1.24411765885566e-05 -9.31347879941202e-06 1.14763558436031e-05 0.000211768675692786 -3.47080429899473e-07 -6.85101565344464e-06 -8.08769622123405e-06
proband -3.91718423923604e-05 -1.30838546997996e-06 -3.67453670283872e-06 -2.4818206253383e-06 -1.86044601006264e-06 -3.47080429899473e-07 0.000523769363502402 -0.000345816097416949 -0.000317474044453029
paternal 2.35086603207763e-06 -6.06980493087647e-06 -1.12494102360872e-05 1.1421719404209e-05 9.37037140607656e-06 -6.85101565344464e-06 -0.000345816097416949 0.000707722849473867 -1.05352279304021e-05
maternal -8.71631488928474e-06 9.50687304911741e-06 4.06394277845979e-06 -3.74443522563291e-06 9.84243839593894e-06 -8.08769622123405e-06 -0.000317474044453029 -1.05352279304021e-05 0.000646160233566434
