 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.13877293532325902 0.00032576124173015693 -0.13601963384042226 0.0020349538383508826 1.6547841239897545e-05 -0.5107109697011674 -0.8031464717725798 0.12360256400802071 -0.0 -2.40984120179305 -7.192423019613032 0.20957702692191965 -7.38328375711901 4.070377089887685 -1.5968322421918841 -1.0540391201088064 -1.859886766349626 0.983834065391024 0.026833797953420373 30.811816574094642 5.25411367159389 -1.4325904299584309 0.40474532813555764 0.17441160479272796 -13.432792611235811 0.05087565151462083 2.6761328729008653 -0.00015807552946408307 -3790055054353624.5 836514541641024.8 0.15276093391658097 -0.44160716586248194
yob -6.581089106518478e-05 2.2182242044728304e-05 0.0001914255587355212 -8.913464420065324e-06 -1.3878181277908324e-08 0.009370046251592237 0.016606402312453125 -0.00015757913749390472 -0.0 0.012228239306276874 0.00963146458696125 -0.0054621467101030234 -0.030390382645134786 -0.02463318215011263 -0.043305231600092836 -0.00013306377058056685 0.008123925705568755 0.005203601998403304 -0.0016582046814672248 -0.04105803248438493 0.06739520523747797 0.03347743293972024 0.022465166147706234 0.0019190143630832461 0.022413514602014763 0.00021971489169332593 0.0063367063925674014 0.00045258762021799676 6571070680174.961 -7117426637187.512 -0.00025112807071917367 -0.001396058653864762
age -0.24125234271588128 -0.0012022703808004475 0.37141763146492307 -0.005875602950618752 -3.9063999966600756e-05 1.2569409271458163 -0.03634182424090444 -0.33881033975246505 0.0 6.104396786295002 18.732257235576107 -3.139109036390552 25.358086436258798 -8.679872927111605 6.989849573260952 2.3030067960569274 4.688119165621626 -3.044084223048295 0.02933696787577461 -81.49545151310825 -15.271498267014774 1.6563249388041985 -6.098780423787705 -0.4219217352740079 37.46125849290989 -0.15105667971472353 -7.813028112493737 -0.02093201760567053 1.0018033935894616e+16 -1809032887212894.0 -0.42794373919975726 1.2956111340801169
age2 0.004346885178623562 2.306699391168381e-05 -0.006982221849085275 0.00011102874849993698 7.249710934668359e-07 -0.023404169745358576 0.002690784883654506 0.006419052272376158 0.0 -0.1141850670034356 -0.35093754669509664 0.06276703294803171 -0.48130229540289404 0.16119722006127105 -0.1352292805823179 -0.042516462065657526 -0.08754527743035695 0.05743287778800702 -0.0006486776981433306 1.526884861769379 0.28765668001089123 -0.028694684727689136 0.1198040667022408 0.007943257553463463 -0.7048903309971639 0.0028536743705029396 0.14739702768178164 0.0004164175949394583 -187779744903005.22 33707305009326.87 0.008058754862554283 -0.024441223571138742
age3 -2.57394378943012e-05 -1.4423704999112248e-07 4.337186718955805e-05 -6.936811138467686e-07 -4.431491407608646e-09 0.00014447341163044116 -2.6727394927602072e-05 -4.027054284798781e-05 0.0 0.0007051750169666985 0.0021688839743042323 -0.0004162426821752203 0.00301360109577721 -0.0009969455492841398 0.0008594900591256435 0.00025886416567510095 0.0005393414652653857 -0.00035685303644171875 4.143574690077464e-06 -0.009445738349175803 -0.001782279106154842 0.0001654149025145752 -0.0007722487244792755 -4.9080293751013956e-05 0.004378618700116523 -1.7770954027751104e-05 -0.000916839795471082 -2.694477999140116e-06 1161339601645.8445 -208222683876.81335 -5.008611499426087e-05 0.00015231676824867897
PC_3 0.3904251803271485 0.008125059663340681 0.6050578335199207 -0.01784150709300189 7.909537657507383e-05 2.2726314331461688 83.30146136097362 -1.009383606718188 -0.0 17.875624641065 23.68987764718266 25.685222465818185 -186.9028297255976 -171.03791044998616 -30.57206874606749 9.865528483145905 -0.710078487734139 14.544788880978052 -11.855048152661505 -66.98096860980321 39.25929818410909 73.64286602130073 152.79220379835778 -2.8446062132389853 -21.29722637768848 0.2540884366616076 12.274929919880211 0.4478335378717585 6939430532120303.0 -2.2455288905238188e+16 0.2768863095143994 -0.7241603932201772
PC_4 0.469069130579948 0.007357753390158459 0.08336580373891245 0.00036259613232786234 -0.00011984628338450222 -24.102480347549193 81.6016006704067 10.379182116262028 0.0 41.78997576290799 82.84059799004385 158.38337898355587 -160.94226837751157 -15.23393388454197 3.6457596463735844 33.48114076773243 11.150057167536945 -10.033460758865019 -3.8476590963575776 -179.66537268944316 -33.80116221812778 65.15109715616296 277.8459569043891 -6.104125222150845 -102.30459082936842 -0.28704819421423217 -15.44999621552817 -0.04366255893125782 4.952527283021459e+16 -9141386950233234.0 -5.042616765130052 -4.804870002786588
PC_5 -0.11569655083303963 -0.023964818730451417 -2.587457556936899 0.07002240378233597 -0.0008486376431045535 -38.45386171759549 -224.81185521271786 36.08016156760636 0.0 24.227707593559426 148.53366057940275 376.27352958602 627.2214414770158 903.0769115851466 103.91832901101355 30.801774326073335 61.82886049699641 -97.10507165883844 47.01871006660559 -413.862911913838 -524.8306255193692 -177.88247401606375 -162.06378860910158 -12.32235762422745 133.0208332832147 -2.0653408735219845 -114.1192002932766 -1.1446708443407305 1.2173498001168034e+17 6.753738384307807e+16 1.418950121056178 -6.298161168691363
PC_6 -0.6418984613462719 0.00025940814906776977 0.10972793705609102 0.011868070024171014 -0.00010472737484480212 -18.638934011438767 57.27974862871768 25.735721919439058 0.0 30.858109415193915 42.31981858289833 129.78793653658028 -60.021818200761956 59.23405069071416 92.39938689783351 26.842191138922193 5.99564486964915 1.4769991353027834 0.02078460148133746 -276.62968524397854 -8.041707092892192 -11.536436564706534 324.40787451583094 -6.756554665568236 -152.46959686286067 -0.35795698535308096 -28.085759454457417 -0.6996068040086167 4.432258211500116e+16 3770752663988483.0 0.2986581106658236 -4.673202981360699
PC_7 -0.08661841174569174 -0.0010189016453596993 -0.140764060784535 0.012851442517364024 -5.8766977977922094e-05 -9.191504925589998 -39.5048002104403 27.563218286482016 0.0 38.92217717610196 30.2521203997684 143.85774912056038 13.16585830016756 156.26305156685268 42.604534104213684 5.228901480271217 8.265410083827959 1.0849366906969045 -9.567892002006428 -189.89584433965334 -0.8517484078125349 -22.87685136367733 192.7869733109997 3.5213193725614946 -79.11778252592413 0.06894024870586554 -19.257155557671265 -0.4743847530061035 4.056459687287518e+16 2.4716108918470852e+16 3.9769326634932787 -5.197070900637047
PC_8 0.09972658176494448 -0.0019997986647782903 0.08188411567153744 -0.003373724837149842 3.499608740498862e-05 -0.05280425077022994 4.939007891836755 -2.553761415909638 0.0 1.3665216056745237 34.18680673976348 -16.64026026003511 8.932684795457291 1.5669973787316709 -21.45876781304637 -1.0100944983970264 -0.6218252342446993 0.3616172889708568 -2.487116617648144 50.69627897324258 15.876525616336146 10.656686333048219 13.190925533581892 0.6196639650904033 15.972159476552266 -0.0407297583622091 0.37071758738188454 0.1979697382663606 -1638537761393402.2 -2031877322910151.5 0.11625672295452791 -0.38631857209131637
PC_9 -2.070340590014934 0.004438909458890423 -0.169691937646235 -0.006107149070618471 -0.00020512400715884282 26.50328460244598 -45.0681201119318 8.459765225856911 -0.0 1.9021727460650812 31.872451955314755 -111.36536216378708 -91.61718862658945 194.10833005522025 106.12332339791718 -10.020787295931555 0.14895514677298594 22.846661140087942 -10.916383387875653 -116.13037641297677 289.73875893749687 -66.85638503529533 119.73509450442876 6.79205318475495 126.19116204180104 0.2415486242783341 -22.892588897393004 0.21795890606736057 2.742635412681151e+16 7516267661625997.0 -3.0483808284372906 -5.040756541550192
PC_10 -0.39630978246327014 0.000270190893384329 -0.32929816663894357 -0.004953567437749861 -0.00020537422110468047 -23.12052241539598 34.58747040914722 -23.839468716011826 0.0 -2.380228160551806 58.439713462983995 -244.9197149449055 -299.6562136912738 4.384000964087067 188.07239591041522 -8.904405188624251 -11.765833887241333 -16.034565842219404 -5.744537751115292 573.8483953316049 53.99687985515395 60.748695332356384 -145.92048241411354 -9.125061178156248 51.833385493808585 -0.902948244991312 -35.12854893875456 0.5639930285352671 2.0844598441156816e+16 -2.7075558834814964e+16 -12.581979453856992 8.881053776651264
PC_11 -1.6638415272735239 0.0028861030750361428 0.6035215199902445 -0.009554403179409086 2.941397176748606e-05 24.857596565704725 -18.365497457135625 33.60614884195278 0.0 -19.888733258650593 -78.10916558392793 -174.54363749080346 313.5095344135269 117.3860390324319 48.42349070166864 -27.620009194954683 -12.256955024252857 41.159489306363064 0.7927507608782899 -192.59548333723384 195.1269140226685 -63.10078412711845 106.54229017756877 -7.696876254850103 92.6153725008613 0.4939479824170271 -10.03099101126099 0.8181371972951734 1.1184560054547616e+16 -1.126509145993753e+16 10.973141655478278 0.01934688631534922
PC_12 0.06510087354069632 -0.0009997172683329702 0.03412789235716753 0.009753932085937323 2.5296724761337208e-05 -15.702314189271945 -22.617507899585036 0.7991348762286137 0.0 -11.818682722422713 -34.08513210512401 -47.647304699802405 43.08369785539972 55.916761487856846 123.07421994296642 -0.6602162715970262 4.832425973528886 8.062610461518835 -2.327332751449541 -82.0723390884641 33.42829674911649 -98.84378986119407 144.21811456628595 -3.2460672729226365 45.94627252098962 -0.011767311122225548 -5.5544324025134095 -0.5402605840567545 -1.4740779685127766e+16 -1934607819162421.5 -0.730192895229731 -2.9101182002562203
PC_13 2.091814276746479 -0.004669204929905814 -0.14715263102359846 0.017578819939381478 0.00019276209485972863 -23.803135060721903 -23.575210734789227 12.568930851621992 0.0 -31.926251709000944 -12.594615414461279 14.983271936632756 209.50918381618615 132.85560524413472 -18.057340348307747 50.39981395187446 -13.33055801940743 -5.6013414788112215 -1.9304560124279717 -247.28427193837834 -12.502779609575011 -69.30391251600521 276.6191302073221 -1.019966170377601 -91.71920663863642 -0.1122312814965174 -17.548896530129227 -0.28643389702175104 1.4874691580012682e+16 1.7594129409315314e+16 0.1719400900183334 6.581188114220326
PC_14 0.03558707043013006 0.005943847394953448 -0.15893625110203138 -0.00982919655084947 -6.835337725616408e-05 28.53432629964949 -8.76538675049011 0.8592659269411635 -0.0 40.991120401920185 61.64606137695746 -14.516633325196926 -106.40723529071286 89.80329477482985 -121.86629780915985 5.89735279159861 71.99333928750201 14.04285607400204 -0.511236612820633 -56.12803318643917 203.14967035185362 88.34536468289156 -104.6699009897171 4.69227827464123 32.9500052905362 0.29561540100104866 2.2687795603111356 1.2205135727560794 3.3936515944616012e+16 1.3639840781375512e+16 -1.5784323418210227 -2.7843493341005723
PC_15 0.04202500999829678 -0.002737375875474363 0.3974615387426104 -0.007778477328948906 4.237486729548931e-05 1.5347997121368266 0.5231706578410826 -0.6274901976423861 0.0 1.4374147471484222 1.1639947008028109 2.074218955754353 -22.388752853467032 22.16637501005179 21.758431376609852 -6.8738041700930665 2.5508549981331057 67.05218671404641 -7.368038878033001 -9.840583633492622 0.4423573173471625 -7.115068663245482 -19.70892017080714 -0.2606826595829114 37.842648818330744 0.09748757546273414 1.3263028769421858 -0.008913970444825704 1955051147109949.8 2963476125680564.0 -0.34080993566116313 -1.4872696439057964
PC_16 -0.221145027076186 0.0007656628505235593 0.12351165074234187 -0.004484654696346417 -1.9890312736562268e-05 -0.16682486270992977 6.435944761836044 -0.6166542331502476 0.0 -0.033707507281055496 -6.5738007341131 -29.488329579088433 -9.58575850681562 1.2159685650535037 13.363134783306247 0.7224378153789618 -2.7627126043131405 -2.7892149531229413 55.220068882284004 19.79016228742748 -42.14517470220856 12.558220669050288 1.5400432148800747 -4.450395408212579 15.932303661391575 0.059232919883091636 2.5915388325803805 0.040776995620933426 2310994398542456.0 -5560093060750858.0 1.692143333090938 1.261525204487469
PC_17 -0.018178916973684744 0.00104651928067686 0.09543775852342233 0.00021136371525185444 5.33775009206515e-06 -2.9841343546525607 2.2433384067443822 -3.22811888715989 0.0 11.506569049577541 2.0296118443349096 -22.209653698653057 -21.006342998615754 10.60369079756268 14.475616820525964 7.282506019236658 2.744295862318284 0.17018663012579163 -4.183979951320528 89.42287632729114 17.81174362121448 -8.281370181898085 -25.933227667808534 -8.630648466179702 -7.6577522192661185 0.031204754364077505 -0.6193733366104734 0.10081769528331849 691532450390319.8 -2882188843875987.5 -0.055931604788026994 -0.7477113759028323
PC_18 0.6456439029198325 0.0017656148467750225 0.1260305755147976 0.00997747886412819 -3.497157172056585e-05 -7.731466961817081 -1.8245127069118037 -7.30040736944383 0.0 11.590962922883492 -14.770368397514305 -69.38813903978566 -36.75500038487706 91.6187513892334 55.435306951420905 18.808845250920182 -10.883986017568725 16.18750381913492 -7.43362822362974 47.75299959158016 65.54818866349544 -32.51153527445387 63.086630410445316 -3.5168214176980763 21.399320008680203 0.08990912541074107 -1.6127000198094734 -0.19033247831712805 -307979826303066.3 4881286653914284.0 -6.921569115899656 -2.3632301734278705
PC_19 0.09074044704660807 -0.0015183896866105878 0.0769147315299331 0.0020656664959018446 2.7011032008794178e-05 -2.813459850534663 -0.1701615103452714 -4.411662658506425 0.0 -3.7308817166968806 -4.086970857926788 -1.5375546389964019 37.13261926690488 8.808071549063406 -7.828416965094221 8.785088549839795 -11.20558687034045 -2.3901090629381607 2.3044482259769374 6.60174779111019 10.468147644475966 57.25687041612844 35.465807575094956 4.319208170499368 -25.50369279562981 -0.04304264593925032 -1.7128487142578326 -0.09397424183546688 -2549970475161502.5 677392337339582.0 -1.4693342690846223 1.4940062065311028
PC_20 0.1336951661819382 0.0006904082027023856 0.3453510214750989 -0.004237805555159367 3.9789256489540376e-05 3.7485890891768916 18.134123384375226 4.847903992480487 0.0 -12.23917144942433 -4.156993593782515 23.87598988068172 54.368709079755654 -29.4316330348859 -34.37746503939822 -4.318802273499297 -11.768222335430472 5.3860191193323645 -1.4264023289055479 -17.800884512318948 -29.209093449150053 8.609094522666656 67.06610211434675 -2.009931987703254 35.516593065243796 0.07052790581287093 5.8407220496391545 -0.18896299193678093 2665044879624836.5 1403885719361936.2 3.0470982554719153 0.7742043208811612
PC_21 0.2961335402237336 -0.00014499318531649693 -0.3060093128315566 0.015576081513604718 0.00018548933923370788 -13.820079707323789 -24.22450269396086 -3.9376209835597002 -0.0 -30.829897627750444 10.658767166223425 126.02237443814293 303.08046729975575 97.09547897038021 -154.0710282020299 5.83653533397969 -0.257326509248814 -5.445907687061468 12.44157704825395 -156.90375276634379 132.2600706647042 -27.88531243148992 311.51852200771515 87.38635245629477 -159.15139933304758 -0.4182475504085822 -5.661958212667292 -0.4545904992804069 -1.6848856584627514e+16 1.9390570112734788e+16 -5.741769750836258 8.309609575731205
PC_22 -0.11307565229026222 -0.0018266243141544358 -0.16950863262053514 0.002703675586203196 -1.4643735874230966e-05 2.312729969036422 6.5547294837891075 -0.33270753752033266 0.0 -7.6556779946155835 -3.9228892872781205 4.610796793133104 -29.713482803194594 23.11733313220386 3.6170225123013076 -4.162783783571409 6.86526693939996 -4.541738182126617 -3.8752553222912427 -23.647957747031253 4.5572669613306225 -2.723227543702452 15.149106695893932 8.671395940827969 67.56626104455226 -0.003674246932259195 -1.5907026005370821 0.02377945143736297 1915174294069099.8 2912503753909049.5 -0.40207399633262336 -0.7639008074741279
proband -0.0013836399618336642 -3.598267771294203e-06 0.0011835677066134342 -2.2548064237866056e-05 -1.360544022019101e-08 -0.0006916299605816149 0.017525858545997596 -0.010095156854650027 0.0 0.014318678230560928 0.0009042636622983021 -0.11724010500915072 -0.17598340845448965 -0.05905492792310559 0.10820873578365622 -0.005658303482918111 0.010043295914056161 -9.825552198624278e-05 0.010004608665266585 0.12628361222879242 -0.004687827905914491 0.027558135927702006 -0.15032386432736689 -0.025254250787564637 -0.0002052982070642383 0.0019913575245634175 -0.013828952270609339 -0.0006334629185131928 6714631980844.616 -13437123933960.271 -0.0013188369233734826 0.0030642878789445614
paternal 0.0012479006727484805 6.3178309600863215e-06 -0.0016182717629384417 4.041354547457617e-05 -1.094334558122399e-07 -0.02292119025307373 -0.02379797951920366 0.0011224084558684195 0.0 -0.027290688050800708 0.02499764036671642 -0.11933251129719595 0.13889756940535342 0.1364679665569024 -0.07397878033312802 0.02609930810976853 -0.010682924049895529 -0.015369580756762676 -0.0037542782860413 0.2271864272517641 0.15602604176995707 -0.007747790348322812 0.19432279039985784 0.034918319507848246 -0.07269925025320637 -0.0018362699819294828 -0.00713970237313175 0.0005932139909362086 -1067823370337.719 -7716745581360.638 -0.007914970766188691 0.010802316743850167
maternal 0.0011250826854877877 -6.1584322985967316e-06 -0.0006261502284892308 6.862021837928796e-06 2.244502245528851e-08 -0.006618934696455212 -0.06615704924299055 0.015323459550124202 0.0 -0.02100244366237263 0.06429295739782544 -0.027722362040381393 0.14276188744293364 0.1759059947894032 -0.08645210397895688 0.007667186491669532 0.004106508478911096 -0.013782646964023438 -0.05562067287184776 0.1083969173968646 0.12085847937575847 0.057338670390623916 0.16578907241499807 0.007052315993411719 0.1313322330709639 -0.0012365679223571575 0.017895445858703566 0.00906828331161775 11897308892079.299 -2988940908696.0737 -0.014653559298726594 -0.0020286536136669107
gpp -22757676333763.99 73959499725.28125 -8034617283776.86 218703379847.2844 -2431559589.0049086 216761329820439.38 1196616986815405.5 -246656836876070.12 -1125899906842624.0 471763027470298.94 -676334384703692.8 1813052288166937.0 -2723854676805825.0 -2479759645344098.0 1828930944548363.0 364586164839092.0 192934035482828.53 229355627813801.62 200488468410990.0 -3050287425651432.0 -2676792216451437.5 -1261763710927602.0 -2923754400368939.5 -102468302895309.88 -2569578403211798.5 7371000809761.993 -469183936429277.25 -12966187285410.312 -3.004056190351037e+29 3.0040561903510453e+29 124421082696862.0 -97604161618266.02
gmp 22757676333763.99 -73959499725.28125 8034617283776.859 -218703379847.2844 2431559589.0049086 -216761329820439.34 -1196616986815405.5 246656836876070.12 1125899906842624.0 -471763027470298.94 676334384703692.8 -1813052288166936.8 2723854676805825.0 2479759645344098.0 -1828930944548363.0 -364586164839092.0 -192934035482828.5 -229355627813801.62 -200488468410990.0 3050287425651431.5 2676792216451437.5 1261763710927602.0 2923754400368939.5 102468302895309.88 2569578403211798.5 -7371000809761.992 469183936429277.25 12966187285410.312 3.004056190351037e+29 -3.004056190351045e+29 -124421082696862.0 97604161618266.0
gpm 0.0011700217380512233 0.00012674569955372603 0.00039728483662965913 -1.533880414890785e-05 1.0033897800435392e-07 0.021135659452402998 0.05067393516313905 -0.07363970449030718 0.0 0.026619438680581205 -0.05835266855289188 -0.013645034651908482 -0.22618854683247094 -0.04083855063382161 0.0797428181402232 -0.06473239437435294 0.16701331722413373 0.08529018993398636 0.0675702670900137 -0.21822843728044647 -0.021774008288685028 -0.19305641131587853 -0.1590868255194913 0.04668518981892711 -0.09331900576872793 -0.0014078099147167384 -0.026641006409801216 -0.010182875314827037 -18010197267669.758 18010197267669.805 0.18697088754041313 -0.1657653601703116
gmm -0.0020285060309569534 -0.00010769725576113133 -0.000946170403276066 2.664762025889049e-05 -2.2582780188640163e-07 0.00401488952072703 0.02625107186020924 0.051691647379324725 -0.0 0.019659574119980483 -0.022462128584671767 0.16195878648811135 -0.009371800217204395 -0.1917207235083884 -0.009492523266127876 0.029415219307664317 -0.18602731242787837 -0.056419305777229006 -0.014875783981897421 0.021759573283264434 -0.10808595768021861 0.07415005561826205 0.0004960324133277936 -0.014378635582811407 -0.05520014384789076 0.0016782110920427638 -0.005081318534993216 -0.004587483072435567 -2164411466550.5964 2164411466550.6033 -0.15901725529307445 0.1673025867337164
