 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.2798303496567443e-05 4.499598528445776e-08 -3.6735632373312553e-06 -2.835352676292352e-05 1.8163939107889155e-06 7.433647264410981e-08 -4.453731176150472e-10 -3.729758710819941e-08 2.363088884734486e-10 1.1415190643133642e-06 4.643511996582065e-06 3.942332190932176e-06 -3.562547803095411e-05 5.63913629551881e-05 -8.077357292543039e-05 4.3595932275916254e-05 -4.4529229462513965e-05 -1.5056170318231016e-05 -9.102012017449336e-05 -1.1559064928180681e-05 -2.8373069156280502e-05 -6.196709760979778e-05 7.331328389000685e-06 -5.2655498885553335e-05 -1.7142403671615485e-05 1.6952971651399842e-05 -5.027598125429347e-05 -5.134851906170253e-05 7.529500677652847e-05 2.5548328769729665e-07
yob 4.499598528450196e-08 1.1816644317178656e-07 1.6831923459893744e-07 8.777005660205905e-07 -7.025996101333144e-08 -2.727912830335707e-10 -4.550907093539918e-12 9.142594633270709e-10 -1.8561303430604445e-12 7.91111678936516e-07 8.94356725789871e-06 6.409240581438178e-07 -7.48251212332064e-06 -1.8969319662481507e-06 -4.240909087773004e-06 -9.106575359230788e-09 -3.3217820576118345e-06 5.862824334571866e-06 -2.4501379510248238e-06 -5.974664465475847e-06 7.281518921007784e-06 -6.181630166254117e-06 -2.647918369673288e-06 9.928762968612668e-06 3.502907609035929e-06 -6.300886502929625e-08 -2.4869002318111763e-06 4.14161979648035e-06 -1.429800946167132e-05 -1.9920994562521265e-08
age -3.673563237320879e-06 1.6831923459931188e-07 4.8062102036309294e-05 0.0007054582727396994 -4.7716445224869425e-05 -9.74125938850981e-07 6.133012280282189e-09 9.708941033633399e-07 -6.115929223764967e-09 -3.2607343192804645e-06 -5.581112280011119e-06 -1.4517494959712564e-05 -3.472619124390715e-05 3.545743193972649e-06 1.1527491431694995e-05 2.3596974685605395e-05 1.1134240425950033e-05 4.25786578606368e-06 1.5551180843415523e-05 -4.099539194077587e-06 -1.6815740616993183e-05 6.471658439978333e-06 -3.545058544671948e-05 1.5205412554713611e-05 1.610263627552891e-05 -2.6340885214503433e-05 -5.904520905945626e-06 -2.3538298965193182e-05 -6.09320076304287e-06 -1.0389435458303845e-08
sex -2.835352676270839e-05 8.777005660184109e-07 0.0007054582727375503 0.01693164958392742 -0.0011120083629836933 -1.3983973000027779e-05 8.6448981570136e-08 2.2201534620650233e-05 -1.3792722290805558e-07 4.6735592758950594e-07 3.607977822677529e-05 -0.00013908852106361776 -0.00018509027144482558 -0.00012228351670058612 0.0002484694595727779 0.0004189927765063009 0.0002178969024579131 0.0003346140366310828 8.350942660471679e-05 -0.00037638779397680547 -0.0001160542925638709 9.851772203171537e-05 -0.00015563501701747656 2.7108538184871257e-05 0.0005557278865499866 3.104636290900776e-05 -9.266375755988787e-05 -0.00024009845705320936 -0.0006242619172573479 5.578207721404241e-08
age_sex 1.8163939107561103e-06 -7.025996101315413e-08 -4.7716445224716797e-05 -0.0011120083629836124 7.561585161652552e-05 9.697702713079948e-07 -6.110719522666056e-09 -1.5479868378521823e-06 9.802921704370248e-09 -6.383010986208322e-07 5.887292709632033e-06 1.806552984251955e-05 1.3483979235466947e-05 6.8895407012283796e-06 -2.2664609354075243e-05 -2.811496087854318e-05 -1.941165169105096e-05 -1.488784173559612e-05 -8.552464573973462e-06 2.0660840356326486e-05 8.751706690684544e-06 -6.591887225408409e-06 1.2842695060344246e-05 3.887062463105572e-06 -3.110276288587498e-05 -4.618752028148431e-06 1.0290032996885668e-05 1.906876718763308e-05 3.509267260594205e-05 -4.5556608905967564e-08
age2 7.433647264391073e-08 -2.727912830361338e-10 -9.741259388509585e-07 -1.398397300007175e-05 9.697702713111212e-07 2.024907365144864e-08 -1.299233246486312e-10 -2.0164744665503718e-08 1.2938322438039692e-10 1.645343154143506e-07 5.546341061445371e-07 4.363920035752432e-07 5.695505657486264e-07 -1.8051176933312074e-08 -3.829379694732804e-07 -5.341988703368835e-07 -4.085238907171109e-07 1.6760363682341762e-07 -4.885573982386551e-07 -2.0996926556956663e-07 4.86420929389225e-07 -3.5663362702251124e-07 7.969201675159589e-07 3.190726048267565e-08 -9.298623590220369e-08 5.437102116029394e-07 4.664090436331025e-08 5.75862723576839e-07 -4.362973001552038e-07 -6.147198148139567e-10
age3 -4.4537311761399595e-10 -4.550907093519413e-12 6.1330122802819655e-09 8.644898157041562e-08 -6.110719522685931e-09 -1.2992332464862942e-10 8.472795994712305e-13 1.293427072974267e-10 -8.433571601985816e-13 -1.6961885679269379e-09 -4.682213154278043e-09 -3.3222205260940947e-09 -3.868895617916988e-09 -1.8188190492204023e-11 2.462436470286906e-09 3.6594231235294134e-09 3.0948188532913656e-09 -1.8823897200104284e-09 3.4652161479100634e-09 2.2307626748812234e-09 -3.1856249019576337e-09 2.8319987055106236e-09 -5.8941852714751e-09 -1.1583509046617146e-09 -4.966734167063025e-10 -3.442829084484033e-09 -2.634746796169806e-10 -3.6194021609333276e-09 4.692451073547616e-09 7.419323610889785e-12
age2_sex -3.72975871077521e-08 9.142594633138702e-10 9.708941033601025e-07 2.2201534620647506e-05 -1.5479868378521071e-06 -2.0164744665437627e-08 1.293427072970066e-10 3.237577788190046e-08 -2.0876104738863548e-10 1.1317476856365764e-08 -2.401229094035773e-07 -4.811601703519822e-07 -2.974333862231816e-07 -1.4908488813275257e-07 5.545334831400708e-07 5.829256031684448e-07 4.3422560658782825e-07 2.0907882394537383e-07 2.524072373126068e-07 -2.7540769052309974e-07 -1.6708254985701144e-07 1.6763830252416108e-07 -3.5196725820282876e-07 -1.7102021548256853e-07 5.390307912739831e-07 1.1400702692496997e-07 -2.6031164075053165e-07 -4.0698996221818154e-07 -5.651096424505017e-07 1.2691991818638815e-09
age3_sex 2.3630888847116183e-10 -1.8561303431203444e-12 -6.115929223744092e-09 -1.3792722290803263e-07 9.802921704369433e-09 1.293832243799682e-10 -8.433571601958566e-13 -2.087610473886286e-10 1.3683306640736187e-12 9.338264037649112e-11 2.1025542671069033e-09 3.5676495030960332e-09 2.035928588687436e-09 1.1412547737706475e-09 -3.95535144281476e-09 -3.6725745044507223e-09 -2.8686280478260317e-09 -9.409999979886956e-10 -2.1124572072576458e-09 9.618437615123811e-10 8.066547726895371e-10 -1.269042350205788e-09 2.762925328239853e-09 1.406708430294491e-09 -2.9286732460974282e-09 -8.246603213048325e-10 1.902550993252259e-09 2.3174409808180862e-09 2.807525739168759e-09 -9.900131481590618e-12
PC_3 1.1415190643144103e-06 7.911116789364235e-07 -3.2607343193184552e-06 4.6735592672179925e-07 -6.383010985603514e-07 1.645343154151398e-07 -1.6961885679320056e-09 1.1317476855102209e-08 9.33826403846293e-11 0.031759200647735596 0.00046836458314521173 0.0017549427653725273 -8.748522747175808e-05 -0.004723029610135511 0.002186691809276531 0.0037861457099078034 -0.004443054396510148 -0.0006961450269954864 -0.001412237518325936 0.0007902274820823814 0.00553412682334955 0.0036329367547769543 -0.00198230677138272 -0.011161767629861305 0.00031225347022564224 -0.00030031207530079794 0.004039403696260756 -0.0006382866454580384 0.006102563097047752 2.9003130603872494e-05
