 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0006874023671699145 -2.4606642751711414e-06 0.00013945346249900925 1.5668065400900993e-05 -4.5970715211027e-06 -4.5394764621636365e-06 4.39893455887654e-08 1.8297007622650253e-07 -1.8816357694513064e-09 -0.0003866145863225107 -8.19439693348549e-05 -0.0006445736407647485 -0.00040073113467009515 0.0008417668960021323 -0.0010511633651894311 -2.695225312500523e-05 -0.0002495811019127123 0.00040791303273072013 -3.410752162769671e-05 0.00045277073492686005 -0.00013153854601355707 -0.00025815780124652607 -0.0002829581425142513 -0.000835210958489215 -0.0007626737679092329 -0.0002593155080160788 -0.000673422970398468 -0.0009643650064672244 0.002006255295239173 4.495352888825357e-07 2.5596235072939508e-06 -7.452066650202042e-06 3.8641783687972804e-06
yob -2.460664275170518e-06 8.671672421294013e-07 1.1092981502559142e-06 2.154968489509111e-06 -2.7501091885735004e-07 -4.865166619434309e-09 9.680091951933133e-12 4.98435858426139e-09 -1.8159454645005372e-11 -9.847359843791228e-06 0.00019847885680451054 6.599366342519318e-05 -6.254675069105245e-05 1.3105462682028216e-05 -9.854775003524487e-05 -8.569042091161986e-06 -5.0807560078277406e-05 8.368879256004093e-05 -1.0043081552738856e-05 -8.783619373703408e-05 5.146411084811125e-05 -5.913636548098444e-05 2.526180386160104e-06 9.571433279906032e-05 4.9297644295748046e-05 -7.981362917115885e-06 -1.676201266939506e-06 7.080813946240678e-05 -0.00016882525783782176 -1.0265271149265945e-07 -3.1582173045138723e-09 -1.0585948113474519e-08 -9.318934319921698e-08
age 0.00013945346249818165 1.1092981502574933e-06 0.00020729604379803975 0.0022267339914265076 -0.0002035481118569912 -5.578163050563176e-06 4.607180252121184e-08 5.498780175197261e-06 -4.5372264801605666e-08 -1.1954479411132398e-05 0.00020666413615368014 1.2491882887170803e-05 -2.382755621301888e-06 6.374310812775323e-05 -0.0003822819888732942 1.908031789971017e-05 -0.0002766121886862996 0.00028176271012253013 0.00015206487458407957 3.884607657640624e-05 0.00020379501616676625 6.656086055627816e-05 0.00010758131756436028 -0.00010752661665086228 -0.00012205367735579539 -0.00013140747846113171 -1.4929989739709176e-05 4.531923004676827e-05 9.729568277116859e-05 1.1865771333317357e-06 1.9249557987772396e-08 -4.125069350927273e-06 2.413896772325327e-06
sex 1.566806538643105e-05 2.1549684895339e-06 0.002226733991419647 0.04364186842148056 -0.003772131474719433 -5.787629657984524e-05 4.6479530832291983e-07 9.859440095878142e-05 -7.967909328833808e-07 -0.00029710635450988905 8.537278294526791e-05 -0.0013142807761241128 0.002202440516552828 -0.000521072463227708 -0.001954311305439053 -0.0005544401581271891 -0.0011752874636890228 0.0008314159199972126 0.002979286192323896 -0.001549628336249213 -0.0019616230039394516 0.0004741957865756238 0.002480599404864427 -0.0003428474489607653 -0.002653017755937282 -0.0005990332843339986 0.0028406256148902167 0.0007375152135170357 -0.0007877968331471467 2.8389562110913238e-05 -4.048053320170626e-06 -5.741191776431089e-05 3.769567411555429e-05
age_sex -4.5970715196553554e-06 -2.7501091886571296e-07 -0.00020354811185630588 -0.003772131474718871 0.0003442171915825002 5.49503993050327e-06 -4.536063520651568e-08 -9.338114229566579e-06 7.753714059830763e-08 2.530590463024769e-05 3.878959763289362e-05 0.00017244172726425046 -0.0001493161426695477 0.00014295107173073232 0.00013923528345255085 4.548258620184023e-05 1.0538977138528763e-05 -0.00010787891819265084 -0.00028915825886231193 0.00015366901440423255 0.00020848037749333112 -0.00012631737748098904 -0.00020426847193024577 2.0492646479591095e-05 0.0003109951193044348 9.122934899941397e-05 -0.00013311629944487825 -3.528169454676885e-05 4.1873298994902435e-05 -2.5591560357396515e-06 1.7734964796233213e-07 3.8078404546177977e-06 -1.9865456962060604e-06
age2 -4.539476462141972e-06 -4.86516661943684e-09 -5.578163050562715e-06 -5.787629658003072e-05 5.4950399305219465e-06 1.5547272921902875e-07 -1.316038273582966e-09 -1.530252187308122e-07 1.2934558639972334e-09 1.1239073385611416e-07 6.14932695951311e-07 3.219297727838672e-06 -1.0067568524229526e-06 3.069846162894435e-06 5.668442930039374e-06 2.165943408974317e-07 4.176930734450665e-06 -6.325088448708613e-06 -5.934330640865336e-06 -2.1214567858752063e-06 -4.9512924334303405e-06 -4.396519475494107e-06 -2.7048788752591157e-06 4.6892046778386455e-06 6.07571464786644e-06 3.6787692641936962e-06 2.5527701271927916e-07 -2.3688994227264294e-07 -6.585882189879227e-06 -3.872584130608689e-08 -8.255791601350158e-09 9.46244567927055e-08 -5.0466404606494364e-08
age3 4.398934558858499e-08 9.680091951418371e-12 4.6071802521204804e-08 4.6479530832445576e-07 -4.536063520667048e-08 -1.3160382735828866e-09 1.1370576677112817e-11 1.2933503137174945e-09 -1.1154681492216314e-11 -3.920284636274729e-09 -6.1783674139475676e-09 -3.6516786779685655e-08 4.404085339108441e-09 -4.619959878390276e-08 -4.197338139735327e-08 -1.0920675683935345e-08 -2.4502350163391192e-08 5.893860049485823e-08 5.993459845595445e-08 9.066303106425323e-09 4.079265851290731e-08 4.175909069223414e-08 1.921129957475449e-08 -3.541571776224634e-08 -6.143747374870553e-08 -3.337371080333918e-08 -4.833671923584482e-09 5.101187516667717e-09 5.57248415089928e-08 3.463449986226808e-10 1.2218493961612457e-10 -7.073587911608747e-10 3.366715412128594e-10
age2_sex 1.8297007618766623e-07 4.984358584366834e-09 5.498780175177095e-06 9.85944009587516e-05 -9.338114229565234e-06 -1.530252187302628e-07 1.2933503137129346e-09 2.609370346723934e-07 -2.2181288711832535e-09 -1.1056455789896021e-06 -1.2973121143304622e-06 -5.567991046033026e-06 3.2781775341233566e-06 -5.916008797676487e-06 -3.329094448237616e-06 -1.5618591749819364e-06 9.293954133940656e-07 3.6417792027817366e-06 7.883182378046981e-06 -4.245237115304092e-06 -6.336265886049777e-06 5.151080885800548e-06 4.572991121438917e-06 -4.70209092144622e-08 -9.501262382905197e-06 -3.5834777586428456e-06 1.4514875943080577e-06 6.275532522470302e-07 -1.3713824790605738e-06 6.811265479520955e-08 1.3151628209730005e-09 -7.534085376070455e-08 2.234191199938323e-08
age3_sex -1.8816357691027676e-09 -1.8159454646159438e-11 -4.537226480142659e-08 -7.967909328830246e-07 7.753714059828619e-08 1.2934558639923595e-09 -1.115468149217582e-11 -2.2181288711829735e-09 1.9239659687758496e-11 1.342211767297755e-08 1.1513575996454934e-08 5.0598946444387416e-08 -2.3404443658063184e-08 6.21883983709125e-08 2.691539591342042e-08 1.9118752483677238e-08 -1.2793500614565223e-08 -3.481798215696772e-08 -6.470098269869925e-08 3.924888387547145e-08 5.955035663761467e-08 -5.505800827067758e-08 -2.9726193075775478e-08 -3.7132641883508876e-09 8.331095083498387e-08 3.689818115167395e-08 2.197445546555876e-09 -6.668759375394001e-09 1.5207307892409393e-08 -5.665059415809764e-10 -7.198920845684266e-11 4.5033838477181055e-10 5.26022822794102e-11
PC_3 -0.00038661458632230697 -9.84735984379165e-06 -1.1954479411098296e-05 -0.0002971063545110154 2.53059046303574e-05 1.1239073385515573e-07 -3.920284636266628e-09 -1.1056455789927688e-06 1.3422117673005191e-08 0.17817902383642997 -0.0036410530332040883 -0.014277971726960697 0.025958433614275706 -0.0037300109335199325 0.021771210495340535 0.026605259529708495 -0.04113382461505938 -0.032473297113019856 -0.027741435921711285 0.04913342294962136 0.03430331164615196 0.047854954110912576 -0.04134120292261138 -0.09329248107245566 -0.024635874585323736 -0.022571743043056956 0.027471201582229956 -0.04225150970428491 0.07393620334737112 7.99126659670363e-05 -9.353821928451519e-05 0.0002181678139322781 0.00021692584825457265
