 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.7848895588924143e-05 3.0591138387153576e-07 -3.2302719941783157e-06 -2.728788611091679e-05 1.7958419915750604e-06 6.341764792280862e-08 -3.6974853357752214e-10 -3.8367581066882925e-08 2.512540438282351e-10 2.967608361169777e-05 -4.562416479703661e-05 5.629115894769625e-06 -5.772582914925783e-05 8.481983306852587e-06 -8.207803152195645e-05 9.531846376371424e-05 -7.322489194128853e-05 -1.5769918501643627e-05 -0.0001240976386593107 -3.4132174487925523e-05 -1.1141278756849645e-05 -0.0001038791804472812 2.3774813643609285e-05 -6.154455672302368e-05 -8.529308553111089e-07 3.3376130933983694e-05 -5.551060575304877e-05 -3.5518752126213525e-05 5.8959516473022094e-05 5.139909351222105e-07 2.806685287046996e-07 -1.3909380223211303e-07 -5.830177539151822e-07
yob 3.0591138387151607e-07 1.566962713151518e-07 3.8532637873031256e-07 2.2131760651435883e-06 -1.7011949260863195e-07 -3.816328969133677e-09 1.504021323637943e-11 2.73450056801217e-09 -1.1515405416793375e-11 2.977963906977861e-06 6.684665388909388e-06 -1.2805310863577225e-06 -1.0638559373485186e-05 -6.513598222393525e-06 -2.4919204766700073e-06 2.5815035499231522e-06 -4.549099165664106e-06 6.88310827750431e-06 -4.035237112233593e-06 -8.182365374614779e-06 1.1029941960177375e-05 -8.450611626711702e-06 -2.447194616181084e-06 1.2690828581085426e-05 4.474915495052803e-06 7.234177858364156e-07 -3.0056524329292304e-06 5.198796063707683e-06 -1.9176679723109836e-05 -2.930696599121234e-09 1.1676306370230764e-09 -8.079309394574203e-09 -4.0165265381401636e-08
age -3.2302719941856155e-06 3.8532637873160164e-07 6.898496267800023e-05 0.0010177297760848106 -6.791220582049605e-05 -1.3708789714723464e-06 8.479344466904588e-09 1.3577090344455354e-06 -8.407490597967802e-09 7.060875293604677e-06 -9.846597330102302e-06 -7.024949873434403e-06 -4.382888687461092e-05 -3.0198050735450364e-05 4.903171084631239e-05 5.122654622320661e-05 -7.4326058384003865e-06 3.2643576719368806e-07 4.235197365812241e-05 -7.43288451978952e-06 -1.016714846346118e-05 -1.3852265965665387e-05 -2.9434003372990746e-05 4.262106970333956e-05 2.0395191761089345e-05 -4.1823535928213845e-05 -1.5143146241799475e-05 -2.7085308078851024e-05 -3.203888475148557e-05 2.145296057368869e-08 -2.1255073874386877e-07 1.062910254704493e-07 1.0671138121174662e-07
sex -2.728788611122214e-05 2.2131760651507106e-06 0.001017729776085835 0.02602146213425661 -0.0016724223414927642 -1.9777259664440266e-05 1.2013941905276592e-07 3.265904978440241e-05 -1.9885739190329413e-07 -6.237701576799549e-05 0.00030991962956044644 0.00018411382839357774 2.1958603788371926e-05 -0.00048782223530420755 0.00041035223439083525 0.001077417748659192 0.00013910267856386913 0.0004339786314505588 0.0002835255271975066 -0.00045502401860035937 -5.254230109557536e-05 -0.00032569072357036384 -0.0002556479406898052 0.00014088506290948886 0.00012728586525565623 -6.268871246662355e-05 -0.0005259879762638203 -0.0005705568171960589 -0.0011659894437190575 1.1720200460843372e-06 2.2483915121967302e-06 -1.2735815836637512e-05 1.0613287974010896e-05
age_sex 1.7958419915665805e-06 -1.701194926091651e-07 -6.791220582057328e-05 -0.0016724223414929691 0.00011173837110535704 1.3551100151816225e-06 -8.395427761471245e-09 -2.2403205792320004e-06 1.3911208019416228e-08 3.82280474531071e-06 -1.195516202006247e-05 -1.8351531524961833e-06 6.701043422123543e-06 2.5764563964979445e-05 -3.782544818604557e-05 -6.957880886647691e-05 -1.1808257853561815e-05 -1.5066429721599466e-05 -1.9498226304107766e-05 2.905690064816596e-05 3.781737087131626e-06 1.8435994864831557e-05 2.2054723898381667e-05 -3.607545550950692e-06 -2.5646322570117077e-06 -1.494878595145171e-06 3.675032246654379e-05 4.20602746393698e-05 7.428957313686256e-05 -3.656005264145078e-08 -5.5612894463239416e-08 5.566381455456498e-07 -7.327036894517227e-07
age2 6.341764792305535e-08 -3.816328969137966e-09 -1.3708789714724107e-06 -1.977725966442151e-05 1.355110015180189e-06 2.7914872696538758e-08 -1.758515297281369e-10 -2.7678052382852074e-08 1.7446973757338686e-10 3.8279492172833684e-08 7.208976165145712e-07 2.7945213735287583e-07 7.179974988299591e-07 5.871559338971126e-07 -1.0737644967396397e-06 -1.056030671636229e-06 -7.025431919487627e-08 3.3648037685653337e-07 -1.0826551172982273e-06 -2.3012814200347542e-07 4.3234112801229726e-07 -2.449285347584276e-08 7.688315347303593e-07 -4.512780975231667e-07 -6.362503178046828e-08 8.364463290057208e-07 2.0549707227946558e-07 5.884958128400682e-07 -4.9039452171765125e-08 -6.337164176415507e-10 4.363425350784824e-09 -3.6830164619608196e-09 -2.8188706190509365e-09
age3 -3.697485335785341e-10 1.5040213236401622e-11 8.479344466905258e-09 1.201394190526569e-07 -8.395427761462832e-09 -1.7585152972814216e-10 1.1250306001879437e-12 1.7445002660069332e-10 -1.1165318349727416e-12 -1.3415560049553853e-09 -6.0286169513825704e-09 -2.514598838848696e-09 -4.908797654576324e-09 -3.436828165813416e-09 6.357210773070988e-09 6.778588862554031e-09 1.1454503381723466e-09 -3.2932296616419e-09 7.195731900498029e-09 2.7308127367935136e-09 -3.092380183662404e-09 1.0850020911628752e-09 -6.336461924793815e-09 1.653889186929276e-09 -1.3408946570569567e-09 -5.12677021200917e-09 -1.273663747656125e-09 -3.4706123880131407e-09 2.887950932828611e-09 6.8441323049151516e-12 -2.5203700913532828e-11 2.5652871865417097e-11 1.818563841087524e-11
age2_sex -3.836758106720158e-08 2.7345005680157644e-09 1.3577090344472009e-06 3.265904978440938e-05 -2.24032057923219e-06 -2.767805238288326e-08 1.7445002660087737e-10 4.587303182124389e-08 -2.89838163845372e-10 -8.244006381001419e-08 1.0127230844821372e-07 -1.2396301639250397e-07 -2.3826718356838733e-07 -4.5698302127128904e-07 8.948768823329431e-07 1.3581539772154026e-06 2.7282139277104583e-07 1.5059618808345694e-07 4.449807779091402e-07 -4.537668871484444e-07 -6.82968676470881e-08 -2.615670189468478e-07 -5.840852799102115e-07 -8.707791321989094e-11 -2.5679185374451187e-08 9.70667708897349e-08 -7.695295287072643e-07 -8.68677982072445e-07 -1.3556780932020775e-06 3.579743843906054e-10 5.889094606119797e-10 -8.442539955573366e-09 1.4666028637695384e-08
age3_sex 2.5125404382843056e-10 -1.1515405416819816e-11 -8.407490597978706e-09 -1.9885739190335098e-07 1.391120801941828e-08 1.744697375735914e-10 -1.1165318349739521e-12 -2.8983816384538914e-10 1.8598011008414996e-12 7.399219085505656e-10 9.296500875959769e-11 1.6151000387263496e-09 1.9844262808935514e-09 2.783743146272889e-09 -6.176530961489824e-09 -8.140073047751334e-09 -1.891407732593413e-09 -3.7263898422017816e-10 -3.2062442099714327e-09 2.027657969832098e-09 1.5857189418500403e-10 1.0041461898744026e-09 4.423445665253633e-09 1.7752080424491704e-10 5.347114714976711e-10 -9.71873815056152e-10 5.004794140608796e-09 5.059422070483343e-09 7.656607491817396e-09 -3.710360118225302e-12 -4.302664228591066e-12 4.582188819268053e-11 -8.84616448661677e-11
PC_3 2.9676083611697252e-05 2.9779639069778575e-06 7.06087529360584e-06 -6.23770157680492e-05 3.822804745313614e-06 3.827949217280266e-08 -1.3415560049551558e-09 -8.244006381006317e-08 7.399219085508282e-10 0.041920587385638794 0.00013732084011436387 0.0036701658865768453 -9.687566951504254e-05 -0.007783660257988283 0.002151204228880894 0.006002090632914832 -0.004740841747107394 -4.941197493856409e-05 -0.0012822402336918107 -0.0003149406732099909 0.008028395295659872 0.0042320905198015525 -0.001324939340150218 -0.014667622433698008 0.0022539052150363182 0.00040340783610955897 0.004859988588546929 -0.0004700162300198966 0.00784005890620929 -4.163927806838475e-06 -4.019640515993835e-07 4.2130031914035066e-05 4.518861817377822e-05
