 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 37725844221.55941 -5.833060610749684e-06 0.00018050474780470477 -27953203214.533062 -894889418.4239882 -6.261024991882366e-06 6.008117361983067e-08 26409369.974806074 351030.1424404808 -6.20904068726007e-05 -0.0014225928742584912 -0.0009864825648252563 0.0016315732111561894 -0.002460036227138365 0.0014716699431234091 -0.001298925864679853 0.00024053228110606907 -0.0014216799997495329 0.001602595431004242 0.00035136370547239105 0.0007626320370877905 0.00031766495729558796 0.00023656566186734288 0.0003872393399450712 0.00025598714138240936 -0.0008853811281132728 -0.0007009093861280653 0.0010885922338171343 0.0013614953402359734 3.6548890854677795e-06 1.6450176540928093e-05 1.12559847167001e-05 -2.27299847673805e-05
yob -1.9307402125078227e-06 2.2194329760673184e-06 2.228218136163657e-06 4.47440908466418e-06 -1.8471632504019887e-07 -2.2057513403337143e-08 2.226220363887894e-10 1.888768883511675e-09 -7.253010174591079e-12 1.5659320210077472e-05 0.00040237572427266193 3.811649271047898e-05 -0.00021020920385528573 5.072964709193484e-07 -0.00018798382049954582 -1.562214650727631e-05 -3.584233751251868e-05 0.0002332099525526256 -3.227192188478124e-05 -0.00026072259642240985 0.00011769089911005683 -0.00011377807036492247 -9.010590765364475e-07 0.00019413404668299923 0.00020526477696982597 -8.130216164895617e-05 -0.00010077310561345073 0.00015279729660709463 -0.0003950471387125642 -1.0058136515749284e-07 -8.45756837298258e-07 7.864474456147672e-07 3.399321518709087e-07
age 3.1042287321237296e-05 2.2282181361638164e-06 7.690447282179247e-05 0.004817590824005375 -6.452306647510909e-05 -2.3198818406498346e-06 2.081082896320143e-08 -2.4485028445423994e-07 -5.9076135572957156e-09 -4.2452996595336955e-05 0.00033905970242329277 -0.00032631051462095117 4.319293009219337e-06 -0.0004486814256226426 -4.9889178685634285e-05 -0.0004373601486324527 -0.00010237643068840936 -0.00025385817198925046 0.0001924055533308672 -0.00041556085180360377 0.0002694071368664385 -0.00022419685743469203 3.0298053713293555e-05 0.000256215338731682 0.0005351011490732126 -0.0006780073824089557 -0.0007013744312051859 0.00042281500307392945 -0.00012398019443977652 6.64362346670132e-07 1.954691533914116e-07 1.1065856249683657e-05 -1.072767397572561e-05
sex -63092939294.73579 -1.1164754086526177e-05 -0.0022011130527587928 832105624329.407 -8756402652.986986 6.76362904242e-05 -5.869938657464891e-07 -81562475.49900067 -1434843.4241203454 -0.0017985101655913834 0.0018272552730906344 0.006603715546936746 -0.009685973378056151 0.03180840985711141 -0.022080834899224445 0.006114134327590412 -0.002262395617881106 0.011811870306454747 -0.0084385768419293 0.006352842029879577 -0.019391339024587596 0.001985444170898805 -0.006804617740630403 -0.006271161166627631 -0.020483813359225528 0.02461822957482417 0.004160028720460747 -0.01446786315496975 0.01018594382645419 2.201189133649633e-05 -0.00039825383309374953 -9.527975066992128e-05 0.0004060809828316487
age_sex -524714581.97016454 1.8440186977386475e-07 2.193450927734375e-05 -9884387506.379807 93371367.62898636 -6.48200511932373e-07 5.3551048040390015e-09 814413.2691835128 9993.8189730999 3.337860107421875e-05 -9.5367431640625e-06 -4.673004150390625e-05 9.34600830078125e-05 -0.0003662109375 0.00028228759765625 -1.9073486328125e-05 2.872943878173828e-05 -0.0001049041748046875 5.91278076171875e-05 -6.67572021484375e-05 0.0002536773681640625 -1.9073486328125e-05 9.107589721679688e-05 6.4849853515625e-05 0.0002498626708984375 -0.000293731689453125 1.9073486328125e-06 0.000133514404296875 -0.00015628337860107422 -5.066394805908203e-07 4.7050416469573975e-06 7.450580596923828e-07 -4.380941390991211e-06
age2 -1.5183819621488482e-06 -2.2057513403341007e-08 -2.3198818406498104e-06 -0.00016223273972809727 2.170662435397023e-06 7.469108646595297e-08 -6.95047116462224e-10 8.424473039176341e-09 1.998115942925228e-10 7.933136801077347e-07 -3.5911069563031896e-06 1.0773881460804641e-05 -7.260718173758075e-06 1.7755496572058496e-05 -5.250057444478262e-06 1.4826751202246309e-05 6.261354330391736e-07 1.3237458844622095e-05 -1.346425379323395e-05 9.1762215261303e-06 -7.294691307686514e-06 5.4512846673267304e-06 -1.036949112111204e-06 -7.755582105978868e-06 -1.1847501830469947e-05 1.682574756441268e-05 1.6629523201855724e-05 -1.8056380848496496e-05 7.26532243442377e-07 -3.63674428871443e-08 -2.734323655606559e-08 -3.171002280284946e-07 3.267274564901142e-07
age3 1.6450134578430804e-08 2.226220363888301e-10 2.0810828963200867e-08 1.5718186793206621e-06 -2.10331626548308e-08 -6.950471164622127e-10 6.667665004666266e-12 -8.358831011527111e-11 -1.9681254491799524e-12 -7.611701870911621e-09 5.7287808790361594e-08 -9.793071734790351e-08 6.788392250786566e-08 -1.6132363721173447e-07 3.424845285643757e-08 -1.5737613071024532e-07 1.2039733497174874e-09 -1.1326786206431777e-07 1.6100179191147753e-07 -9.51413784583148e-08 6.314831543019775e-08 -5.2320464725774745e-08 -2.340519463655671e-10 9.571074940784274e-08 1.0189908593460784e-07 -1.3241982324935153e-07 -1.4912023240173181e-07 2.133846102915318e-07 -3.336125865288934e-08 4.406508468826325e-10 2.2135009139250374e-10 2.750212746158935e-09 -2.7919170052293584e-09
age2_sex 29308671.743635893 -3.376422387140611e-10 2.3772783690400376e-07 -67262465.04260205 578195.9312326888 -7.497406112264085e-09 6.659771629478907e-11 19481.587063121042 182.69428470261553 1.573890761661191e-07 -4.4457765915490814e-07 -8.559834396058677e-07 1.3514671971356468e-06 -3.638344130816687e-06 2.4287265027311744e-06 -8.609688711358162e-07 2.8685260071629395e-07 -1.36566894956314e-06 1.2395513697429305e-06 -3.331956488585371e-07 1.8766535680549691e-06 1.2414277232920183e-09 7.118485478963195e-07 8.382966261141053e-07 1.8589137095746881e-06 -2.414415467870577e-06 -4.869588416231439e-07 1.502107684726548e-06 -7.952208718200985e-07 -1.044989314565045e-09 3.284528424210255e-08 1.4068903255084707e-08 -3.741156919435355e-08
age3_sex 394094.4430845575 -2.7216157516827244e-11 2.2006635402780603e-09 -1002656.5370333266 3937.808734502252 -6.592739624173645e-11 5.319496204376827e-13 166.66685274463856 5.614280310134508 6.1363696067297825e-09 -1.2221602800070151e-08 -2.8892073565019392e-09 1.9431837087977645e-08 -5.492690003190523e-08 4.8630729133333524e-08 4.039776657763773e-09 6.4431880870662715e-09 -1.0585237571608875e-08 1.0201714471188263e-08 2.9659119765860617e-09 3.6166228369663655e-08 6.1363696067297825e-09 1.4267059335646745e-08 9.409100063652333e-09 2.6079570828601578e-08 -3.0835257273817155e-08 1.1352283772450099e-08 1.3551149548194937e-08 -1.3295467481247863e-08 -6.831505226242141e-11 4.5443492367546404e-10 6.871455549202621e-11 -3.3148780476458575e-10
PC_3 0.00035096551012522755 1.5659320210077482e-05 -4.245299659531189e-05 -0.00475271624584334 6.442977790929528e-05 7.933136801069203e-07 -7.611701870904309e-09 4.915227480834598e-07 1.2381730709963632e-08 0.4957632865526658 -0.039965166962688765 0.028359242099675813 0.11812288166708912 -0.008674127558122656 0.051595749833636496 0.025172090693331307 -0.05200306344823837 -0.09200842279098327 -0.03783493348747702 0.14727077238096514 0.019659766780900843 0.09386211598322637 -0.06833688860291275 -0.24037077081452318 -0.05569473547746795 -0.05768047018991064 0.06851449940630339 -0.06269713794141764 0.251993092026396 0.00017494280812418045 0.0002349691347929343 0.0002704932777247562 -0.00017533445506201818
