 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.001322035326314877 -3.135048841265361e-06 0.00023767708946892602 -0.00024238735439210387 -4.237798781408539e-06 -8.202261076888776e-06 8.353455498232222e-08 7.850010727917032e-07 -1.1933913851070909e-08 -0.0008713516584155747 -0.00010982354279024184 -0.0002779466526447826 0.0008558744979651372 0.0005766411465416548 -0.00039391919790771854 -0.001130726931765496 -0.0003477025192375485 -0.0006666324654213489 -0.0009314145189903013 -0.0005206909594555406 -0.00022538853332910154 -0.000802341946746044 0.0004020495859417483 -0.0005770848094638457 -0.0007238515738284844 -7.197498737200817e-05 -0.0008965938077867042 0.0006832136405148684 0.0011496970925706537 6.414845705790865e-06 6.209208357579834e-06 1.1443381358800044e-05 -1.1670727419050088e-05
yob -3.135048841269927e-06 1.0242328136962715e-06 1.0375096507386304e-06 6.1803588085425464e-06 -7.912323927258632e-07 -5.771606213842799e-09 3.097913007936366e-11 1.9143441690744476e-08 -1.260535352791737e-10 1.2427159931537404e-05 0.00014383082862153335 3.1673333657072166e-05 -9.519173419488973e-05 3.444598257686653e-05 -8.795469773277721e-05 -1.7437082941395386e-05 -6.252150680065168e-05 8.497827978243515e-05 1.0037093226883641e-05 -7.957613933382884e-05 6.270515357423485e-05 -7.820039396991427e-05 -1.5796568752361863e-05 9.135299855907701e-05 5.5851245736196824e-05 -1.4073781013432948e-05 -1.6820777883745226e-05 4.522218264307048e-05 -0.00014495970436233802 -1.112483588183334e-07 -1.2715016947567547e-07 2.3744295423639746e-07 2.629293580667288e-07
age 0.00023767708946783987 1.0375096507428448e-06 0.0002720612964960048 0.002941764558010116 -0.000270678245383891 -7.482338439475073e-06 6.348021800266092e-08 7.4660467704323944e-06 -6.33360712478222e-08 -6.951731668120494e-06 -0.00011218539647360966 -0.0003106876581494817 -0.0001946046105137611 -0.00028683135231852416 -9.168915334614693e-05 -0.00026509104921582246 -0.0006350526282156722 -0.00033560695413850514 0.00014669335089214305 -0.0001556370466158102 5.948676407968261e-05 0.00022289636259997963 -6.073062993228563e-05 5.578034706951745e-06 -0.0002572329532995552 -0.00019393501128598517 -0.00033795910789097977 -6.419597088080444e-05 0.00042599652532475884 3.1851569373297114e-06 3.579833136349021e-06 7.543936296157004e-06 -1.4260855151547609e-05
sex -0.00024238735441616246 6.180358808666574e-06 0.0029417645580011574 0.07177514398487128 -0.006009460457180431 -7.668692572899237e-05 6.244230694813953e-07 0.00015518752010283218 -1.2541071175723332e-06 0.0022330200689912568 -0.00027966479064707727 -0.006838692705056687 -0.0021025712364889696 -0.005116969363468032 0.001050638100428865 0.0007167034260851775 -0.005836340025889442 -0.00981626156169019 -0.001486441592702685 -0.004517943054319562 0.0025208412151975956 0.002803743976861715 -0.006363587423093309 -0.0046942093042679715 -0.003758995112100856 -0.00015965533627934704 0.004044872804801127 0.002880385364814231 0.0004250799193409012 7.123897356503576e-06 1.1228111605835586e-05 0.00016282033657376107 -0.00021292197786022693
age_sex -4.23779877922708e-06 -7.912323927347842e-07 -0.0002706782453831038 -0.006009460457181103 0.0005353235475690632 7.4528758269249985e-06 -6.324766319625653e-08 -1.4478921376609489e-05 1.212434093159602e-07 -0.00018394948648896308 7.984381323796277e-05 0.0005452577016410367 0.00018923580049057096 0.0004960718435986764 -9.228462364376047e-05 5.1570296135354393e-05 0.0005423971447048438 0.0008677595618681843 5.655852926051973e-05 0.00046675262694411784 -0.0002721112213223748 -0.00019895599963250338 0.0005943898101601524 0.0004105117383415334 0.0003289187314739613 0.00018052369505141476 -0.00015397922428293768 -9.704903338565978e-05 -8.837280767702944e-05 -1.6050535201500414e-06 -1.8931251950853502e-06 -1.2636890027158679e-05 1.8981114315604824e-05
age2 -8.202261076857582e-06 -5.771606213911504e-09 -7.482338439476089e-06 -7.668692572926452e-05 7.452875826948935e-06 2.1539580907512169e-07 -1.890418294400484e-09 -2.146902970307482e-07 1.8844122296117383e-09 6.930819344969649e-07 7.454519014185839e-06 7.991883099446592e-06 1.6869766400849884e-06 1.0061300139250864e-05 -4.95359887264239e-07 8.776853775181843e-06 1.497554239400179e-05 1.2462305895505715e-05 -5.12741629183277e-06 4.759720196626602e-06 -1.972140091078422e-06 -6.081276247623493e-06 9.508388591330159e-07 2.177870492586366e-06 9.735400720893644e-06 6.963616752483217e-06 8.758357864632105e-06 1.9459490103167395e-06 -1.2370801579197922e-05 -1.0478954587389873e-07 -1.0452636093918135e-07 -2.1183738885022438e-07 4.1422464209559277e-07
age3 8.353455498204307e-08 3.097913008094985e-11 6.348021800267609e-08 6.244230694838677e-07 -6.324766319647474e-08 -1.890418294400643e-09 1.7054695168100854e-11 1.88431123833971e-09 -1.700116835326318e-11 -1.1435101313567511e-08 -6.233559037633046e-08 -5.956794336149686e-08 -2.8441981432348335e-10 -8.909946974915345e-08 9.334278630415102e-09 -8.808954161980713e-08 -1.2270668029835615e-07 -1.1539412425483358e-07 4.115893826024074e-08 -5.986551900611639e-08 2.98748049361814e-08 3.876029218823688e-08 -9.318345956995046e-09 -1.667761690421274e-08 -9.889133516912095e-08 -7.720930425660137e-08 -7.748655358016533e-08 -8.509823598426633e-09 8.11642744942005e-08 9.891097925003325e-10 8.688487058104154e-10 1.802757878124262e-09 -3.4676193165449538e-09
age2_sex 7.850010727316426e-07 1.9143441690986982e-08 7.466046770411403e-06 0.0001551875201028651 -1.4478921376610771e-05 -2.1469029703010828e-07 1.8843112383338682e-09 4.066720688993461e-07 -3.510453841335255e-09 4.4249431109238975e-06 -3.1211109557591496e-06 -1.272348178503808e-05 -4.774824770249934e-06 -1.4424201109324016e-05 2.685424227254821e-06 -2.897257702467141e-06 -1.5305735446967415e-05 -2.403393410102353e-05 -6.061536138993415e-07 -1.3904400335458658e-05 8.158654759372648e-06 4.884611639516332e-06 -1.747075438303666e-05 -9.935787410791491e-06 -1.0451224750075337e-05 -9.30095619307691e-06 7.601993969331169e-07 -9.409299572675871e-07 1.890866109027989e-06 6.606266589604304e-08 5.474426443487308e-08 3.0312223816085896e-07 -4.918996324823804e-07
age3_sex -1.1933913850546501e-08 -1.2605353528130944e-10 -6.333607124764586e-08 -1.2541071175727068e-06 1.2124340931597981e-07 1.884412229606341e-09 -1.7001168353213762e-11 -3.5104538413354895e-09 3.109218711622227e-11 -3.1764258002265815e-08 3.2886792971793636e-08 9.273170831580714e-08 3.1339124549545904e-08 1.2992388521846015e-07 -2.3936120776476134e-08 2.7506633713173477e-08 1.326526238377217e-07 2.0689145605988164e-07 5.133912089968663e-09 1.2779661976561663e-07 -7.448575701989375e-08 -4.15219734096741e-08 1.5822481190967448e-07 6.629427040349265e-08 1.1267055636499298e-07 1.1340835131923483e-07 1.6438563856670977e-08 3.483043308521557e-08 -2.707442185031879e-09 -7.293273565554689e-10 -3.855948701756864e-10 -2.346213204085056e-09 3.8679296030056776e-09
PC_3 -0.0008713516584162848 1.2427159931538986e-05 -6.951731668780754e-06 0.0022330200689831227 -0.00018394948648818398 6.930819345162756e-07 -1.1435101313738685e-08 4.424943110901583e-06 -3.176425800207064e-08 0.22335819243000493 -0.013711828418654362 0.005174938561959687 0.025460130376239513 -0.006868756608042638 0.02304017776483105 0.020405107518209738 -0.047995168598051155 -0.03832031253175848 -0.005665337390604025 0.02848577273880744 0.0038940116587628413 0.05457037699642911 -0.021594478800166697 -0.11525907680895833 -0.03154813989729701 -0.01237881018825189 0.035221699024015805 -0.022955494495167126 0.07232662490685636 0.00010945059180725494 -7.100052799005405e-05 0.0005359052838115265 -8.308732148248907e-05
