 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.00045879749415694 -1.0919781831521543e-06 6.572783309737181e-05 0.00011424646312031113 -2.2782227371803683e-05 -2.5449531656909104e-06 2.7988379003486193e-08 1.005623539107936e-06 -1.2078713881984496e-08 -0.00016879267426088909 1.6986887113841922e-05 -0.0002922241494009192 1.3420409981065175e-05 0.0004399077943742563 -0.0006389033924344522 -0.00024542588614569926 -2.1469801191566714e-06 -0.00015507571500039774 -8.048524713632467e-05 0.00017094592996518836 -0.00021302582399358405 -0.00014330721444016687 -0.0001555500771676352 -0.0002577412239942023 -0.0003919768104835414 0.00011828207363544089 -0.00047999160242204777 9.351244823681409e-05 0.0009008329470006777 6.95851190256662e-07 3.5949057445788665e-07 1.054022386046323e-06 -2.304711936218312e-06
yob -1.091978183150893e-06 5.650415235303509e-07 5.485524199602462e-07 3.8107716875902053e-06 -4.783681705841383e-07 -4.588717269261315e-09 4.65187670934734e-11 1.2883305301033757e-08 -9.839393704140914e-11 1.924223251417732e-06 9.795980457402547e-05 1.8797343971633626e-05 -5.444322415517568e-05 5.777299298435088e-06 -4.6648001994225746e-05 -3.523281950094638e-06 -2.5401565889282343e-05 4.862508452123078e-05 4.298897418148014e-06 -5.4794094674718834e-05 3.5227067617843176e-05 -3.4894330195285666e-05 -6.476510708289533e-06 5.700006698449735e-05 3.6092986848903504e-05 -1.6605934071300038e-05 -2.1782553075891357e-06 3.879441395041242e-05 -9.192037303685503e-05 -8.366718858893164e-08 -8.865556827499476e-09 6.177276763434961e-08 -8.918165064194808e-08
age 6.572783309745204e-05 5.48552419959195e-07 6.097771788977558e-05 0.0005092731205925092 -5.9273968760819584e-05 -1.8672677950834563e-06 1.6758492564347455e-08 1.8309082222750008e-06 -1.6439839435921422e-08 -1.5064542619872608e-05 7.72311725604627e-05 -5.714467003235753e-05 -2.3301196316565746e-05 -8.989488647144107e-05 4.07625558398262e-06 -7.442722082040954e-05 -3.879513374239188e-05 -6.515746726507014e-05 4.451685601810538e-05 -9.312601432577662e-05 4.9926973319260024e-05 -3.144082146525413e-05 -1.9130949448245933e-05 8.126772930899046e-05 9.99317963104043e-05 -0.00014504184322864841 -0.00012763727563062756 0.00010931401667443628 -2.379157772658623e-05 4.692649765135007e-08 1.8029805670824423e-07 2.5222461061566837e-06 -2.7826731191703397e-06
sex 0.00011424646312139585 3.8107716875854348e-06 0.0005092731205928278 0.008506071330217272 -0.0008425371770780667 -1.4661995410185245e-05 1.2629444273866715e-07 2.3906551531974118e-05 -2.037590432691253e-07 -0.0001766872257267715 5.029828311275397e-05 -0.00037727132302943457 -0.00012573290869022933 -0.0012133494622789294 0.00035800275116964326 -0.0004410766180837229 0.00018917121487377767 -0.0014056760610742765 0.00021208252052971034 -0.0005370545144344154 -0.00033126969130196985 -0.0006996182100281206 -0.00031789836467921234 0.0006925669206222624 0.0006141332456322548 -0.001589588624506847 -0.0013212413453351113 0.00033950992271035034 -0.0016552027065238012 -8.220596645523882e-07 -4.180416097402084e-06 9.554100045089428e-06 4.353843251687274e-06
age_sex -2.278222737192925e-05 -4.783681705830805e-07 -5.927396876085203e-05 -0.0008425371770780198 9.385594595905085e-05 1.824797252166736e-06 -1.641475831112878e-08 -2.8463866230398705e-06 2.5336694825335443e-08 1.3834285816516144e-05 -3.516686642536728e-05 3.804070528409376e-05 -2.47928538346386e-06 0.00010909828381081894 -5.5978580506092847e-05 6.574164620073778e-05 1.2113263627821971e-05 0.00017436204669064355 -8.517802134907327e-05 9.282617431872369e-05 3.7472404126553256e-05 6.848537542241545e-05 3.1234702832990686e-05 -7.916317396762183e-05 -7.471075459790766e-05 0.00017256122290171692 0.00016647510258439106 -6.32686480815424e-05 0.0001743872106594649 -4.843184158329209e-09 3.536701873355754e-07 -1.6091751656128277e-06 4.350016399175269e-07
age2 -2.5449531656932203e-06 -4.58871726923884e-09 -1.8672677950833235e-06 -1.4661995410173818e-05 1.8247972521655306e-06 6.038753832490495e-08 -5.620476568864568e-10 -5.9232558683077415e-08 5.518216944783807e-10 2.7084082311759674e-07 -5.541906797084186e-07 2.125536063092408e-06 -9.423880958314311e-07 3.944196777093372e-06 -1.698914835724576e-06 2.665030937948887e-06 4.828350703643523e-07 3.059272682795857e-06 -2.767739539938761e-06 2.380999409001118e-06 -1.3410628361630115e-06 4.922055357726129e-07 3.3160072477439194e-07 -1.8746007067756328e-06 -2.37698030867634e-06 3.56560997017994e-06 3.244402504852781e-06 -4.552215478125981e-06 2.697227210231031e-08 -5.635501231936041e-09 -6.53211323950232e-09 -7.377602434308799e-08 7.853527450933404e-08
age3 2.7988379003506952e-08 4.6518767093424005e-11 1.6758492564345563e-08 1.2629444273855232e-07 -1.6414758311116645e-08 -5.620476568864307e-10 5.389985344111008e-12 5.523478527206808e-10 -5.300336435529144e-12 -2.1576987222819384e-09 1.0480670991407568e-08 -1.899737740152464e-08 8.524544306918076e-09 -3.654553847050237e-08 1.1774607079991155e-08 -2.9953228007872936e-08 -4.581637069149041e-09 -2.6084348192878133e-08 3.376261252484124e-08 -2.6232710718799638e-08 1.2485018653938049e-08 -5.657823128986332e-09 -4.061666681020196e-09 2.1162021916771345e-08 2.1119000830035923e-08 -2.7556840521788533e-08 -2.859127423571665e-08 5.425240873672278e-08 -6.4386733483193236e-09 6.9539274306693e-11 5.7436075040151444e-11 6.349449361211906e-10 -6.615334572904784e-10
age2_sex 1.0056235391118154e-06 1.288330530101061e-08 1.8309082222759236e-06 2.3906551531971326e-05 -2.846386623039729e-06 -5.923255868311216e-08 5.523478527210338e-10 9.05397084903214e-08 -8.348140350805736e-10 -3.9785765655693344e-07 1.7597322773801142e-06 -9.320285074817897e-07 3.541744049002569e-07 -3.139497247704909e-06 1.7619030472039265e-06 -2.4888366030168523e-06 -1.089789953608461e-06 -5.359432602809548e-06 3.6564759620622996e-06 -3.1607794802975347e-06 -1.2216445423159483e-06 -1.553675318603369e-06 -1.1150681222961834e-06 2.8976101083103146e-06 2.632756179349181e-06 -5.266556394425292e-06 -5.4347962447431795e-06 2.930023457712334e-06 -5.422261189635188e-06 9.337154358002215e-10 -5.980342207280176e-09 5.206154204388379e-08 -2.7711414107797488e-08
age3_sex -1.2078713882019193e-08 -9.8393937041306e-11 -1.6439839435929214e-08 -2.0375904326909066e-07 2.5336694825333183e-08 5.51821694478676e-10 -5.300336435532172e-12 -8.348140350805438e-10 7.922468358686036e-12 3.839988522253913e-09 -1.7744304292469125e-08 7.203222259053275e-09 -4.3809191015149436e-09 2.6799603446909844e-08 -1.4144040156833688e-08 2.8269849509298557e-08 1.4303934590234694e-08 4.825699006057131e-08 -3.9995409070151834e-08 3.195046558013726e-08 1.5043027614223586e-08 9.040142800923568e-09 1.1798746619634595e-08 -2.9188978579642245e-08 -2.598260513294387e-08 4.4372374885722436e-08 5.0619694530577985e-08 -3.5153154927795666e-08 4.8771663174072375e-08 -2.8160740999216257e-11 1.4746263105955893e-11 -4.6159433904937096e-10 3.399576586924149e-10
PC_3 -0.00016879267426091722 1.9242232514177574e-06 -1.506454261988527e-05 -0.0001766872257268215 1.383428581652431e-05 2.708408231180382e-07 -2.1576987222862517e-09 -3.978576565572406e-07 3.839988522257047e-09 0.1189184707305851 -0.004601669210382137 -0.00017730496230225788 0.010860355373773327 -0.0020958292086584187 0.013164778027730837 0.011292166307840149 -0.019595557419288805 -0.01515337226496585 -0.009747358541841963 0.025195532694962518 0.010847110867799423 0.027172716710673107 -0.014502567179518608 -0.04930728840064994 -0.014793386223811609 -0.011208856003842638 0.01791294870966563 -0.013517381803596318 0.039987967394262386 6.189164267086498e-05 -3.338325955306757e-05 0.00013052137523224697 7.679851638405302e-05
PC_4 1.698688711400752e-05 9.79598045740256e-05 7.723117256054001e-05 5.029828311311517e-05 -3.5166866425418514e-05 -5.541906797110665e-07 1.0480670991432886e-08 1.7597322773819049e-06 -1.774430429248659e-08 -0.004601669210382076 0.41208185580045625 -0.013382126620788675 0.044376378005724464 -0.023675087040448305 -0.005927663106303158 -0.007513052100774438 0.00408869798672374 -0.022908064452953125 0.019332703287857658 0.03446400084247339 -0.04132627299432614 -0.02337926123654868 0.035400470100866624 0.028621100233327725 -0.020709706130712848 0.010453399922874335 -0.02000808230372119 -0.002069977720260349 0.04500800035740645 -0.00011754466497894941 -1.7510337900606277e-07 -7.793180411396275e-05 -6.123672516322173e-05
PC_5 -0.00029222414940093016 1.8797343971634155e-05 -5.714467003230234e-05 -0.00037727132302856216 3.8040705283992865e-05 2.125536063090723e-06 -1.8997377401509518e-08 -9.320285074786543e-07 7.203222259024825e-09 -0.00017730496230227309 -0.013382126620788633 0.5138426390089909 -0.0018011862602000008 -0.01313771097268236 -0.009304867092603425 0.014030442992218181 -0.023189671578249204 -0.021926467704412197 -0.03716784946626871 -0.006258600274300933 -0.005409173580397123 -0.01984729156803782 0.014490381668573788 -0.05839776860706961 -0.005534255642077931 -0.0012718344153889425 -0.005248288447639806 -0.017864681346606556 0.045802490864005604 1.1906973421680392e-06 -8.822544002778578e-05 0.00012857434397801082 -7.584193423751019e-06
PC_6 1.3420409981008115e-05 -5.444322415517634e-05 -2.3301196316650727e-05 -0.00012573290869119443 -2.4792853833467433e-06 -9.423880958287083e-07 8.524544306892816e-09 3.5417440489649527e-07 -4.38091910148004e-09 0.010860355373773344 0.04437637800572438 -0.0018011862601999442 0.6806663233921627 0.00392136605664823 0.05508940176818817 -0.005663747868903598 -0.0024995957895635025 0.025942821769582736 -0.03342458018178208 -0.011957126767262103 0.0403959679446908 -0.0789779954388553 0.03187743536641537 0.07512223677147428 -0.0006885083292217077 -0.004669675901174575 -0.030057479925949055 0.014853693894708423 -0.04935541679375055 -1.2900539259040903e-05 -1.1927902107909504e-05 -0.00011770250338913198 0.00011033195075964413
PC_7 0.0004399077943742398 5.777299298436083e-06 -8.989488647133714e-05 -0.0012133494622773933 0.00010909828381064109 3.944196777090245e-06 -3.654553847047459e-08 -3.1394972476993956e-06 2.6799603446860008e-08 -0.0020958292086584573 -0.023675087040448083 -0.013137710972682364 0.003921366056648132 0.8587956634886722 0.02094765070123613 0.046431649044176994 -0.04479611089479018 0.0679167074583172 0.01750406256974668 0.04100818136834413 0.03578833743791623 -0.09574649848167308 -0.06261743694796808 0.07042687812643847 0.016286501100810098 -0.009935176690714287 -0.026120071877845673 0.028484472013866738 -0.07382910068961698 5.497063782624546e-05 8.9145539298187e-05 0.0001054836161744436 -0.0002625611034092683
PC_8 -0.0006389033924344513 -4.664800199422646e-05 4.076255583944849e-06 0.00035800275116916507 -5.597858050603614e-05 -1.6989148357234446e-06 1.1774607079981117e-08 1.7619030472021495e-06 -1.4144040156817564e-08 0.013164778027730854 -0.0059276631063033295 -0.009304867092603426 0.0550894017681882 0.020947650701236147 0.9636596298100021 0.0745562451721403 0.014005458411935836 0.011777355700803977 0.01124232257297205 -0.02572229127722736 0.037762388600574105 0.06570291864466302 -0.05451835143721762 0.03848179409652866 0.07301090022311725 0.021616281282013813 -8.963512265658467e-05 0.021478438834452523 -0.035641264145606616 6.885676709456755e-05 -0.00010905235206021869 0.00017422103431298736 9.87199347923267e-05
PC_9 -0.0002454258861457647 -3.523281950093312e-06 -7.442722082035493e-05 -0.0004410766180826903 6.574164620062023e-05 2.6650309379473125e-06 -2.9953228007859424e-08 -2.4888366030132464e-06 2.8269849509266174e-08 0.011292166307840126 -0.007513052100774282 0.014030442992218228 -0.005663747868903769 0.046431649044177084 0.07455624517214031 1.2386158000398726 0.06754269300236687 -0.00768694511259666 -0.08131299650218994 0.07281020231719039 -0.006197985435497882 -0.007266207650462282 -0.07386245258553338 -0.010223557935928725 -0.0677893632763704 -0.03239995481669882 -0.0004805202161466466 -0.05483817658903832 0.08247335553872466 2.9034713989609975e-05 -5.5625924997295275e-05 0.00014904531386612747 4.988313264295873e-05
PC_10 -2.1469801192854284e-06 -2.5401565889281946e-05 -3.87951337424697e-05 0.00018917121487325135 1.2113263627893212e-05 4.828350703669046e-07 -4.5816370691737184e-09 -1.0897899536108598e-06 1.430393459025755e-08 -0.01959555741928889 0.004088697986723938 -0.023189671578248788 -0.0024995957895636413 -0.044796110894790055 0.014005458411935717 0.06754269300236702 1.5139281352808207 0.11205330705816488 -0.044024483923318244 -0.026633040418257484 -0.016734387302640524 0.008598791328492995 0.022662099085891133 0.010651516100797608 0.09154417924004579 0.04108252874824724 0.01190496636171421 -0.01406667109926253 -0.06251294096770155 0.00013134112382375934 3.7605715686690124e-05 0.0002596832773803709 -2.429008257975829e-05
PC_11 -0.00015507571500059567 4.862508452123353e-05 -6.515746726511629e-05 -0.0014056760610742082 0.00017436204669064517 3.059272682797718e-06 -2.608434819289707e-08 -5.359432602809843e-06 4.8256990060575737e-08 -0.01515337226496593 -0.022908064452952837 -0.02192646770441204 0.025942821769582618 0.0679167074583173 0.011777355700803679 -0.007686945112596662 0.11205330705816449 1.3773755454683594 0.028851747936865714 0.06798874221007378 0.043703924855430544 0.06693520097567532 -0.020269590786780253 0.026626277765894733 -0.11250001492816752 -0.049842547878726245 0.017560542721513972 -0.057351275330931845 0.15004429648325815 0.00012129946096099716 4.9226682142205846e-05 0.00013411022183704995 -0.000254908056294026
