(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00657627733882435 0.0058728864228869 0.00149816759278801 -0.00239944883717614 -0.000479952855490861 1.63092224118347e-05 8.32331870906924e-05 -0.000265148551214384 -0.0003329145813533 0.000355140719327786 0.000327636029379566 0.000372642796148496 -1.32459354175953e-05
covarage 0.0058728864228869 0.013368568271548 0.013571965150044 -0.0213461615137864 -0.000156159851828671 0.000316378438524821 -0.000135531668962103 3.56940431431493e-05 -0.000269336049849027 -0.000441808070319559 0.000684145198273134 0.000360155851482119 6.2304953330276e-05
covarsex 0.00149816759278801 0.013571965150044 0.0243443596499585 -0.0359987300934063 -4.67470707074896e-05 0.00013680257029996 -0.000391771955380606 0.000177317212588358 -0.000115038096373883 3.12969670150574e-05 0.00015159684519936 0.000806052124995301 -0.0002025588213937
covarage_sex -0.00239944883717614 -0.0213461615137864 -0.0359987300934063 0.0574043838214828 -8.57792535769884e-07 -3.82400958925639e-05 0.000554410978698275 -0.000314678814863394 0.000302895895976143 1.03623261596327e-05 -0.000363328311754815 -0.00107977157464343 -7.45307055688502e-06
covarPC_3 -0.000479952855490861 -0.000156159851828671 -4.67470707074896e-05 -8.57792535769884e-07 0.00180782224640144 -0.000250649923863979 -7.09865673235118e-05 0.000186321770846193 -0.000116330443870151 -0.00013451989426563 4.8472489244746e-05 0.000125765059058311 0.000264758917513473
covarPC_4 1.63092224118347e-05 0.000316378438524821 0.00013680257029996 -3.82400958925639e-05 -0.000250649923863979 0.00175177168685422 -6.75363319893148e-05 -0.000127455106313657 0.000185773795364263 -6.25442357925308e-05 0.000364748123011184 -0.000188569439637356 -0.000234813231751736
proband 8.32331870906924e-05 -0.000135531668962103 -0.000391771955380606 0.000554410978698275 -7.09865673235118e-05 -6.75363319893148e-05 0.00362938914883752 -0.00187648716263341 -0.00170644111548879 0.000131265867194091 5.56631846102674e-05 -0.000255086847031681 -3.80839274688342e-05
paternal -0.000265148551214384 3.56940431431493e-05 0.000177317212588358 -0.000314678814863394 0.000186321770846193 -0.000127455106313657 -0.00187648716263341 0.0113440697908389 0.00089007432492508 -0.00866982062846522 -0.0082630963462301 0.00018539180135758 -0.000252523971702142
maternal -0.0003329145813533 -0.000269336049849027 -0.000115038096373883 0.000302895895976143 -0.000116330443870151 0.000185773795364263 -0.00170644111548879 0.00089007432492508 0.0121895292462946 0.000668357019853386 -0.00066687492271923 -0.01060091403069 -0.00828668943412037
gpp 0.000355140719327786 -0.000441808070319559 3.12969670150574e-05 1.03623261596327e-05 -0.00013451989426563 -6.25442357925308e-05 0.000131265867194091 -0.00866982062846522 0.000668357019853386 0.0337772927649208 -0.0170549147646567 0.000437345977324723 -0.00152541518561148
gpm 0.000327636029379566 0.000684145198273134 0.00015159684519936 -0.000363328311754815 4.8472489244746e-05 0.000364748123011184 5.56631846102674e-05 -0.0082630963462301 -0.00066687492271923 -0.0170549147646567 0.0333869148156519 -0.000694725794344289 0.00146647130254599
gmp 0.000372642796148496 0.000360155851482119 0.000806052124995301 -0.00107977157464343 0.000125765059058311 -0.000188569439637356 -0.000255086847031681 0.00018539180135758 -0.01060091403069 0.000437345977324723 -0.000694725794344289 0.034277404246048 -0.0125826703930696
gmm -1.32459354175953e-05 6.2304953330276e-05 -0.0002025588213937 -7.45307055688502e-06 0.000264758917513473 -0.000234813231751736 -3.80839274688342e-05 -0.000252523971702142 -0.00828668943412037 -0.00152541518561148 0.00146647130254599 -0.0125826703930696 0.0284894622399584
