 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.3761693885983739e-05 2.177683746158092e-07 -2.35601424916375e-06 -3.959874081215564e-06 3.634823095895804e-07 4.338530301975204e-08 -2.4354498605749964e-10 -9.504330677867535e-09 7.056891947554819e-11 2.5078647003332027e-05 -3.861791904544125e-05 5.331035674401742e-06 -5.5520628739432104e-05 1.1275049272477974e-05 -6.462792100029665e-05 8.060104279300656e-05 -5.917512403207141e-05 -1.2299133438083785e-06 -8.890982972693202e-05 -2.019830350897684e-05 2.7036949322201445e-07 -7.806043205079169e-05 8.843217480977552e-06 -3.43118063653434e-05 7.129326113909639e-06 1.3589367931111835e-05 -4.049707074667608e-05 -3.480971660335949e-05 4.648186808640503e-05 1.2730097718527893e-07 1.7871656987837375e-07 -8.436602047770837e-09 -5.081480654125858e-07
yob 2.1776837461575838e-07 1.1699776630325502e-07 3.0099514791663865e-07 1.0435521254298215e-06 -9.664667754323996e-08 -3.323400435576909e-09 1.4978756629155715e-11 1.6495827267819448e-09 -7.2474881915274935e-12 2.307701749206074e-06 4.5730990098096004e-06 -8.564654937661869e-07 -8.31170012773955e-06 -5.195453762842407e-06 -1.4651781638373355e-06 1.9045313076878508e-06 -2.853207278623846e-06 4.817707065673002e-06 -2.494736755493093e-06 -5.086167143699046e-06 8.009109625681209e-06 -5.984895712950678e-06 -2.166497149070121e-06 9.486775290824033e-06 3.5794114386639364e-06 -1.0711490068516958e-07 -2.6850510006028436e-06 3.371326315567902e-06 -1.3182210711268505e-05 -1.2059827116174095e-08 -1.737966217226807e-09 -5.297862397325788e-09 -2.275800350765708e-08
age -2.356014249238908e-06 3.0099514791538235e-07 5.009737539178093e-05 0.0007357845382654271 -4.861863484235208e-05 -9.878343969506536e-07 6.076023591547913e-09 9.65303161559938e-07 -5.947831663685397e-09 1.2747873978875025e-05 -4.413196027011394e-06 -2.0537967887628975e-06 -2.6119483096557426e-05 -2.209647890817243e-05 3.3289055396696134e-05 3.007847640201907e-05 2.1672396891897524e-06 -8.170385824348447e-06 2.8032461672515706e-05 1.2544578610125252e-05 -1.694933986963392e-05 -1.8856862223530438e-05 -1.5550891198433598e-05 9.689230454441483e-06 3.425626913798271e-05 -1.416443181809988e-05 -3.886763189331488e-05 -2.223258206066166e-05 -9.542399785534567e-06 -2.6295483061483735e-07 -5.402230526856034e-07 4.916618193690045e-07 4.4258530033967757e-07
sex -3.959874082013286e-06 1.0435521254218183e-06 0.0007357845382681671 0.021236674905680694 -0.0013478844195229632 -1.4212084256609174e-05 8.594206212482735e-08 2.608384185629015e-05 -1.5773714829136166e-07 -5.492606889228457e-05 0.00022581483925270557 0.0002317506101758248 3.1185209923922997e-06 -0.0003845566068037232 0.00022165140804764188 0.000685634829163055 0.00013288756683398293 0.00021613056050613514 0.000308868260524785 0.0001798252257403991 -0.0003092419455413961 -0.00040295218399668745 -6.972178791309358e-05 -0.00022172389865363624 0.0005202070322394015 0.0005722805890196937 -0.0004590227280429042 -0.00041951809573694394 -0.0004913736378158396 -3.738342566742426e-06 -4.794053413785185e-06 7.667122871333513e-06 7.274602518749145e-06
age_sex 3.634823096572548e-07 -9.664667754229769e-08 -4.8618634842510735e-05 -0.0013478844195223506 8.867895821069325e-05 9.638317826370013e-07 -5.942220037525798e-09 -1.758522631798386e-06 1.0829318783514254e-08 1.8906170682830202e-06 -9.96758593236105e-06 -7.449857958222197e-06 4.1098359619757815e-06 2.1406323876899666e-05 -2.3184125917751473e-05 -4.149621368355372e-05 -8.871787019541257e-06 -7.822847428837859e-06 -2.2079630874020294e-05 -8.248207631632688e-06 1.6888587048292e-05 2.38738221530824e-05 9.982659551818671e-06 1.6405912085941892e-05 -2.998121969418125e-05 -3.8424770078028726e-05 3.164117733727599e-05 2.9151831098798305e-05 3.1317345108005383e-05 2.5365244238825234e-07 3.3273452147058046e-07 -6.315951345721821e-07 -4.591024935943945e-07
age2 4.338530302042168e-08 -3.323400435563944e-09 -9.878343969503965e-07 -1.4212084256548203e-05 9.638317826334153e-07 1.9941794235652588e-08 -1.2483605054746516e-10 -1.953547807839858e-08 1.2243642303073312e-10 -1.3470637670425848e-07 4.346809313681669e-07 1.4949339500588924e-07 3.718392998686166e-07 4.152296519743517e-07 -7.543620408354193e-07 -5.838365861593676e-07 -1.8244670498951956e-07 3.6815071252935495e-07 -7.448253895318608e-07 -4.419570414583427e-07 4.85944207938897e-07 2.0331914562812778e-07 4.1226573782729657e-07 8.00402276463939e-08 -4.155786138769412e-07 2.9482723236926085e-07 6.839067783716062e-07 4.309924119677737e-07 -2.57720800363297e-07 4.321841350090014e-09 1.0090518734660475e-08 -1.0209143404359315e-08 -8.267744964427336e-09
age3 -2.4354498606263043e-10 1.4978756629087615e-11 6.0760235915450075e-09 8.594206212441638e-08 -5.942220037501397e-09 -1.2483605054743853e-10 7.931231062866876e-13 1.2244799119344992e-10 -7.78659634678651e-13 9.86044609609871e-11 -3.663246169477866e-09 -1.5518053559331442e-09 -2.4617030991156348e-09 -2.3095438790755043e-09 4.612139610195282e-09 3.5882877177909108e-09 1.5960933155388716e-09 -2.962279741805235e-09 5.0762355026811555e-09 3.408227440683154e-09 -3.2561687465172234e-09 -8.65452779050355e-10 -3.5259237054024925e-09 -1.2646944462308902e-09 1.3308072142042235e-09 -1.964418447526976e-09 -4.113285495257019e-09 -2.366516706000299e-09 3.2635758107010064e-09 -2.1568719938226773e-11 -5.763020050145548e-11 6.156788176294534e-11 4.751891406372209e-11
age2_sex -9.504330679215811e-09 1.649582726783267e-09 9.653031615627298e-07 2.608384185626744e-05 -1.7585226317976973e-06 -1.9535478078462375e-08 1.2244799119388867e-10 3.555279062650754e-08 -2.224587908395779e-10 -2.3202605542727016e-08 1.1959453740874615e-07 1.764495794503584e-08 -1.2462056512397058e-07 -3.8418885178407824e-07 5.854747809637816e-07 7.690562929164906e-07 1.898529320037197e-07 7.893382989980342e-08 5.026659475862148e-07 1.986565766162156e-07 -2.990365130566703e-07 -4.1760278070537543e-07 -3.0801663759451274e-07 -3.8345597736300337e-07 5.532909942608057e-07 7.42502384569509e-07 -6.413877871465825e-07 -5.760484551781459e-07 -5.615763543763614e-07 -4.816158624552093e-09 -6.186033243215745e-09 1.3228274028326849e-08 8.474972825651067e-09
age3_sex 7.056891948426184e-11 -7.247488191411579e-12 -5.947831663700503e-09 -1.577371482911663e-07 1.0829318783506326e-08 1.2243642303108628e-10 -7.786596346811071e-13 -2.2245879083950448e-10 1.4118216730976258e-12 2.290871188122656e-10 -3.198554501137671e-10 6.134123981479073e-10 9.332841633958906e-10 2.236209921154206e-09 -4.22373821029098e-09 -4.381970114282667e-09 -1.2665194290728296e-09 -1.9168933371548707e-10 -3.5588624362693505e-09 -1.5847350198021388e-09 1.673902115603467e-09 2.3141276819582924e-09 2.4912612868155524e-09 2.6485301732933678e-09 -3.284213883549086e-09 -4.418073580925715e-09 3.997790244353011e-09 3.255940751091811e-09 3.113639376050651e-09 2.615856058515396e-11 3.405446523674299e-11 -8.047703338920013e-11 -4.762212355552491e-11
PC_3 2.5078647003332566e-05 2.3077017492061164e-06 1.2747873978902045e-05 -5.492606889186226e-05 1.8906170682537175e-06 -1.3470637670482366e-07 9.86044609645972e-11 -2.320260554211822e-08 2.29087118808347e-10 0.03126404811715079 0.0005138406710242104 0.003004629641693863 -0.0005383568256810562 -0.006289837507365301 0.0017664087750032724 0.005110426241475311 -0.0038378460842892993 0.00031009742310249706 -0.0011882143105757955 -0.00022396345118332387 0.006586656548845387 0.00250908123842464 -0.0011394885223696715 -0.010817828593895767 0.0023129872319839887 9.865071890554264e-05 0.003293469832441754 -0.00044430796938312673 0.004899178704902321 -2.708806445074691e-06 -1.547837123486148e-06 3.452134750282777e-05 3.1720218030168296e-05
PC_4 -3.8617919045452466e-05 4.573099009810164e-06 -4.413196026878818e-06 0.0002258148392552306 -9.967585932528717e-06 4.346809313655374e-07 -3.6632461694616926e-09 1.1959453741208766e-07 -3.19855450134436e-10 0.0005138406710242254 0.10347545976305875 -0.0035656485738673996 0.005676380272580176 -0.004757706559923268 -0.001406154937454092 -0.004083249585187791 -0.0020885707993257715 -0.006838017507569357 0.0018474882365341761 0.004452880600356339 -0.010413308266804568 -0.007980207719728448 0.007217723079892977 0.005936261557592185 -0.0026182120998220247 0.0016965231382303143 -0.0044749995500123745 -0.0004759226664326835 0.0027665213687233397 -2.006510558879967e-06 -1.2486580382402939e-07 -4.107435897136611e-05 -5.079646787664056e-05
PC_5 5.3310356743948985e-06 -8.564654937658538e-07 -2.053796788634335e-06 0.00023175061017889794 -7.449857958428781e-06 1.494933950033014e-07 -1.551805355916983e-09 1.764495794920516e-08 6.134123981218492e-10 0.003004629641693873 -0.0035656485738674083 0.13855081260372287 -0.0048773241497003005 -0.008142938975841018 -0.0017460469481681443 0.008407742081065856 -0.010407460912580612 -0.001281184331436601 -0.009314420027437011 -0.00819268753681043 -0.0007569389180590635 -0.01089822468662155 0.009340418741488636 -0.01794512339768406 0.0068661892442977 0.004982702203153233 -0.0010913745861261621 -0.001892315403018075 0.011070758047133191 3.532799673104918e-07 3.0984428402066267e-06 1.4982823815533674e-05 -2.4233902114747464e-06
PC_6 -5.5520628739427374e-05 -8.31170012773942e-06 -2.611948309659672e-05 3.1185209920236252e-06 4.109835962007254e-06 3.7183929986948993e-07 -2.461703099121514e-09 -1.246205651247199e-07 9.332841634011901e-10 -0.00053835682568105 0.0056763802725802275 -0.004877324149700274 0.17112444077011887 0.004511600617107203 0.006094673290029708 -0.0124952234395138 -0.004713802426826335 0.002473915068004362 -0.007968706686117514 0.003237988821432518 -0.0010059193684659553 -0.013110180062729036 0.009169479064781702 0.015044340984163827 -0.005472299113353475 -0.0014992937151404944 -0.007728525578901826 -0.002149456755464687 -0.005580374278005912 -4.315734820622981e-07 4.009698360032012e-06 -2.012378892418785e-06 -2.3970042477073802e-05
