 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 2.0385818523172305e-05 -1.2597961419556153e-07 -5.649769083618886e-07 9.445983599799953e-09 -3.5577884601540826e-11 1.5091053236038716e-05 -3.6212596695047856e-05 -1.2952300738501672e-05 -7.663219975080335e-05 0.00010498201708949003 -0.00012666570324840575 9.784864771122512e-05 -7.385929820580984e-05 -2.2630296938162855e-05 -0.00014377064712610768 5.365422683814093e-05 -6.542517106006771e-05 -8.219278857487436e-05 -4.355684327117142e-05 -8.728169247993332e-05 -2.695064308101559e-05 -1.627395939102191e-05 -6.854882362949842e-05 -0.00014786195267569327 0.0001468312075640966 -3.771332529024718e-07 3.367144042133839e-07 2.940733675845747e-08
yob -1.2597961419556813e-07 2.2434791985008525e-07 4.081664514723224e-08 3.6280869499233757e-09 -2.5213257946865087e-11 -5.018104837346702e-07 2.3268090161735918e-05 8.819959952406136e-06 -1.589289736721877e-05 -5.924326431583029e-06 -7.114522504073417e-06 -2.4941356549934193e-07 -1.0223852102173614e-05 1.2845335958168169e-05 -5.477755391406329e-06 -1.4000489330036094e-05 1.6214509176833988e-05 -1.184081201729189e-05 -6.431883624480027e-06 2.190239290850768e-05 8.249539340796621e-06 -2.8108975723798123e-06 -2.012867817158147e-06 1.2766021428829208e-05 -2.7710987032523823e-05 -3.254106959884173e-08 -1.9272793410301277e-08 -2.605430427680124e-08
age -5.649769083615989e-07 4.0816645147204615e-08 1.0481082759004799e-05 -2.2719272453981142e-07 1.5021348980236006e-09 -1.134891641929386e-05 1.9090953402858853e-05 1.0129473978694942e-05 -2.050587924502034e-05 3.466475972154096e-05 -2.5287957249044774e-05 -8.381678282125578e-06 -2.608706499717009e-05 1.2773274172036633e-05 3.89518809170281e-06 1.7243536173606985e-05 -6.291596802046216e-06 1.9240350355893584e-05 -2.06765081664975e-05 1.0155525495778465e-05 -1.3383984217296158e-07 -2.1918913575472694e-05 -1.0843479427421419e-05 -4.399145267181784e-06 3.504640420749362e-05 -1.3914873806178252e-08 -9.132620712501287e-08 -1.6289551103782926e-07
age2 9.445983599785931e-09 3.6280869499240205e-09 -2.2719272453981488e-07 5.217485087472624e-09 -3.5576709765559484e-11 3.0119377657319026e-07 2.6877010902330835e-07 -2.5751330672098683e-08 1.240403968370359e-07 -6.349548987160069e-07 3.811477195944201e-07 6.89540528863788e-08 2.1555147415407415e-07 1.848105268177306e-08 -2.2850616477106024e-07 -5.901880483968522e-07 3.6319742328480413e-07 -5.786058283485832e-07 3.783036006809911e-07 2.0933956246222558e-07 3.3483701774495275e-07 4.053599115255188e-07 1.5067326724666743e-07 2.221407978080197e-07 -1.3430538583623582e-06 -5.816219410877094e-10 1.2051328230866361e-09 2.5648074639677515e-09
age3 -3.5577884601445274e-11 -2.5213257946869856e-11 1.502134898023648e-09 -3.557670976556002e-11 2.4868920113856945e-13 -2.3974894110055102e-09 -2.6024180865493468e-09 1.760979613617776e-10 -1.065871136940993e-09 3.80325564344901e-09 -2.818222132189069e-09 2.016878768905629e-10 -7.132133437053958e-10 -4.852745123515553e-10 1.1274848723121806e-09 3.583033413150515e-09 -2.1834189168798363e-09 3.3954488593978797e-09 -2.989306751805611e-09 -1.784250594153025e-09 -3.301807340179829e-09 -2.615628629084696e-09 -9.68798573467028e-10 -1.165149224565805e-09 9.661447600193066e-09 5.022577129554082e-12 -5.388818376452148e-12 -1.3044599029562658e-11
PC_3 1.5091053236039395e-05 -5.01810483734627e-07 -1.134891641929592e-05 3.011937765732323e-07 -2.3974894110057638e-09 0.05203695394471213 0.0013173404710584355 0.0024238722934940616 0.000987967679038816 -0.007161627827309247 0.003642369707155464 0.008518845377365804 -0.005964854796945392 -0.0020497721088918075 -0.0018628775177531919 0.003820881403717657 0.008444381502347892 0.006235245531017335 -0.004634105247274783 -0.017593410983589113 -0.0009298781807110016 -0.0008607905459721483 0.005119009729119248 -0.003093708585340465 0.010945150779991626 6.944399572590855e-06 4.3885518236981395e-05 4.3713284490181256e-05
PC_4 -3.6212596695046446e-05 2.326809016173589e-05 1.909095340286122e-05 2.687701090232544e-07 -2.6024180865489704e-09 0.0013173404710584181 0.17957454147608762 -0.008381069355813193 0.009302547971523642 -0.010332992283053965 -0.0005509000491000117 -0.00558664191942146 -0.001929248353322169 -0.014656491058405323 0.0040509291072441484 0.009906304923647299 -0.01974454414981241 -0.011354634030358027 0.013729953526034556 0.011028230051184503 -0.0044904352705452495 0.004710325353022816 -0.006159585025443942 -0.00077528732544567 0.008243952886094252 -6.349079464008221e-06 -8.112082547299224e-05 -6.131237910893718e-05
PC_5 -1.2952300738501884e-05 8.819959952406114e-06 1.0129473978695955e-05 -2.5751330672119376e-08 1.76097961361904e-10 0.002423872293494062 -0.008381069355813196 0.23427871876801973 -0.0038731103410445393 -0.007216516434960609 0.0006564786961942159 0.005392013483691737 -0.01575138331175233 -0.0016389957144962817 -0.018397886727875592 -0.013321593998694684 0.00046450140508474036 -0.017208257188567964 0.014002857357212658 -0.02664990489697596 0.00697259590546979 0.004689086239181897 0.000491598772744269 -0.004663966353031013 0.017612958877678643 -1.692339008988584e-05 4.073953685381193e-05 7.256129878802605e-07
PC_6 -7.663219975080355e-05 -1.5892897367218785e-05 -2.0505879245020782e-05 1.240403968370389e-07 -1.065871136940966e-09 0.0009879676790388225 0.009302547971523613 -0.003873110341044538 0.2915135958198109 0.003575107461149766 0.014462695200349507 -0.014367735938487435 -0.00950935436150499 0.007386046164894514 -0.014733826422558959 -0.0009278946993489109 -0.0004334095819092423 -0.025124591322772807 0.014452999634824574 0.030036163820534412 -0.007862171657382658 -0.0004044238199181644 -0.009245202740854844 -0.0028006039771605383 -0.013814588073273076 -3.753771598178722e-07 -1.0744498487021739e-05 -1.4374734532328023e-05
PC_7 0.00010498201708949108 -5.924326431583149e-06 3.466475972154256e-05 -6.349548987160344e-07 3.8032556434491214e-09 -0.007161627827309244 -0.010332992283053987 -0.007216516434960597 0.003575107461149762 0.3643463486518913 0.0151510281970084 -0.0010108256908165588 -0.016612215095886392 0.02007154269494835 0.005092005055997992 0.033141712318899695 0.011272222659084239 -0.038298572122755004 -0.02604116747877421 0.029192323080067077 -0.01028042827174555 -0.01155458320933167 0.0005926016848993686 0.010302772882002986 -0.017217854700562463 5.974225564931505e-06 1.958077626591716e-05 2.0995109887127312e-05
PC_8 -0.00012666570324840537 -7.114522504073359e-06 -2.5287957249045503e-05 3.811477195944294e-07 -2.81822213218907e-09 0.0036423697071554643 -0.0005509000490999898 0.0006564786961942111 0.014462695200349512 0.01515102819700838 0.39108389876755445 0.019293162162843117 0.013361345577340956 -0.009213332895847732 -0.003993467131116395 -0.0197573817712651 0.01642381950707564 0.033616834278648325 -0.02001959015406573 0.01273182676609524 0.023528772081067895 0.008010741591307735 -0.006238419611204945 0.004680154162860262 -0.015224921822686775 -9.504196837216925e-06 3.5462738245400914e-05 2.384136764235103e-05
PC_9 9.784864771122503e-05 -2.494135654993281e-07 -8.381678282123784e-06 6.895405288633755e-08 2.016878768908461e-10 0.008518845377365806 -0.005586641919421429 0.005392013483691737 -0.014367735938487438 -0.0010108256908165506 0.019293162162843113 0.5255379766180811 0.01220760062337014 -0.00034792503876761733 -0.03128325960677706 0.02422351382180259 -0.0042492569740561715 -0.0021928605898062473 -0.02364142805982446 -0.012574256336992292 -0.013042520259186133 -0.0031965721775149814 -0.0027868023617223098 -0.013595496939620888 0.028700090727110786 1.5034411902611424e-05 -4.947244093488992e-06 4.290806882563626e-05
PC_10 -7.385929820580919e-05 -1.0223852102173433e-05 -2.6087064997168478e-05 2.1555147415403802e-07 -7.132133437051047e-10 -0.005964854796945457 -0.0019292483533220476 -0.01575138331175241 -0.009509354361505006 -0.016612215095886444 0.013361345577340932 0.012207600623370153 0.6210220710651146 0.027987254831861087 -0.005520102343112362 -0.005744262485038812 -0.002297597353369645 0.018619742718554898 0.002430641173811378 -0.006893855088729924 0.02013506490816002 0.008809508912131784 -0.013540146479407754 0.006169179929983992 -0.012865724258815756 4.841095491057188e-05 5.364920281792431e-05 6.67899622624624e-05
PC_11 -2.26302969381629e-05 1.2845335958168152e-05 1.2773274172037781e-05 1.848105268174892e-08 -4.852745123514027e-10 -0.0020497721088917837 -0.014656491058405312 -0.0016389957144962717 0.00738604616489452 0.02007154269494835 -0.009213332895847732 -0.0003479250387675879 0.027987254831861083 0.5866712946324264 0.006206888603026455 -0.006142732167495898 0.030647046436576546 0.0280731645032634 -0.009198505183954039 0.020093831079772816 -0.02836765407116767 -0.01740648258474815 -0.0005967164739359656 -0.006980953002718751 0.04589955013239302 9.8201589664799e-06 4.521570513517997e-05 1.0623995888215682e-05
PC_12 -0.00014377064712610716 -5.4777553914063284e-06 3.895188091699919e-06 -2.2850616477099287e-07 1.1274848723117232e-09 -0.0018628775177531925 0.00405092910724416 -0.018397886727875602 -0.014733826422558953 0.00509200505599799 -0.003993467131116383 -0.03128325960677706 -0.005520102343112366 0.006206888603026456 0.6597328369987083 0.031427604652943524 -0.013070573317788901 -0.0241177492494338 0.008609193922813776 0.03341751658507606 0.027207792925999622 0.018842481148717453 0.02212244802095585 0.02060799421577982 0.010105080653381324 1.925532833024556e-05 1.1045834615950377e-05 -6.654437398963118e-06
PC_13 5.365422683814265e-05 -1.4000489330036148e-05 1.724353617360498e-05 -5.901880483967999e-07 3.5830334131501075e-09 0.0038208814037176612 0.009906304923647313 -0.013321593998694693 -0.000927894699348915 0.033141712318899647 -0.01975738177126511 0.024223513821802566 -0.005744262485038802 -0.006142732167495907 0.03142760465294351 0.6879169559967145 0.03510765344461039 -0.002531182161299143 -0.012210646921552958 0.028706533670127814 0.027171887688035884 0.009426581472082167 -0.033439428968479554 -0.025413249880156284 -0.01509016701285951 5.6086321209849795e-06 2.309286913123613e-05 -1.8985399005653715e-05
PC_14 -6.542517106006842e-05 1.621450917683393e-05 -6.2915968020418384e-06 3.6319742328469793e-07 -2.183418916879118e-09 0.008444381502347949 -0.019744544149812537 0.00046450140508477673 -0.00043340958190927055 0.011272222659084282 0.016423819507075662 -0.004249256974056228 -0.0022975973533695166 0.03064704643657671 -0.013070573317788867 0.03510765344461049 0.6682544823993548 -0.0026979889623518116 -0.0019004694200188616 0.01447962316663382 -0.0036246988556218798 -0.0055148692492483385 -0.0015070371167794758 -0.05120684911195405 0.02026870841554943 5.274010183183432e-05 -5.763076136622153e-06 -2.8007096912382797e-05
